timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.649074,"[ 0.82753298  2.18117107 -0.44622304  0.88594487 -0.21480977 -0.43809615
 -0.53214946  0.36607421  1.60770431  0.54336019  0.        ]",[-0.60953485 -5.43219834],-0.240578443067,[-0.61287856 -4.97455931],[-0.80013466 -0.01073228],"[[-0.03365042  0.04048406 -0.02578503 -0.05068882]
 [ 0.00226208 -0.00320688  0.          0.        ]]"
1,-0.676204,"[ 0.82569826  2.18228446 -0.48781031  0.72862756 -0.21480973 -0.43809606
 -0.62265305 -0.15605335  1.60537152  0.45304803  0.        ]",[ 0.03116491 -3.89975463],-0.238589265245,[-0.07780357 -4.59744787],[-0.80013466 -0.01073228],"[[ -5.77829305e-02   7.02125144e-04  -2.57850273e-02  -5.06888239e-02]
 [ -2.40749424e+00  -3.96179647e+00   0.00000000e+00   0.00000000e+00]]"
2,-0.672289,"[ 0.81945149  2.17289744 -0.56762157  0.26223436 -0.21480969 -0.43809598
 -0.61617847 -0.6679757   1.58187695  0.23728266  0.        ]",[ 0.97296666 -4.28150483],-0.233108147965,[ 0.60330898 -4.12335157],[-0.80013466 -0.01073228],"[[-0.10420305 -0.11747534 -0.02578503 -0.05068882]
 [-2.23510545 -7.84301402  0.          0.        ]]"
3,-0.627346,"[ 0.81845154  2.11632152 -0.57727289 -0.49032704 -0.21480966 -0.4380959
 -0.46990983 -1.16995064  1.5246471   0.03177708  0.        ]",[ 0.99489594 -5.39914711],-0.225580158204,[ 1.0193516  -3.81144142],[-0.80013466 -0.01073228],"[[ -0.10982984  -0.31252058  -0.02578503  -0.05068882]
 [  1.65944657 -11.64881567   0.           0.        ]]"
4,-0.597245,"[ 0.8273063   1.95739992 -0.45280518 -1.451575   -0.21480962 -0.43809581
 -0.32327716 -1.66197529  1.44085366 -0.07969827  0.        ]",[ 0.98767791 -4.63445031],-0.215887195868,[ 0.62373257 -4.60362291],[-0.80013466 -0.01073228],"[[ -0.03746853  -0.58292521  -0.02578503  -0.05068882]
 [  5.56369157 -15.37918219   0.           0.        ]]"
5,-0.447954,"[ 0.81806685  1.63770262 -0.19551151 -2.43837442 -0.21480959 -0.43809573
 -0.18061114 -2.14421499  1.32181107 -0.09125338  0.        ]",[-0.1175613  -6.67937568],-0.201408347234,[-0.24950488 -5.8524828 ],[-0.80013466 -0.01073228],"[[  0.11191756  -0.92719334  -0.02578503  -0.05068882]
 [  9.36232075 -19.03537071   0.           0.        ]]"
6,-0.292041,"[ 0.75775099  1.12696198  0.10949889 -3.12829192 -0.21480955 -0.43809564
 -0.20501191 -2.61669922  1.12307682 -0.06950467  0.        ]",[-0.75896835 -7.61756515],-0.176873699688,[-0.64444667 -6.64025736],[-0.80013466 -0.01073228],"[[  0.29264688  -1.34384246  -0.02578503  -0.05068882]
 [  8.71262412 -22.61760904   0.           0.        ]]"
7,-0.168643,"[ 0.67353736  0.46966833  0.33885818 -3.09613892 -0.21480951 -0.43809556
 -0.32431572 -3.07979134  0.79285057 -0.0652324   0.        ]",[-0.34021644 -6.12480745],-0.136443641489,[-0.30162841 -6.63697243],[-0.80013466 -0.01073228],"[[  4.35031396e-01  -1.83142123e+00  -2.57850273e-02  -5.06888239e-02]
 [  5.53603670e+00  -2.61286572e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.0315582,"[ 0.59931667 -0.17294376  0.48560765 -1.97927114 -0.21480948 -0.43809548
 -0.37907187 -3.53378839  0.34829278  0.04316504  0.        ]",[ 0.32454082 -6.17580471],-0.0810211817764,[ 0.24633311 -5.81256533],[-0.80013466 -0.01073228],"[[  5.31125678e-01  -2.38852987e+00  -2.57850273e-02  -5.06888239e-02]
 [  4.07809669e+00  -2.95707730e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.0729451,"[ 0.51426549 -0.53005074  0.620847    0.22172787 -0.21480944 -0.43809539
 -0.33388612 -3.21213698 -0.09353342  0.40853494  0.        ]",[ 0.36814448 -4.22921206],-0.0431643412733,[ 0.75667667 -3.53115749],[-0.80013466 -0.01073228],"[[  6.24753892e-01  -3.01379867e+00  -2.57850273e-02  -5.06888239e-02]
 [  5.28121141e+00  -2.71321565e+01   0.00000000e+00   0.00000000e+00]]"
10,-0.0173043,"[ 0.38897624 -0.53796439  0.78010416  0.99646519 -0.21480941 -0.43809531
 -0.28302461  0.384723   -0.20646809  0.56790313  0.        ]",[-0.71027077 -4.05258865],-0.0522128580174,[-0.9159373 -4.6549468],[-0.80013466 -0.01073228],"[[ 0.7439687  -3.21005954 -0.02578503 -0.05068882]
 [ 6.63544926  0.13815628  0.          0.        ]]"
11,0.0306257,"[ 0.26644458 -0.54104295  0.9046259   0.77652654 -0.21480937 -0.43809523
 -0.39356934  0.86452822 -0.16438363  0.5075495   0.        ]",[-0.6959391  -5.82716235],-0.047809850341,[-0.95897329 -4.89424038],[-0.80013466 -0.01073228],"[[ 0.84714669 -3.15440422 -0.02578503 -0.05068882]
 [ 3.69208265  3.77589676  0.          0.        ]]"
12,0.00105771,"[ 0.20865551 -0.53911439  0.95520095  0.50940236 -0.21480933 -0.43809514
 -0.49980274  0.73075404 -0.1125438   0.45915384  0.        ]",[-0.20025055 -4.69614284],-0.0461706289486,[-0.64182013 -4.54854631],[-0.80013466 -0.01073228],"[[ 0.89260845 -3.08684544 -0.02578503 -0.05068882]
 [ 0.86350906  2.76166265  0.          0.        ]]"
13,-0.013196,"[ 0.19676876 -0.53475894  0.96504016  0.34292986 -0.2148093  -0.43809506
 -0.53022418  0.56727592 -0.08002986  0.43389377  0.        ]",[-0.11986542 -4.03550321],-0.0462746013825,[-0.45739627 -4.26965284],[-0.80013466 -0.01073228],"[[ 0.90175156 -3.0446354  -0.02578503 -0.05068882]
 [ 0.05350492  1.52222186  0.          0.        ]]"
14,0.0171384,"[ 0.20159277 -0.5315419   0.96106888  0.25668021 -0.21480926 -0.43809497
 -0.54808917  0.4650144  -0.0638457   0.42142472  0.        ]",[-0.0095263  -5.75918976],-0.0465187479422,[-0.32670987 -4.09653282],[-0.80013466 -0.01073228],"[[ 0.898049   -3.02270278 -0.02578503 -0.05068882]
 [-0.42217154  0.74690668  0.          0.        ]]"
15,0.00762674,"[ 0.21292125 -0.52978298  0.95162364  0.21572512 -0.21480923 -0.43809489
 -0.5491924   0.41185219 -0.05704188  0.4152656   0.        ]",[-0.95153857 -4.60104188],-0.0465858108888,[-0.26778495 -4.00972939],[-0.80013466 -0.01073228],"[[ 0.8893108  -3.01226872 -0.02578503 -0.05068882]
 [-0.45154897  0.34384755  0.          0.        ]]"
16,-0.0256782,"[ 0.27213836 -0.52894022  0.89938283  0.19724394 -0.21480919 -0.43809481
 -0.6903508   0.38655389 -0.0597005   0.41029245  0.        ]",[-0.2294562  -3.23995328],-0.0459809456871,[ 0.22550711 -3.79090977],[-0.80013466 -0.01073228],"[[ 0.84256969 -3.00755573 -0.02578503 -0.05068882]
 [-4.21003569  0.15204408  0.          0.        ]]"
17,0.000332385,"[ 0.38205758 -0.52856285  0.78785033  0.1891796  -0.21480915 -0.43809472
 -0.72134076  0.37512533 -0.07086829  0.40520892  0.        ]",[-0.11220752 -4.55732201],-0.044672817797,[ 0.51615185 -3.64526701],[-0.80013466 -0.01073228],"[[ 0.75009004 -3.00549828 -0.02578503 -0.05068882]
 [-5.03517883  0.06539677  0.          0.        ]]"
18,-0.0354846,"[ 0.49336236 -0.52840023  0.65024619  0.18574357 -0.21480912 -0.43809464
 -0.73428225  0.37013548 -0.08489623  0.40185879  0.        ]",[ 1.04076554 -3.2391274 ],-0.0432880541507,[ 0.76880175 -3.50684214],[-0.80013466 -0.01073228],"[[ 0.64592913 -3.00462147 -0.02578503 -0.05068882]
 [-5.37976363  0.02756575  0.          0.        ]]"
19,-0.0378643,"[ 0.55723718 -0.52833178  0.55597248  0.1843052  -0.21480908 -0.43809455
 -0.58158208  0.36800919 -0.09416524  0.40074122  0.        ]",[ 0.44584954 -2.51490346],-0.0424776903803,[ 0.56800467 -3.56182384],[-0.80013466 -0.01073228],"[[ 0.57912724 -3.0042544  -0.02578503 -0.05068882]
 [-1.31397437  0.0114454   0.          0.        ]]"
20,-0.0162049,"[ 0.56475164 -0.5283034   0.54394566  0.18371134 -0.21480905 -0.43809447
 -0.51430711  0.3671185  -0.09526034  0.40056852  0.        ]",[ 1.08379682 -4.23521534],-0.0423796510796,[ 0.41158962 -3.61400032],[-0.80013466 -0.01073228],"[[ 0.57082004 -3.00410285 -0.02578503 -0.05068882]
 [ 0.47728482  0.00469298  0.          0.        ]]"
21,-0.0100766,"[ 0.51887899 -0.52829174  0.61417503  0.18346878 -0.21480901 -0.43809439
 -0.36596167  0.36675105 -0.08822059  0.40100912  0.        ]",[-0.21624215 -3.62863062],-0.0429594235143,[-0.12610784 -3.81095695],[-0.80013466 -0.01073228],"[[  6.19995770e-01  -3.00404095e+00  -2.57850273e-02  -5.06888239e-02]
 [  4.42712574e+00   1.90760579e-03   0.00000000e+00   0.00000000e+00]]"
