timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.975006,"[ 0.81792679  2.10641883 -0.49360874  0.76161864 -0.81985526  0.61927707
 -0.53094097  0.36281337  2.18637647 -0.71682648  0.        ]",[ 1.13855391 -6.77540635],-0.316163400126,[ 1.41651618 -5.74636745],[-0.85739714 -0.00166859],"[[-0.06035479  0.01507602 -0.09557315  0.07123543]
 [-0.00029971 -0.00166186  0.          0.        ]]"
1,-0.972264,"[ 0.82061213  2.10616215 -0.42484104  0.60665582 -0.81985506  0.61927694
 -0.38405394 -0.16163674  2.18769499 -0.67863933  0.        ]",[ 1.5010179 -6.9484257],-0.315312640452,[ 1.55390918 -5.73908186],[-0.85739714 -0.00166859],"[[-0.02065478 -0.02470017 -0.09557315  0.07123543]
 [ 3.95711928 -3.9627509   0.          0.        ]]"
2,-0.978456,"[ 0.81304876  2.09298694 -0.2204229   0.14797053 -0.81985485  0.61927682
 -0.24007277 -0.67569752  2.18396038 -0.56499371  0.        ]",[ 1.7376037  -5.97707413],-0.312154403597,[ 1.53928483 -5.89048672],[-0.85739714 -0.00166859],"[[ 0.09740804 -0.14291091 -0.09557315  0.07123543]
 [ 7.83624935 -7.84537135  0.          0.        ]]"
3,-0.894349,"[ 0.75011326  2.03119454  0.1105199  -0.58909694 -0.81985465  0.61927669
 -0.09893654 -1.17956243  2.15292864 -0.38098055  0.        ]",[ 1.16642118 -7.49046304],-0.304931938522,[ 1.38473451 -6.31958151],[-0.85739714 -0.00166859],"[[  0.29228418  -0.33800169  -0.09557315   0.07123543]
 [ 11.6387311  -11.65098573   0.           0.        ]]"
4,-0.784222,"[ 0.5636008   1.86750388  0.53550046 -1.52413877 -0.81985444  0.61927656
  0.03941924 -1.67340379  2.06097893 -0.14467336  0.        ]",[ 0.84372078 -7.84299284],-0.290960233943,[ 0.74044681 -7.39671278],[-0.85739714 -0.00166859],"[[  0.56245786  -0.6084457   -0.09557315   0.07123543]
 [ 15.36630207 -15.38089809   0.           0.        ]]"
5,-0.57577,"[ 0.18849312  1.54635762  0.96929798 -2.472513   -0.81985423  0.61927643
  0.15211196 -2.15735118  1.87578254  0.08993645  0.        ]",[ 0.20028278 -9.84185955],-0.267567757391,[ 0.38790071 -8.1230154 ],[-0.85739714 -0.00166859],"[[  0.90024539  -0.95273874  -0.09557315   0.07123543]
 [ 18.40246107 -19.03609048   0.           0.        ]]"
6,-0.462426,"[-0.35886916  1.04094887  1.26817865 -3.11452466 -0.81985403  0.6192763
  0.16809746 -2.63153447  1.60296684  0.20946135  0.        ]",[-0.53459342 -7.5152656 ],-0.234838242586,[ 0.19041607 -8.34979343],[-0.85739714 -0.00166859],"[[  1.27261575  -1.36939507  -0.09557315   0.07123543]
 [ 18.83314192 -22.6175479    0.           0.        ]]"
7,-0.308391,"[-0.93906741  0.39845756  1.34219876 -3.03482742 -0.81985382  0.61927617
  0.07579812 -3.09626413  1.29679383  0.10850826  0.        ]",[-0.12917518 -8.53499388],-0.197285785482,[ 0.46107203 -8.16907692],[-0.85739714 -0.00166859],"[[  1.62433131  -1.85696261  -0.09557315   0.07123543]
 [ 16.34642149 -26.12762016   0.           0.        ]]"
8,-0.226756,"[-1.45706288 -0.22033627  1.22603993 -1.88822332 -0.81985362  0.61927604
  0.04483284 -3.55189119  0.96716188 -0.19332358  0.        ]",[ 0.80443601 -8.57556894],-0.159707017147,[ 1.11069918 -7.3640604 ],[-0.85739714 -0.00166859],"[[  1.94289119  -2.4140423   -0.09557315   0.07123543]
 [ 15.51215777 -29.56896398   0.           0.        ]]"
9,-0.242647,"[-1.94018551 -0.55064584  0.92437864  0.3049126  -0.81985341  0.61927592
  0.15165928 -3.21495383  0.58015352 -0.60866703  0.        ]",[ 2.69136568 -5.70457329],-0.131145507819,[ 1.66772008 -5.16231918],[-0.85739714 -0.00166859],"[[  2.28200857  -3.03926971  -0.09557315   0.07123543]
 [ 18.39026622 -27.02415901   0.           0.        ]]"
10,-0.297579,"[-2.34983198 -0.55264514  0.37394303  1.03906086 -0.8198532   0.61927579
  0.285149    0.44314271  0.49022313 -0.74444175  0.        ]",[ 1.92021026 -2.81509516],-0.130795018796,[ 1.55421746 -3.06233215],[-0.85739714 -0.00166859],"[[  2.685902    -3.22798464  -0.09557315   0.07123543]
 [ 21.98673428   0.60503194   0.           0.        ]]"
11,-0.25447,"[-2.51999119 -0.557274   -0.42267598  0.790778   -0.819853    0.61927566
  0.41595771  0.90654495  0.54187445 -0.63555695  0.        ]",[ 1.97838777 -4.75505786],-0.128839215157,[ 1.84349823 -3.51699162],[-0.85739714 -0.00166859],"[[  3.16099723  -3.16415407  -0.09557315   0.07123543]
 [ 25.51097105   4.10505817   0.           0.        ]]"
12,-0.285883,"[-2.26130991 -0.55594844 -1.3162432   0.50817389 -0.81985279  0.61927553
  0.54416725  0.75240006  0.50401057 -0.51515788  0.        ]",[ 2.26985076 -2.2779527 ],-0.11816721338,[ 2.04112816 -4.05828333],[-0.85739714 -0.00166859],"[[  3.70587407  -3.09159723  -0.09557315   0.07123543]
 [ 28.96518161   2.94082078   0.           0.        ]]"
13,-0.197992,"[-1.48982686 -0.55163419 -1.9904212   0.33416248 -0.81985259  0.6192754
  0.6698371   0.57614317  0.41012796 -0.48727611  0.        ]",[ 1.82368742 -3.72612698],-0.106979937374,[ 2.0194428  -4.41296721],[-0.85739714 -0.00166859],"[[  4.31914839  -3.04681389  -0.09557315   0.07123543]
 [ 32.35096887   1.60957351   0.           0.        ]]"
14,-0.131374,"[-0.37662522 -0.5483605  -2.05179907  0.24447529 -0.81985238  0.61927527
  0.79302009  0.46723071  0.33553211 -0.56047089  0.        ]",[ 1.78792796 -4.90415073],-0.104153324882,[ 1.68836236 -4.47566652],[-0.85739714 -0.00166859],"[[  4.99946619  -3.02366317  -0.09557315   0.07123543]
 [ 35.66975639   0.78697092   0.           0.        ]]"
15,-0.128063,"[ 0.58523796 -0.54655936 -1.27695386  0.20201102 -0.81985218  0.61927514
  0.91376554  0.4109015   0.33543626 -0.68292853  0.        ]",[ 1.63784034 -4.62735812],-0.112618615157,[ 1.2146647 -4.2246418],[-0.85739714 -0.00166859],"[[  5.74550085  -3.01268056  -0.09557315   0.07123543]
 [ 38.92287346   0.36152344   0.           0.        ]]"
16,-0.156383,"[ 0.75920514 -0.54569503  0.07802401  0.18288325 -0.81985197  0.61927502
  1.03212129  0.38417222  0.42046147 -0.77049157  0.        ]",[ 0.44033461 -4.43927073],-0.126345340992,[ 1.0622716  -3.97627544],[-0.85739714 -0.00166859],"[[  6.55595192  -3.00772849  -0.09557315   0.07123543]
 [ 42.11160935   0.15964081   0.           0.        ]]"
17,-0.23203,"[-0.12801121 -0.54530796  1.17458862  0.17454695 -0.81985176  0.61927489
  1.06588781  0.37211767  0.53822798 -0.75095235  0.        ]",[ 1.12664369 -3.61297722],-0.135700029617,[ 1.08840036 -3.83343363],[-0.85739714 -0.00166859],"[[  7.40731184  -3.00556924  -0.09557315   0.07123543]
 [ 43.02135214   0.0685947    0.           0.        ]]"
18,-0.235337,"[-1.56870994 -0.54514122  1.17588357  0.17099808 -0.81985156  0.61927476
  1.18123252  0.36686148  0.60280902 -0.62631627  0.        ]",[ 0.6233322  -3.80491975],-0.134448632488,[ 1.16724026 -3.90812206],[-0.85739714 -0.00166859],"[[  8.29891860e+00  -3.00464983e+00  -9.55731476e-02   7.12354254e-02]
 [  4.61289678e+01   2.88958000e-02   0.00000000e+00   0.00000000e+00]]"
19,-0.195177,"[-2.49096322 -0.54507106 -0.06555628  0.16951344 -0.81985135  0.61927463
  1.23894     0.36462303  0.55504914 -0.48390104  0.        ]",[ 1.41758659 -5.30484952],-0.121929698904,[ 1.45063853 -4.25964928],[-0.85739714 -0.00166859],"[[  9.23709738e+00  -3.00426518e+00  -9.55731476e-02   7.12354254e-02]
 [  4.76837290e+01   1.19895428e-02   0.00000000e+00   0.00000000e+00]]"
20,-0.140039,"[-2.0180949  -0.54504198 -1.62818449  0.16890057 -0.81985115  0.6192745
  1.35085883  0.36368691  0.42226333 -0.44695646  0.        ]",[ 2.28222468 -6.26815194],-0.106018620778,[ 1.68415999 -4.780231  ],[-0.85739714 -0.00166859],"[[  1.02210256e+01  -3.00410639e+00  -9.55731476e-02   7.12354254e-02]
 [  5.06990494e+01   4.91961293e-03   0.00000000e+00   0.00000000e+00]]"
21,-0.0726245,"[-0.40552312 -0.54503002 -2.06035879  0.16865002 -0.81985094  0.61927437
  1.46056195  0.36330063  0.32001998 -0.5658737   0.        ]",[ 0.91953007 -5.82593081],-0.103064804276,[ 1.28801358 -4.8853569 ],[-0.85739714 -0.00166859],"[[  1.12646614e+01  -3.00404147e+00  -9.55731476e-02   7.12354254e-02]
 [  5.36546776e+01   2.00256311e-03   0.00000000e+00   0.00000000e+00]]"
22,-0.0992217,"[ 0.78675205 -0.5450251  -0.73813104  0.16854824 -0.81985074  0.61927424
  1.55626761  0.36314288  0.36208258 -0.73575877  0.        ]",[ 0.15491604 -4.97824756],-0.118770412828,[ 0.88797873 -4.47589779],[-0.85739714 -0.00166859],"[[  1.23636260e+01  -3.00401511e+00  -9.55731476e-02   7.12354254e-02]
 [  5.62331913e+01   8.11580712e-04   0.00000000e+00   0.00000000e+00]]"
23,-0.19649,"[ 0.16655028 -0.54502305  0.98705533  0.16850718 -0.81985053  0.61927411
  1.53771357  0.36307835  0.51311253 -0.76777167  0.        ]",[ 1.46684375 -4.66497904],-0.134478569533,[ 0.92952818 -4.15828848],[-0.85739714 -0.00166859],"[[  1.34832746e+01  -3.00400448e+00  -9.55731476e-02   7.12354254e-02]
 [  5.57333312e+01   3.24660238e-04   0.00000000e+00   0.00000000e+00]]"
24,-0.265097,"[-1.63506593 -0.54502216  1.14114618  0.16849057 -0.81985032  0.61927399
  1.6437173   0.36305308  0.60373567 -0.61842376  0.        ]",[ 0.39214462 -1.57473959],-0.134102173584,[ 1.04512763 -4.20970011],[-0.85739714 -0.00166859],"[[  1.46265961e+01  -3.00400018e+00  -9.55731476e-02   7.12354254e-02]
 [  5.85892988e+01   1.34213215e-04   0.00000000e+00   0.00000000e+00]]"
25,-0.22791,"[-2.51286363 -0.54502173 -0.55238299  0.16848372 -0.81985012  0.61927386
  1.65829418  0.36304247  0.5211379  -0.45742642  0.        ]",[ 1.72876468 -2.56988861],-0.117003310498,[ 1.39844811 -4.65390348],[-0.85739714 -0.00166859],"[[  1.58023227e+01  -3.00399841e+00  -9.55731476e-02   7.12354254e-02]
 [  5.89820529e+01   5.45785818e-05   0.00000000e+00   0.00000000e+00]]"
26,-0.125092,"[-1.29331758 -0.54502148 -2.06049627  0.16848073 -0.81984991  0.61927373
  1.76191058  0.36303873  0.359188   -0.48849822  0.        ]",[ 1.37735256 -4.36804361],-0.101928791395,[ 1.38313603 -5.12233162],[-0.85739714 -0.00166859],"[[  1.70099733e+01  -3.00399764e+00  -9.55731476e-02   7.12354254e-02]
 [  6.17737073e+01   2.67927720e-05   0.00000000e+00   0.00000000e+00]]"
27,-0.0837886,"[ 0.55081652 -0.5450213  -1.33429053  0.1684791  -0.81984971  0.6192736
  1.86347552  0.36303729  0.32977683 -0.6854718   0.        ]",[ 0.90418164 -5.05626084],-0.112313676506,[ 0.81012672 -4.79282999],[-0.85739714 -0.00166859],"[[  1.82729025e+01  -3.00399723e+00  -9.55731476e-02   7.12354254e-02]
 [  6.45100969e+01   1.63961449e-05   0.00000000e+00   0.00000000e+00]]"
28,-0.197237,"[ 0.38781068 -0.54502115  0.77569982  0.16847801 -0.8198495   0.61927347
  1.94894851  0.36303664  0.48819585 -0.77651893  0.        ]",[ 0.63106551 -2.69499519],-0.132798015862,[ 0.71464717 -4.4152298 ],[-0.85739714 -0.00166859],"[[  1.95862097e+01  -3.00399695e+00  -9.55731476e-02   7.12354254e-02]
 [  6.68129431e+01   1.18936790e-05   0.00000000e+00   0.00000000e+00]]"
29,-0.21425,"[-1.67092791 -0.545021    1.12073249  0.16847723 -0.8198493   0.61927334
  1.99259316  0.36303607  0.60385898 -0.61427528  0.        ]",[ 0.95115204 -3.93298146],-0.133884452459,[ 0.90704328 -4.42194986],[-0.85739714 -0.00166859],"[[  2.09342669e+01  -3.00399675e+00  -9.55731476e-02   7.12354254e-02]
 [  6.79888552e+01   8.11462654e-06   0.00000000e+00   0.00000000e+00]]"
30,-0.147158,"[-2.43167134 -0.54502087 -0.94619557  0.16847656 -0.81984909  0.61927321
  2.08241228  0.36303608  0.48932816 -0.44485634  0.        ]",[ 1.13544861 -5.15598106],-0.11298641345,[ 1.26946509 -5.01025534],[-0.85739714 -0.00166859],"[[  2.23183241e+01  -3.00399659e+00  -9.55731476e-02   7.12354254e-02]
 [  7.04088037e+01   8.65600709e-06   0.00000000e+00   0.00000000e+00]]"
31,-0.0827533,"[-0.53366206 -0.54502073 -2.09144894  0.16847583 -0.81984888  0.61927309
  2.17763152  0.36303616  0.32341364 -0.5531704   0.        ]",[ 0.86190776 -4.74046629],-0.102536755494,[ 0.96404487 -5.30627823],[-0.85739714 -0.00166859],"[[  2.37522401e+01  -3.00399640e+00  -9.55731476e-02   7.12354254e-02]
 [  7.29742491e+01   9.66129125e-06   0.00000000e+00   0.00000000e+00]]"
32,-0.145014,"[ 0.81283625 -0.54502059 -0.21814235  0.16847507 -0.81984868  0.61927296
  2.250672    0.36303604  0.39819546 -0.76399036  0.        ]",[ 0.7458905  -3.27053897],-0.12394125303,[ 0.57093716 -4.72537327],[-0.85739714 -0.00166859],"[[  2.52314698e+01  -3.00399622e+00  -9.55731476e-02   7.12354254e-02]
 [  7.49421606e+01   9.25921496e-06   0.00000000e+00   0.00000000e+00]]"
33,-0.199601,"[-0.91900564 -0.54502045  1.34318768  0.16847438 -0.81984847  0.61927283
  2.30521689  0.36303582  0.58658996 -0.69091485  0.        ]",[ 0.71673271 -3.98478908],-0.136585193964,[ 0.76206887 -4.56646967],[-0.85739714 -0.00166859],"[[  2.67450581e+01  -3.00399604e+00  -9.55731476e-02   7.12354254e-02]
 [  7.64117685e+01   8.05059874e-06   0.00000000e+00   0.00000000e+00]]"
