timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.21774,"[ 0.84254161  2.33432132 -0.43480569  0.73385876 -1.36786599  0.33862774
 -0.53228042  0.37235267  2.66354312 -0.33698579  0.        ]",[ 1.18443195 -9.56554216],-0.371613787108,[ 0.63562256 -7.08676195],[-0.79099482 -0.0199628 ],"[[-0.02559804 -0.01060802 -0.15893125  0.03888881]
 [ 0.0030564  -0.0031048   0.          0.        ]]"
1,-1.25905,"[ 0.84291721  2.33259059 -0.36679499  0.57152919 -1.36786528  0.33862767
 -0.37993858 -0.14676783  2.66371927 -0.29950537  0.        ]",[ 0.54830358 -7.15450261],-0.371171769209,[ 0.65615511 -7.11711454],[-0.79099482 -0.0199628 ],"[[ 0.01416843 -0.05041278 -0.15893125  0.03888881]
 [ 3.96040982 -3.96416442  0.          0.        ]]"
2,-1.22224,"[ 0.83227735  2.31420559 -0.19583926  0.09227703 -1.36786457  0.3386276
 -0.29939731 -0.65551415  2.65787561 -0.22384258  0.        ]",[ 0.67839567 -8.05622376],-0.369632249597,[ 0.71025592 -7.13167429],[-0.79099482 -0.0199628 ],"[[ 0.11436834 -0.16864453 -0.15893125  0.03888881]
 [ 6.05261356 -7.84606599  0.          0.        ]]"
3,-1.20725,"[ 0.78699636  2.24127646  0.05059884 -0.67453552 -1.36786386  0.33862753
 -0.20063708 -1.15420325  2.63274206 -0.13783763  0.        ]",[ 0.62495484 -7.20658066],-0.365772701519,[ 0.78428149 -7.275352  ],[-0.79099482 -0.0199628 ],"[[  0.26116067  -0.36374453  -0.15893125   0.03888881]
 [  8.61808762 -11.6512297    0.           0.        ]]"
4,-1.09116,"[ 0.67361486  2.05765735  0.36313292 -1.64054177 -1.36786315  0.33862747
 -0.11196475 -1.642982    2.56894611 -0.04241401  0.        ]",[ 0.33002402 -8.56039893],-0.357239931889,[ 0.47919944 -8.02840424],[-0.79099482 -0.0199628 ],"[[  0.45663309  -0.63418938  -0.15893125   0.03888881]
 [ 10.92151049 -15.38077912   0.           0.        ]]"
5,-1.01605,"[ 0.46890757  1.70575234  0.69242935 -2.60807586 -1.36786244  0.3386274
 -0.06996051 -2.12199213  2.44688559  0.02336058  0.        ]",[ 0.19080021 -7.67732866],-0.341715772959,[ 0.19985858 -8.83174038],[-0.79099482 -0.0199628 ],"[[  0.68601102  -0.97847745  -0.15893125   0.03888881]
 [ 12.01264575 -19.03579966   0.           0.        ]]"
6,-0.840498,"[ 0.17594403  1.15992321  0.98155454 -3.24036546 -1.36786174  0.33862733
 -0.04999935 -2.59146327  2.25042559  0.0179181   0.        ]",[ 0.48052537 -9.7542251 ],-0.317080529244,[ 0.12811956 -9.2230196 ],[-0.79099482 -0.0199628 ],"[[  0.93146703  -1.39513565  -0.15893125   0.03888881]
 [ 12.53117242 -22.61804826   0.           0.        ]]"
7,-0.696037,"[-0.20957666  0.47444101  1.20231104 -3.10624616 -1.36786103  0.33862726
  0.01369594 -3.05163267  1.96005653 -0.05203259  0.        ]",[-0.48743522 -9.27967079],-0.280957149786,[ 0.17939329 -8.85361767],[-0.79099482 -0.0199628 ],"[[  1.19869163  -1.88272714  -0.15893125   0.03888881]
 [ 14.1857714  -26.12934093   0.           0.        ]]"
8,-0.648359,"[-0.62843998 -0.1756915   1.30891904 -1.85690864 -1.36786032  0.33862719
 -0.07139037 -3.50265796  1.56746773 -0.19915074  0.        ]",[ 0.25664844 -6.4184146 ],-0.233320069343,[ 0.59705019 -7.61568308],[-0.79099482 -0.0199628 ],"[[  1.46023327  -2.43984301  -0.15893125   0.03888881]
 [ 11.97550269 -29.5708867    0.           0.        ]]"
9,-0.509311,"[-1.03643938 -0.50780865  1.30339204  0.46538135 -1.36785961  0.33862712
 -0.04140537 -3.1550134   1.06788959 -0.35492731  0.        ]",[ 0.68057803 -5.89189984],-0.175096840909,[ 0.95588112 -5.35331678],[-0.79099482 -0.0199628 ],"[[  1.70755519  -3.06511145  -0.15893125   0.03888881]
 [ 12.75441592 -26.91827853   0.           0.        ]]"
10,-0.475065,"[-1.47989302 -0.5041896   1.17323377  1.20318327 -1.3678589   0.33862706
  0.05265367  0.5141322   0.92730171 -0.40407893  0.        ]",[ 0.97475822 -5.94029199],-0.15981735563,[ 0.85737854 -3.75339675],[-0.79099482 -0.0199628 ],"[[  1.98716197  -3.24619769  -0.15893125   0.03888881]
 [ 15.19776664   1.07869777   0.           0.        ]]"
11,-0.573898,"[-1.94565982 -0.51121845  0.85339435  0.90961836 -1.36785819  0.33862699
  0.18964867  0.95458257  1.02281978 -0.36856824  0.        ]",[ 1.82052877 -3.99681763],-0.170067013307,[ 1.08867919 -3.71531868],[-0.79099482 -0.0199628 ],"[[  2.32682351  -3.17406575  -0.15893125   0.03888881]
 [ 18.75645454   4.43950354   0.           0.        ]]"
12,-0.608195,"[-2.33203808 -0.51051743  0.28075878  0.59292488 -1.36785748  0.33862692
  0.32776925  0.78204055  1.07889689 -0.26916515  0.        ]",[ 2.83317283 -3.9083604 ],-0.17421002773,[ 1.39679551 -3.81095839],[-0.79099482 -0.0199628 ],"[[  2.73795163  -3.09642931  -0.15893125   0.03888881]
 [ 22.34438184   3.12294425   0.           0.        ]]"
13,-0.555346,"[-2.45985929 -0.50587605 -0.52521384  0.39999743 -1.36785677  0.33862685
  0.46315405  0.59534506  1.06034451 -0.17240489  0.        ]",[ 1.80564402 -4.95918669],-0.169953395584,[ 1.5841881  -4.25580359],[-0.79099482 -0.0199628 ],"[[  3.22012505  -3.0490298   -0.15893125   0.03888881]
 [ 25.86124273   1.69838814   0.           0.        ]]"
14,-0.544016,"[-2.14709246 -0.50224651 -1.3991749   0.30103018 -1.36785606  0.33862678
  0.59585966  0.48123753  0.99019508 -0.12580619  0.        ]",[ 2.34119799 -4.38475625],-0.160493372398,[ 1.71191752 -4.56669712],[-0.79099482 -0.0199628 ],"[[  3.77193739  -3.02464056  -0.15893125   0.03888881]
 [ 29.30850774   0.8277054    0.           0.        ]]"
15,-0.500496,"[-1.3318277  -0.50023589 -2.01438914  0.25429679 -1.36785536  0.33862672
  0.72593921  0.42249654  0.90717017 -0.15184673  0.        ]",[ 1.35166541 -4.11970115],-0.150637726051,[ 1.58278811 -4.79456139],[-0.79099482 -0.0199628 ],"[[  4.3920106   -3.01310028  -0.15893125   0.03888881]
 [ 32.68755702   0.37949026   0.           0.        ]]"
16,-0.42902,"[-0.21805449 -0.49926935 -1.98776236  0.23328156 -1.36785465  0.33862665
  0.85344427  0.39469489  0.85616042 -0.24538948  0.        ]",[ 1.02060747 -5.78978982],-0.146432480998,[ 1.18293011 -4.86212969],[-0.79099482 -0.0199628 ],"[[  5.07899384  -3.00790529  -0.15893125   0.03888881]
 [ 35.99973095   0.16735388   0.           0.        ]]"
17,-0.441219,"[ 0.67725334 -0.49883642 -1.13748638  0.22413313 -1.36785394  0.33862658
  0.97842547  0.38217775  0.87474688 -0.36486059  0.        ]",[ 0.65594641 -4.81548415],-0.152233064688,[ 0.63390374 -4.84491396],[-0.79099482 -0.0199628 ],"[[  5.83156278e+00  -3.00564266e+00  -1.58931247e-01   3.88888141e-02]
 [  3.92463452e+01   7.18440138e-02   0.00000000e+00   0.00000000e+00]]"
18,-0.498546,"[ 0.74191582 -0.49864998  0.19797719  0.22024181 -1.36785323  0.33862651
  1.0484931   0.37672534  0.96510614 -0.43746088  0.        ]",[ 1.77072268 -4.60431447],-0.165470454455,[ 0.28034455 -4.92505646],[-0.79099482 -0.0199628 ],"[[  6.63475173e+00  -3.00468004e+00  -1.58931247e-01   3.88888141e-02]
 [  4.10664848e+01   3.02406528e-02   0.00000000e+00   0.00000000e+00]]"
19,-0.533888,"[-0.21847605 -0.49857157  1.20587299  0.21861495 -1.36785252  0.33862644
  1.16961313  0.37440583  1.07744874 -0.40516054  0.        ]",[ 0.70795209 -4.40404567],-0.177755495496,[ 0.53329581 -4.54798222],[-0.79099482 -0.0199628 ],"[[  7.48764945e+00  -3.00427756e+00  -1.58931247e-01   3.88888141e-02]
 [  4.42128021e+01   1.25425264e-02   0.00000000e+00   0.00000000e+00]]"
20,-0.534016,"[-1.65744282 -0.49853909  1.07838697  0.21794372 -1.36785181  0.33862638
  1.24382238  0.37343588  1.13076313 -0.27508593  0.        ]",[ 0.68469557 -5.19797426],-0.180700228571,[ 0.95902932 -4.35366058],[-0.79099482 -0.0199628 ],"[[  8.39124703e+00  -3.00411150e+00  -1.58931247e-01   3.88888141e-02]
 [  4.61405323e+01   5.14206924e-03   0.00000000e+00   0.00000000e+00]]"
21,-0.580098,"[-2.45785164 -0.49852575 -0.23272719  0.21766961 -1.3678511   0.33862631
  1.3130178   0.37303579  1.07323525 -0.14129812  0.        ]",[ 1.11979013 -2.71173795],-0.17104276033,[ 1.26777303 -4.69096375],[-0.79099482 -0.0199628 ],"[[  9.33209247e+00  -3.00404370e+00  -1.58931247e-01   3.88888141e-02]
 [  4.79380213e+01   2.08982650e-03   0.00000000e+00   0.00000000e+00]]"
