timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.927911,"[ 1.06172144  1.84814924 -0.09630454  0.51714867 -0.6026674   0.71032293
 -0.12933774  0.33370377  1.67752068 -0.65638653  0.        ]",[ 0.04503956 -1.4527035 ],-0.293469879273,[ 0.26203558 -1.50767136],[-0.07604392 -0.21442188],"[[-0.02765638 -0.04400467 -0.06940713  0.08010706]
 [-0.00284076 -0.0016339   0.          0.        ]]"
1,-0.976871,"[ 1.06177899  1.84487322 -0.09362415  0.40987302 -0.60266471  0.71031945
 -0.11325871 -0.21696238  1.67491752 -0.68749593  0.        ]",[ 1.28541941 -1.03349324],-0.294373556347,[ 0.25326797 -1.49010086],[-0.07604392 -0.21442188],"[[-0.02590956 -0.08376556 -0.06940713  0.08010706]
 [ 0.17691798 -3.96125854  0.          0.        ]]"
2,-0.865838,"[ 1.06202977  1.82331964 -0.02731206  0.09378658 -0.60266203  0.71031596
  0.24040006 -0.75692681  1.6666706  -0.71744196  0.        ]",[-0.31705199 -2.63017224],-0.294509155816,[ 0.22979876 -1.46530783],[-0.07604392 -0.21442188],"[[ 0.01729934 -0.20194707 -0.06940713  0.08010706]
 [ 4.13080568 -7.84394191  0.          0.        ]]"
3,-0.90927,"[ 1.05703806  1.74974988  0.07877378 -0.40928008 -0.60265935  0.71031247
  0.12102872 -1.28591074  1.64075665 -0.76809301  0.        ]",[-1.08215823 -0.94110033],-0.293243643174,[ 0.22573099 -1.42483652],[-0.07604392 -0.21442188],"[[  0.08652586  -0.39699037  -0.06940713   0.08010706]
 [  2.79625171 -11.647716     0.           0.        ]]"
4,-0.93276,"[ 1.05497919  1.57650273  0.10274393 -1.03225318 -0.60265667  0.71030898
 -0.23769982 -1.77184587  1.55883684 -0.9516014   0.        ]",[ 1.63501385 -1.95256874],-0.291784303506,[ 0.25113773 -1.36165428],[-0.07604392 -0.21442188],"[[  0.10221353  -0.66500417  -0.06940713   0.08010706]
 [ -1.21429038 -15.14204436   0.           0.        ]]"
5,-0.852217,"[ 1.05258597  1.25584317  0.12662525 -1.64562976 -0.60265399  0.71030549
  0.11836933 -2.28094285  1.39512052 -1.14671558  0.        ]",[-0.57738751 -1.50124719],-0.283453595019,[ 0.25086248 -1.26779795],[-0.07604392 -0.21442188],"[[  0.11786821  -1.00457812  -0.06940713   0.08010706]
 [  2.76650305 -18.80310536   0.           0.        ]]"
6,-0.826145,"[ 1.04668148  0.76567512  0.17507796 -2.03547627 -0.60265131  0.71030201
 -0.09093869 -2.77966311  1.13929916 -1.27582353  0.        ]",[ 0.48901662 -1.61627642],-0.263504701363,[ 0.25296929 -1.14393783],[-0.07604392 -0.21442188],"[[  0.14972325  -1.41662669  -0.06940713   0.08010706]
 [  0.42648126 -22.38983759   0.           0.        ]]"
7,-0.777676,"[ 1.04037819  0.1555724   0.21724551 -1.92258382 -0.60264863  0.71029852
  0.08127342 -3.26857418  0.79412342 -1.28391274  0.        ]",[ 0.61467738 -0.2272264 ],-0.228433725495,[ 0.23150882 -1.00376892],[-0.07604392 -0.21442188],"[[  0.17757021  -1.89970704  -0.06940713   0.08010706]
 [  2.35177215 -25.90643877   0.           0.        ]]"
8,-0.614376,"[ 1.01955165 -0.39347048  0.32367485 -1.14635094 -0.60264595  0.71029503
  0.29459791 -3.32224732  0.46767665 -1.08855219  0.        ]",[-0.24690885 -0.05115117],-0.179378079928,[ 0.19207409 -0.90517378],[-0.07604392 -0.21442188],"[[  0.24853193  -2.42171825  -0.06940713   0.08010706]
 [  4.73669013 -26.29334707   0.           0.        ]]"
9,-0.518495,"[ 0.98617032 -0.68628753  0.44712506  0.10642095 -0.60264326  0.71029154
  0.19869396 -3.27789786  0.22582526 -0.75227754  0.        ]",[ 1.19132828 -2.30268065],-0.124016876724,[ 0.1557973  -0.87855566],[-0.07604392 -0.21442188],"[[  0.33250704  -2.94439412  -0.06940713   0.08010706]
 [  3.66452239 -25.97531799   0.           0.        ]]"
