timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.302056,"[ 0.9067096   2.41958171 -0.221402    0.71951548  0.9422443   0.41257109
 -0.46596741  0.37670516  0.52745593 -0.40538507  0.        ]",[ 1.28327124 -1.16769936],-0.115757520192,[ 1.34452271 -1.57596362],[-0.34547767 -0.19728303],"[[-0.03226653 -0.01807234  0.10867897  0.0475648 ]
 [-0.00026333  0.00331826  0.          0.        ]]"
1,-0.292547,"[ 0.9074365   2.41736249 -0.15718312  0.5701489   0.94224293  0.41257072
 -0.23242509 -0.15288548  0.52782286 -0.37057494  0.        ]",[ 1.00264222 -1.04488925],-0.113922321619,[ 1.00651693 -1.57316566],[-0.34547767 -0.19728303],"[[ 0.00743421 -0.05774992  0.10867897  0.0475648 ]
 [ 3.95715615 -3.9578682   0.          0.        ]]"
2,-0.251132,"[ 0.89585744  2.39716383  0.03328811  0.1284493   0.94224157  0.41257035
 -0.00350253 -0.67198389  0.52199593 -0.26740099  0.        ]",[ 0.59740411 -1.75607672],-0.108289229009,[ 0.57612026 -1.57779062],[-0.34547767 -0.19728303],"[[ 0.12549782 -0.17586391  0.10867897  0.0475648 ]
 [ 7.83629325 -7.84057759  0.          0.        ]]"
3,-0.241029,"[ 0.83955877  2.32003397  0.31567206 -0.57776794  0.9422402   0.41256998
  0.1269081  -1.18070574  0.49290016 -0.12984863  0.        ]",[ 1.07662654 -0.84291121],-0.0996422538262,[ 0.17431349 -1.56866467],[-0.34547767 -0.19728303],"[[  0.30439546  -0.37085359   0.10867897   0.0475648 ]
 [ 10.04612663 -11.64568238   0.           0.        ]]"
4,-0.15006,"[ 0.69495268  2.13379582  0.6667615  -1.44702185  0.94223884  0.4125696
  0.34872885 -1.59623551  0.41849296  0.03592434  0.        ]",[-0.57647678 -2.18144528],-0.0866793217094,[-0.40852165 -1.5492909 ],[-0.34547767 -0.19728303],"[[  0.54303037  -0.63495232   0.10867897   0.0475648 ]
 [ 13.80492145 -14.75375528   0.           0.        ]]"
5,-0.137451,"[ 0.46624689  1.78578391  0.98400405 -2.31329757  0.94223747  0.41256923
  0.19810951 -2.08637823  0.29460941  0.1301324   0.        ]",[-0.90900394 -1.50933893],-0.0699689481958,[-0.69481504 -1.49028587],[-0.34547767 -0.19728303],"[[  0.79352232  -0.96681122   0.10867897   0.0475648 ]
 [ 11.25265597 -18.41994707   0.           0.        ]]"
6,-0.144546,"[ 0.25271662  1.24329315  1.17460618 -2.90506829  0.9422361   0.41256886
 -0.02724778 -2.56680631  0.1376985   0.03216672  0.        ]",[-1.15964373  0.0749928 ],-0.0491206244736,[-0.93659425 -1.44101071],[-0.34547767 -0.19728303],"[[  0.98026426  -1.37126487   0.10867897   0.0475648 ]
 [  7.43394396 -22.0135331    0.           0.        ]]"
7,-0.0989737,"[ 0.11632154  0.61312048  1.26348518 -2.87766313  0.94223474  0.41256849
 -0.26955082 -2.46871761 -0.07025109 -0.18545442  0.        ]",[-0.88461815 -1.29659573],-0.0374905129393,[-0.82309103 -1.38203287],[-0.34547767 -0.19728303],"[[  1.08775003  -1.8041743    0.10867897   0.0475648 ]
 [  3.32808347 -21.27995316   0.           0.        ]]"
8,-0.102483,"[ 0.07576477  0.0134079   1.28591244 -2.10721977  0.94223337  0.41256812
 -0.48017056 -2.9417037  -0.37089125 -0.41897763  0.        ]",[-0.32890839 -0.92145483],-0.0611423313348,[-0.7557143  -1.29835093],[-0.34547767 -0.19728303],"[[  1.1185059   -2.26527067   0.10867897   0.0475648 ]
 [ -0.24090069 -24.81795529   0.           0.        ]]"
9,-0.106414,"[ 0.09938491 -0.42675146  1.27305548 -0.49815507  0.94223201  0.41256775
 -0.55684061 -3.36377174 -0.79484646 -0.50421948  0.        ]",[-1.321055  -0.7495887],-0.102272860381,[-0.6953041 -1.1809696],[-0.34547767 -0.19728303],"[[  1.10065197  -2.79330725   0.10867897   0.0475648 ]
 [ -1.54009264 -27.97519429   0.           0.        ]]"
