timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.895301,"[ 0.85872169  2.58842153 -0.26254406  0.73597439 -0.29407179  0.74920287
 -0.51620621  0.37939499  1.64876359 -0.63845437  0.        ]",[ 2.13389917 -2.34231279],-0.257193043581,[ 1.83088458 -2.73959684],[-0.52563155 -0.06447683],"[[  4.04705571e-02  -2.33747315e-02  -3.45519215e-02   8.58671323e-02]
 [  3.43212635e-07   3.45549395e-03   0.00000000e+00   0.00000000e+00]]"
1,-0.850714,"[ 0.85490215  2.58579008 -0.19610733  0.57072519 -0.29407169  0.74920249
 -0.33730713 -0.13801567  1.64693241 -0.60214105  0.        ]",[ 0.80662609 -2.63352686],-0.255759923833,[ 1.70565355 -2.84225559],[-0.52563155 -0.06447683],"[[ 0.08017652 -0.06304959 -0.03455192  0.08586713]
 [ 3.95741488 -3.95773341  0.          0.        ]]"
2,-0.815315,"[ 0.8311423   2.56376167 -0.01283235  0.08225266 -0.29407159  0.74920212
 -0.19652806 -0.64513721  1.63563385 -0.50977584  0.        ]",[ 1.74908686 -3.73541565],-0.251521019523,[ 1.5256983  -2.98616076],[-0.52563155 -0.06447683],"[[ 0.19057013 -0.18115794 -0.03455192  0.08586713]
 [ 7.07157905 -7.84015156  0.          0.        ]]"
3,-0.79805,"[ 0.75187689  2.48173462  0.27631022 -0.69810242 -0.29407148  0.74920174
 -0.02394889 -1.14223959  1.59768018 -0.36717787  0.        ]",[ 1.53523944 -2.73779215],-0.243038885411,[ 1.05899    -3.28267837],[-0.52563155 -0.06447683],"[[  0.37030467  -0.37614535  -0.03455192   0.08586713]
 [ 10.88919145 -11.6458687    0.           0.        ]]"
4,-0.716702,"[ 0.5578173   2.27972106  0.65133846 -1.67807738 -0.29407138  0.74920136
  0.14523003 -1.6294532   1.50453544 -0.17740518  0.        ]",[ 0.91740229 -2.542785  ],-0.22752172054,[ 0.49490908 -3.60219026],[-0.52563155 -0.06447683],"[[  0.62563632  -0.64648807  -0.03455192   0.08586713]
 [ 14.63158718 -15.37588805   0.           0.        ]]"
5,-0.501188,"[ 0.1902494   1.89665622  1.03497345 -2.653731   -0.29407128  0.74920099
  0.29631737 -2.1069178   1.32797505  0.0140376   0.        ]",[-0.162144   -3.85415414],-0.202678419268,[ 0.18100944 -3.73448753],[-0.52563155 -0.06447683],"[[  0.95180003  -0.99068302  -0.03455192   0.08586713]
 [ 17.97378047 -19.0312865    0.           0.        ]]"
6,-0.373226,"[-0.31069186  1.30649448  1.28549312 -3.28016387 -0.29407117  0.74920061
  0.2513307  -2.57470553  1.08387516  0.08355542  0.        ]",[-0.67145387 -2.8738542 ],-0.170563904889,[-0.09895086 -3.83894444],[-0.52563155 -0.06447683],"[[  1.30129198  -1.40724145  -0.03455192   0.08586713]
 [ 16.97863621 -22.61262483   0.           0.        ]]"
7,-0.250507,"[-0.79939325  0.5695682   1.34465983 -3.11897569 -0.29407107  0.74920024
  0.11606554 -3.03322425  0.82078995 -0.05973204  0.        ]",[-0.32406067 -3.05226214],-0.137172129256,[ 0.0303407  -3.60373139],[-0.52563155 -0.06447683],"[[  1.61084638  -1.89471377  -0.03455192   0.08586713]
 [ 13.9864489  -26.12303562   0.           0.        ]]"
8,-0.189625,"[-1.21331761 -0.12435581  1.26906888 -1.82007335 -0.29407097  0.74919986
  0.0455625  -3.48276257  0.52009663 -0.36827032  0.        ]",[-0.9638794  -2.65891206],-0.109162929675,[ 0.2512002  -3.18303514],[-0.52563155 -0.06447683],"[[  1.87492959  -2.45170533  -0.03455192   0.08586713]
 [ 12.42685859 -29.56473955   0.           0.        ]]"
9,-0.233405,"[-1.51706781 -0.47142484  1.13110934  0.56369815 -0.29407087  0.74919949
 -0.1380831  -3.13004364  0.12818087 -0.7388031   0.        ]",[ 0.51225038 -2.49774721],-0.101668599706,[ 0.64975369 -2.43191171],[-0.52563155 -0.06447683],"[[  2.08270516  -3.07685338  -0.03455192   0.08586713]
 [  8.36445264 -26.86445477   0.           0.        ]]"
