timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.18972,"[ 0.85094984  2.41750082 -0.42280052  0.67387772 -1.12411523  0.30332501
 -0.53326769  0.37521941  2.42702151 -0.2990961   0.        ]",[ 0.67358924 -4.87739172],-0.343221223643,[ 0.56004459 -6.33038187],[-0.7354362  -0.04644161],"[[-0.01808496 -0.03120733 -0.13077834  0.03487999]
 [ 0.00438394 -0.00394325  0.          0.        ]]"
1,-1.17375,"[ 0.85115605  2.41453181 -0.37712036  0.50913016 -1.12411475  0.30332495
 -0.42954296 -0.14237118  2.42648975 -0.28730228  0.        ]",[ 0.550669   -5.70665947],-0.343002647964,[ 0.6470359 -6.3113122],[-0.7354362  -0.04644161],"[[ 0.00875239 -0.07102365 -0.13077834  0.03487999]
 [ 2.67046945 -3.96448536  0.          0.        ]]"
2,-1.15484,"[ 0.84547339  2.39216976 -0.25004582  0.02365093 -1.12411426  0.30332488
 -0.34678878 -0.64968574  2.42060463 -0.26198747  0.        ]",[ 1.29635349 -7.67830158],-0.341950390191,[ 0.75298417 -6.27010345],[-0.7354362  -0.04644161],"[[ 0.08350333 -0.18926191 -0.13077834  0.03487999]
 [ 4.79753877 -7.84639688  0.          0.        ]]"
3,-1.12286,"[ 0.81211719  2.31181766 -0.02352992 -0.75051464 -1.12411378  0.30332482
 -0.19651561 -1.14703357  2.39754963 -0.19893732  0.        ]",[ 0.3369216  -6.96668026],-0.338355002231,[ 0.80081457 -6.42342138],[-0.7354362  -0.04644161],"[[  0.21820796  -0.38437347  -0.13077834   0.03487999]
 [  8.66008194 -11.65204634   0.           0.        ]]"
4,-1.05736,"[ 0.71906807  2.11661723  0.27566557 -1.72025435 -1.12411329  0.30332476
 -0.15126583 -1.63438133  2.33765261 -0.12042149  0.        ]",[ 1.02375361 -8.21607337],-0.330103223211,[ 0.53053939 -7.06466675],[-0.7354362  -0.04644161],"[[  0.40307909  -0.65483033  -0.13077834   0.03487999]
 [  9.82315798 -15.38118158   0.           0.        ]]"
5,-0.989776,"[ 0.5275365   1.74902714  0.62082874 -2.68142407 -1.1241128   0.30332469
 -0.00484139 -2.11214713  2.21723307 -0.03847918  0.        ]",[ 0.43718017 -6.20325145],-0.314353300344,[ 0.20677865 -7.7871089 ],[-0.7354362  -0.04644161],"[[  0.63730277  -0.99913514  -0.13077834   0.03487999]
 [ 13.58677476 -19.03700603   0.           0.        ]]"
6,-0.836876,"[ 0.19635928  1.18526725  0.96605736 -3.29053893 -1.12411232  0.30332463
  0.05206306 -2.58029344  2.01208762  0.02950041  0.        ]",[ 0.04486578 -7.33800707],-0.288099636186,[ 0.12249333 -8.05465508],[-0.7354362  -0.04644161],"[[  0.92371325  -1.41581768  -0.13077834   0.03487999]
 [ 15.04941702 -22.61923772   0.           0.        ]]"
7,-0.675261,"[ -2.36508668e-01   4.84138170e-01   1.20853781e+00  -3.11307958e+00
  -1.12411183e+00   3.03324566e-01   4.74285266e-02  -3.03910116e+00
   1.71510551e+00   1.91835843e-03   0.00000000e+00]",[ 0.31181481 -8.63662764],-0.250552875051,[ 0.17449534 -7.69810867],[-0.7354362  -0.04644161],"[[  1.22350762  -1.90342727  -0.13077834   0.03487999]
 [ 14.93029359 -26.13003191   0.           0.        ]]"
8,-0.524041,"[-0.73300865 -0.17252305  1.30884748 -1.80548307 -1.12411135  0.3033245
  0.08397163 -3.48884719  1.32238901 -0.12056152  0.        ]",[-0.08217211 -8.04410548],-0.201875206211,[ 0.4425166 -6.7301774],[-0.7354362  -0.04644161],"[[  1.53153828  -2.46055721  -0.13077834   0.03487999]
 [ 15.86957828 -29.57151418   0.           0.        ]]"
9,-0.40451,"[-1.24028    -0.4955023   1.24770783  0.57226339 -1.12411086  0.30332444
  0.05910037 -3.13087032  0.83954141 -0.3046699   0.        ]",[ 0.8745635  -5.45943786],-0.145720258468,[ 0.80862802 -4.7125802 ],[-0.7354362  -0.04644161],"[[  1.8425137   -3.08583651  -0.13077834   0.03487999]
 [ 15.23030126 -26.83235188   0.           0.        ]]"
10,-0.372409,"[-1.73972267 -0.48742135  1.00505948  1.29589735 -1.12411037  0.30332438
  0.18213366  0.56635429  0.71936702 -0.37836576  0.        ]",[ 0.06828628 -3.76450912],-0.133989575181,[ 0.85362017 -3.07899189],[-0.7354362  -0.04644161],"[[  2.17885252  -3.26079713  -0.13077834   0.03487999]
 [ 18.39268211   1.45857818   0.           0.        ]]"
11,-0.458562,"[-2.16253125 -0.49657707  0.5632268   0.97057568 -1.12410989  0.30332431
  0.17849419  0.99095371  0.81571235 -0.32030902  0.        ]",[ 1.7856152 -2.6881907],-0.143341389787,[ 1.08799469 -3.15404987],[-0.7354362  -0.04644161],"[[  2.54576836  -3.18200953  -0.13077834   0.03487999]
 [ 18.29913614   4.70758853   0.           0.        ]]"
12,-0.446085,"[-2.41581008 -0.4965249  -0.06428057  0.63212555 -1.1241094   0.30332425
  0.31843567  0.80293832  0.85566122 -0.2078045   0.        ]",[ 1.82670464 -4.31796945],-0.145026561002,[ 1.39789307 -3.33518028],[-0.7354362  -0.04644161],"[[  2.94784094  -3.1003017   -0.13077834   0.03487999]
 [ 21.89611559   3.26890875   0.           0.        ]]"
13,-0.446487,"[-2.38265043 -0.49176305 -0.86168406  0.42751327 -1.12410891  0.30332419
  0.45560525  0.60699511  0.82279286 -0.11661988  0.        ]",[ 2.1782326  -3.53569866],-0.13905616686,[ 1.58085346 -3.72634935],[-0.7354362  -0.04644161],"[[  3.42113805  -3.0508055   -0.13077834   0.03487999]
 [ 25.42184793   1.76956526   0.           0.        ]]"
14,-0.374938,"[-1.91945327 -0.48794053 -1.63964234  0.3229129  -1.12410843  0.30332412
  0.59006035  0.48817341  0.7480467  -0.08625897  0.        ]",[ 1.01769012 -5.14307396],-0.129187433978,[ 1.6405133  -4.03667068],[-0.7354362  -0.04644161],"[[  3.96424974  -3.02542371  -0.13077834   0.03487999]
 [ 28.87780947   0.86035028   0.           0.        ]]"
15,-0.355506,"[-1.02225491 -0.48581068 -2.07834197  0.27361602 -1.12410794  0.30332406
  0.72185479  0.42721346  0.67202954 -0.12883399  0.        ]",[ 1.06296059 -4.66241756],-0.120485758058,[ 1.43124509 -4.24478579],[-0.7354362  -0.04644161],"[[  4.57579452  -3.01343649  -0.13077834   0.03487999]
 [ 32.26538395   0.39388958   0.           0.        ]]"
16,-0.366173,"[ 0.05292868 -0.48478526 -1.85021142  0.25147556 -1.12410746  0.303324
  0.85104082  0.39841627  0.63649038 -0.22972375  0.        ]",[ 1.69433901 -3.77260404],-0.118760040888,[ 0.94575357 -4.23162937],[-0.7354362  -0.04644161],"[[  5.25441814e+00  -3.00804681e+00  -1.30778344e-01   3.48799944e-02]
 [  3.55859149e+01   1.73536065e-01   0.00000000e+00   0.00000000e+00]]"
17,-0.358594,"[ 0.7849868  -0.48432585 -0.86960497  0.2418455  -1.12410697  0.30332393
  0.97766972  0.38546654  0.67116815 -0.34181949  0.        ]",[ 0.01488098 -2.86250505],-0.126865628723,[ 0.39930502 -4.18258524],[-0.7354362  -0.04644161],"[[  5.99879296e+00  -3.00570135e+00  -1.30778344e-01   3.48799944e-02]
 [  3.88407209e+01   7.44463056e-02   0.00000000e+00   0.00000000e+00]]"
18,-0.35857,"[ 0.66082711 -0.48412805  0.40200066  0.23775203 -1.12410648  0.30332387
  0.95004682  0.37982994  0.76480545 -0.39507337  0.        ]",[ 0.36023676 -5.07159481],-0.139999126041,[ 0.17865452 -4.2273221 ],[-0.7354362  -0.04644161],"[[  6.76848376e+00  -3.00470414e+00  -1.30778344e-01   3.48799944e-02]
 [  3.81307265e+01   3.13160425e-02   0.00000000e+00   0.00000000e+00]]"
19,-0.420605,"[-0.28505315 -0.48404491  1.22579968  0.23604176 -1.124106    0.30332381
  0.97616854  0.37743353  0.86302804 -0.35511078  0.        ]",[ 0.68015    -3.59044399],-0.150205067317,[ 0.60091621 -3.82465458],[-0.7354362  -0.04644161],"[[  7.53783494e+00  -3.00428747e+00  -1.30778344e-01   3.48799944e-02]
 [  3.88021535e+01   1.29795210e-02   0.00000000e+00   0.00000000e+00]]"
20,-0.420441,"[-1.55800657 -0.48401049  1.11842553  0.23533652 -1.12410551  0.30332374
  1.05105172  0.37643234  0.91023272 -0.24070707  0.        ]",[ 0.35209473 -3.93946722],-0.152567103017,[ 0.91835386 -3.5842433 ],[-0.7354362  -0.04644161],"[[  8.33318980e+00  -3.00411565e+00  -1.30778344e-01   3.48799944e-02]
 [  4.07269188e+01   5.31914645e-03   0.00000000e+00   0.00000000e+00]]"
21,-0.40144,"[-2.38640833 -0.48399636  0.06389517  0.23504872 -1.12410502  0.30332368
  1.07391969  0.37601928  0.87209824 -0.11754699  0.        ]",[ 1.21919829 -5.22414249],-0.145244330276,[ 1.27257311 -3.70846796],[-0.7354362  -0.04644161],"[[  9.15362573e+00  -3.00404554e+00  -1.30778344e-01   3.48799944e-02]
 [  4.13147152e+01   2.15902845e-03   0.00000000e+00   0.00000000e+00]]"
22,-0.38446,"[-2.17094067 -0.48399057 -1.33431529  0.23493208 -1.12410454  0.30332362
  1.19613649  0.37585124  0.76515036 -0.06697916  0.        ]",[ 1.12746765 -3.77480709],-0.131044258396,[ 1.38059103 -4.15872908],[-0.7354362  -0.04644161],"[[  1.00114388e+01  -3.00401713e+00  -1.30778344e-01   3.48799944e-02]
 [  4.44561200e+01   8.73861629e-04   0.00000000e+00   0.00000000e+00]]"
