timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.30329796216,"[[-0.06113657  0.01640553 -0.05287279  0.14077233]
 [-0.00132477  0.00326635  0.          0.        ]]",[ 2.87698054  1.98045087],-2.04126,"[ 1.06439275  2.02411765 -0.09801762  0.15260692 -0.45616044  1.21121251
 -0.82187561  0.0581156   1.72964094 -1.27222523  0.        ]",[-0.27741432 -0.23021537],[ 2.22318945  2.8158791 ]
1,-0.297333094268,"[[-0.02148773  0.0561826  -0.05287279  0.14077233]
 [ 3.95304979  3.96125484  0.          0.        ]]",[ 2.84023404  2.02828002],-2.00243,"[ 1.06669021  2.02215572 -0.03797739  0.24074426 -0.45615989  1.21120953
 -0.70584275  0.55903504  1.73115028 -1.16253862  0.        ]",[-0.27741432 -0.23021537],[ 2.43034541  2.59582115]
2,-0.277701028823,"[[ 0.09646461  0.17433345 -0.05287279  0.14077233]
 [ 7.82930882  7.8409006   0.          0.        ]]",[ 2.72404075  2.14772105],-1.90753,"[ 1.06048253  2.00378234  0.14057283  0.50084141 -0.45615934  1.21120655
 -0.59210221  1.05003835  1.69913934 -0.83937537  0.        ]",[-0.27741432 -0.23021537],[ 2.40638457  2.19128156]
3,-0.239715191841,"[[  0.291176     0.36930632  -0.05287279   0.14077233]
 [ 11.62928756  11.64369632   0.           0.        ]]",[ 2.56482577  2.25882649],-1.72025,"[ 1.00789054  1.93309864  0.42971203  0.91663944 -0.45615879  1.21120356
 -0.48060007  1.53131261  1.5321664  -0.3455374   0.        ]",[-0.27741432 -0.23021537],[ 1.10550947  2.11751748]
4,-0.177959806232,"[[  0.56114202   0.63957825  -0.05287279   0.14077233]
 [ 15.35516559  15.37102993   0.           0.        ]]",[ 2.37215114  2.3077693 ],-1.17118,"[ 0.85162606  1.75698785  0.80116906  1.43969401 -0.45615824  1.21120058
 -0.37127233  2.00303089  1.10717718  0.16939421  0.        ]",[-0.27741432 -0.23021537],[ 1.4458162   2.59118826]
5,-0.0907731632573,"[[  0.90490534   0.98365307  -0.05287279   0.14077233]
 [ 19.00945207  19.02419723   0.           0.        ]]",[ 2.23563147  2.22543454],-0.829597,"[ 0.53015273  1.42113682  1.18647626  1.96225747 -0.45615769  1.21119759
 -0.26404532  2.46535395  0.39862344  0.40590348  0.        ]",[-0.27741432 -0.23021537],[ 2.48924337  1.67025142]
6,-0.022851368985,"[[  1.32105955   1.40006033  -0.05287279   0.14077233]
 [ 22.59462695  22.60450113   0.           0.        ]]",[ 2.26204014  1.94556403],-0.99352,"[ 0.00962975  0.90176962  1.46325408  2.30135589 -0.45615714  1.21119461
 -0.15884626  2.91844289 -0.35425137  0.04869862  0.        ]",[-0.27741432 -0.23021537],[ 1.60742281  1.61379021]
7,-0.120051658559,"[[  1.80824086   1.88735744  -0.05287279   0.14077233]
 [ 26.11229623  26.11347097   0.           0.        ]]",[ 2.40953374  1.58233249],-1.17524,"[-0.66785616  0.2510593   1.46774309  2.22340525 -0.45615659  1.21119163
 -0.05562801  3.36248701 -0.65629767 -0.83700102  0.        ]",[-0.27741432 -0.23021537],[ 3.08567484  2.26135381]
8,-0.180347978147,"[[  2.36509914   2.44413705  -0.05287279   0.14077233]
 [ 29.56202719  29.5531465    0.           0.        ]]",[ 2.38670611  1.22148418],-1.47292,"[-1.33942255 -0.36445257  1.05674587  1.5403562  -0.45615604  1.21118864
  0.04559674  3.79773979 -0.24474321 -1.51748486  0.        ]",[-0.27741432 -0.23021537],[ 1.55216154  1.74751548]
9,-0.162142555151,"[[  2.99024851   3.06903902  -0.05287279   0.14077233]
 [ 32.94040731  26.88641126   0.           0.        ]]",[ 1.92844653  0.72031844],-1.38819,"[-1.72592588 -0.67667182  0.223092    0.27694423 -0.45615549  1.21118566
  0.14472786  3.46020839  0.25979005 -1.25769471  0.        ]",[-0.27741432 -0.23021537],[ 2.26325571  0.5006359 ]
10,-0.136019193547,"[[  3.68222302   3.24832072  -0.05287279   0.14077233]
 [ 36.2463288   -1.18729243   0.           0.        ]]",[ 1.57324624 -0.02937249],-1.30885,"[-1.54167183 -0.67253409 -0.78551516 -0.11999961 -0.45615494  1.21118268
  0.24173282 -0.09259808  0.20707923 -1.03900685  0.        ]",[-0.27741432 -0.23021537],[ 1.81273576 -0.17666659]
11,-0.140169666642,"[[  4.43967366   3.17346291  -0.05287279   0.14077233]
 [ 39.48800443  -4.70130883   0.           0.        ]]",[ 1.78098655  0.10205773],-1.45378,"[-0.71577541 -0.67954074 -1.46509696  0.04555099 -0.45615439  1.21117969
  0.3368526  -0.53730654  0.19163834 -1.08545285  0.        ]",[-0.27741432 -0.23021537],[ 1.33550504  0.56156787]
12,-0.139726407264,"[[  5.26131614   3.09360259  -0.05287279   0.14077233]
 [ 42.6656431   -3.14442363   0.           0.        ]]",[ 1.92818093  0.21399957],-1.4323,"[ 0.39534873 -0.67866959 -1.29843056  0.2225783  -0.45615384  1.21117671
  0.43009329 -0.3402776   0.19352731 -1.0804268   0.        ]",[-0.27741432 -0.23021537],[ 1.46374356  0.22907722]
13,-0.136143883081,"[[  6.14587926   3.04043525  -0.05287279   0.14077233]
 [ 45.78028271  -2.17563127   0.           0.        ]]",[ 2.07308078  0.18445593],-1.38986,"[ 1.05379737 -0.6733127  -0.21287754  0.3401285  -0.45615329  1.21117373
  0.52148533 -0.21767365  0.14132187 -1.07061028  0.        ]",[-0.27741432 -0.23021537],[ 1.42055344 -0.55853546]
14,-0.138524680696,"[[  7.09211435   2.97515535  -0.05287279   0.14077233]
 [ 48.83301849  -4.34526252   0.           0.        ]]",[ 2.11069417  0.14286217],-1.15489,"[ 0.63200546 -0.66153814  1.09125735  0.48355906 -0.45615274  1.21117074
  0.61106081 -0.49224697  0.0594687  -1.12119552  0.        ]",[-0.27741432 -0.23021537],[ 2.56021595 -0.15192083]
15,-0.156118105453,"[[  8.09879614   2.88305787  -0.05287279   0.14077233]
 [ 51.82514417  -4.86297542   0.           0.        ]]",[ 2.12179947  0.18031946],-1.23156,"[-0.67789876 -0.63528246  1.46507394  0.68310989 -0.45615219  1.21116776
  0.69885767 -0.55776455  0.0104882  -1.28899084  0.        ]",[-0.27741432 -0.23021537],[ 1.90511829  0.26127525]
16,-0.183629020489,"[[  9.16472453e+00   2.79711068e+00  -5.28727929e-02   1.40772334e-01]
 [  5.47579080e+01  -3.73574081e+00   0.00000000e+00   0.00000000e+00]]",[ 2.08513784  0.38733765],-1.26776,"[-1.69474917 -0.60077885  0.38431018  0.86503314 -0.45615164  1.21116477
  0.7849125  -0.41510863  0.15369083 -1.4950182   0.        ]",[-0.27741432 -0.23021537],[ 2.95231653  1.51623544]
17,-0.186173046904,"[[  1.02887279e+01   2.76281875e+00  -5.28727929e-02   1.40772334e-01]
 [  5.76329532e+01   2.92961394e-01   0.00000000e+00   0.00000000e+00]]",[ 2.0731461   0.67659265],-1.42776,"[-1.24960874 -0.58437283 -1.15797317  0.93614826 -0.45615109  1.21116179
  0.86927346  0.09473788  0.43477091 -1.39073067  0.        ]",[-0.27741432 -0.23021537],[ 3.23882324  0.6742398 ]
18,-0.147291704127,"[[  1.14696668e+01   2.79535248e+00  -5.28727929e-02   1.40772334e-01]
 [  6.04516304e+01   2.95154301e+00   0.00000000e+00   0.00000000e+00]]",[ 2.14632559  0.73571032],-1.22705,"[ 0.30372098 -0.59997238 -1.35393855  0.86869826 -0.45615054  1.21115881
  0.95198014  0.43119068  0.42941982 -1.00287523  0.        ]",[-0.27741432 -0.23021537],[ 2.60009146  1.73404816]
19,-0.122564557376,"[[  1.27064253e+01   2.89347440e+00  -5.28727929e-02   1.40772334e-01]
 [  6.32150897e+01   6.84785376e+00   0.00000000e+00   0.00000000e+00]]",[ 2.24179983  0.50224537],-1.09588,"[ 1.05326646 -0.63880947  0.20616802  0.66074386 -0.45614999  1.21115582
  1.03306625  0.92428186  0.12300133 -0.95365774  0.        ]",[-0.27741432 -0.23021537],[ 3.01095476 -0.8041436 ]
20,-0.151665845095,"[[  1.39979014e+01   2.99708864e+00  -5.28727929e-02   1.40772334e-01]
 [  6.59233826e+01   3.52490622e+00   0.00000000e+00   0.00000000e+00]]",[ 2.21295023  0.21331874],-1.1362,"[-0.14251123 -0.66612565  1.49559371  0.43550436 -0.45614944  1.21115284
  1.11253326  0.50374956  0.07497616 -1.23364331  0.        ]",[-0.27741432 -0.23021537],[ 3.17672625 -0.17856054]
21,-0.165787122259,"[[  1.53429998e+01   3.02748514e+00  -5.28727929e-02   1.40772334e-01]
 [  6.85775873e+01   3.13462023e-02   0.00000000e+00   0.00000000e+00]]",[ 1.9368093   0.16022521],-1.28929,"[-1.6494648  -0.67142463  0.53555059  0.36866839 -0.45614889  1.21114986
  1.19041275  0.06162585  0.22978709 -1.30520291  0.        ]",[-0.27741432 -0.23021537],[ 1.72140568  1.25615525]
22,-0.155667471849,"[[  1.67406548e+01   3.02148633e+00  -5.28727929e-02   1.40772334e-01]
 [  7.11792458e+01  -4.30333049e-01   0.00000000e+00   0.00000000e+00]]",[ 1.87663782  0.30434018],-1.65945,"[-1.05728899 -0.67047587 -1.3069145   0.38187853 -0.45614834  1.21114687
  1.26674992  0.00319848  0.31535882 -1.16671697  0.        ]",[-0.27741432 -0.23021537],[ 0.18430957  0.31735759]
23,-0.135702473213,"[[  1.81574231e+01   3.01297042e+00  -5.28727929e-02   1.40772334e-01]
 [  7.04998543e+01  -3.71150481e-01   0.00000000e+00   0.00000000e+00]]",[ 2.1115315   0.26544893],-1.17219,"[ 0.74382929 -0.66904646 -0.97270169  0.40061527 -0.45614779  1.21114389
  1.24681136  0.01068826  0.21306513 -1.03288141  0.        ]",[-0.27741432 -0.23021537],[ 3.56787096 -0.18470049]
24,-0.1398475693,"[[  1.95931413e+01   2.99825528e+00  -5.28727929e-02   1.40772334e-01]
 [  7.30634039e+01  -1.09803203e+00   0.00000000e+00   0.00000000e+00]]",[ 2.17028117  0.14090881],-1.0223,"[ 0.69629957 -0.66634804  1.02059777  0.43294249 -0.45614724  1.21114091
  1.32202989 -0.08130163  0.07313293 -1.12880064  0.        ]",[-0.27741432 -0.23021537],[ 3.22721555  1.20306803]
25,-0.163991316523,"[[  2.10796234e+01   3.00645943e+00  -5.28727929e-02   1.40772334e-01]
 [  7.55764225e+01   9.33745483e-01   0.00000000e+00   0.00000000e+00]]",[ 2.10511827  0.17421213],-1.18355,"[-1.19778367 -0.66788678  1.19263728  0.41492628 -0.45614669  1.21113792
  1.39576514  0.17582859  0.14665264 -1.32119662  0.        ]",[-0.27741432 -0.23021537],[ 2.13597671  1.54781466]
26,-0.162073218642,"[[  2.26158652e+01   3.01264989e+00  -5.28727929e-02   1.40772334e-01]
 [  7.80395529e+01  -4.37123953e-02   0.00000000e+00   0.00000000e+00]]",[ 1.8880899   0.25740266],-1.42799,"[-1.476695   -0.6689879  -0.89189789  0.40131861 -0.45614614  1.21113494
  1.46803594  0.05212682  0.31253152 -1.22971507  0.        ]",[-0.27741432 -0.23021537],[ 1.65051515  0.86241694]
