timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.116776488207,[-0.71659583 -0.5995996 ],[ 3.59787464 -1.43511665],-1.73321,"[ 0.9517985   1.70092207  0.17561335  0.44902802  1.42786482  1.04370151
 -0.71192994  0.01196374  0.05343725 -0.85899189  0.        ]","[[ 0.03947335  0.03653835  0.16507562  0.12025291]
 [ 0.00032577 -0.00397224  0.          0.        ]]",[ 3.66705481 -2.89768007]
1,-0.113042599297,[-0.71659583 -0.5995996 ],[ 3.29828787 -0.78961277],-1.57075,"[ 0.94821607  1.70179895  0.23658018  0.37733515  1.4278633   1.04370075
 -0.60854023 -0.52505192  0.05136347 -0.81735624  0.        ]","[[  7.91857510e-02  -3.28358775e-03   1.65075621e-01   1.20252914e-01]
 [  3.95773211e+00  -3.96501579e+00   0.00000000e+00   0.00000000e+00]]",[ 2.8952426  0.0357253]
2,-0.0974620495594,[-0.71659583 -0.5995996 ],[ 2.40972805 -0.87799001],-1.46874,"[ 0.92348649  1.69751484  0.4163208   0.23864162  1.42786179  1.04369999
 -0.50723763 -0.49543392  0.0331514  -0.64695019  0.        ]","[[ 0.19724466 -0.0803921   0.16507562  0.12025291]
 [ 7.83525224 -3.74655426  0.          0.        ]]",[ 3.049914   -1.28632008]
3,-0.0699275658972,[-0.71659583 -0.5995996 ],[ 0.92877346 -0.07747185],-1.32395,"[ 0.83753499  1.67680776  0.70264192  0.03553155  1.42786027  1.04369923
 -0.40789598 -1.02238695 -0.02916782 -0.35807928  0.        ]","[[  0.39210084  -0.19432117   0.16507562   0.12025291]
 [ 11.6377153   -7.63337733   0.           0.        ]]",[ 0.69128756  1.21596086]
4,-0.0289600285842,[-0.71659583 -0.5995996 ],[-0.72044468 -0.65982115],-1.3405,"[ 0.64281189  1.640209    1.04566713 -0.15878286  1.42785875  1.04369846
 -0.34250211 -0.46518324 -0.18051283  0.04039558  0.        ]","[[  0.64996886  -0.30575259   0.16507562   0.12025291]
 [ 14.14076999  -3.52343136   0.           0.        ]]",[-0.735201    0.04191757]
5,-0.0155996970868,[-0.71659583 -0.5995996 ],[-1.59372067 -0.17639169],-1.40058,"[ 0.37642272  1.61007612  1.32044909 -0.27435795  1.42785724  1.0436977
 -0.42579351 -0.43303072 -0.41039118  0.420569    0.        ]","[[  0.90079695  -0.37384157   0.16507562   0.12025291]
 [ 10.9526466   -3.28627499   0.           0.        ]]",[-2.1306624  -0.90065138]
6,-0.0406839096883,[-0.71659583 -0.5995996 ],[-1.64695704  0.93484557],-1.11662,"[ 0.15144735  1.55497489  1.46992848 -0.43976637  1.42785572  1.04369694
 -0.53477027 -0.90746883 -0.58102955  0.59777365  0.        ]","[[ 1.07799847 -0.4746781   0.16507562  0.12025291]
 [ 6.78137164 -6.78574374  0.          0.        ]]",[-0.59368189  1.14496185]
7,-0.0527796123323,[-0.71659583 -0.5995996 ],[-1.68479645  0.45047083],-1.35163,"[ -1.01896623e-03   1.49233896e+00   1.54201786e+00  -5.87417850e-01
   1.42785420e+00   1.04369618e+00  -5.99671493e-01  -3.52306298e-01
  -6.78647760e-01   6.62393497e-01   0.00000000e+00]","[[ 1.18870112 -0.56930747  0.16507562  0.12025291]
 [ 4.29715971 -2.6908557   0.          0.        ]]",[-1.84177858  0.43201481]
8,-0.0579852509514,[-0.71659583 -0.5995996 ],[-1.28144121  0.39403671],-1.39131,"[-0.06565072  1.46576856  1.56656764 -0.64153308  1.42785269  1.04369541
 -0.70526491 -0.11297537 -0.72152917  0.68797162  0.        ]","[[ 1.23409207 -0.60541252  0.16507562  0.12025291]
 [ 0.25538495 -0.92554716  0.          0.        ]]",[-0.83979651 -0.25434906]
9,-0.0493034121804,[-0.71659583 -0.5995996 ],[-0.6158846   0.79975379],-1.27847,"[-0.0252612   1.44385046  1.5516206  -0.68319379  1.42785117  1.04369465
 -0.79218758 -0.24687264 -0.66687879  0.62350845  0.        ]","[[ 1.20581786 -0.63383264  0.16507562  0.12025291]
 [-3.07173907 -1.91317599  0.          0.        ]]",[ 0.2092059   0.27636129]
