timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.05630848  0.04048884  0.1353587   0.03422814]
 [ 0.00141716 -0.00492913  0.          0.        ]]","[ 1.01440965  1.19040451 -0.03431272 -0.34396518  1.16936405  0.29611832
 -0.10205114 -0.23059269  0.2107042  -0.47008746  0.        ]",-0.0852987388315,[ 2.100224    0.58206531],-2.08181,[ 1.39459848  0.07208958],[-0.75674784 -0.59316331]
1,"[[-0.01659887  0.06349999  0.1353587   0.03422814]
 [ 3.95637904  2.29837273  0.          0.        ]]","[ 1.01655891  1.18883546  0.02509537 -0.3051612   1.16936356  0.29611827
  0.28293577  0.18060173  0.21112244 -0.31539408  0.        ]",-0.080597145528,[-0.61705509 -0.22308507],-2.15584,[-0.41954708 -0.46236148],[-0.75674784 -0.59316331]
2,"[[ 0.03725597  0.100158    0.1353587   0.03422814]
 [ 1.43748932  1.37051729  0.          0.        ]]","[ 1.0157324   1.18490516  0.10571045 -0.24346999  1.16936306  0.29611821
  0.03774001  0.01495731  0.20031722 -0.09743772  0.        ]",-0.0751367361677,[-0.17220069 -0.65903772],-1.99381,[-0.10087693  0.04286417],[-0.75674784 -0.59316331]
3,"[[ 0.05889599  0.10111671  0.1353587   0.03422814]
 [ 0.72886889 -1.26586008  0.          0.        ]]","[ 1.01418726  1.18477832  0.13807087 -0.24185921  1.16936256  0.29611815
 -0.03123909 -0.45569915  0.19506636 -0.03164799  0.        ]",-0.07385835168,[-0.16732601  0.82952493],-2.11068,[ 0.2983866   0.40455884],[-0.75674784 -0.59316331]
4,"[[ 0.06667458  0.10900883  0.1353587   0.03422814]
 [ 0.05125103  2.04403974  0.          0.        ]]","[ 1.01346191  1.18369227  0.14969364 -0.22860583  1.16936207  0.29611809
 -0.09720031  0.13519738  0.19132733  0.00357738  0.        ]",-0.0732028189422,[-0.04686499 -0.14077276],-2.02957,[ 0.0989342   0.09303814],[-0.75674784 -0.59316331]
5,"[[ 0.06583167  0.14389172  0.1353587   0.03422814]
 [-0.13492334  1.4462418   0.          0.        ]]","[ 1.01354444  1.17792205  0.14843442 -0.17017478  1.16936157  0.29611803
 -0.11532303  0.02847607  0.18341448  0.05474108  0.        ]",-0.0721707316154,[ 1.21623789 -0.5800403 ],-1.92088,[ 0.11581472  0.25142312],[-0.75674784 -0.59316331]
6,"[[ 0.1028597   0.14947016  0.1353587   0.03422814]
 [ 3.82453862 -0.88064012  0.          0.        ]]","[ 1.0089106   1.17685217  0.20367094 -0.16085602  1.16936107  0.29611798
  0.27010227 -0.38692826  0.16802195  0.17222581  0.        ]",-0.0707164590292,[-1.15785446  0.46964983],-2.16527,[-1.14859068  0.24646273],[-0.75674784 -0.59316331]
7,"[[ 0.1388935   0.15070606  0.1353587   0.03422814]
 [-0.20772919  0.99796585  0.          0.        ]]","[ 1.00245631  1.17660928  0.25722266 -0.15879247  1.16936058  0.29611792
 -0.12241026 -0.05155183  0.15098346  0.27950202  0.        ]",-0.0699722778925,[-0.92725084  0.33853541],-2.17121,[-0.29538804  0.34579945],[-0.75674784 -0.59316331]
8,"[[ 0.09797176  0.18393061  0.1353587   0.03422814]
 [-3.87224513  2.32007517  0.          0.        ]]","[ 1.00963773  1.1693518   0.1963897  -0.10347451  1.16936008  0.29611786
 -0.47912473  0.18447654  0.15901245  0.21005712  0.        ]",-0.0700902630552,[ 1.09107392  0.0275128 ],-2.00091,[ 1.03940451  0.50168484],[-0.75674784 -0.59316331]
9,"[[ 0.06098586  0.23094865  0.1353587   0.03422814]
 [ 0.16023502  2.38153261  0.          0.        ]]","[ 1.01399909  1.15665144  0.14119387 -0.0257877   1.16935958  0.2961178
 -0.08659138  0.19544814  0.15881708  0.17253578  0.        ]",-0.069890607926,[-0.58763683  0.7984615 ],-2.15721,[-0.41826802  0.22147764],[-0.75674784 -0.59316331]
10,"[[ 0.04082299  0.3098363   0.1353587   0.03422814]
 [-2.16876464  5.49684494  0.          0.        ]]","[ 1.01552266  1.1290205   0.11104644  0.10255102  1.16935909  0.29611775
 -0.31330295  0.75160653  0.13727579  0.2312001   0.        ]",-0.0682929346768,[ 0.43677173  0.00451711],-2.03796,[-0.13104388  0.03897655],[-0.75674784 -0.59316331]
11,"[[ 0.01521478  0.41885405  0.1353587   0.03422814]
 [-0.39794225  5.40524044  0.          0.        ]]","[ 1.01658794  1.07809333  0.07272295  0.27447235  1.16935859  0.29611769
 -0.14092587  0.7352527   0.09908468  0.31542795  0.        ]",-0.0658391583953,[-0.54131795  0.41943193],-2.11954,[-1.03980279 -0.09478733],[-0.75674784 -0.59316331]
12,"[[-0.01415653  0.54255611  0.1353587   0.03422814]
 [-2.5320887   6.95977549  0.          0.        ]]","[ 1.01661065  1.00311662  0.028751    0.45956801  1.16935809  0.29611763
 -0.34866993  1.01277448  0.0457209   0.4045905   0.        ]",-0.0628346498825,[-0.47601685 -0.52614116],-2.05238,[-0.75544    -0.22771576],[-0.75674784 -0.59316331]
13,"[[-0.08318263  0.65947293  0.1353587   0.03422814]
 [-4.36444994  4.739294    0.          0.        ]]","[ 1.01162297  0.91645032 -0.07444922  0.62230751  1.1693576   0.29611757
 -0.5270373   0.61636462  0.01125351  0.37029722  0.        ]",-0.0591477025758,[ 0.53199905  1.50449537],-2.07447,[ 0.29624602  0.41041178],[-0.75674784 -0.59316331]
14,"[[-0.14850121  0.79303743  0.1353587   0.03422814]
 [-2.17464175  8.60429072  0.          0.        ]]","[ 1.00041     0.80020162 -0.17156886  0.79081161  1.1693571   0.29611751
 -0.31387477  1.30635956 -0.04493998  0.36542316  0.        ]",-0.0542286427754,[-0.80810531 -1.13234294],-1.97461,[-0.971205   -0.65959144],[-0.75674784 -0.59316331]
