timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.08559838  0.0172254  -0.06745995  0.10088453]
 [ 0.00102459 -0.00259965  0.          0.        ]]","[ 1.05261621  1.62418696  0.03349964 -0.57037621 -0.57030878  0.86615068
 -0.19986263 -0.29000309  1.8532653  -1.05283488  0.        ]",-0.300525717594,[ 2.15348482  1.87401586],-1.65189,[ 2.28477287  2.74772882],[-0.28680578 -0.19273125]
1,"[[-0.04590302  0.05688632 -0.06745995  0.10088453]
 [ 3.95535274  3.95550499  0.          0.        ]]","[ 1.05636091  1.62237695  0.0935969  -0.4744009  -0.57030822  0.86614956
  0.06362599  0.26950569  1.85747678 -0.93516176  0.        ]",-0.296300852438,[ 0.95448769  2.28843781],-1.72043,[ 1.69512343  2.40226865],[-0.28680578 -0.19273125]
2,"[[ 0.07028851  0.17492402 -0.06745995  0.10088453]
 [ 7.65152422  7.83533479  0.          0.        ]]","[ 1.05432536  1.60560623  0.2697868  -0.19063067 -0.57030766  0.86614844
  0.30991284  0.81794929  1.8292141  -0.5907611   0.        ]",-0.282036951495,[ 0.01171413  2.27737073],-1.70721,[ 1.03773963  2.10234976],[-0.28680578 -0.19273125]
3,"[[  0.22225314   0.36980198  -0.06745995   0.10088453]
 [  7.54536258  11.63977337   0.           0.        ]]","[ 1.02253732  1.54127689  0.49768721  0.26319137 -0.5703071   0.86614732
  0.30283872  1.35573404  1.68361795 -0.12942894  0.        ]",-0.256872507466,[ 0.59051323  1.99753778],-1.55943,[ 0.71107137  1.9842205 ],[-0.28680578 -0.19273125]
4,"[[  0.3950954    0.64000379  -0.06745995   0.10088453]
 [  9.73177636  15.36796955   0.           0.        ]]","[ 0.94720025  1.38113212  0.74724149  0.83415154 -0.57030654  0.8661462
  0.44852589  1.88273752  1.35049763  0.33136627  0.        ]",-0.218294008343,[ 0.46173843  1.11298938],-1.40069,[ 0.25756067  1.76272583],[-0.28680578 -0.19273125]
5,"[[  0.60613443   0.98402977  -0.06745995   0.10088453]
 [ 11.36699758  19.02242837   0.           0.        ]]","[ 0.8019626   1.07582661  1.02764309  1.4045507  -0.57030598  0.86614508
  0.5574853   2.39931101  0.78620031  0.64572018  0.        ]",-0.161635378488,[ 1.03833406  1.94310762],-1.06476,[-0.31830016  1.40032303],[-0.28680578 -0.19273125]
6,"[[  0.87094463   1.40041132  -0.06745995   0.10088453]
 [ 15.10211888  22.60376      0.           0.        ]]","[ 0.54661849  0.60376636  1.32389131  1.77454442 -0.57030542  0.86614396
  0.80636737  2.90553735  0.0720117   0.58668771  0.        ]",-0.0853286814618,[-1.20225216  1.37760825],-0.399773,[-0.8419686   1.01248837],[-0.28680578 -0.19273125]
7,"[[  1.13032747   1.8877237   -0.06745995   0.10088453]
 [ 10.85025185  26.11577913   0.           0.        ]]","[ 0.23383042  0.01237244  1.5357302   1.68899993 -0.57030487  0.86614284
  0.52305134  3.40195182 -0.42331186  0.06158955  0.        ]",-0.0032623779386,[-1.58667252  1.03652524],-0.252295,[-0.81003916  0.98798943],[-0.28680578 -0.19273125]
8,"[[  1.30550725   2.44457892  -0.06745995   0.10088453]
 [  6.68126347  29.55826056   0.           0.        ]]","[ -2.01028186e-03  -5.46950009e-01   1.62747177e+00   9.42468335e-01
  -5.70304308e-01   8.66141720e-01   2.45257925e-01   3.88851818e+00
  -4.02781160e-01  -5.91689429e-01   0.00000000e+00]",-0.0673491146825,[-1.3784214   1.29975786],-0.420187,[-0.47150669  1.16617775],[-0.28680578 -0.19273125]
9,"[[  1.39810921   3.06959917  -0.06745995   0.10088453]
 [  2.59171291  26.88935112   0.           0.        ]]","[-0.13181126 -0.83040805  1.65798067 -0.43790073 -0.57030375  0.8661406
 -0.02724227  3.51122329  0.04751864 -0.97994486  0.        ]",-0.12355216799,[-0.71668269  1.34635789],-0.664807,[-0.24925804  1.38259435],[-0.28680578 -0.19273125]
10,"[[ 1.42094266  3.24928333 -0.06745995  0.10088453]
 [-0.29839912 -1.16097342  0.          0.        ]]","[-0.16418549 -0.82647108  1.66353912 -0.87238716 -0.57030319  0.86613948
 -0.21981991 -0.45376118  0.22177402 -1.00649668  0.        ]",-0.137087875836,[ 0.98594701  2.17993475],-0.751565,[-0.233558    1.44019222],[-0.28680578 -0.19273125]
11,"[[ 1.45419837  3.17573019 -0.06745995  0.10088453]
 [ 3.61102036 -4.49616312  0.          0.        ]]","[-0.21153231 -0.8328735   1.67023685 -0.69475013 -0.57030263  0.86613836
  0.04067792 -0.92519775  0.14938571 -0.99961299  0.        ]",-0.131591993385,[-0.37747672  1.17677984],-0.76198,[-0.10915092  1.57309532],[-0.28680578 -0.19273125]
12,"[[ 1.5107068   3.09723712 -0.06745995  0.10088453]
 [ 2.04505018 -3.15352585  0.          0.        ]]","[-0.2923803  -0.83237974  1.67779605 -0.50471383 -0.57030207  0.86613724
 -0.06366801 -0.73541158  0.08089691 -0.99269994  0.        ]",-0.126698718173,[ 0.06236757  1.40607709],-0.717158,[-0.22032985  1.48221993],[-0.28680578 -0.19273125]
13,"[[ 1.55367983  3.04939934 -0.06745995  0.10088453]
 [ 2.25156061 -1.71322942  0.          0.        ]]","[-0.35406098 -0.82836826  1.68030758 -0.38914533 -0.57030152  0.86613612
 -0.04990746 -0.53182129  0.04064178 -0.99057746  0.        ]",-0.124179661745,[-0.47420263  1.62213899],-0.688034,[-0.33586484  1.38729835],[-0.28680578 -0.19273125]
14,"[[ 1.57942659  3.02480344 -0.06745995  0.10088453]
 [ 0.32951702 -0.83449086  0.          0.        ]]","[-0.3910451  -0.82521452  1.68046859 -0.32990733 -0.57030096  0.866135
 -0.17797988 -0.40760881  0.02041199 -0.99060019  0.        ]",-0.123072699807,[ 0.00461705  0.95848578],-0.698381,[-0.37775689  1.3542335 ],[-0.28680578 -0.19273125]
15,"[[ 1.58613511  3.01312638 -0.06745995  0.10088453]
 [ 0.34129362 -0.38551438  0.          0.        ]]","[-0.400681   -0.82345811  1.68034185 -0.30184113 -0.5703004   0.86613388
 -0.17719503 -0.34414442  0.01043665 -0.99011711  0.        ]",-0.122493392475,[-1.59456402  1.48778751],-0.679038,[-0.39485395  1.33916259],[-0.28680578 -0.19273125]
16,"[[ 1.55316845  3.00788048 -0.06745995  0.10088453]
 [-3.62474384 -0.16782887  0.          0.        ]]","[-0.35332545 -0.82261437  1.68027986 -0.28924586 -0.57029984  0.86613276
 -0.44146611 -0.31337368  0.00328946 -0.98501176  0.        ]",-0.121621567581,[ 0.29764021  1.8297105 ],-0.648937,[-0.38711256  1.34181452],[-0.28680578 -0.19273125]
17,"[[ 1.4932173   3.00562122 -0.06745995  0.10088453]
 [-2.37453821 -0.07137076  0.          0.        ]]","[-0.26731432 -0.82224008  1.67594716 -0.28382403 -0.57029928  0.86613164
 -0.35816002 -0.29973879 -0.00280643 -0.97613546  0.        ]",-0.12044006313,[ 0.11646632  1.68540423],-0.648298,[-0.420026    1.30951178],[-0.28680578 -0.19273125]
18,"[[ 1.4508248   3.00466803 -0.06745995  0.10088453]
 [-1.86640493 -0.02982725  0.          0.        ]]","[-0.20671758 -0.82207972  1.66959976 -0.28153691 -0.57029872  0.86613052
 -0.32430095 -0.29386625 -0.00624633 -0.9697035   0.        ]",-0.11963520678,[-1.06074096 -0.02463369],-0.704097,[-0.42737371  1.29737639],[-0.28680578 -0.19273125]
19,"[[ 1.37414253  3.00292982 -0.06745995  0.10088453]
 [-5.78875046 -0.13579974  0.          0.        ]]","[-0.09796549 -0.82178528  1.65125662 -0.27736713 -0.57029816  0.8661294
 -0.58566099 -0.30884555 -0.01183388 -0.95756898  0.        ]",-0.118163750588,[ 0.01652136  1.47276741],-0.641966,[-0.35306674  1.33744836],[-0.28680578 -0.19273125]
20,"[[ 1.26017371  3.00221811 -0.06745995  0.10088453]
 [-5.60873397  0.01938903  0.          0.        ]]","[ 0.06043014 -0.82166305  1.60788371 -0.27565997 -0.57029761  0.86612828
 -0.57366524 -0.28690887 -0.01702777 -0.93928499  0.        ]",-0.1161149242,[ 0.78973104  2.08106374],-0.606798,[-0.36801332  1.29538429],[-0.28680578 -0.19273125]
21,"[[ 1.180485    3.00283259 -0.06745995  0.10088453]
 [-2.37092696  0.0326694   0.          0.        ]]","[ 0.16791811 -0.82176672  1.56637685 -0.27713347 -0.57029705  0.86612716
 -0.35791749 -0.28503142 -0.0185662  -0.92674226  0.        ]",-0.114816479945,[ 0.73388634  2.6644359 ],-0.58396,[-0.37442264  1.26704144],[-0.28680578 -0.19273125]
22,"[[ 1.1626909   3.00338145 -0.06745995  0.10088453]
 [ 0.58167684  0.02143032  0.          0.        ]]","[ 0.19146948 -0.82185882  1.55587873 -0.27844973 -0.57029649  0.86612604
 -0.16117397 -0.28661987 -0.01847107 -0.92415049  0.        ]",-0.114570296204,[ 0.39759426  2.32989822],-0.598023,[-0.35968733  1.26714945],[-0.28680578 -0.19273125]
23,"[[ 1.19000326  3.00370238 -0.06745995  0.10088453]
 [ 2.14435204  0.01135501  0.          0.        ]]","[ 0.15524834 -0.82191208  1.57180014 -0.27921932 -0.57029593  0.86612492
 -0.05704676 -0.28804382 -0.01766622 -0.9287324   0.        ]",-0.11505725119,[-0.82884875  1.03132288],-0.654313,[-0.35763502  1.27420497],[-0.28680578 -0.19273125]
24,"[[ 1.1995385   3.00386431 -0.06745995  0.10088453]
 [-1.17975093  0.0054553   0.          0.        ]]","[ 0.14250763 -0.8219384   1.57710906 -0.27960751 -0.57029537  0.8661238
 -0.27854469 -0.28887754 -0.01731883 -0.9303506   0.        ]",-0.115232673179,[-0.74443956  2.33033077],-0.601702,[-0.37973779  1.2700094 ],[-0.28680578 -0.19273125]
25,"[[  1.14660506e+00   3.00394005e+00  -6.74599547e-02   1.00884531e-01]
 [ -4.10384795e+00   2.47953976e-03   0.00000000e+00   0.00000000e+00]]","[ 0.21260458 -0.82195016  1.54600053 -0.27978899 -0.57029481  0.86612268
 -0.47338856 -0.28929794 -0.01831341 -0.9218462   0.        ]",-0.114355681468,[ 0.51606419  1.24200485],-0.634933,[-0.35414875  1.26943183],[-0.28680578 -0.19273125]
26,"[[  1.08584379e+00   3.00397396e+00  -6.74599547e-02   1.00884531e-01]
 [ -1.97935885e+00   1.09113322e-03   0.00000000e+00   0.00000000e+00]]","[ 0.29101403 -0.82195486  1.50552297 -0.27987011 -0.57029426  0.86612156
 -0.33182499 -0.28949397 -0.0190018  -0.91199707  0.        ]",-0.11336566132,[ 0.31399054  1.74366513],-0.614662,[-0.32974431  1.2647717 ],[-0.28680578 -0.19273125]
27,"[[  1.05912299e+00   3.00398870e+00  -6.74599547e-02   1.00884531e-01]
 [ -6.96995140e-01   4.67077442e-04   0.00000000e+00   0.00000000e+00]]","[ 0.32473012 -0.82195632  1.4861424  -0.27990523 -0.5702937   0.86612044
 -0.24637566 -0.28958195 -0.01913627 -0.90765627  0.        ]",-0.112938871549,[ 1.00655486  0.98771485],-0.640548,[-0.31622887  1.26142859],[-0.28680578 -0.19273125]
28,"[[  1.08504636e+00   3.00398195e+00  -6.74599547e-02   1.00884531e-01]
 [  3.27609241e+00  -7.01981078e-04   0.00000000e+00   0.00000000e+00]]","[ 0.29202675 -0.82195417  1.50495133 -0.27988883 -0.57029314  0.86611932
  0.01836758 -0.28974697 -0.01900143 -0.91186866  0.        ]",-0.11335349632,[-0.68738709  0.94393611],-0.651573,[-0.31422675  1.26259243],[-0.28680578 -0.19273125]
29,"[[ 1.12261116  3.00392192 -0.06745995  0.10088453]
 [ 0.48967275 -0.00379365  0.          0.        ]]","[ 0.24384358 -0.82194303  1.53060509 -0.27974459 -0.57029258  0.8661182
 -0.16730309 -0.29018376 -0.01867083 -0.91794264  0.        ]",-0.113959073948,[-0.14904256  1.38202565],-0.634931,[-0.34259862  1.26436615],[-0.28680578 -0.19273125]
30,"[[  1.12638666e+00   3.00391463e+00  -6.74599547e-02   1.00884531e-01]
 [ -1.10123460e-01   1.41177452e-03   0.00000000e+00   0.00000000e+00]]","[ 0.23895098 -0.82194078  1.53307392 -0.27972689 -0.57029202  0.86611708
 -0.20726989 -0.28944771 -0.01863157 -0.91854559  0.        ]",-0.114019668483,[-0.54205566  1.64246841],-0.62508,[-0.34497592  1.26546228],[-0.28680578 -0.19273125]
