timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.02379203 -0.09567197  0.07712304  0.1776352 ]
 [-0.00035786 -0.00316366  0.          0.        ]]","[ 0.98857945  1.30315979  0.17257318 -0.5862032   0.66503491  1.54033715
 -0.1494515  -0.25319983  0.72849394 -2.07799929  0.        ]",-0.226096380625,[ 3.47565397  1.37139533],-2.26731,[ 3.59687185  1.60949087],[-0.55073839 -0.34691966]
1,"[[ 0.06346008 -0.05602217  0.07712304  0.1776352 ]
 [ 3.95399744  3.95495722  0.          0.        ]]","[ 0.98602988  1.30684784  0.2334688  -0.51217173  0.66503463  1.54033566
  0.16862953  0.38549342  0.72960011 -1.92215799  0.        ]",-0.216022429642,[ 2.8531721   0.75309784],-2.20701,[ 2.62499857  0.61530989],[-0.55073839 -0.34691966]
2,"[[ 0.18143447  0.0521952   0.07712304  0.1776352 ]
 [ 7.83054587  6.85711005  0.          0.        ]]","[ 0.96480905  1.30710097  0.41329764 -0.30961915  0.66503436  1.54033417
  0.48045188  0.85379255  0.68433011 -1.47524552  0.        ]",-0.185575718896,[ 1.66471125 -0.13792485],-2.03027,[ 1.43192971 -0.19319922],[-0.55073839 -0.34691966]
3,"[[  0.37618534   0.18248068   0.07712304   0.1776352 ]
 [ 11.63190456   6.17370717   0.           0.        ]]","[ 0.88595675  1.28838407  0.70055883 -0.06749078  0.66503408  1.54033269
  0.78622598  0.7435164   0.48904858 -0.84165124  0.        ]",-0.136886988893,[ 1.08893861  0.20973572],-1.72011,[ 0.00167814 -0.89422494],[-0.55073839 -0.34691966]
4,"[[  0.64620526   0.31304484   0.07712304   0.1776352 ]
 [ 15.35772684   6.88032849   0.           0.        ]]","[ 0.69189821  1.24909332  1.06135267  0.16937395  0.66503381  1.5403312
  1.08592378  0.8575384   0.04613746 -0.16255441  0.        ]",-0.0713269801853,[-1.77188874 -3.37134498],-0.964035,[-2.08071828 -2.15327883],[-0.55073839 -0.34691966]
5,"[[  0.91063855   0.40957003   0.07712304   0.1776352 ]
 [ 11.09972025   2.78584318   0.           0.        ]]","[ 0.41910312  1.20720932  1.34984216  0.33839441  0.66503353  1.54032971
  0.74341703  0.19684048 -0.51043316  0.27117174  0.        ]",-0.0139416401261,[-2.91225506 -1.56335981],-0.850681,[-2.71503377 -2.25050569],[-0.55073839 -0.34691966]
6,"[[ 1.09075357  0.4250195   0.07712304  0.1776352 ]
 [ 6.92564727 -1.22750582  0.          0.        ]]","[ 0.1959781   1.19951975  1.49902268  0.36484265  0.66503325  1.54032822
  0.4076619  -0.45076503 -0.882548    0.43070455  0.        ]",-0.0325045460435,[-2.42306376 -1.28258299],-0.890202,[-2.74973106 -1.73328376],[-0.55073839 -0.34691966]
7,"[[ 1.18821443  0.36100005  0.07712304  0.1776352 ]
 [ 2.83407266 -5.16131722  0.          0.        ]]","[ 0.06557241  1.22962006  1.5616087   0.25411621  0.66503298  1.54032673
  0.07854283 -1.08553573 -1.01070174  0.48250583  0.        ]",-0.0450665422481,[-2.0807467  1.2844488],-0.943577,[-1.51907241 -0.20413882],[-0.55073839 -0.34691966]
8,"[[ 1.20462666  0.29854193  0.07712304  0.1776352 ]
 [-1.17947608 -1.09803782  0.          0.        ]]","[ 0.04306413  1.25445112  1.57082999  0.14347493  0.6650327   1.54032524
 -0.24429997 -0.4298729  -0.97452553  0.48710652  0.        ]",-0.0424003719335,[ 0.20418969 -0.22556514],-1.05167,[-1.01368868 -0.46656245],[-0.55073839 -0.34691966]
9,"[[ 1.18937913  0.26783489  0.07712304  0.1776352 ]
 [-0.34804698 -1.96975982  0.          0.        ]]","[ 0.06397989  1.26498571  1.56227279  0.08826425  0.66503243  1.54032375
 -0.17742119 -0.57053633 -0.90848053  0.4746297   0.        ]",-0.0367596927918,[-0.4134681  -0.50815644],-0.974592,[-1.08886099 -0.23551494],[-0.55073839 -0.34691966]
10,"[[ 1.16608397  0.20864924  0.07712304  0.1776352 ]
 [-1.97604426 -3.94223289  0.          0.        ]]","[ 0.09568709  1.28213362  1.54856038 -0.01942286  0.66503215  1.54032226
 -0.30837443 -0.88882006 -0.79479901  0.44647296  0.        ]",-0.0275372223935,[-0.24988879  0.60596172],-0.959671,[-0.15794802  0.65469295],[-0.55073839 -0.34691966]
11,"[[ 1.11702758  0.15466484  0.07712304  0.1776352 ]
 [-2.92643082 -1.46446568  0.          0.        ]]","[ 0.16140796  1.29410712  1.51718851 -0.11884069  0.66503188  1.54032077
 -0.38482181 -0.4889999  -0.63675811  0.38723276  0.        ]",-0.0173829999936,[-0.0604866   0.82787082],-0.970962,[-0.12474391  0.4385235 ],[-0.55073839 -0.34691966]
12,"[[ 1.05666617  0.1585566   0.07712304  0.1776352 ]
 [-3.10909984  1.84261898  0.          0.        ]]","[ 0.24012522  1.29336076  1.47403592 -0.11164199  0.6650316   1.54031928
 -0.39951527  0.04464135 -0.52191962  0.32815297  0.        ]",-0.0162716701602,[ -3.82490895e-04  -1.13395431e+00],-0.904149,[-0.49442786 -0.10865259],[-0.55073839 -0.34691966]
13,"[[ 0.99510146  0.15531482  0.07712304  0.1776352 ]
 [-3.04757799 -2.15347878  0.          0.        ]]","[ 0.31769092  1.29398193  1.42500407 -0.11763804  0.66503133  1.54031779
 -0.39456642 -0.60018112 -0.4005879   0.25578931  0.        ]",-0.0231888111877,[ 0.3524933   0.23252816],-0.956657,[ 0.27984998  0.74781883],[-0.55073839 -0.34691966]
14,"[[ 0.94874174  0.12190516  0.07712304  0.1776352 ]
 [-1.59323692 -1.19069323  0.          0.        ]]","[ 0.37410906  1.299649    1.38484726 -0.17959938  0.66503105  1.5403163
 -0.27758149 -0.44482288 -0.2809697   0.17573728  0.        ]",-0.0339006465044,[-0.79294548  0.14149976],-0.932357,[-0.00286114  0.52785438],[-0.55073839 -0.34691966]
15,"[[ 0.88571846  0.10396134  0.07712304  0.1776352 ]
 [-4.69875055 -0.60564413  0.          0.        ]]","[ 0.44782454  1.30213105  1.32597072 -0.21298718  0.66503078  1.54031481
 -0.52738386 -0.35041739 -0.15171339  0.07232128  0.        ]",-0.0472598799414,[ 0.5017709   1.12277022],-1.0455,[ 0.92270732  1.06340742],[-0.55073839 -0.34691966]
16,"[[ 0.81257605  0.13168844  0.07712304  0.1776352 ]
 [-2.62239814  3.36512475  0.          0.        ]]","[ 0.52871575  1.29812782  1.25173411 -0.16142582  0.6650305   1.54031332
 -0.36036523  0.2903185  -0.05342595 -0.02198705  0.        ]",-0.0583548912757,[-0.66405053  0.34621822],-1.03861,[ 0.02958417  0.10982567],[-0.55073839 -0.34691966]
17,"[[ 0.73428674  0.21208689  0.07712304  0.1776352 ]
 [-5.1979616   4.67036201  0.          0.        ]]","[  6.09284958e-01   1.28124520e+00   1.16567395e+00  -1.31268019e-02
   6.65030229e-01   1.54031183e+00  -5.67539329e-01   5.00935636e-01
   5.51464412e-04  -8.91279820e-02   0.00000000e+00]",-0.0650325495781,[ 0.49583289  0.2103786 ],-1.08646,[ 0.6965946   0.15551785],[-0.55073839 -0.34691966]
18,"[[ 0.65103613  0.31291616  0.07712304  0.1776352 ]
 [-3.13396251  5.41010659  0.          0.        ]]","[ 0.68759807  1.24912874  1.06725304  0.1691451   0.66502995  1.54031034
 -0.40151429  0.620303    0.03880532 -0.15417301  0.        ]",-0.0704041117067,[ 0.66259388 -0.06793132],-1.11952,[ 0.33179668 -0.2516647 ],[-0.55073839 -0.34691966]
19,"[[ 0.6152797   0.41733467  0.07712304  0.1776352 ]
 [-0.4506021   5.03301007  0.          0.        ]]","[ 0.71877097  1.20336547  1.02295893  0.35171066  0.66502968  1.54030885
 -0.18566882  0.55945325 -0.00449044 -0.13931549  0.        ]",-0.0660318456613,[-0.72329075 -0.18212422],-1.10756,[-0.14838046 -0.59191805],[-0.55073839 -0.34691966]
20,"[[ 0.57765127  0.50977019  0.07712304  0.1776352 ]
 [-3.30276451  4.21326198  0.          0.        ]]","[ 0.749914    1.15263102  0.97512255  0.5064871   0.6650294   1.54030736
 -0.41509234  0.42717581 -0.03670675 -0.14131744  0.        ]",-0.0632042164405,[ 0.78450486 -0.76357974],-1.07187,[ 0.49662879 -0.28509492],[-0.55073839 -0.34691966]
