timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.03845221  0.09911425 -0.04145462 -0.18359084]
 [-0.0047538  -0.00397541  0.          0.        ]]","[ 1.0384909   1.51391017  0.12558326 -0.32638589 -0.34975832 -1.57131067
 -0.20423032 -0.28210211  1.68842825  1.90006324  0.        ]",-0.312795841688,[-2.31493448 -0.34688945],-2.1111,[-2.7264452  -0.86192298],[-0.32097542 -0.20761754]
1,"[[-0.07823157  0.08526975 -0.04145462 -0.18359084]
 [-3.96001339 -1.37590762  0.          0.        ]]","[ 1.03513494  1.51544657  0.06490906 -0.35804136 -0.34975809 -1.57130739
 -0.46986775 -0.48128321  1.68814536  1.8030997   0.        ]",-0.306994611473,[-3.35726454 -1.28624732],-2.05344,[-2.58628917 -0.88785839],[-0.32097542 -0.20761754]
2,"[[-0.19632108  0.0183121  -0.04145462 -0.18359084]
 [-7.83603496 -5.30676111  0.          0.        ]]","[ 1.01177349  1.51962935 -0.11372663 -0.51156035 -0.34975785 -1.5713041
 -0.7301833  -1.05197587  1.65913311  1.48903671  0.        ]",-0.286907147948,[-0.92398705  0.15100852],-1.89026,[-2.08763695 -0.47169784],[-0.32097542 -0.20761754]
3,"[[ -0.38816304  -0.08075601  -0.04145462  -0.18359084]
 [-11.33651445  -4.60239429   0.           0.        ]]","[ 0.9319532   1.51589258 -0.39399623 -0.73884511 -0.34975761 -1.57130082
 -0.96527681 -0.94971254  1.52356771  1.01139728  0.        ]",-0.251222113115,[-1.50363659  0.10093578],-1.62471,[-1.24243546 -0.1396409 ],[-0.32097542 -0.20761754]
4,"[[ -0.65233671  -0.16786441  -0.04145462  -0.18359084]
 [-15.06843889  -4.1100733    0.           0.        ]]","[ 0.74256377  1.50284862 -0.74322266 -0.93726416 -0.34975738 -1.57129754
 -1.21591364 -0.87823485  1.21015047  0.48453304  0.        ]",-0.200496388831,[-1.58514285  0.43278507],-1.28546,[ 0.13556629  0.29471353],[-0.32097542 -0.20761754]
5,"[[ -0.99041389  -0.23203947  -0.04145462  -0.18359084]
 [-18.72709499  -2.31339583   0.           0.        ]]","[ 0.38628193  1.48745285 -1.09344439 -1.0816666  -0.34975714 -1.57129425
 -1.4616287  -0.61738687  0.6722505   0.03348895  0.        ]",-0.133882432553,[ 2.51841943  1.28042826],-0.657661,[ 1.97868037  0.50787848],[-0.32097542 -0.20761754]
6,"[[ -1.32156406  -0.23813354  -0.04145462  -0.18359084]
 [-14.40229272   1.69062731   0.           0.        ]]","[-0.05007245  1.48573552 -1.29643177 -1.09527397 -0.3497569  -1.57129097
 -1.17117058 -0.03606955  0.09633594 -0.16203819  0.        ]",-0.0712574208895,[ 1.20873552  0.37792639],-0.362122,[ 2.00081587  0.0931364 ],[-0.32097542 -0.20761754]
7,"[[ -1.56706591  -0.18965729  -0.04145462  -0.18359084]
 [-10.1620136    3.15210892   0.           0.        ]]","[-0.40144496  1.49815973 -1.34362997 -0.98650455 -0.34975667 -1.57128768
 -0.88638986  0.17611319 -0.30069904 -0.17382781  0.        ]",-0.032597893791,[ 0.59012029 -1.28618731],-0.289036,[ 1.90007067 -0.05664513],[-0.32097542 -0.20761754]
8,"[[-1.74485138 -0.16697824 -0.04145462 -0.18359084]
 [-7.6249945  -0.87080039  0.          0.        ]]","[-0.65732375  1.50301532 -1.32055175 -0.93525263 -0.34975643 -1.5712844
 -0.71600142 -0.40794646 -0.59637988 -0.1153373   0.        ]",-0.0224661263519,[ 0.49577293  1.33714469],-0.387008,[ 2.24888349  0.64077425],[-0.32097542 -0.20761754]
9,"[[-1.87617583 -0.14450127 -0.04145462 -0.18359084]
 [-5.51446953  3.1052451   0.          0.        ]]","[-0.84170632  1.5072232  -1.27294176 -0.88426374 -0.34975619 -1.57128112
 -0.57425675  0.16930981 -0.80243934 -0.03935907  0.        ]",-0.0380252564336,[ 1.83077783 -1.21389486],-0.375564,[ 1.94009018  0.0823679 ],[-0.32097542 -0.20761754]
10,"[[-1.94566453 -0.12275672 -0.04145462 -0.18359084]
 [-1.44794841 -0.91738218  0.          0.        ]]","[-0.93643679  1.51071925 -1.23752611 -0.83477717 -0.34975596 -1.57127783
 -0.30114626 -0.41470953 -0.89960997  0.00697704  0.        ]",-0.0480610077775,[ 1.10187661  0.80105602],-0.490913,[ 1.64558625  0.66379225],[-0.32097542 -0.20761754]
11,"[[-1.93465791 -0.1091134  -0.04145462 -0.18359084]
 [ 2.53534922  2.27109362  0.          0.        ]]","[-0.92158958  1.5126224  -1.24359576 -0.80365785 -0.34975572 -1.57127455
 -0.03362515  0.04820517 -0.86997545 -0.00935142  0.        ]",-0.0449269146191,[ 1.33991899  2.30054705],-0.512491,[ 0.66327357  0.0561786 ],[-0.32097542 -0.20761754]
12,"[[-1.84477889 -0.02442997 -0.04145462 -0.18359084]
 [ 6.43955498  6.18421201  0.          0.        ]]","[-0.79818482  1.51944176 -1.28663878 -0.60969065 -0.34975548 -1.57127126
  0.22858409  0.61632601 -0.6422163  -0.10799196  0.        ]",-0.0252889600999,[-0.7982425   0.84622614],-0.394349,[-0.50143915 -0.60123479],[-0.32097542 -0.20761754]
13,"[[-1.74896084  0.13165738 -0.04145462 -0.18359084]
 [ 3.1532116   9.41375348  0.          0.        ]]","[-0.66317131  1.50934643 -1.31944152 -0.25214619 -0.34975525 -1.57126798
  0.00787068  1.08520184 -0.32554251 -0.17574872  0.        ]",-0.0309379350397,[-1.08647995 -0.45437487],-0.356662,[-0.66154683 -1.0280863 ],[-0.32097542 -0.20761754]
14,"[[-1.72620469  0.30002667 -0.04145462 -0.18359084]
 [-0.86424069  7.42977801  0.          0.        ]]","[-0.63071372  1.46584198 -1.32521161  0.12506237 -0.34975501 -1.5712647
 -0.26194457  0.7971599  -0.12451207 -0.16933838  0.        ]",-0.0482565337363,[-1.02942609 -0.533675  ],-0.369287,[-0.32909715 -0.99203992],[-0.32097542 -0.20761754]
15,"[[-1.78300077  0.42595941 -0.04145462 -0.18359084]
 [-4.80229043  5.17100554  0.          0.        ]]","[-0.71146829  1.41186756 -1.30935011  0.39521906 -0.34975478 -1.57126141
 -0.526427    0.46922224 -0.1080701  -0.14580743  0.        ]",-0.0488030012113,[ 0.81871469 -1.9664444 ],-0.330725,[ 0.5285387  -0.71316397],[-0.32097542 -0.20761754]
16,"[[-1.8455822   0.48861197 -0.04145462 -0.18359084]
 [-1.46695467  1.10780561  0.          0.        ]]","[-0.79930085  1.37846031 -1.28629767  0.52428457 -0.34975454 -1.57125813
 -0.30242267 -0.12068901 -0.16063907 -0.13095648  0.        ]",-0.0427140920609,[ 0.46390872  0.63082764],-0.375701,[ 0.31080127 -0.27962723],[-0.32097542 -0.20761754]
17,"[[-1.85622537  0.53560265 -0.04145462 -0.18359084]
 [ 0.39644696  3.58301761  0.          0.        ]]","[-0.81409429  1.35064948 -1.28179977  0.61833739 -0.3497543  -1.57125485
 -0.17727477  0.23867205 -0.13581586 -0.1190323   0.        ]",-0.0447348612336,[-0.31408868 -0.23981899],-0.375834,[-0.23625524 -0.6818285 ],[-0.32097542 -0.20761754]
18,"[[-1.86083839  0.59702825 -0.04145462 -0.18359084]
 [-0.85359642  2.56293886  0.          0.        ]]","[-0.82049143  1.31084865 -1.2797975   0.73734912 -0.34975407 -1.57125156
 -0.26122872  0.09057278 -0.08758376 -0.10084605  0.        ]",-0.0491632600206,[ 0.12439602 -1.71700841],-0.367816,[-0.04215577 -0.5747236 ],[-0.32097542 -0.20761754]
19,"[[-1.87278909  0.60804828 -0.04145462 -0.18359084]
 [-0.34317817 -1.44756838  0.          0.        ]]","[-0.83702417  1.3033033  -1.27446877  0.75819734 -0.34975383 -1.57124828
 -0.22694838 -0.49168907 -0.09832953 -0.09771826  0.        ]",-0.0478893993487,[ 0.30261011  0.41119238],-0.389711,[ 0.15250981 -0.0044415 ],[-0.32097542 -0.20761754]
