timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.08537786 -0.04347381 -0.00050505 -0.14017541]
 [ 0.00440702  0.00479108  0.          0.        ]]","[ 0.99363892  1.34270718  0.29498593 -0.51440646  0.00381224 -1.20064069
 -0.1672834  -0.25923996  1.45264435  1.93372123  0.        ]",-0.260043883936,[-2.87103868 -1.91333427],-2.48309,[-3.44047046 -0.79762948],[-0.47662374 -0.28093272]
1,"[[  4.57900157e-02  -8.30913384e-02  -5.05050809e-04  -1.40175408e-01]
 [ -3.95003326e+00  -3.95335729e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99743906  1.33968049  0.23415169 -0.59272853  0.00381224 -1.20063966
 -0.46390152 -0.87841139  1.45538153  1.78740086  0.        ]",-0.253022082284,[-3.132213   -1.07608099],-2.47083,[-2.5046761  -0.22691602],[-0.47662374 -0.28093272]
2,"[[ -7.21027563e-02  -2.01085799e-01  -5.05050809e-04  -1.40175408e-01]
 [ -7.82637247e+00  -7.83315798e+00   0.00000000e+00   0.00000000e+00]]","[ 0.99516736  1.31951261  0.05270586 -0.82399191  0.00381224 -1.20063864
 -0.75466122 -1.48532585  1.4146538   1.3554674   0.        ]",-0.230597764065,[-0.52152851  0.73827751],-2.24033,[-1.21832621  0.5477196 ],[-0.47662374 -0.28093272]
3,"[[ -2.47790527e-01  -3.26854714e-01  -5.05050809e-04  -1.40175408e-01]
 [ -9.73604305e+00  -4.75398703e+00   0.00000000e+00   0.00000000e+00]]","[ 0.9542252   1.27990978 -0.21407375 -1.06435772  0.00381224 -1.20063761
 -0.89790305 -1.00365151  1.25412912  0.80699139  0.        ]",-0.197833184259,[-0.73439695  2.04239886],-2.00825,[-0.62557417  0.50319153],[-0.47662374 -0.28093272]
4,"[[ -4.69745060e-01  -3.81250343e-01  -5.05050809e-04  -1.40175408e-01]
 [ -1.24503460e+01  -6.99075148e-01   0.00000000e+00   0.00000000e+00]]","[ 0.84028157  1.25713707 -0.5334849  -1.16542133  0.00381224 -1.20063659
 -1.10149925 -0.36934291  0.98377758  0.30215463  0.        ]",-0.162647305093,[ 0.68859633  0.91998357],-1.45114,[ 0.45340914  0.28484455],[-0.47662374 -0.28093272]
5,"[[ -6.88963063e-01  -3.58553032e-01  -5.05050809e-04  -1.40175408e-01]
 [ -9.48132157e+00   2.95660644e+00   0.00000000e+00   0.00000000e+00]]","[ 0.66479753  1.26704488 -0.81544329 -1.12349795  0.00381224 -1.20063556
 -0.87879528  0.20251418  0.69447959 -0.05485934  0.        ]",-0.133970693121,[-0.60592637 -2.00526952],-1.15823,[ 0.07643488 -0.13925135],[-0.47662374 -0.28093272]
6,"[[ -9.00742415e-01  -3.39726161e-01  -5.05050809e-04  -1.40175408e-01]
 [ -1.16892832e+01  -1.06052349e+00   0.00000000e+00   0.00000000e+00]]","[ 0.44375077  1.27482117 -1.04345621 -1.08845077  0.00381224 -1.20063454
 -1.04441143 -0.42588428  0.35772032 -0.32742008  0.        ]",-0.106987977418,[ 2.29404136  1.19649371],-0.853923,[ 2.09809732  0.57065922],[-0.47662374 -0.28093272]
7,"[[ -1.09253176e+00  -3.21012403e-01  -5.05050809e-04  -1.40175408e-01]
 [ -7.50357141e+00   2.91862176e+00   0.00000000e+00   0.00000000e+00]]","[ 0.20818272  1.28215079 -1.20363618 -1.0533823   0.00381223 -1.20063352
 -0.73044515  0.19657252  0.01931302 -0.5007735   0.        ]",-0.0856822776672,[ 1.47851933 -0.01713827],-0.779665,[ 1.4981401  -0.02407631],[-0.47662374 -0.28093272]
8,"[[ -1.20142194e+00  -2.63915704e-01  -5.05050809e-04  -1.40175408e-01]
 [ -3.39912462e+00   2.79146406e+00   0.00000000e+00   0.00000000e+00]]","[ 0.06283689  1.30202614 -1.27256752 -0.94508774  0.00381223 -1.20063249
 -0.42257464  0.1766812  -0.13320034 -0.56114324  0.        ]",-0.0788931729273,[ 0.10492229  0.1652084 ],-0.874097,[ 0.92091382 -0.11514229],[-0.47662374 -0.28093272]
9,"[[ -1.26456758e+00  -2.02079285e-01  -5.05050809e-04  -1.40175408e-01]
 [ -2.91704497e+00   3.39018190e+00   0.00000000e+00   0.00000000e+00]]","[-0.02443339  1.31926403 -1.30479112 -0.82591495  0.00381223 -1.20063147
 -0.38641417  0.27033847 -0.19293805 -0.5855013   0.        ]",-0.0770804164143,[ 1.44239871  0.32739492],-0.787235,[ 0.90906811 -0.21647918],[-0.47662374 -0.28093272]
