timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.08327152 -0.09312367  0.12245227 -0.14859394]
 [ 0.00328016 -0.00287741  0.          0.        ]]","[ 1.00455364  1.21598593 -0.0467344  -0.57609174  1.06497942 -1.28129785
 -0.11028327 -0.23769508  0.29214543  1.80169141  0.        ]",-0.148134542273,[-4.38086168 -2.85513341],-2.71058,[-3.99933958 -2.62219453],[-0.70286852 -0.54147744]
1,"[[-0.12288179 -0.13289307  0.12245227 -0.14859394]
 [-3.9511517  -3.96087631  0.          0.        ]]","[ 0.99851356  1.2102422  -0.10610159 -0.64474563  1.06497895 -1.28129715
 -0.47421374 -0.92231337  0.26745186  1.63111297  0.        ]",-0.13674748266,[-2.84262537 -1.97443715],-2.6521,[-2.51074958 -1.87619162],[-0.70286852 -0.54147744]
2,"[[-0.24079707 -0.25103642  0.12245227 -0.14859394]
 [-7.8275121  -7.84052713  0.          0.        ]]","[ 0.96693017  1.1813914  -0.28075493 -0.8461317   1.06497848 -1.28129645
 -0.8309591  -1.59337893  0.14181974  1.14231029  0.        ]",-0.102131121246,[ 0.8383954  -1.26422009],-2.21715,[ 0.14573559 -0.88727027],[-0.70286852 -0.54147744]
3,"[[ -0.36250514  -0.44602997   0.12245227  -0.14859394]
 [ -4.35489618 -11.64613794   0.           0.        ]]","[ 0.91337573  1.09624003 -0.45576523 -1.16405784  1.06497802 -1.28129575
 -0.51137034 -2.25163586 -0.12501087  0.605246    0.        ]",-0.0577660064571,[ 0.35484492  0.98064085],-1.98849,[ 0.69653797  0.76849335],[-0.70286852 -0.54147744]
4,"[[-0.4346728  -0.63768568  0.12245227 -0.14859394]
 [-2.86676221 -7.53313561  0.          0.        ]]","[ 0.87187471  0.96984765 -0.55596655 -1.44892056  1.06497755 -1.28129506
 -0.37441564 -1.54020587 -0.40877009  0.28073751  0.        ]",-0.0230494504122,[ 1.21841271  1.04269677],-1.73875,[ 0.87364018  0.13193637],[-0.70286852 -0.54147744]
5,"[[-0.45176035 -0.7471378   0.12245227 -0.14859394]
 [ 1.14472651 -3.42575377  0.          0.        ]]","[ 0.86101464  0.88040592 -0.57922707 -1.59522422  1.06497708 -1.28129436
 -0.00523384 -0.82974903 -0.55345853  0.17932139  0.        ]",-0.00787644977769,[-0.87636773  0.3730308 ],-1.67252,[-0.55352116 -0.44464916],[-0.70286852 -0.54147744]
6,"[[-0.46388606 -0.80014117  0.12245227 -0.14859394]
 [-2.34568443 -1.87974152  0.          0.        ]]","[ 0.85307167  0.83298014 -0.59561709 -1.66109625  1.06497661 -1.28129366
 -0.32646026 -0.56233411 -0.63242205  0.13185522  0.        ]",-0.00103113853471,[ 0.07646484 -0.83642964],-1.57116,[ 0.75962079 -0.58058244],[-0.70286852 -0.54147744]
7,"[[-0.50728904 -0.87059312  0.12245227 -0.14859394]
 [-1.99580645 -5.15453873  0.          0.        ]]","[ 0.82305265  0.76608684 -0.65345493 -1.7432035   1.06497614 -1.28129296
 -0.29426052 -1.12877752 -0.785851    0.03692841  0.        ]",-0.0160591685106,[ 1.29713611 -0.4633997 ],-1.59054,[ 1.48194551  0.40275466],[-0.70286852 -0.54147744]
8,"[[-0.50710795 -0.99108207  0.12245227 -0.14859394]
 [ 2.00064098 -6.88855939  0.          0.        ]]","[ 0.82318272  0.64238781 -0.65321621 -1.86814173  1.06497567 -1.28129227
  0.07353721 -1.42871137 -0.92789087  0.01315707  0.        ]",-0.0287394653271,[ 1.51040496  0.83645795],-1.69155,[ 0.61127579  1.33002257],[-0.70286852 -0.54147744]
9,"[[-0.42780304 -1.09426495  0.12245227 -0.14859394]
 [ 5.91687821 -3.44118082  0.          0.        ]]","[ 0.87612877  0.52829784 -0.5465615  -1.95844119  1.06497521 -1.28129157
  0.43395308 -0.83241578 -0.91760607  0.10786298  0.        ]",-0.0262563150094,[-1.64589941  2.0146325 ],-1.84759,[-1.17754126  1.09764576],[-0.70286852 -0.54147744]
10,"[[-0.35035029 -1.12266536  0.12245227 -0.14859394]
 [ 1.84194735  0.58768425  0.          0.        ]]","[ 0.91965889  0.49574538 -0.43859936 -1.98044836  1.06497474 -1.28129087
  0.05893226 -0.13554031 -0.82739076  0.21138783  0.        ]",-0.0184234947302,[-0.18395833 -0.73471003],-1.6519,[-0.73748213  0.14755908],[-0.70286852 -0.54147744]
11,"[[-0.32117237 -1.14021472  0.12245227 -0.14859394]
 [ 1.07838355 -2.33288891  0.          0.        ]]","[ 0.93390547  0.47540492 -0.39708823 -1.9934161   1.06497427 -1.28129017
 -0.01133945 -0.64071368 -0.80316599  0.25089279  0.        ]",-0.0173475943545,[-0.00396885  0.65740191],-1.74127,[-0.27575824  0.68168342],[-0.70286852 -0.54147744]
12,"[[-0.29998322 -1.16029179  0.12245227 -0.14859394]
 [ 1.04066103  0.31635197  0.          0.        ]]","[ 0.94350164  0.4519332  -0.36668677 -2.00765532  1.0649738  -1.28128948
 -0.01481109 -0.18247256 -0.79486082  0.27868552  0.        ]",-0.0176923474695,[-0.68720919 -0.72742717],-1.67348,[-0.63510597  0.21910354],[-0.70286852 -0.54147744]
13,"[[-0.306652   -1.18291959  0.12245227 -0.14859394]
 [-1.69843502 -2.5695174   0.          0.        ]]","[ 0.94054934  0.42523307 -0.37627699 -2.02293379  1.06497333 -1.28128878
 -0.26689351 -0.68164334 -0.83174546  0.26577009  0.        ]",-0.0201937855903,[-0.58121851  0.25253063],-1.75328,[ 0.731897    0.76892149],[-0.70286852 -0.54147744]
14,"[[-0.36336205 -1.22376108  0.12245227 -0.14859394]
 [-3.96502446 -1.51813111  0.          0.        ]]","[ 0.9129213   0.376423   -0.45697081 -2.0484223   1.06497286 -1.28128808
 -0.47549052 -0.49978411 -0.96818389  0.18769635  0.        ]",-0.0309290291517,[ 1.07453527  0.63109033],-1.78502,[ 1.76575899  0.6987313 ],[-0.70286852 -0.54147744]
15,"[[-0.40217989 -1.22875987  0.12245227 -0.14859394]
 [ 0.06981461  1.00982031  0.          0.        ]]","[ 0.89143628  0.37039727 -0.5112282  -2.05135366  1.0649724  -1.28128739
 -0.10415903 -0.06252234 -1.0361503   0.14089866  0.        ]",-0.0370484091244,[ 1.27307649  0.06379908],-1.75411,[ 0.35219052  0.50145543],[-0.70286852 -0.54147744]
16,"[[-0.36109637 -1.20623911  0.12245227 -0.14859394]
 [ 4.02535056  1.24149511  0.          0.        ]]","[ 0.91411045  0.39745723 -0.45377799 -2.03781322  1.06497193 -1.28128669
  0.25987409 -0.02244935 -0.94375663  0.19037151  0.        ]",-0.0287091265974,[-1.00858593  0.09828615],-1.77424,[-1.29131663  0.40978011],[-0.70286852 -0.54147744]
17,"[[-0.32109115 -1.17774062  0.12245227 -0.14859394]
 [-0.01137047  1.60712421  0.          0.        ]]","[ 0.93394136  0.43136611 -0.39697144 -2.0195002   1.06497146 -1.28128599
 -0.1116307   0.04079382 -0.8475929   0.24590907  0.        ]",-0.0209707210912,[-1.06233074 -0.37609106],-1.73017,[-0.26691586  0.04985169],[-0.70286852 -0.54147744]
18,"[[-0.36101336 -1.16084836  0.12245227 -0.14859394]
 [-3.9676677   0.08717648  0.          0.        ]]","[ 0.91415321  0.45127901 -0.45366077 -2.00802821  1.06497099 -1.28128529
 -0.47573396 -0.22211286 -0.88946554  0.1923154   0.        ]",-0.0237598287882,[ 1.30392688 -0.28929904],-1.68408,[ 1.50242078  0.23517515],[-0.70286852 -0.54147744]
19,"[[-0.3998753  -1.17062552  0.12245227 -0.14859394]
 [ 0.06803265 -1.06107095  0.          0.        ]]","[ 0.89276813  0.43977074 -0.50803056 -2.01472047  1.06497052 -1.2812846
 -0.10432292 -0.42072619 -0.96313376  0.14107787  0.        ]",-0.0303126830786,[ 0.2938998   0.40325403],-1.75885,[ 0.45967248  0.68291181],[-0.70286852 -0.54147744]
20,"[[-0.38686416 -1.17561872  0.12245227 -0.14859394]
 [ 1.22921554  0.55636219  0.          0.        ]]","[ 0.9001587   0.43387493 -0.48992176 -2.01807821  1.06497006 -1.2812839
  0.00254235 -0.14095719 -0.94816164  0.15759513  0.        ]",-0.0289426337369,[-0.60854652 -0.06322886],-1.74995,[-0.19675845  0.40320528],[-0.70286852 -0.54147744]
21,"[[-0.38668315 -1.16710767  0.12245227 -0.14859394]
 [-1.20301097  0.29561066  0.          0.        ]]","[ 0.90025956  0.44391674 -0.48966902 -2.01232521  1.06496959 -1.2812832
 -0.22129883 -0.1860596  -0.93769062  0.15800976  0.        ]",-0.0279780800208,[ 1.27314838  0.94391116],-1.77461,[ 0.66826844  0.35145271],[-0.70286852 -0.54147744]
22,"[[-0.37081362 -1.12376493  0.12245227 -0.14859394]
 [ 2.77667027  4.02623238  0.          0.        ]]","[ 0.90895523  0.49447475 -0.46745039 -1.98125017  1.06496912 -1.2812825
  0.14495687  0.45922978 -0.86087703  0.18230913  0.        ]",-0.0210478575594,[-1.07925985 -0.68359964],-1.69286,[-1.31704009 -0.42726052],[-0.70286852 -0.54147744]
23,"[[-0.35552456 -1.071187    0.12245227 -0.14859394]
 [-1.23436433  1.2408426   0.          0.        ]]","[ 0.91700383  0.55440058 -0.44591433 -1.93961023  1.06496865 -1.28128181
 -0.22418438 -0.02256204 -0.77448859  0.21315733  0.        ]",-0.0138162385035,[ 0.3532545  -0.60140885],-1.6398,[ 0.13993254 -0.24749547],[-0.70286852 -0.54147744]
24,"[[-0.36593614 -1.07051322  0.12245227 -0.14859394]
 [ 0.18846435 -1.16544517  0.          0.        ]]","[ 0.91155746  0.55515772 -0.46059344 -1.93904713  1.06496818 -1.28128111
 -0.09323936 -0.43878017 -0.79000772  0.19775308  0.        ]",-0.0148349210925,[ 0.21359976  0.02072342],-1.67786,[-0.01695904  0.2665512 ],[-0.70286852 -0.54147744]
