timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.0741121   0.0922661   0.03627395 -0.06414667]
 [-0.0019249   0.00285801  0.          0.        ]]","[ 1.01266032  1.19151741 -0.05349936 -0.25645231  0.31796832 -0.55449535
 -0.10209926 -0.23125303  1.28384098  0.96019957  0.        ]",-0.183110431216,[-3.54043594  1.27548559],-3.00774,[-2.73147321  0.97866064],[-0.75342363 -0.57629097]
1,"[[-0.11385621  0.13206593  0.03627395 -0.06414667]
 [-3.95930708  3.96391613  0.          0.        ]]","[ 1.0071263   1.18572318 -0.11279717 -0.18899676  0.31796825 -0.55449521
 -0.48142239  0.46907122  1.27973362  0.90449041  0.        ]",-0.181526636358,[-2.18395915  0.89559517],-2.93975,[-2.05761838  0.89470255],[-0.75342363 -0.57629097]
2,"[[-0.23196099  0.24615173  0.03627395 -0.06414667]
 [-7.83826304  7.43308551  0.          0.        ]]","[ 0.97699468  1.15784417 -0.28706037  0.00202658  0.31796819 -0.55449508
 -0.85322809  1.08242815  1.25744772  0.73421787  0.        ]",-0.176291651392,[-1.36000016  1.2631062 ],-2.85954,[-1.22997725  0.86280674],[-0.75342363 -0.57629097]
3,"[[ -0.42687759   0.43307813   0.03627395  -0.06414667]
 [-11.64076976  11.24680025   0.           0.        ]]","[ 0.88358754  1.0769719  -0.5630377   0.30221831  0.31796812 -0.55449494
 -1.2177057   1.7567006   1.18821395  0.46203022  0.        ]",-0.166408184832,[ 0.37490912  0.56869616],-2.63815,[ 0.16230723  0.75350201],[-0.75342363 -0.57629097]
4,"[[ -0.64251144   0.67836436   0.03627395  -0.06414667]
 [ -9.92828831  13.27506929   0.           0.        ]]","[ 0.72086844  0.90908897 -0.84056337  0.65675426  0.31796806 -0.55449481
 -1.05356039  2.11530106  1.0666622   0.24674012  0.        ]",-0.153931120115,[-0.37521289  0.86103287],-2.55618,[-0.20016989  0.60870719],[-0.75342363 -0.57629097]
5,"[[ -0.85401399   0.97543673   0.03627395  -0.06414667]
 [-11.21768491  16.42163918   0.           0.        ]]","[ 0.50775982  0.62582025 -1.07243566  0.99862168  0.31796799 -0.55449467
 -1.1771512   2.67161743  0.90034176  0.16083804  0.        ]",-0.13862845405,[ 0.30307447 -0.89446654],-2.26441,[ 0.54315603 -0.01424882],[-0.75342363 -0.57629097]
6,"[[ -1.06410209   1.265064     0.03627395  -0.06414667]
 [ -9.79587494  12.55400147   0.           0.        ]]","[ 0.2530455   0.28789757 -1.25292395  1.21299346  0.31796793 -0.55449454
 -1.04086738  1.98780959  0.69579427  0.11275816  0.        ]",-0.120047880513,[ 0.83523231  0.45934905],-2.10198,[ 0.68730462  0.18164274],[-0.75342363 -0.57629097]
7,"[[ -1.22491856   1.5318884    0.03627395  -0.06414667]
 [ -6.29726517  14.12328226   0.           0.        ]]","[ 0.03602628 -0.05298874 -1.35247415  1.29080076  0.31796786 -0.5544944
 -0.70551823  2.2652588   0.50245213  0.17815527  0.        ]",-0.102538818194,[-0.5242333   0.99258921],-2.05453,[-0.54477072 -0.72539985],[-0.75342363 -0.57629097]
8,"[[ -1.3704351    1.85098303   0.03627395  -0.06414667]
 [ -8.24789152  17.77397185   0.           0.        ]]","[-0.17169348 -0.46325014 -1.41124727  1.22557529  0.3179678  -0.55449427
 -0.8924895   2.91070195  0.26770546  0.3713001   0.        ]",-0.082931372703,[ 0.47344138 -2.27732317],-1.79176,[ 0.27039668 -2.0664444 ],[-0.75342363 -0.57629097]
9,"[[ -1.5149481    2.16319989   0.03627395  -0.06414667]
 [ -6.21020807  13.46213032   0.           0.        ]]","[ -3.84168395e-01  -8.29795181e-01  -1.43889174e+00   1.00144108e+00
   3.17967731e-01  -5.54494130e-01  -6.97173124e-01   2.14835966e+00
   1.40722460e-03   5.64925620e-01   0.00000000e+00]",-0.0647444385565,[-0.78272487 -2.92179242],-1.82209,[ 0.05041352 -2.27714014],[-0.75342363 -0.57629097]
10,"[[-1.66900694  2.39003987  0.03627395 -0.06414667]
 [-9.185875    9.23591507  0.          0.        ]]","[-0.61247141 -1.05385794 -1.43400563  0.75099804  0.31796767 -0.554494
 -0.98239664  1.40115819 -0.22380243  0.65701903  0.        ]",-0.0521812655072,[ 1.50113877 -2.51589393],-1.65478,[ 1.67713869 -2.41761446],[-0.75342363 -0.57629097]
11,"[[-1.81118063  2.53319377  0.03627395 -0.06414667]
 [-5.04524744  5.09332529  0.          0.        ]]","[-0.82022643 -1.17082903 -1.39813393  0.56129035  0.3179676  -0.55449386
 -0.58550871  0.66874256 -0.3788097   0.69189981  0.        ]",-0.0456358450123,[ 0.76676223 -1.73138405],-1.71575,[ 0.62441897 -2.14950466],[-0.75342363 -0.57629097]
12,"[[-1.88062688  2.59432062  0.03627395 -0.06414667]
 [-1.90981339  1.03290476  0.          0.        ]]","[-0.91937041 -1.2142474  -1.36986572  0.47396731  0.31796754 -0.55449372
 -0.28497073 -0.04914533 -0.44577225  0.70878844  0.        ]",-0.0440784117905,[ 0.44538951 -0.2383303 ],-1.74627,[-0.41392991 -1.23159325],[-0.75342363 -0.57629097]
13,"[[-1.90075201  2.60530541  0.03627395 -0.06414667]
 [-0.10869988  0.06878917  0.          0.        ]]","[-0.94771486 -1.22161413 -1.3603804   0.45791377  0.31796747 -0.55449359
 -0.11233018 -0.21960228 -0.45958984  0.70694048  0.        ]",-0.0435046536077,[-1.41884039 -1.05780073],-1.78772,[-0.97390759 -0.83475828],[-0.75342363 -0.57629097]
14,"[[-1.94262734  2.56693905  0.03627395 -0.06414667]
 [-4.06561966 -3.89222703  0.          0.        ]]","[-1.00605563 -1.19530058 -1.33880883  0.51351281  0.31796741 -0.55449345
 -0.49160925 -0.91991529 -0.44297123  0.62927338  0.        ]",-0.0390105302987,[ 0.9676612  -0.12406694],-1.70819,[ 0.78637767  0.18364602],[-0.75342363 -0.57629097]
15,"[[-1.98469394  2.48493884  0.03627395 -0.06414667]
 [-0.15409743 -4.30641434  0.          0.        ]]","[-1.06371107 -1.13372674 -1.31467394  0.62766828  0.31796734 -0.55449332
 -0.11668144 -0.99314383 -0.40569134  0.48916147  0.        ]",-0.032307527711,[-0.91666875  0.27069539],-1.7548,[-0.41205075  0.6872589 ],[-0.75342363 -0.57629097]
16,"[[-2.02415573  2.41042016  0.03627395 -0.06414667]
 [-3.77998085 -3.14931042  0.          0.        ]]","[-1.11683846 -1.07175471 -1.28982568  0.72535861  0.31796727 -0.55449318
 -0.46423009 -0.78856596 -0.3859187   0.35286751  0.        ]",-0.0268780495139,[ 0.95598077  1.23392869],-1.7051,[ 1.02285969  0.24332239],[-0.75342363 -0.57629097]
17,"[[-2.06103273  2.38778669  0.03627395 -0.06414667]
 [ 0.07939885  0.87256472  0.          0.        ]]","[-1.16557289 -1.05185117 -1.26470801  0.75380218  0.31796721 -0.55449305
 -0.09430014 -0.07749259 -0.3969491   0.28993632  0.        ]",-0.0236567799195,[-0.54263943 -0.88237963],-1.70989,[-0.32344323 -0.64782238],[-0.75342363 -0.57629097]
18,"[[-2.0810138   2.37000989  0.03627395 -0.06414667]
 [-2.07033142 -2.63854415  0.          0.        ]]","[-1.19158582 -1.03587732 -1.25034498  0.77572372  0.31796714 -0.55449291
 -0.30035644 -0.69826165 -0.40239427  0.24768698  0.        ]",-0.0219320004362,[ 1.26644651  0.85754425],-1.68927,[ 0.59925961  0.30924514],[-0.75342363 -0.57629097]
19,"[[-2.08228971  2.35183075  0.03627395 -0.06414667]
 [ 1.92940108  0.80913818  0.          0.        ]]","[-1.19323667 -1.01923731 -1.24940946  0.79775266  0.31796708 -0.55449278
  0.08302674 -0.08870623 -0.39712959  0.21948179  0.        ]",-0.0217197768792,[-0.82979834 -0.44026768],-1.72621,[-0.71523464 -0.51520705],[-0.75342363 -0.57629097]
20,"[[-2.07704403  2.35036248  0.03627395 -0.06414667]
 [-1.39375985 -0.95010151  0.          0.        ]]","[-1.18643917 -1.01787971 -1.25323901  0.79951427  0.31796701 -0.55449264
 -0.23550559 -0.39974242 -0.39329865  0.22158102  0.        ]",-0.0220957251588,[ 0.66823678 -0.00444962],-1.69041,[ 0.35109308 -0.07887638],[-0.75342363 -0.57629097]
21,"[[-2.07810014  2.33137185  0.03627395 -0.06414667]
 [ 1.27923669 -0.94896644  0.          0.        ]]","[-1.18780867 -1.0001486  -1.25247018  0.82206479  0.31796695 -0.55449251
  0.02070712 -0.39954165 -0.38800858  0.19223589  0.        ]",-0.0220577342762,[ 0.64011944  1.070768  ],-1.71751,[-0.33223313  0.14364305],[-0.75342363 -0.57629097]
22,"[[-2.0273449   2.35230815  0.03627395 -0.06414667]
 [ 3.78795094  3.02933335  0.          0.        ]]","[-1.12108588 -1.01967703 -1.28772176  0.79717849  0.31796688 -0.55449237
  0.261173    0.303828   -0.36323073  0.26564152  0.        ]",-0.0257060766971,[-2.00718142 -0.61176574],-1.7593,[-1.40948617 -1.1358608 ],[-0.75342363 -0.57629097]
23,"[[-1.99205734  2.38798939  0.03627395 -0.06414667]
 [-0.24578021  0.54706703  0.          0.        ]]","[-1.07369353 -1.05202924 -1.31019352  0.75354862  0.31796682 -0.55449224
 -0.12546929 -0.13504067 -0.35836542  0.34758394  0.        ]",-0.0287449136478,[-1.00213817 -0.82352313],-1.72989,[-0.41067424 -0.61816049],[-0.75342363 -0.57629097]
24,"[[-2.03664387  2.36610571  0.03627395 -0.06414667]
 [-4.19967659 -2.72453892  0.          0.        ]]","[-1.13344048 -1.03232721 -1.28151851  0.78048669  0.31796675 -0.5544921
 -0.50445921 -0.71346579 -0.37414933  0.27815748  0.        ]",-0.0251412846465,[ 1.70923275 -0.4292991 ],-1.63952,[ 1.26841438  0.18413576],[-0.75342363 -0.57629097]
25,"[[-2.08008232  2.29509993  0.03627395 -0.06414667]
 [-0.15765326 -4.37055183  0.          0.        ]]","[-1.19037593 -0.96538846 -1.25102187  0.86389046  0.31796669 -0.55449197
 -0.11702193 -1.00448324 -0.3791699   0.13586111  0.        ]",-0.0224385040313,[ 0.66900497  0.56802753],-1.71429,[ 0.30098155  1.1293509 ],[-0.75342363 -0.57629097]
26,"[[-2.05663244  2.23112268  0.03627395 -0.06414667]
 [ 2.49377907 -2.03496505  0.          0.        ]]","[-1.15980173 -0.901346   -1.26779468  0.93353579  0.31796662 -0.55449183
  0.137124   -0.59154746 -0.34696679  0.05835168  0.        ]",-0.0258853426147,[ 0.2098789   0.54002197],-1.7405,[-0.3553471   0.77188784],[-0.75342363 -0.57629097]
