timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[  6.05761491e-02  -3.50518216e-02   1.53726171e-01  -1.69491858e-01]
 [ -4.04085701e-03   1.39903164e-04   0.00000000e+00   0.00000000e+00]]","[ 1.06560536  1.69086706  0.24094959 -0.72099037  1.32912779 -1.44113419
 -0.19053441 -0.29274665  0.05893174  1.61331379  0.        ]",-0.186954429101,[-1.07030742 -0.40075632],-1.04844,[-1.89273167 -1.21566927],[-0.27484328 -0.1872111 ]
1,"[[ 0.0208118  -0.05095479  0.15372617 -0.16949186]
 [-3.95922726 -1.58515821  0.          0.        ]]","[ 1.06791315  1.69000928  0.18080488 -0.76030656  1.32912466 -1.44113041
 -0.4558008  -0.51363019  0.06011179  1.52255381  0.        ]",-0.177399963221,[-0.88314503 -1.37712821],-0.900505,[-1.46696937 -1.06526685],[-0.27484328 -0.1872111 ]
2,"[[-0.09262436 -0.12205752  0.15372617 -0.16949186]
 [-7.37303856 -5.51202865  0.          0.        ]]","[ 1.0620998   1.68234753  0.00927895 -0.9355634   1.32912152 -1.44112663
 -0.68475796 -1.06077062  0.03708462  1.23971997  0.        ]",-0.146836678306,[ 0.06486963  0.5439972 ],-0.846524,[-0.54877007 -0.38546953],[-0.27484328 -0.1872111 ]
3,"[[-0.23605657 -0.20959256  0.15372617 -0.16949186]
 [-6.97151367 -3.24901442  0.          0.        ]]","[ 1.02862076  1.66433619 -0.20475085 -1.14913866  1.32911839 -1.44112286
 -0.65782761 -0.74545727 -0.04734381  0.89684631  0.        ]",-0.107552696366,[-1.00291843 -0.02798727],-0.678944,[-0.22243217 -0.33911976],[-0.27484328 -0.1872111 ]
4,"[[ -0.41379474  -0.27502396   0.15372617  -0.16949186]
 [-10.78960292  -3.29396708   0.           0.        ]]","[ 0.94770754  1.64476356 -0.45940992 -1.30629615  1.32911526 -1.44111908
 -0.91389861 -0.75171966 -0.20718693  0.54320877  0.        ]",-0.0635788947119,[ 0.82582131  0.59005426],-0.486808,[ 0.85252893  0.05754375],[-0.27484328 -0.1872111 ]
5,"[[-0.5946775  -0.31681951  0.15372617 -0.16949186]
 [-7.31023757 -0.89359276  0.          0.        ]]","[ 0.82309313  1.62956586 -0.69883705 -1.40521832  1.32911213 -1.44111531
 -0.68054291 -0.41726785 -0.4171284   0.24778433  0.        ]",-0.0267502953821,[ 0.78663521  1.23981415],-0.439655,[ 0.87206471 -0.05220398],[-0.27484328 -0.1872111 ]
6,"[[-0.70822392 -0.29479785  0.15372617 -0.16949186]
 [-4.05523312  3.08250187  0.          0.        ]]","[ 0.72483954  1.63782519 -0.83545498 -1.35324905  1.329109   -1.44111153
 -0.46223497  0.13673368 -0.53788759  0.11451006  0.        ]",-0.021994513864,[ 0.65504689  0.26985736],-0.365223,[ 0.51593709 -0.5341928 ],[-0.27484328 -0.1872111 ]
7,"[[-0.76252797 -0.22304936  0.15372617 -0.16949186]
 [-1.38407361  4.08899137  0.          0.        ]]","[ 0.67282685  1.6607149  -0.8964113  -1.18165108  1.32910587 -1.44110776
 -0.28308458  0.27697086 -0.5541294   0.08771349  0.        ]",-0.022422179471,[ 0.40678414 -0.49571565],-0.33002,[ 0.18049142 -0.7411505 ],[-0.27484328 -0.1872111 ]
8,"[[-0.77378133 -0.16178179  0.15372617 -0.16949186]
 [ 0.25328321  2.04458019  0.          0.        ]]","[ 0.6616617   1.67531215 -0.90866221 -1.03285617  1.32910274 -1.44110398
 -0.1732696  -0.00788377 -0.52433438  0.10879768  0.        ]",-0.0202240006461,[ 0.09637554 -1.08494928],-0.31618,[ 0.05367437 -0.57685351],[-0.27484328 -0.1872111 ]
9,"[[-0.76492523 -0.16102562  0.15372617 -0.16949186]
 [ 0.63106417 -1.95563102  0.          0.        ]]","[ 0.67045784  1.6754582  -0.89902972 -1.03100745  1.32909961 -1.44110021
 -0.14793231 -0.5652464  -0.51262017  0.12020967  0.        ]",-0.0197793411804,[ 0.74202304 -0.4109802 ],-0.325536,[ 0.23957905 -0.09337041],[-0.27484328 -0.1872111 ]
10,"[[-0.72297156 -0.21608842  0.15372617 -0.16949186]
 [ 3.55457058 -3.5453441   0.          0.        ]]","[ 0.71102107  1.66258872 -0.852299   -1.16483297  1.32909648 -1.44109643
  0.04814274 -0.78674566 -0.49919121  0.14022358  0.        ]",-0.0200480756291,[ 1.77206468 -0.36062583],-0.261293,[-0.07522103  0.0286842 ],[-0.27484328 -0.1872111 ]
11,"[[-0.6128891  -0.30063261  0.15372617 -0.16949186]
 [ 7.44074699 -4.90452661  0.          0.        ]]","[ 0.80832424  1.63566522 -0.72152466 -1.36704082  1.32909335 -1.44109265
  0.30878255 -0.97612381 -0.42678725  0.23308363  0.        ]",-0.0253281869278,[-0.68767983  0.65612091],-0.434329,[-0.69296062  0.04078722],[-0.27484328 -0.1872111 ]
12,"[[-0.49285552 -0.37167119  0.15372617 -0.16949186]
 [ 4.57215692 -2.2083301   0.          0.        ]]","[ 0.89827273  1.60645657 -0.56697205 -1.53295634  1.32909022 -1.44108888
  0.11639021 -0.60045238 -0.34298219  0.35546745  0.        ]",-0.038920943464,[ 0.18276396 -0.86975242],-0.32259,[-0.7685715  -0.28586069],[-0.27484328 -0.1872111 ]
13,"[[-0.3950525  -0.4499545   0.15372617 -0.16949186]
 [ 5.20603294 -5.608664    0.          0.        ]]","[ 0.95822883  1.56749126 -0.43331539 -1.71050852  1.32908708 -1.4410851
  0.15890327 -1.07423139 -0.29647621  0.44753868  0.        ]",-0.0500869975163,[-1.08795646  0.54746535],-0.476672,[-0.808725    0.07999405],[-0.27484328 -0.1872111 ]
14,"[[-0.33166555 -0.53924892  0.15372617 -0.16949186]
 [ 1.14616379 -3.32839699  0.          0.        ]]","[ 0.99038987  1.5146679  -0.34363484 -1.90492446  1.32908395 -1.44108133
 -0.11338672 -0.75651246 -0.29570106  0.48406708  0.        ]",-0.0540676195014,[-1.8182184 -0.974963 ],-0.413793,[-0.50082147 -0.06354019],[-0.27484328 -0.1872111 ]
15,"[[-0.34865006 -0.64387469  0.15372617 -0.16949186]
 [-2.83143763 -7.12154864  0.          0.        ]]","[ 0.9822971   1.441967   -0.36787356 -2.11972862  1.32908082 -1.44107755
 -0.38015907 -1.28502341 -0.38596666  0.39796547  0.        ]",-0.0432191839769,[ 0.40706237 -0.56208235],-0.300856,[ 0.43245974  0.64614731],[-0.27484328 -0.1872111 ]
16,"[[-0.38855432 -0.80722688  0.15372617 -0.16949186]
 [-1.16455284 -9.20671517  0.          0.        ]]","[ 0.96176699  1.30699864 -0.42422236 -2.4217981   1.32907769 -1.44107378
 -0.26836288 -1.57555254 -0.55597904  0.27235673  0.        ]",-0.0359439479984,[ 0.75533713  0.51422459],-0.303749,[ 0.64935541  1.03741479],[-0.27484328 -0.1872111 ]
17,"[[-0.38163937 -0.96911277  0.15372617 -0.16949186]
 [ 1.84610493 -6.98924557  0.          0.        ]]","[ 0.96547443  1.15058845 -0.41452017 -2.67421662  1.32907456 -1.44107
 -0.06644149 -1.26658205 -0.68404333  0.23321042  0.        ]",-0.0445255671699,[ 0.86962542  0.36260767],-0.270432,[ 0.25867912  0.79093909],[-0.27484328 -0.1872111 ]
18,"[[-0.31056544 -1.09311316  0.15372617 -0.16949186]
 [ 5.25001736 -5.41600471  0.          0.        ]]","[ 0.99989241  1.0180687  -0.31332333 -2.83177266  1.32907143 -1.44106623
  0.16185503 -1.04737522 -0.71043005  0.28325602  0.        ]",-0.0504505265909,[ 1.21931134  0.81325698],-0.28222,[-0.3601473   0.51696813],[-0.27484328 -0.1872111 ]
19,"[[-0.16691441 -1.16805704  0.15372617 -0.16949186]
 [ 9.10229088 -2.08941926  0.          0.        ]]","[ 1.04835413  0.93357269 -0.10220086 -2.91075814  1.3290683  -1.44106245
  0.42022257 -0.58387022 -0.62414298  0.42227041  0.        ]",-0.0545352805865,[-0.80194377  0.21880121],-0.35392,[-1.06688702  0.16032839],[-0.27484328 -0.1872111 ]
20,"[[-0.01851486 -1.20072674  0.15372617 -0.16949186]
 [ 5.74881359 -1.18061937  0.          0.        ]]","[ 1.06795185  0.89585134  0.12129011 -2.94119908  1.32906517 -1.44105868
  0.19530802 -0.45724354 -0.51580806  0.58820108  0.        ]",-0.0662957892544,[-1.43751916 -0.82102304],-0.359888,[-0.97576165  0.10250273],[-0.27484328 -0.1872111 ]
21,"[[ 0.05562704 -1.25671115  0.15372617 -0.16949186]
 [ 1.67889517 -4.40709981  0.          0.        ]]","[ 1.06598604  0.83011513  0.23348794 -2.98763873  1.32906204 -1.4410549
 -0.0776575  -0.90679905 -0.50195576  0.66120221  0.        ]",-0.0738514278698,[-0.3498129   0.21238453],-0.405142,[-0.59535992  0.44072154],[-0.27484328 -0.1872111 ]
