timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.08596292 -0.00477134 -0.01338341  0.17390257]
 [-0.00137737  0.00150535  0.          0.        ]]","[ 1.00064076  1.23329717 -0.04268105 -0.42071467 -0.10892921  1.50466604
 -0.1155139  -0.23917137  1.75568609 -2.44321958  0.        ]",-0.294232498578,[ 4.46813842  1.44464055],-3.31571,[ 4.26979256  2.05848718],[-0.68723118 -0.50470322]
1,"[[-0.04631513  0.03497087 -0.01338341  0.17390257]
 [ 3.95299572  3.95952884  0.          0.        ]]","[ 1.00452346  1.23253333  0.01707364 -0.35107279 -0.10892919  1.50466498
  0.24125164  0.43840731  1.76328705 -2.27237717  0.        ]",-0.286656393105,[ 3.53323198  2.60274959],-3.39415,[ 3.58590174  1.43776739],[-0.68723118 -0.50470322]
2,"[[ 0.07163601  0.15308756 -0.01338341  0.17390257]
 [ 7.82924064  7.83921033  0.          0.        ]]","[ 1.00231126  1.21843579  0.19512599 -0.14508938 -0.10892916  1.50466391
  0.59096837  1.10257424  1.73203968 -1.76608682  0.        ]",-0.262280551146,[ 2.47445358  1.16562218],-3.18367,[ 2.85455084  0.80430543],[-0.68723118 -0.50470322]
3,"[[  0.26634572   0.34802698  -0.01338341   0.17390257]
 [ 11.62918183  11.64204365   0.           0.        ]]","[ 0.95385493  1.15705803  0.48459526  0.18537958 -0.10892914  1.50466285
  0.93380078  1.75358438  1.51043347 -0.98319315  0.        ]",-0.216757239774,[ 1.51885194 -0.25318393],-2.79432,[ 1.90352917 -0.19010946],[-0.68723118 -0.50470322]
4,"[[  5.36325451e-01   5.68479995e-01  -1.33834149e-02   1.73902571e-01]
 [  1.53564679e+01   1.04073312e+01   0.00000000e+00   0.00000000e+00]]","[ 0.79802552  1.03327033  0.8588662   0.53119219 -0.10892912  1.50466179
  1.27007787  1.54221141  0.96251573 -0.17897919  0.        ]",-0.150777916851,[ 0.72405957 -0.5624507 ],-2.30842,[-0.05337903 -1.44524014],[-0.68723118 -0.50470322]
5,"[[  8.69166522e-01   7.52198645e-01  -1.33834149e-02   1.73902571e-01]
 [  1.79191199e+01   7.97259417e+00   0.00000000e+00   0.00000000e+00]]","[ 0.4806842   0.89014447  1.24074589  0.78514128 -0.10892909  1.50466073
  1.50128066  1.12540556  0.14135466  0.31817661  0.        ]",-0.0734141519386,[-2.25718824 -1.95042666],-1.69684,[-2.2527833  -2.70218778],[-0.68723118 -0.50470322]
6,"[[  1.18431814e+00   8.70344555e-01  -1.33834149e-02   1.73902571e-01]
 [  1.36102388e+01   3.85575622e+00   0.00000000e+00   0.00000000e+00]]","[ 0.08271271  0.78124024  1.48613375  0.92764093 -0.10892907  1.50465967
  1.11253064  0.4206395  -0.63760647  0.36884394  0.        ]",-0.0160931682379,[-2.72859067 -3.05958539],-1.35181,[-3.22358179 -2.77968192],[-0.68723118 -0.50470322]
7,"[[ 1.41413947  0.90697398 -0.01338341  0.17390257]
 [ 9.38587533 -0.17932195  0.          0.        ]]","[-0.24468117  0.74507933  1.57904907  0.96811257 -0.10892905  1.5046586
  0.73140617 -0.27012998 -1.13121731  0.22375221  0.        ]",-0.0463330800674,[-3.97137151 -1.41280855],-1.3775,[-3.38880062 -2.04057789],[-0.68723118 -0.50470322]
8,"[[ 1.56030854  0.86370587 -0.01338341  0.17390257]
 [ 5.24482021 -4.13427201  0.          0.        ]]","[-0.46035722  0.78767712  1.59746225  0.92011098 -0.10892902  1.50465754
  0.35779793 -0.94718204 -1.3722066   0.13055649  0.        ]",-0.0684642652865,[-1.21350498 -0.35983859],-1.58068,[-2.70710421 -0.73430872],[-0.68723118 -0.50470322]
9,"[[ 1.62447162  0.76755847 -0.01338341  0.17390257]
 [ 1.18505284 -5.47597541  0.          0.        ]]","[-0.55540906  0.87668668  1.59536867  0.80465483 -0.108929    1.50465648
 -0.00847646 -1.17686919 -1.4158171   0.16393715  0.        ]",-0.0725090480984,[-1.83384517  0.66373127],-1.50067,[-1.46482265  0.36990231],[-0.68723118 -0.50470322]
