timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.01929322  0.01866511 -0.10634932 -0.04204412]
 [ 0.00165004  0.00334913  0.          0.        ]]","[ 1.00538211  1.23446559  0.05903136 -0.37986061 -0.91144722 -0.35953547
 -0.1157284  -0.23915705  2.75999532  0.69190312  0.        ]",-0.318855408659,[-0.12526809 -0.06122043],-3.34745,[-0.32806301  1.61166716],[-0.68510687 -0.50718945]
1,"[[-0.02423155  0.01630121 -0.10634932 -0.04204412]
 [-0.49383404 -0.23893265  0.          0.        ]]","[ 1.00522243  1.23451744  0.05157072 -0.3840079  -0.91144686 -0.35953538
 -0.16032858 -0.28058461  2.75983792  0.67444975  0.        ]",-0.318681114553,[-0.25910487  1.05348141],-3.40671,[-0.30932796  1.65670919],[-0.68510687 -0.50718945]
2,"[[-0.0443097   0.05130182 -0.10634932 -0.04204412]
 [-1.51058956  3.72577915  0.          0.        ]]","[ 1.00420255  1.23301355  0.02124861 -0.32262935 -0.91144649 -0.35953529
 -0.25185018  0.39733918  2.7591025   0.66951379  0.        ]",-0.318569234962,[-0.61192982 -0.29354761],-3.35711,[-0.53516912  1.45157111],[-0.68510687 -0.50718945]
3,"[[-0.09850474  0.1134246  -0.10634932 -0.04204412]
 [-3.9009597   2.49061104  0.          0.        ]]","[ 0.99847303  1.22651854 -0.06042775 -0.21400746 -0.91144613 -0.3595352
 -0.46701552  0.18613839  2.75484358  0.60853501  0.        ]",-0.317661419501,[-0.94416573  2.63571454],-3.45628,[-0.4830564   1.77127206],[-0.68510687 -0.50718945]
4,"[[-0.21323967  0.20248397 -0.10634932 -0.04204412]
 [-7.56035243  6.40227571  0.          0.        ]]","[ 0.97209279  1.20871986 -0.23160982 -0.05972854 -0.91144577 -0.35953512
 -0.79640987  0.85499172  2.73578786  0.41798767  0.        ]",-0.314695519869,[-2.05814568  2.49874416],-3.43244,[-0.47133783  1.77706456],[-0.68510687 -0.50718945]
5,"[[ -0.40265293   0.3689993   -0.10634932  -0.04204412]
 [-11.36832077  10.23644231   0.           0.        ]]","[ 0.8871439   1.14913772 -0.50396331  0.22029008 -0.9114454  -0.35953503
 -1.13917776  1.51059297  2.67362684  0.1414451   0.        ]",-0.308291271376,[-0.10988247  1.74682056],-3.30015,[-0.50429291  1.76025128],[-0.68510687 -0.50718945]
6,"[[ -0.63214093   0.61142096  -0.10634932  -0.04204412]
 [-11.57977701  13.99318047   0.           0.        ]]","[ 0.71930821  1.00443802 -0.80469502  0.59466099 -0.91144504 -0.35953494
 -1.15821108  2.15295303  2.55240767 -0.10737465  0.        ]",-0.297630128652,[-0.55631948  1.97001617],-3.2433,[-0.88683665  1.50226068],[-0.68510687 -0.50718945]
7,"[[ -0.88353754   0.9282352   -0.10634932  -0.04204412]
 [-13.55335412  17.67590007   0.           0.        ]]","[ 0.46391955  0.72536628 -1.07989135  0.99216392 -0.91144468 -0.35953485
 -1.33585878  2.78265355  2.36641517 -0.25568066  0.        ]",-0.281323006868,[-0.9747916   0.34805185],-3.09129,[-0.77913225  0.9557637 ],[-0.68510687 -0.50718945]
8,"[[ -1.19062346   1.29207126  -0.10634932  -0.04204412]
 [-17.14346067  18.70413431   0.           0.        ]]","[ 0.07368804  0.31344451 -1.3150395   1.2744004  -0.91144431 -0.35953476
 -1.65901529  2.95846412  2.07874086 -0.38134536  0.        ]",-0.255986266055,[ 0.70941425  1.30262175],-2.87593,[ 0.2686252   0.53931266],[-0.68510687 -0.50718945]
9,"[[ -1.50193949   1.70214889  -0.10634932  -0.04204412]
 [-13.99835662  22.2917851    0.           0.        ]]","[-0.37424534 -0.20267557 -1.41935076  1.32700415 -0.91144395 -0.35953468
 -1.37591288  3.57190155  1.73659795 -0.32980531  0.        ]",-0.223919415261,[-0.0798194   0.23799654],-2.64642,[ 0.14746922 -0.09918711],[-0.68510687 -0.50718945]
