timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ -6.85085739e-02   6.41823786e-03   1.26631283e-01   6.85690371e-02]
 [  1.16957718e-04  -3.48983315e-03   0.00000000e+00   0.00000000e+00]]","[ 1.01821927  1.18509003 -0.05519078 -0.40507941  1.09862085  0.59169019
 -0.09657844 -0.22996657  0.30046733 -1.05949785  0.        ]",-0.116788346731,[ 3.10373597  0.57302451],-2.3659,[ 3.04009008  0.31281084],[-0.7484535  -0.59883904]
1,"[[-0.02882461  0.02909872  0.12663128  0.06856904]
 [ 3.95511491  2.26398557  0.          0.        ]]","[ 1.02108519  1.18456063  0.00401493 -0.36675348  1.09862043  0.59169005
  0.29172562  0.17628724  0.30496976 -0.90414256  0.        ]",-0.109749745453,[ 2.27925153 -0.82060897],-2.21895,[ 1.45900476 -0.42214525],[-0.7484535  -0.59883904]
2,"[[ 0.08919617  0.0413125   0.12663128  0.06856904]
 [ 7.83404184 -1.03161985  0.          0.        ]]","[ 1.01579897  1.18399557  0.18013138 -0.34612356  1.09862     0.59168991
  0.67256093 -0.41417226  0.29061331 -0.52953102  0.        ]",-0.0937353747461,[ 0.08941935  0.31574326],-2.28286,[ 0.32728571 -0.28488141],[-0.7484535  -0.59883904]
3,"[[ 0.24786645  0.03342795  0.12663128  0.06856904]
 [ 8.03232826  0.23893063  0.          0.        ]]","[ 0.97632237  1.18438192  0.41354938 -0.35943999  1.09861957  0.59168977
  0.69202864 -0.18653308  0.22338546 -0.07203046  0.        ]",-0.0771792952703,[-1.81854383 -0.98766311],-2.09309,[-1.23449683 -0.41146773],[-0.7484535  -0.59883904]
4,"[[  3.67243729e-01  -1.06261999e-03   1.26631283e-01   6.85690371e-02]
 [  3.91909036e+00  -3.67494724e+00   0.00000000e+00   0.00000000e+00]]","[ 0.92269407  1.18511434  0.58340616 -0.41772262  1.09861915  0.59168963
  0.28818823 -0.88776585  0.15018827  0.21852762  0.        ]",-0.0697311551189,[-0.29437693  1.79588889],-2.19861,[-1.02215862  0.66482592],[-0.7484535  -0.59883904]
5,"[[ 0.43314809 -0.03409888  0.12663128  0.06856904]
 [ 2.67549201  0.35787975  0.          0.        ]]","[ 0.88457612  1.18435118  0.67405847 -0.47354662  1.09861872  0.59168949
  0.16609089 -0.16522113  0.10666267  0.35380161  0.        ]",-0.0674514808962,[-1.42110359  0.25592779],-2.17467,[-1.57729292  0.06667638],[-0.7484535  -0.59883904]
6,"[[ 0.44643254 -0.01682926  0.12663128  0.06856904]
 [-1.3336968   1.36571779  0.          0.        ]]","[ 0.876178    1.18492811  0.69201407 -0.4443686   1.0986183   0.59168935
 -0.22753395  0.01534901  0.08531372  0.41531295  0.        ]",-0.066771750573,[ 0.02207374  0.38573673],-2.11954,[-0.28720498  0.36367014],[-0.7484535  -0.59883904]
7,"[[ 0.42089355  0.02553786  0.12663128  0.06856904]
 [-1.22057735  2.8659938   0.          0.        ]]","[ 0.8921115   1.18468537  0.65739621 -0.37276899  1.09861787  0.59168921
 -0.21642776  0.28414721  0.08853394  0.40605316  0.        ]",-0.0668540118587,[-0.60599436 -0.0886069 ],-2.12052,[-0.55663276  0.13997063],[-0.7484535  -0.59883904]
8,"[[ 0.37267358  0.07877752  0.12663128  0.06856904]
 [-3.59352043  2.45932419  0.          0.        ]]","[ 0.9197778   1.18104025  0.59096778 -0.28292039  1.09861745  0.59168907
 -0.44940491  0.21128585  0.10657243  0.3493576   0.        ]",-0.0673702317143,[ 0.48976668  0.66385568],-2.09963,[ 0.68554068  0.57540172],[-0.7484535  -0.59883904]
9,"[[ 0.32094538  0.15384119  0.12663128  0.06856904]
 [-1.58597699  5.03845027  0.          0.        ]]","[ 0.94588119  1.16960285  0.51830488 -0.15694035  1.09861702  0.59168892
 -0.25230279  0.67337719  0.11339331  0.31240163  0.        ]",-0.0674138023117,[-1.10436467 -0.47754328],-2.09891,[-0.47829115 -0.04033187],[-0.7484535  -0.59883904]
