timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.06456262 -0.05239785 -0.06088143 -0.12322259]
 [ 0.00360792 -0.00065088  0.          0.        ]]","[ 1.003985    1.22249485 -0.02153589 -0.50563285 -0.52603735 -1.06923904
 -0.11448535 -0.23697764  2.30900174  1.56303119  0.        ]",-0.289240423326,[-1.67136819  0.20858882],-3.59565,[-2.68340063 -0.48603573],[-0.70020676 -0.54276437]
1,"[[-0.10418492 -0.04410852 -0.06088143 -0.12322259]
 [-3.9526635   0.8268221   0.          0.        ]]","[ 0.99903117  1.2230078  -0.08105462 -0.49130945 -0.52603721 -1.06923857
 -0.47887037 -0.09365633  2.30040971  1.46242117  0.        ]",-0.28593464876,[-2.82901799 -1.04644257],-3.57552,[-2.44360638 -0.45063558],[-0.70020676 -0.54276437]
2,"[[-0.22212881 -0.06744897 -0.06088143 -0.12322259]
 [-7.82882793 -3.14762419  0.          0.        ]]","[ 0.97062532  1.2213358  -0.25640534 -0.53162305 -0.52603707 -1.0692381
 -0.83587717 -0.78204457  2.24287939  1.09630511  0.        ]",-0.272919204329,[-1.97907408  0.13668171],-3.43134,[-1.7405498   0.29985178],[-0.70020676 -0.54276437]
3,"[[ -0.41684487  -0.124331    -0.06088143  -0.12322259]
 [-11.63012477  -2.54259237   0.           0.        ]]","[ 0.88004     1.21434071 -0.53466702 -0.62955983 -0.52603693 -1.06923763
 -1.18598815 -0.67725065  2.05521463  0.4988164   0.        ]",-0.247975687795,[-1.19699361  1.94504306],-3.15464,[-1.21495557  0.80461264],[-0.70020676 -0.54276437]
4,"[[ -0.68684572  -0.1349345   -0.06088143  -0.12322259]
 [-15.35753464   1.46887969   0.           0.        ]]","[ 0.6706802   1.21257943 -0.88024794 -0.647749   -0.52603679 -1.06923716
 -1.52929342  0.01755097  1.69073148 -0.1410777   0.        ]",-0.214115783815,[-1.15947264  0.48102464],-2.81715,[ 0.00794044  0.49587834],[-0.70020676 -0.54276437]
5,"[[ -1.03064624  -0.08672297  -0.06088143  -0.12322259]
 [-19.0103479    3.34601346   0.           0.        ]]","[ 0.28646318  1.21942742 -1.21724485 -0.56486574 -0.52603665 -1.06923669
 -1.86572734  0.34267739  1.11817804 -0.69705812  0.        ]",-0.171847793772,[ 3.38390229 -0.16289735],-2.08211,[ 2.83220458  0.53557694],[-0.70020676 -0.54276437]
6,"[[ -1.36738694  -0.0269549   -0.06088143  -0.12322259]
 [-14.67815463   2.63315603   0.           0.        ]]","[-0.17678217  1.2237874  -1.4007992  -0.46165306 -0.52603652 -1.06923621
 -1.46671791  0.21920779  0.46407391 -0.99206822  0.        ]",-0.130262123813,[ 3.43346151  1.10547428],-1.83473,[ 3.29358721  0.8276459 ],[-0.70020676 -0.54276437]
7,"[[ -1.61836185   0.06489649  -0.06088143  -0.12322259]
 [-10.43346966   6.53896126   0.           0.        ]]","[-0.54701211  1.22154948 -1.43017483 -0.30284044 -0.52603638 -1.06923574
 -1.07576883  0.89570759  0.00308771 -1.04181035  0.        ]",-0.104283374348,[ 2.81377382  0.26777588],-1.71416,[ 2.85690379  0.37098366],[-0.70020676 -0.54276437]
8,"[[-1.78527404  0.20499841 -0.06088143 -0.12322259]
 [-6.27160053  7.46814241  0.          0.        ]]","[-0.79222687  1.19735725 -1.3973362  -0.06287293 -0.52603624 -1.06923527
 -0.69244763  1.05664481 -0.20886208 -1.01219283  0.        ]",-0.0928611370737,[ 1.4702479  0.3768604],-1.76867,[ 1.85383713  0.1339263 ],[-0.70020676 -0.54276437]
9,"[[-1.86977562  0.36783375 -0.06088143 -0.12322259]
 [-2.19210708  8.81093309  0.          0.        ]]","[-0.91344399  1.13833084 -1.36499699  0.20704784 -0.5260361  -1.0692348
 -0.31671358  1.2892205  -0.20407524 -0.97938081  0.        ]",-0.0908704801838,[ 0.38050869  0.28219717],-1.7989,[ 0.09581116 -0.32191196],[-0.70020676 -0.54276437]
10,"[[-1.89808206  0.55350751 -0.06088143 -0.12322259]
 [-0.64365791  9.75330979  0.          0.        ]]","[-0.95339422  1.03245953 -1.35185096  0.49435442 -0.52603596 -1.06923433
 -0.17409655  1.45244273 -0.04721532 -0.9327239   0.        ]",-0.0950816814044,[-1.27901353 -1.01072368],-1.92994,[-0.9796983  -0.67305326],[-0.70020676 -0.54276437]
11,"[[-1.95050559  0.70692219 -0.06088143 -0.12322259]
 [-4.58565565  5.60196568  0.          0.        ]]","[-1.02634941  0.91644227 -1.32449311  0.70855906 -0.52603583 -1.06923386
 -0.53716675  0.73341435  0.01558649 -0.86644948  0.        ]",-0.0946089037841,[-0.02514315  0.03114263],-1.8613,[ 0.63271236 -0.04572198],[-0.70020676 -0.54276437]
12,"[[-2.04230725  0.81908537 -0.06088143 -0.12322259]
 [-4.59448243  5.61431008  0.          0.        ]]","[-1.15034741  0.81692639 -1.2673698   0.84872684 -0.52603569 -1.06923339
 -0.53797958  0.73555222 -0.05242622 -0.80453715  0.        ]",-0.0871893982959,[ 1.12171387  0.48616478],-1.74549,[ 0.78509486 -0.22807434],[-0.70020676 -0.54276437]
13,"[[-2.0935942   0.94955752 -0.06088143 -0.12322259]
 [-0.5476119   7.42689425  0.          0.        ]]","[-1.21721532  0.68738969 -1.23049685  0.99168239 -0.52603555 -1.06923291
 -0.16524998  1.0494981  -0.01376877 -0.72617442  0.        ]",-0.0850235039515,[-0.98996392 -0.05011442],-1.8433,[-1.02325392 -0.81411648],[-0.70020676 -0.54276437]
14,"[[-2.14373577  1.09464038 -0.06088143 -0.12322259]
 [-4.45361088  7.08250533  0.          0.        ]]","[-1.28070782  0.52852797 -1.19112576  1.12247452 -0.52603541 -1.06923244
 -0.52500476  0.98984825  0.04080273 -0.62531817  0.        ]",-0.0832891773274,[ 0.95340134 -0.33896939],-1.71052,[ 0.27644339 -0.93950665],[-0.70020676 -0.54276437]
15,"[[-2.19406944  1.2214065  -0.06088143 -0.12322259]
 [-0.59256428  5.59908339  0.          0.        ]]","[-1.34241006  0.37947372 -1.14840125  1.21038637 -0.52603527 -1.06923197
 -0.16939001  0.73291381  0.0729883  -0.5255644   0.        ]",-0.0808879436017,[-1.92148791 -1.1198541 ],-1.85598,[-1.16027331 -0.90938258],[-0.70020676 -0.54276437]
16,"[[-2.24549546  1.29255744 -0.06088143 -0.12322259]
 [-4.53695806  1.5295463   0.          0.        ]]","[-1.40318487  0.29256267 -1.1015481   1.24837318 -0.52603514 -1.0692315
 -0.5326812   0.02805475  0.04785787 -0.46613799  0.        ]",-0.0764486902291,[ 0.15582076 -0.97112114],-1.72861,[ 0.56354666 -0.35414913],[-0.70020676 -0.54276437]
17,"[[-2.32913849  1.28426159 -0.06088143 -0.12322259]
 [-3.82967897 -2.34621043  0.          0.        ]]","[-1.4967311   0.30279647 -1.0187529   1.24437357 -0.526035   -1.06923103
 -0.4675384  -0.64324078 -0.11330916 -0.46586428  0.        ]",-0.0649717819715,[ 0.95971073  1.12472216],-1.62927,[ 1.06995595  0.90162659],[-0.70020676 -0.54276437]
18,"[[-2.36687778  1.27752183 -0.06088143 -0.12322259]
 [ 0.04283818  1.65889901  0.          0.        ]]","[-1.53663994  0.31109228 -0.97885386  1.24103998 -0.52603486 -1.06923056
 -0.11086701  0.05045939 -0.1892713  -0.46198593  0.        ]",-0.0598673723997,[-0.51320433 -1.15798391],-1.676,[-0.44972983 -0.01148352],[-0.70020676 -0.54276437]
