timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.08529178  0.08127467 -0.12087006 -0.09729393]
 [-0.00429338 -0.0024396   0.          0.        ]]","[ 1.01417631  1.18571624  0.17949845 -0.27603843 -1.03969956 -0.84012265
 -0.09935863 -0.23068302  3.01867727  1.89401131  0.        ]",-0.351595044809,[-1.34545198  0.48516801],-4.36207,[-1.23322237  0.09076646],[-0.75872463 -0.59027505]
1,"[[ 0.04550872  0.10051644 -0.12087006 -0.09729393]
 [-3.96083794  1.9202029   0.          0.        ]]","[ 1.01803515  1.1834324   0.12011932 -0.24352636 -1.03969917 -0.84012239
 -0.48361757  0.11172359  3.02544194  1.80568137  0.        ]",-0.350031789982,[-1.6274252  -0.78415954],-4.32018,[-1.1927793   0.04948533],[-0.75872463 -0.59027505]
2,"[[-0.07260041  0.10740106 -0.12087006 -0.09729393]
 [-7.83717014 -1.2212801   0.          0.        ]]","[ 1.01566131  1.18249789 -0.05643759 -0.23190834 -1.03969878 -0.84012213
 -0.86008618 -0.4477484   3.0358928   1.46400141  0.        ]",-0.343611324675,[-1.1562361  0.5715469],-4.24652,[-1.24534166  0.68531889],[-0.75872463 -0.59027505]
3,"[[ -0.26748796   0.1059388   -0.12087006  -0.09729393]
 [-11.63892638   1.06741592   0.           0.        ]]","[ 0.9667819   1.18270091 -0.34330474 -0.2343752  -1.03969839 -0.84012187
 -1.22931171 -0.04015054  2.98431593  0.88406034  0.        ]",-0.330191462654,[-1.61619785  0.02510961],-4.10612,[-1.31993008  0.9551537 ],[-0.75872463 -0.59027505]
4,"[[ -0.53764775   0.12808631  -0.12087006  -0.09729393]
 [-15.36464984   1.14705277   0.           0.        ]]","[ 0.8101414   1.1793202  -0.7139922  -0.19705544 -1.039698   -0.84012161
 -1.59115246 -0.02596787  2.78262307  0.15893307  0.        ]",-0.307674063861,[-0.87955231  1.92087383],-3.85574,[-1.09939933  1.62718952],[-0.75872463 -0.59027505]
5,"[[ -0.87681736   0.190538    -0.12087006  -0.09729393]
 [-18.541747     5.08496214   0.           0.        ]]","[ 0.48458397  1.16636972 -1.09781716 -0.09245311 -1.03969761 -0.84012136
 -1.89971005  0.67534133  2.36479885 -0.57576717  0.        ]",-0.274389363933,[-0.22414996  1.00803713],-3.50879,[ 0.06163278  1.32812297],[-0.75872463 -0.59027505]
6,"[[ -1.25288615   0.33095352  -0.12087006  -0.09729393]
 [-19.06342542   8.94368984   0.           0.        ]]","[ -8.52346279e-04   1.11908369e+00  -1.36884347e+00   1.37546374e-01
  -1.03969722e+00  -8.40121098e-01  -1.95037366e+00   1.36254847e+00
   1.79648888e+00  -1.08960964e+00   0.00000000e+00]",-0.23466620253,[ 1.79695527 -0.53036619],-2.9518,[ 1.24287462  0.63917536],[-0.75872463 -0.59027505]
7,"[[ -1.59067464   0.48695919  -0.12087006  -0.09729393]
 [-14.72983191   6.66450059   0.           0.        ]]","[-0.49436453  1.038064   -1.44350405  0.38016581 -1.03969683 -0.84012084
 -1.52949525  0.95664324  1.24082643 -1.31137211  0.        ]",-0.196325812865,[ 0.96686896  1.47694817],-2.89458,[ 1.09629977  0.71098769],[-0.75872463 -0.59027505]
8,"[[ -1.84398705   0.65863446  -0.12087006  -0.09729393]
 [-10.615064    10.49031866   0.           0.        ]]","[-0.86536519  0.91657198 -1.38832443  0.62465334 -1.03969644 -0.84012058
 -1.12986967  1.63798896  0.87358328 -1.31170972  0.        ]",-0.168750248859,[ 0.23160365 -0.3255117 ],-2.68795,[ 0.17938009 -0.25662228],[-0.75872463 -0.59027505]
9,"[[-2.04498603  0.85341838 -0.12087006 -0.09729393]
 [-9.48858265  8.99307056  0.          0.        ]]","[-1.14267483  0.74215085 -1.27874856  0.86472559 -1.03969605 -0.84012032
 -1.02046574  1.37134073  0.65977963 -1.21094997  0.        ]",-0.149160795443,[ 1.46367539 -0.17966619],-2.49193,[ 0.27382055 -0.38289139],[-0.75872463 -0.59027505]
