timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.04632976 -0.06058404 -0.18638537 -0.1991088 ]
 [ 0.00377137 -0.00144635  0.          0.        ]]","[ 1.08920365  1.61112043 -0.09749432 -0.6084284  -1.58394764 -1.72246097
  0.00406333 -0.23115848  2.40612479  1.34439932  0.        ]",-0.435812551695,[ 1.25494291  0.0628849 ],-1.49161,[ 0.06427831  1.06507874],[-0.04521329 -0.11319435]
1,"[[-0.00656552 -0.05812982 -0.18638537 -0.1991088 ]
 [ 3.95948179  0.24604922  0.          0.        ]]","[ 1.09064576  1.6112841  -0.03686013 -0.60315767 -1.58393089 -1.72244039
  0.30833289 -0.19880614  2.40948184  1.40932647  0.        ]",-0.439939843964,[ 0.91474529  1.65209875],-1.54829,[ 0.04630116  1.05076838],[-0.04521329 -0.11319435]
2,"[[ 0.10812961 -0.01354363 -0.18638537 -0.1991088 ]
 [ 7.49825188  4.19939911  0.          0.        ]]","[ 1.08261835  1.6132538   0.13778304 -0.5073469  -1.58391415 -1.7224198
  0.58053111  0.31796177  2.40372467  1.62795164  0.        ]",-0.452543334509,[ 1.41225326  0.57383539],-1.58436,[ 0.01110719  1.01851141],[-0.04521329 -0.11319435]
3,"[[  0.29628869   0.09239249  -0.18638537  -0.1991088 ]
 [ 11.30499787   6.38691876   0.           0.        ]]","[ 1.03060243  1.6080444   0.41855212 -0.27982344 -1.5838974  -1.72239922
  0.87334019  0.60390548  2.32589444  2.00333506  0.        ]",-0.469270837498,[-0.68816185  1.8411233 ],-1.76575,[-0.03634374  0.96927094],[-0.04521329 -0.11319435]
4,"[[  0.49281801   0.25860081  -0.18638537  -0.1991088 ]
 [  8.35778941  10.22112402   0.           0.        ]]","[ 0.92663677  1.57196746  0.69487229  0.07169833 -1.58388066 -1.72237863
  0.64663891  1.10509518  2.12973145  2.39246414  0.        ]",-0.478853683554,[-1.41540474  1.16241589],-1.83856,[-0.04262341  0.95120454],[-0.04521329 -0.11319435]
5,"[[  0.61861362   0.50073573  -0.18638537  -0.1991088 ]
 [  4.23554624  13.97982907   0.           0.        ]]","[ 0.83522003  1.46058689  0.85778362  0.554128   -1.58386392 -1.72235805
  0.32955536  1.59640569  1.86543293  2.65346961  0.        ]",-0.475972350808,[-0.20012172  1.16984282],-1.79229,[-0.00528637  0.97115314],[-0.04521329 -0.11319435]
6,"[[  0.69453612   0.81728591  -0.18638537  -0.1991088 ]
 [  3.35975682  17.66290733   0.           0.        ]]","[ 0.77135354  1.22044285  0.94949495  1.09005096 -1.58384717 -1.72233747
  0.26218871  2.077812    1.55296463  2.78058367  0.        ]",-0.460228815999,[-0.25835879 -0.09763923],-1.73369,[ 0.03223758  0.97355419],[-0.04521329 -0.11319435]
7,"[[  0.75082456   1.16315948  -0.18638537  -0.1991088 ]
 [  2.27269057  16.92689307   0.           0.        ]]","[ 0.72004204  0.86244794  1.01388393  1.49596926 -1.58383043 -1.72231689
  0.1785707   1.98157424  1.2331579   2.76539056  0.        ]",-0.432526602349,[-1.60326533  0.48739157],-1.60298,[ 0.05944505  0.95850641],[-0.04521329 -0.11319435]
8,"[[  0.75613463   1.51770734  -0.18638537  -0.1991088 ]
 [ -1.72847647  18.52252335   0.           0.        ]]","[ 0.71503115  0.43526823  1.01978542  1.66912516 -1.58381369 -1.7222963
 -0.12920078  2.1901075   0.99971329  2.61970753  0.        ]",-0.398744980557,[-0.76265821  1.1283233 ],-1.42612,[ 0.08065402  0.92263687],[-0.04521329 -0.11319435]
9,"[[  0.69163038   1.92421066  -0.18638537  -0.1991088 ]
 [ -4.71205383  22.11577436   0.           0.        ]]","[ 0.77390237 -0.0613169   0.94606713  1.5392366  -1.58379695 -1.72227572
 -0.35869858  2.65972628  0.86594651  2.36633579  0.        ]",-0.359855344023,[-1.21036717  1.58602501],-1.29214,[ 0.07540096  0.82999837],[-0.04521329 -0.11319435]
10,"[[  0.55861652   2.40186215  -0.18638537  -0.1991088 ]
 [ -8.57660121  25.63755988   0.           0.        ]]","[ 0.88110961 -0.54966582  0.78164562  0.97129491 -1.58378021 -1.72225514
 -0.65596044  3.11995899  0.83019404  2.01762765  0.        ]",-0.31702781611,[ 0.0777025   0.07536719],-1.16755,[ 0.02915965  0.64740688],[-0.04521329 -0.11319435]
11,"[[  0.39187957   2.91251329  -0.18638537  -0.1991088 ]
 [ -8.0987483   25.42828116   0.           0.        ]]","[ 0.98614025 -0.84229623  0.55573729  0.01005072 -1.58376347 -1.72223457
 -0.61920089  3.09250641  0.87946806  1.62148077  0.        ]",-0.277770229163,[-0.28173495 -1.29019776],-1.07933,[-0.05648319  0.45181629],[-0.04521329 -0.11319435]
12,"[[ 0.22030969  3.14830094 -0.18638537 -0.1991088 ]
 [-9.05493668  1.4708652   0.          0.        ]]","[ 1.05730817 -0.8747636   0.30647893 -0.49268861 -1.58374673 -1.72221399
 -0.69274899 -0.0388111   0.92561408  1.4367139   0.        ]",-0.263407371635,[ 0.49884986  0.15216457],-0.979272,[-0.19145222  0.32462999],[-0.04521329 -0.11319435]
13,"[[ 0.06082367  3.1199165  -0.18638537 -0.1991088 ]
 [-6.90076963 -2.70395507  0.          0.        ]]","[ 1.08806749 -0.87449469  0.06583777 -0.4316527  -1.58372999 -1.72219341
 -0.52704552 -0.58447392  0.92034283  1.47889017  0.        ]",-0.267055708181,[-0.88588317  0.21097905],-1.0233,[-0.21090409  0.31470022],[-0.04521329 -0.11319435]
14,"[[ -0.11101255   3.06848615  -0.18638537  -0.1991088 ]
 [-10.27160571  -2.20792586   0.           0.        ]]","[ 1.08212465 -0.87145932 -0.19589368 -0.32119148 -1.58371325 -1.72217283
 -0.78633152 -0.51963887  0.92932611  1.53585999  0.        ]",-0.273628762356,[-1.01301419  0.47008903],-1.03148,[-0.2132014   0.30227625],[-0.04521329 -0.11319435]
15,"[[ -0.35412878   3.03464104  -0.18638537  -0.1991088 ]
 [-14.02750157  -1.22381261   0.           0.        ]]","[ 1.00507426 -0.86766932 -0.55589425 -0.24870772 -1.58369651 -1.72215226
 -1.07523408 -0.39100956  0.95671962  1.57538681  0.        ]",-0.280238209197,[-0.91967997 -0.96834086],-1.05591,[-0.22063285  0.27290595],[-0.04521329 -0.11319435]
16,"[[ -0.66842799   2.97193509  -0.18638537  -0.1991088 ]
 [-17.39118525  -5.03410417   0.           0.        ]]","[ 0.79397109 -0.85691179 -0.97232235 -0.1151724  -1.58367978 -1.72213168
 -1.33396274 -0.88902798  1.02183835  1.61709809  0.        ]",-0.290703561032,[ 1.06470113 -0.02513982],-1.00781,[-0.20322822  0.29045182],[-0.04521329 -0.11319435]
17,"[[ -0.97307114   2.87125379  -0.18638537  -0.1991088 ]
 [-13.08747265  -5.03402597   0.           0.        ]]","[ 0.48792616 -0.82958517 -1.28788693  0.09602801 -1.58366304 -1.72211111
 -1.00290913 -0.88901296  1.13021081  1.62993099  0.        ]",-0.302712895999,[ 0.0713052   0.17667914],-1.05904,[-0.18984807  0.32864794],[-0.04521329 -0.11319435]
18,"[[ -1.22938643   2.77859035  -0.18638537  -0.1991088 ]
 [-12.54586228  -4.23498958   0.           0.        ]]","[ 0.17372983 -0.79369557 -1.46432201  0.28531827 -1.5836463  -1.72209054
 -0.96124213 -0.78457116  1.23146573  1.58649559  0.        ]",-0.309118437144,[-2.88949781  0.65325895],-1.16375,[-0.15287112  0.38797277],[-0.04521329 -0.11319435]
19,"[[ -1.5175331    2.72068011  -0.18638537  -0.1991088 ]
 [-16.25645197  -1.5649674    0.           0.        ]]","[-0.21438875 -0.76617497 -1.5501894   0.40038934 -1.58362957 -1.72206996
 -1.24665632 -0.43558416  1.29243544  1.48865     0.        ]",-0.30698326837,[-1.95073472 -0.41854232],-1.13818,[-0.11238663  0.4183473 ],[-0.04521329 -0.11319435]
20,"[[ -1.87915569   2.67305731  -0.18638537  -0.1991088 ]
 [-19.89365096  -3.19193913   0.           0.        ]]","[-0.70609913 -0.74068575 -1.48038507  0.49282767 -1.58361283 -1.72204939
 -1.526419   -0.64823536  1.30533434  1.34037403  0.        ]",-0.295941946149,[ 0.08242892  1.62906218],-1.00651,[-0.04185255  0.49928856],[-0.04521329 -0.11319435]
21,"[[ -2.26980083   2.64957276  -0.18638537  -0.1991088 ]
 [-19.17332158   0.8300832    0.           0.        ]]","[-1.17468455 -0.72718396 -1.19457595  0.53761349 -1.5835961  -1.72202882
 -1.47099655 -0.12253408  1.24471171  1.19740611  0.        ]",-0.277390919821,[-0.39314717 -1.970164  ],-1.0139,[-0.02075551  0.49670851],[-0.04521329 -0.11319435]
