timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.120883899439,[-0.72069687 -0.02356619],[ -2.65940619 -15.51689243],-0.681714,"[ 1.44081782  2.69285007  0.42526888  0.94804563  1.45315636 -0.9944805
 -0.58083006  0.37009232  0.16715281  0.99335782  0.        ]","[[-0.01902233  0.0261565   0.16797509 -0.11446894]
 [ 0.00253185 -0.00327272  0.          0.        ]]",[ -2.28973271 -15.50450977]
1,-0.108914005448,[-0.72069687 -0.02356619],[ -1.34596562 -15.31653214],-0.835768,"[ 1.4386883   2.69323541  0.36219056  0.77442472  1.45315496 -0.99447989
 -0.69086233 -0.12823383  0.16381623  0.88505784  0.        ]","[[-0.05864726 -0.01362071  0.16797509 -0.11446894]
 [-3.95186275 -3.96126174  0.          0.        ]]",[ -1.12442203 -13.9701876 ]
2,-0.0726656643466,[-0.72069687 -0.02356619],[ -0.13443594 -15.01096821],-0.328549,"[ 1.41955476  2.67973587  0.17571414  0.26033332  1.45315357 -0.99447928
 -0.79872022 -0.6166966   0.1159333   0.56782964  0.        ]","[[-0.17657586 -0.13177173  0.16797509 -0.11446894]
 [-7.82811601 -7.84091087  0.          0.        ]]",[  0.74360942 -15.59184512]
3,-0.0259135840065,[-0.72069687 -0.02356619],[ -0.64535844 -15.01245308],-0.167212,"[ 1.37843258  2.6101195  -0.01837636 -0.56729388  1.45315217 -0.99447866
 -0.71252403 -1.09582351 -0.02755233  0.19627484  0.        ]","[[ -0.30205722  -0.32677187   0.16797509  -0.11446894]
 [ -4.73037601 -11.6464124    0.           0.        ]]",[ -0.71082538 -14.39168831]
4,-0.0281577473056,[-0.72069687 -0.02356619],[ -0.53049266 -15.45726109],0.191181,"[ 1.3186022   2.42114713 -0.19978054 -1.62045093  1.45315077 -0.99447805
 -0.78814818 -1.56518482 -0.30044711 -0.14936369  0.        ]","[[ -0.42393171  -0.59710383   0.16797509  -0.11446894]
 [ -7.44819964 -15.37435756   0.           0.        ]]",[ -0.45358625 -15.53444991]
5,-0.0952569191068,[-0.72069687 -0.02356619],[ -0.45640707 -15.97393131],0.734217,"[ 1.20762664  2.04641402 -0.43005391 -2.69449819  1.45314938 -0.99447744
 -0.83399781 -2.0252924  -0.76598008 -0.41048282  0.        ]","[[ -0.58942543  -0.94125749   0.16797509  -0.11446894]
 [ -9.09597671 -19.0288181    0.           0.        ]]",[  0.23627908 -18.97561949]
6,-0.160211180357,[-0.72069687 -0.02356619],[ -0.76248693 -16.26056862],0.563836,"[ 1.06022811  1.45274122 -0.64221436 -3.43263393  1.45314798 -0.99447683
 -0.80303556 -2.47638263 -1.31697405 -0.3878271   0.        ]","[[ -0.76017844  -1.357782     0.16797509  -0.11446894]
 [ -7.98325845 -22.61167921   0.           0.        ]]",[ -0.43482816 -18.18695483]
7,-0.211610852217,[-0.72069687 -0.02356619],[ -0.76957917 -16.21700668],0.0848773,"[ 0.87852423  0.69379052 -0.82683365 -3.36791361  1.45314658 -0.99447622
 -0.8466298  -2.91846327 -1.7652704  -0.01615846  0.        ]","[[ -0.93555972  -1.84524583   0.16797509  -0.11446894]
 [ -9.54998063 -26.12301136   0.           0.        ]]",[ -1.08235945 -15.81597205]
8,-0.238547549482,[-0.72069687 -0.02356619],[ -0.53766495 -15.70777798],-0.115618,"[ 0.60448393 -0.04228865 -1.00786826 -2.10741332  1.45314519 -0.99447561
 -0.95165265 -3.35177259 -1.89561483  0.60581859  0.        ]","[[ -1.16442696  -2.4022374    0.16797509  -0.11446894]
 [-13.3243504  -29.5647169    0.           0.        ]]",[ -1.2947518  -16.67527773]
9,-0.218840952792,[-0.72069687 -0.02356619],[  0.06099682 -14.82264423],-0.753859,"[ 0.19957282 -0.44279744 -1.12920836  0.33641949  1.45314379 -0.994475
 -1.05456433 -3.03771988 -1.53543841  1.07077633  0.        ]","[[ -1.46803016  -3.02738281   0.16797509  -0.11446894]
 [-17.02285254 -27.07038849   0.           0.        ]]",[ -0.12692878 -14.70942919]
