timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.338804723314,"[[-0.05003884 -0.06753258 -0.12128788 -0.09288678]
 [-0.00381888  0.00300683  0.          0.        ]]",[ -3.99164367 -13.35645676],-1.48179,"[ 1.39985946  2.67598736  0.34780512  0.5338468  -1.05759079 -0.81548548
 -0.60476156  0.37063088  2.36247261  0.67741188  0.        ]",[-0.71806872  0.00531918],[ -4.22340025 -13.37016736]
1,-0.334627920172,"[[-0.08978962 -0.10718545 -0.12128788 -0.09288678]
 [-3.95810237 -3.95510714  0.          0.        ]]",[ -3.33390284 -13.41798592],-1.53091,"[ 1.39598954  2.67055675  0.28590579  0.36311788 -1.05759002 -0.81548501
 -0.71504249 -0.12818139  2.3499651   0.5696796   0.        ]",[-0.71806872  0.00531918],[ -3.54832024 -12.47669867]
2,-0.320048774347,"[[-0.20784234 -0.22521456 -0.12128788 -0.09288678]
 [-7.83430218 -7.83487243  0.          0.        ]]",[ -2.9316442  -13.60715294],-0.798024,"[ 1.37161665  2.63995696  0.10375643 -0.13972344 -1.05758925 -0.81548455
 -0.82314566 -0.61711987  2.27564019  0.25890056  0.        ]",[-0.71806872  0.00531918],[ -3.17855741 -14.64801342]
3,-0.289374069669,"[[ -0.40265347  -0.42006798  -0.12128788  -0.09288678]
 [-11.63427836 -11.63777918   0.           0.        ]]",[ -2.28297591 -13.6679039 ],-0.681023,"[ 1.29017735  2.54325018 -0.18584603 -0.93722707 -1.05758848 -0.81548408
 -0.92912292 -1.09637198  2.04098875 -0.1950054   0.        ]",[-0.71806872  0.00531918],[ -1.77635077 -12.7144401 ]
4,-0.235186045873,"[[ -0.67271985  -0.69022261  -0.12128788  -0.09288678]
 [-15.36022207 -15.36521546   0.           0.        ]]",[ -0.95185792 -13.34887695],0.158999,"[ 1.09806164  2.32070726 -0.54685747 -1.92655121 -1.05758771 -0.81548361
 -1.03303534 -1.56611204  1.53987562 -0.62416041  0.        ]",[-0.71806872  0.00531918],[ -0.99129141 -14.59355906]
5,-0.152396133917,"[[ -1.01623971  -1.03418227  -0.12128788  -0.09288678]
 [-18.98016767 -19.01849654   0.           0.        ]]",[  0.57014811 -12.90560532],0.185907,"[ 0.74201032  1.91331287 -0.90125561 -2.8892833  -1.05758694 -0.81548315
 -1.13399141 -2.02650492  0.78711038 -0.7325458   0.        ]",[-0.71806872  0.00531918],[ -0.28475541 -12.52596219]
6,-0.0491728096462,"[[ -1.4034186   -1.45048554  -0.12128788  -0.09288678]
 [-19.73562022 -22.59984919   0.           0.        ]]",[  1.30735874 -12.99377251],0.474365,"[ 0.24050112  1.30003831 -1.11339439 -3.4655511  -1.05758617 -0.81548268
 -1.15505936 -2.47783018  0.09740792 -0.28063975  0.        ]",[-0.71806872  0.00531918],[  1.79286302 -12.50010698]
7,-0.0529492508918,"[[ -1.75456038  -1.93771381  -0.12128788  -0.09288678]
 [-15.3929329  -26.11131847   0.           0.        ]]",[  1.17328477 -12.78118134],0.325347,"[-0.24618402  0.54951426 -1.1089254  -3.209079   -1.0575854  -0.81548221
 -1.03394508 -2.9203443  -0.07892868  0.48178622  0.        ]",[-0.71806872  0.00531918],[  0.99388203 -11.57138476]
8,-0.124125264297,"[[ -2.0199419   -2.49447652  -0.12128788  -0.09288678]
 [-11.15890798 -29.55351834   0.           0.        ]]",[  0.86363113 -11.96519089],-0.125587,"[-0.59652436 -0.1388142  -0.98037678 -1.78034007 -1.05758463 -0.81548175
 -0.91586146 -3.35412324  0.27806706  0.98282525  0.        ]",[-0.71806872  0.00531918],[ -0.01508662 -11.78267103]
9,-0.161916801757,"[[ -2.24153342  -3.11940191  -0.12128788  -0.09288678]
 [-10.99986251 -26.67792076   0.           0.        ]]",[  1.98353481 -10.98502159],-0.918355,"[-0.85756462 -0.45536449 -0.79701771  0.72961768 -1.05758386 -0.81548128
 -0.91142526 -2.99172561  0.80523436  0.91057108  0.        ]",[-0.71806872  0.00531918],[  1.65437665 -10.73805716]
10,-0.163412784658,"[[-2.41960375 -3.28432981 -0.12128788 -0.09288678]
 [-6.82148762  2.07384331  0.          0.        ]]",[  1.29114449 -10.97542763],-1.26124,"[-1.0371883  -0.43980789 -0.60580582  1.44038402 -1.05758309 -0.81548081
 -0.79489378  0.63160746  0.90781619  0.7701525   0.        ]",[-0.71806872  0.00531918],[ 2.13988344 -8.97023992]
11,-0.162554677687,"[[-2.51495174 -3.19479231 -0.12128788 -0.09288678]
 [-2.72702657  5.13972721  0.          0.        ]]",[  0.89330089 -10.88349342],-0.940513,"[-1.12009567 -0.45353224 -0.48957937  1.05535943 -1.05758232 -0.81548035
 -0.68070268  1.01797336  0.86065787  0.83726953  0.        ]",[-0.71806872  0.00531918],[  1.52693623 -10.9424996 ]
12,-0.162888229323,"[[-2.52922628 -3.10652748 -0.12128788 -0.09288678]
 [ 1.28618954  3.50378949  0.          0.        ]]",[  0.3171452  -10.78515625],-0.561999,"[-1.13164188 -0.45478623 -0.47143643  0.67399131 -1.05758155 -0.81547988
 -0.56877748  0.81180993  0.81777712  0.90630482  0.        ]",[-0.71806872  0.00531918],[  0.19163209 -13.0214344 ]
13,-0.16270532861,"[[-2.4961462  -3.0536589  -0.12128788 -0.09288678]
 [ 2.01937978  1.88399397  0.          0.        ]]",[  0.07985568 -10.757164  ],-0.782678,"[-1.10453097 -0.44969284 -0.51319521  0.44593565 -1.05758078 -0.81547941
 -0.54832922  0.60768092  0.78655607  0.94614817  0.        ]",[-0.71806872  0.00531918],[  0.31160601 -11.72628575]
14,-0.161999799824,"[[-2.44378169 -3.02668188 -0.12128788 -0.09288678]
 [ 3.21309693  0.91279975  0.          0.        ]]",[ -0.22370335 -10.75732231],-1.21659,"[-1.05913871 -0.44541096 -0.57717944  0.32993536 -1.05758001 -0.81547895
 -0.5150373   0.48528954  0.76498581  0.96453165  0.        ]",[-0.71806872  0.00531918],[ 0.32244565 -9.20233761]
15,-0.160823063635,"[[-2.36734911 -3.01397676 -0.12128788 -0.09288678]
 [ 4.42612134  0.41701191  0.          0.        ]]",[ -0.56853485 -10.77742004],-0.721623,"[-0.98766621 -0.44300149 -0.66558995  0.27542346 -1.05757924 -0.81547848
 -0.48120693  0.42280951  0.7476724   0.97092863  0.        ]",[-0.71806872  0.00531918],[ -0.21490995 -11.89432881]
