timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.445647420329,[-0.50180805 -0.00418239],[  1.28079224 -10.31328011],-2.30007,"[ 1.28641908  2.64461953  0.41009236  1.07267397 -1.7244695   1.68781877
 -0.65605392  0.3696038   2.93024947 -1.50482736  0.        ]","[[ 0.04868001  0.06103164 -0.19930432  0.19498137]
 [-0.00429117  0.0039554   0.          0.        ]]",[  1.0526531  -10.07592643]
1,-0.443836587215,[-0.50180805 -0.00418239],[  1.2941035  -10.30722618],-2.11771,"[ 1.28256737  2.6471497   0.46935164  0.90436424 -1.72446642  1.68781584
 -0.54467005 -0.13081366  2.92818322 -1.47065878  0.        ]","[[ 0.08830099  0.02136668 -0.19930432  0.19498137]
 [ 3.95320674 -3.95724496  0.          0.        ]]",[  0.86127604 -10.77281511]
2,-0.438377990206,[-0.50180805 -0.00418239],[  1.31447721 -10.38467598],-1.83008,"[ 1.25957196  2.64022703  0.636142    0.40342452 -1.72446334  1.68781292
 -0.45093524 -0.62129221  2.91637692 -1.37965319  0.        ]","[[ 0.20078025 -0.09673297 -0.19930432  0.19498137]
 [ 7.28362868 -7.83977188  0.          0.        ]]",[  1.4749577  -11.68628789]
3,-0.427665217081,[-0.50180805 -0.00418239],[  1.41328335 -10.48083496],-2.08403,"[ 1.18430245  2.58180556  0.89980292 -0.40782905 -1.72446025  1.68781
 -0.34360772 -1.10207284  2.87702792 -1.23786098  0.        ]","[[  0.38471334  -0.29171321  -0.19930432   0.19498137]
 [ 11.09700548 -11.6455367    0.           0.        ]]",[ 1.75831434 -9.07890683]
4,-0.408769216697,[-0.50180805 -0.00418239],[  1.7986424  -10.63049889],-1.62765,"[ 1.00353192  2.40831633  1.23748765 -1.44977459 -1.72445717  1.68780707
 -0.23839574 -1.57329317  2.78115461 -1.05317733  0.        ]","[[  0.64415934  -0.56205003  -0.19930432   0.19498137]
 [ 14.83521703 -15.37563532   0.           0.        ]]",[  1.86221331 -10.58266055]
5,-0.379514130901,[-0.50180805 -0.00418239],[  2.22505045 -10.65477943],-1.37829,"[ 0.6618499   2.05158601  1.58029453 -2.52968762 -1.72445408  1.68780415
 -0.1352477  -2.0350977   2.59913246 -0.86537899  0.        ]","[[  0.97763313  -0.90624188  -0.19930432   0.19498137]
 [ 18.50009608 -19.03122079   0.           0.        ]]",[  3.05206514 -10.59968478]
6,-0.339847227858,[-0.50180805 -0.00418239],[  2.39697766 -10.60584831],-1.39234,"[ 0.13223111  1.47440947  1.8102336  -3.30357037 -1.724451    1.68780123
 -0.03411201 -2.48762319  2.31651394 -0.74257352  0.        ]","[[  1.38368658  -1.32280936  -0.19930432   0.19498137]
 [ 22.09347603 -22.6133867    0.           0.        ]]",[ 2.17437686 -9.19439151]
7,-0.295759093618,[-0.50180805 -0.00418239],[  2.42702007 -10.16993713],-1.00417,"[-0.53812607  0.72402356  1.77374776 -3.31225142 -1.72444792  1.6877983
  0.06505536 -2.93103284  1.95853939 -0.77339943  0.        ]","[[  1.8609061   -1.81029645  -0.19930432   0.19498137]
 [ 25.6169214  -26.12343814   0.           0.        ]]",[  0.99150734 -10.45814436]
8,-0.265476432158,[-0.50180805 -0.00418239],[ 2.79823732 -9.18930054],-1.05015,"[-1.18625709 -0.01861015  1.3414348  -2.15605367 -1.72444483  1.68779538
  0.16133342 -3.36556699  1.61236218 -1.03287396  0.        ]","[[  2.4075661   -2.36727867  -0.19930432   0.19498137]
 [ 29.03770844 -29.56329211   0.           0.        ]]",[  2.12745598 -10.09279552]
9,-0.276422737673,[-0.50180805 -0.00418239],[ 3.45427513 -8.38464069],-1.54475,"[-1.54184023 -0.444566    0.51556082  0.18224776 -1.72444175  1.68779246
  0.25663206 -3.79157764  1.42252317 -1.51968263  0.        ]","[[  3.0222958   -2.99237868  -0.19930432   0.19498137]
 [ 32.42369657 -32.93575095   0.           0.        ]]",[ 3.91515839 -8.79223643]
