timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.19673498931,[-0.38160256  0.01738761],[ 2.85700917 -7.98780823],-1.41895,"[ 1.2168061   2.62924696  0.38344246  1.03665198  0.47599304  1.24589133
 -0.67875519  0.36866146  0.99561976 -1.03173707  0.        ]","[[ 0.06945436  0.05413807  0.05583149  0.14406666]
 [-0.00320548 -0.00196124  0.          0.        ]]",[ 1.9440095  -9.06479158]
1,-0.194013157735,[-0.38160256  0.01738761],[ 2.85763168 -7.99269962],-1.57692,"[ 1.21170853  2.63134499  0.44171028  0.86961962  0.47599273  1.24588964
 -0.5647692  -0.1330063   0.99296915 -0.99751723  0.        ]","[[ 0.10909684  0.01435595  0.05583149  0.14406666]
 [ 3.9542708  -3.96304455  0.          0.        ]]",[ 2.24545514 -7.72080425]
2,-0.185475523701,[-0.38160256  0.01738761],[ 2.8478272  -8.06813431],-1.2793,"[ 1.18325501  2.62314933  0.61331087  0.37373023  0.47599242  1.24588794
 -0.45303846 -0.62473695  0.97811058 -0.89650758  0.        ]","[[ 0.2271032  -0.10386066  0.05583149  0.14406666]
 [ 7.83344922 -7.84566721  0.          0.        ]]",[ 3.92750579 -9.68374802]
3,-0.17009603699,[-0.38160256  0.01738761],[ 2.77501512 -8.22395992],-1.40703,"[ 1.09382648  2.56279929  0.88539146 -0.42810736  0.47599211  1.24588625
 -0.34351588 -1.10671602  0.9313695  -0.73629841  0.        ]","[[  0.42192369  -0.2989575    0.05583149   0.14406666]
 [ 11.63596367 -11.65129847   0.           0.        ]]",[ 3.36584959 -7.37896121]
4,-0.146459189009,[-0.38160256  0.01738761],[ 2.50486159 -8.49838257],-1.00456,"[ 0.88855729  2.38715777  1.22275329 -1.45580832  0.4759918   1.24588456
 -0.2361515  -1.57910813  0.82404971 -0.53763886  0.        ]","[[  0.69204219  -0.56940809   0.05583149   0.14406666]
 [ 15.36354793 -15.38124615   0.           0.        ]]",[ 2.36064448 -9.12804209]
5,-0.113457352278,[-0.38160256  0.01738761],[ 2.37266159 -8.68663597],-1.02699,"[ 0.51328467  2.02882533  1.55075103 -2.5172487   0.47599149  1.24588287
 -0.13089243 -2.0420569   0.62782127 -0.34453239  0.        ]","[[  1.03597832  -0.91371043   0.05583149   0.14406666]
 [ 19.01803854 -19.03665501   0.           0.        ]]",[ 2.58329581 -7.17870678]
6,-0.0723426045367,[-0.38160256  0.01738761],[ 1.96863568 -8.68249607],-0.673487,"[-0.05115815  1.45169684  1.74647671 -3.27122843  0.47599118  1.24588118
 -0.02768595 -2.49569907  0.33265545 -0.22943388  0.        ]","[[  1.45228869  -1.3303846    0.05583149   0.14406666]
 [ 22.60126508 -22.61861793   0.           0.        ]]",[ 1.47093581 -8.82082506]
7,-0.0412546185642,[-0.38160256  0.01738761],[ 1.73647571 -8.26881695],-0.726825,"[-0.74139747  0.70414478  1.65760884 -3.26434631  0.47599087  1.24587949
  0.07351245 -2.94019978 -0.02830921 -0.28213743  0.        ]","[[  1.93956429  -1.81797416   0.05583149   0.14406666]
 [ 26.11477306 -26.12845444   0.           0.        ]]",[ 2.28018159 -8.18749421]
8,-0.0754369684724,[-0.38160256  0.01738761],[ 1.85668194 -7.35995579],-1.00441,"[-1.37371808 -0.03237691  1.16847007 -2.10493188  0.47599056  1.24587779
  0.17272751 -3.37580376 -0.35899493 -0.57083291  0.        ]","[[  2.49642078  -2.37505471   0.05583149   0.14406666]
 [ 29.55942145 -29.56811426   0.           0.        ]]",[ 3.01704791 -7.44891273]
9,-0.136931486523,[-0.38160256  0.01738761],[ 2.2021091  -6.20688152],-1.36145,"[-1.66325302 -0.45001397  0.3106905   0.2174538   0.47599025  1.2458761
  0.26996342 -3.10806487 -0.51041604 -1.07686681  0.        ]","[[  3.12148162  -3.00024972   0.05583149   0.14406666]
 [ 32.93535632 -27.45420316   0.           0.        ]]",[ 2.39171621 -8.10777747]
10,-0.150739442661,[-0.38160256  0.01738761],[ 2.6286633  -5.70499516],-1.74838,"[-1.35022204 -0.46242192 -0.63752147  1.0721582   0.47598994  1.24587441
  0.36525974  0.35570046 -0.48429667 -1.21333376  0.        ]","[[  3.81338898  -3.20419715   0.05583149   0.14406666]
 [ 36.24395125  -0.10439102   0.           0.        ]]",[ 3.09484363 -4.56142693]
