timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.10225367813,"[[-0.08600139 -0.09762716  0.17362762  0.06770596]
 [-0.00138806  0.00377162  0.          0.        ]]",[  0.99248195 -15.19778156],-1.31808,"[ 1.56018694  2.7056166   0.40846221  0.4119105   1.50318911  0.5867703
 -0.52283005  0.37135285  0.11063788 -0.80069299  0.        ]",[-0.792404    0.01893349],[  0.96880406 -16.12560361]
1,-0.0988533878087,"[[-0.04756106 -0.13729523  0.17362762  0.06770596]
 [ 3.83265246 -3.95736966  0.          0.        ]]",[  1.3844738  -15.24055672],-1.52384,"[ 1.56372361  2.69826118  0.47337334  0.23785009  1.50318797  0.58677012
 -0.41498127 -0.12632546  0.11241028 -0.76936905  0.        ]",[-0.792404    0.01893349],[  1.4380634  -14.01318074]
2,-0.0882975305032,"[[ 0.06803737 -0.25539919  0.17362762  0.06770596]
 [ 7.7142732  -7.8400688   0.          0.        ]]",[  1.90871811 -15.36531925],-1.18117,"[ 1.56209088  2.66184509  0.66890438 -0.27368617  1.50318682  0.58676994
 -0.30579411 -0.61414823  0.11111664 -0.67388185  0.        ]",[-0.792404    0.01893349],[  1.83405344 -15.93059163]
3,-0.0699665283605,"[[  0.26049879  -0.45038437   0.17362762   0.06770596]
 [ 11.51923518 -11.64572146   0.           0.        ]]",[  2.06682205 -15.90896511],-1.1174,"[ 1.51874585  2.55545242  0.9897643  -1.08088585  1.50318568  0.58676975
 -0.19876331 -1.09229058  0.08668142 -0.51573516  0.        ]",[-0.792404    0.01893349],[  2.11875977 -15.23825101]
4,-0.0435715373509,"[[  0.52830733  -0.72072309   0.17362762   0.06770596]
 [ 15.24928391 -15.3756247    0.           0.        ]]",[  1.69596303 -16.76608849],-1.00951,"[ 1.37722953  2.31992598  1.40698112 -2.07338683  1.50318453  0.58676957
 -0.09383977 -1.56091504  0.00779274 -0.3094065   0.        ]",[-0.792404    0.01893349],[  1.73889082 -14.96011254]
5,-0.0126413526869,"[[  0.86998287  -1.06491212   0.17362762   0.06770596]
 [ 18.90623951 -19.03094081   0.           0.        ]]",[  1.67658567 -17.53175545],-0.506255,"[ 1.07540999  1.89814031  1.84744527 -3.02258724  1.50318339  0.58676938
  0.00902772 -2.02016706 -0.16000586 -0.09143416  0.        ]",[-0.792404    0.01893349],[  1.23224407 -18.44176168]
6,-0.0380654113957,"[[  1.28408148  -1.48147113   0.17362762   0.06770596]
 [ 22.49186828 -22.61282702   0.           0.        ]]",[  1.63924098 -17.7997551 ],-0.702542,"[ 0.57605566  1.27297025  2.17724319 -3.55841102  1.50318224  0.5867692
  0.10988884 -2.47019132 -0.43735845  0.07124872  0.        ]",[-0.792404    0.01893349],[  1.49366648 -17.35473514]
7,-0.0859450615035,"[[  1.76919178  -1.9689451    0.17362762   0.06770596]
 [ 26.00759937 -26.12272029   0.           0.        ]]",[  1.69903004 -17.0521431 ],-1.20395,"[-0.08586495  0.51886228  2.21313124 -3.23039463  1.5031811   0.58676901
  0.20878378 -2.91116751 -0.80486411  0.0870454   0.        ]",[-0.792404    0.01893349],[  1.10885819 -14.79235495]
8,-0.13530460697,"[[  2.3239245   -2.52591369   0.17362762   0.06770596]
 [ 29.4541555  -29.56270743   0.           0.        ]]",[  1.90875578 -15.32689762],-1.45185,"[-0.75734191 -0.15895222  1.78859871 -1.70920482  1.50317995  0.58676883
  0.30573287 -3.34335688 -1.1776556  -0.12728613  0.        ]",[-0.792404    0.01893349],[  2.9784031 -14.1754917]
9,-0.178591887021,"[[  2.94689592  -3.15100664   0.17362762   0.06770596]
 [ 32.83167446 -26.55281133   0.           0.        ]]",[  2.1166873  -13.27975464],-2.0346,"[-1.16724198 -0.44922099  0.88127843  0.88420276  1.50317881  0.58676865
  0.40073999 -2.96518862 -1.40535927 -0.58294602  0.        ]",[-0.792404    0.01893349],[  2.38544886 -13.29478702]
