timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.128973793323,"[[-0.08547248 -0.0485164   0.19901924 -0.15184535]
 [ 0.00418619 -0.00229936  0.          0.        ]]",[ -2.05698466 -11.49950123],-1.06976,"[ 1.25446278  2.63645367  0.18421257  0.60403876  1.71104391 -1.32564316
 -0.67245246  0.36899635 -0.08349144  1.16099915  0.        ]",[-0.45764565  0.00314869],[ -1.42772922 -10.94208865]
1,-0.116342517251,"[[-0.1250647  -0.08827433  0.19901924 -0.15184535]
 [-3.95025092 -3.9603075   0.          0.        ]]",[ -1.1357013  -11.31635475],-0.992184,"[ 1.24850681  2.6322291   0.12576022  0.43696536  1.71104064 -1.32564139
 -0.78509103 -0.13175125 -0.09802042  1.05247075  0.        ]",[-0.45764565  0.00314869],[ -1.04065432 -10.63055609]
2,-0.0800602925102,"[[-0.24296182 -0.20640642  0.19901924 -0.15184535]
 [-7.82659024 -7.83997038  0.          0.        ]]",[ -0.11037688 -11.00484562],-0.874763,"[ 1.21764449  2.6053338  -0.04622369 -0.05497478  1.71103737 -1.32563961
 -0.8955049  -0.62258687 -0.17797756  0.73990226  0.        ]",[-0.45764565  0.00314869],[ 0.46588043 -8.86707629]
3,-0.0467012230737,"[[ -0.37943701  -0.40138341   0.19901924  -0.15184535]
 [ -5.82763792 -11.64504042   0.           0.        ]]",[ -0.17656113 -10.98741531],-0.35089,"[ 1.15787314  2.51496729 -0.23896258 -0.83741791  1.7110341  -1.32563783
 -0.83856553 -1.10398474 -0.36778324  0.3705891   0.        ]",[-0.45764565  0.00314869],[ 0.05617456 -9.7453474 ]
4,-0.0675051197097,"[[ -0.49259632  -0.67169947   0.19901924  -0.15184535]
 [ -5.48954564 -15.37413117   0.           0.        ]]",[ -0.15926854 -11.25078106],0.106135,"[ 1.08950075  2.30128157 -0.39116757 -1.81310877  1.71103083 -1.32563605
 -0.82893453 -1.57576854 -0.66563309  0.0772193   0.        ]",[-0.45764565  0.00314869],[ -0.87641681 -11.60401452]
5,-0.128642957762,"[[ -0.63609088  -1.01584366   0.19901924  -0.15184535]
 [ -8.84907293 -19.02811036   0.           0.        ]]",[  4.92243469e-03  -1.15941916e+01],0.220693,"[ 0.97973463  1.90440105 -0.5710212  -2.77187038  1.71102756 -1.32563427
 -0.92462738 -2.03804683 -1.11956148 -0.10225297  0.        ]",[-0.45764565  0.00314869],[ -0.31436486 -12.4224065 ]
6,-0.200811825133,"[[ -0.8238179   -1.43234782   0.19901924  -0.15184535]
 [ -9.92040762 -22.61036006   0.           0.        ]]",[ -0.18167703 -11.79089165],0.188152,"[ 0.80081009  1.30116992 -0.77841459 -3.36371327  1.71102428 -1.32563249
 -0.95514268 -2.49124593 -1.6727533  -0.01122557  0.        ]",[-0.45764565  0.00314869],[  0.18121647 -13.27118944]
7,-0.257531230379,"[[ -1.01309897  -1.91978909   0.19901924  -0.15184535]
 [ -9.01086007 -26.12206246   0.           0.        ]]",[ -0.7458173  -11.82202911],-0.523188,"[ 0.58582655  0.55669181 -0.94875187 -3.15007273  1.71102101 -1.32563071
 -0.92923404 -2.93551362 -2.07328404  0.42971556  0.        ]",[-0.45764565  0.00314869],[ -0.27776589 -10.94900777]
8,-0.281968681956,"[[ -1.20260288  -2.4767655    0.19901924  -0.15184535]
 [ -9.93640452 -29.56413343   0.           0.        ]]",[ -0.85563213 -11.60434628],-1.02926,"[ 0.34348567 -0.13367316 -1.0742105  -1.7903516   1.71101774 -1.32562893
 -0.95559661 -3.37096377 -2.10192652  1.04210782  0.        ]",[-0.45764565  0.00314869],[ -1.77580623 -11.4375026 ]
9,-0.260450555173,"[[ -1.43911176  -3.10190189   0.19901924  -0.15184535]
 [-13.70114044 -26.75959179   0.           0.        ]]",[  0.09005047 -10.88129807],-1.49196,"[ 0.01623005 -0.46280602 -1.16085934  0.64118319  1.71101447 -1.32562716
 -1.06283129 -3.01613675 -1.70258154  1.44243925  0.        ]",[-0.45764565  0.00314869],[  0.28704321 -10.42731419]
10,-0.241669167688,"[[ -1.69899356  -3.27206905   0.19901924  -0.15184535]
 [-12.29210633   1.75305868   0.           0.        ]]",[  1.05949759 -10.0404911 ],-1.37826,"[-0.35471827 -0.4508428  -1.16152889  1.35637923  1.7110112  -1.32562538
 -1.02269496  0.59108208 -1.53379715  1.42111847  0.        ]",[-0.45764565  0.00314869],[  0.53488083 -10.30616833]
11,-0.248318322188,"[[-1.92114425 -3.188134    0.19901924 -0.15184535]
 [-9.93090403  4.91457902  0.          0.        ]]",[  1.03299248 -10.14800644],-1.36782,"[-0.66301052 -0.46234748 -1.08352196  1.00430373  1.71100793 -1.3256236
 -0.95543694  0.99105449 -1.59589849  1.42639113  0.        ]",[-0.45764565  0.00314869],[  1.78934259 -10.23827363]
12,-0.256053272865,"[[-2.07806547 -3.10328498  0.19901924 -0.15184535]
 [-5.77507273  3.38144433  0.          0.        ]]",[  0.73755413 -10.2306757 ],-1.42414,"[-0.86708113 -0.46288886 -0.9867514   0.64700179  1.71100466 -1.32562182
 -0.8370604   0.79709241 -1.6511627   1.45494272  0.        ]",[-0.45764565  0.00314869],[  0.89799752 -10.30635733]
13,-0.260924889937,"[[-2.15674763 -3.05217291  0.19901924 -0.15184535]
 [-2.10536954  1.82439678  0.          0.        ]]",[  0.40175849 -10.2940855 ],-1.70697,"[-0.96327066 -0.45782936 -0.92604516  0.43216304  1.71100139 -1.32562004
 -0.732531    0.60010525 -1.6819992   1.47838021  0.        ]",[-0.45764565  0.00314869],[ 0.98423417 -8.94877296]
14,-0.263724409811,"[[-2.15933868 -3.02602672  0.19901924 -0.15184535]
 [ 1.83314223  0.88548289  0.          0.        ]]",[  0.02703762 -10.28414249],-1.55425,"[-0.96635724 -0.45367976 -0.92391289  0.32260759  1.71099812 -1.32561826
 -0.62034489  0.48132011 -1.7009649   1.49008971  0.        ]",[-0.45764565  0.00314869],[-0.17203193 -9.97053087]
15,-0.265265949729,"[[-2.12987414 -3.01369557  0.19901924 -0.15184535]
 [ 1.11570547  0.40496383  0.          0.        ]]",[  1.02939159e-02  -1.03199253e+01],-1.46242,"[-0.93093697 -0.45135687 -0.94765766  0.27104927  1.71099486 -1.32561648
 -0.64078013  0.42052792 -1.71347815  1.49360394  0.        ]",[-0.45764565  0.00314869],[ -0.49258001 -10.51410426]
16,-0.265869888189,"[[-2.12734942 -3.00815625  0.19901924 -0.15184535]
 [-0.85665919  0.1782831   0.          0.        ]]",[  0.14642559 -10.37193108],-1.49869,"[-0.92787006 -0.45023708 -0.94964093  0.24791464  1.71099159 -1.32561471
 -0.69696105  0.39184961 -1.71792752  1.49561107  0.        ]",[-0.45764565  0.00314869],[ -0.52631652 -10.34341525]
17,-0.265844830494,"[[-2.16522035 -3.00574725  0.19901924 -0.15184535]
 [-2.92354442  0.07643906  0.          0.        ]]",[  0.35357398 -10.42994404],-1.32415,"[-0.97334339 -0.44973522 -0.91904121  0.23785886  1.71098832 -1.32561293
 -0.75583428  0.37896478 -1.71525669  1.49903627  0.        ]",[-0.45764565  0.00314869],[  0.72444175 -11.19719068]
18,-0.265725166294,"[[ -2.19433223e+00  -3.00472346e+00   1.99019242e-01  -1.51845351e-01]
 [  2.60440586e-03   3.21469971e-02   0.00000000e+00   0.00000000e+00]]",[  0.1536862  -10.38296986],-1.64384,"[-1.00752093 -0.44951909 -0.89431713  0.23358619  1.71098505 -1.32561115
 -0.67248445  0.37336104 -1.71249868  1.50127267  0.        ]",[-0.45764565  0.00314869],[-0.40178641 -9.59366287]
19,-0.265641117917,"[[-2.21024157 -3.00429583  0.19901924 -0.15184535]
 [-1.58823672  0.01331654  0.          0.        ]]",[  0.30210048 -10.41983604],-1.39172,"[-1.02590064 -0.44942818 -0.88037236  0.23180167  1.71098178 -1.32560937
 -0.71779796  0.37097854 -1.71086986  1.50240286  0.        ]",[-0.45764565  0.00314869],[  0.93866719 -10.83398556]
20,-0.265707792239,"[[-2.20440245 -3.00411956  0.19901924 -0.15184535]
 [ 2.15965966  0.00545661  0.          0.        ]]",[ -4.56707180e-03  -1.03453331e+01],-1.32276,"[-1.0191783  -0.44939047 -0.88552461  0.23106601  1.71097851 -1.32560759
 -0.61104123  0.36998395 -1.71170393  1.50213783  0.        ]",[-0.45764565  0.00314869],[  0.57885805 -11.2097607 ]
21,-0.266221723779,"[[ -2.13864317e+00  -3.00404765e+00   1.99019242e-01  -1.51845351e-01]
 [  4.40877256e+00   2.21360788e-03   0.00000000e+00   0.00000000e+00]]",[ -0.26275432 -10.28497219],-1.60585,"[-0.94154289 -0.44937492 -0.94069907  0.23076585  1.71097524 -1.32560581
 -0.54697639  0.36957346 -1.71966078  1.49796557  0.        ]",[-0.45764565  0.00314869],[ 0.43483946 -9.75925856]
22,-0.266895211555,"[[ -2.03406948e+00  -3.00401858e+00   1.99019242e-01  -1.51845351e-01]
 [  6.04314979e+00   8.90767948e-04   0.00000000e+00   0.00000000e+00]]",[ -0.51368272 -10.22677231],-1.48594,"[-0.81137135 -0.44936847 -1.01720887  0.23064445  1.71097197 -1.32560404
 -0.50042192  0.3694059  -1.73171065  1.49008994  0.        ]",[-0.45764565  0.00314869],[  0.22466746 -10.39371732]
23,-0.267486671967,"[[ -1.90548193e+00  -3.00400693e+00   1.99019242e-01  -1.51845351e-01]
 [  6.81304038e+00   3.55610701e-04   0.00000000e+00   0.00000000e+00]]",[ -0.73082143 -10.16727448],-1.29579,"[-0.64188367 -0.44936573 -1.09132134  0.2305957   1.7109687  -1.32560226
 -0.47849179  0.36933799 -1.74542388  1.47848983  0.        ]",[-0.45764565  0.00314869],[ -0.87199508 -11.49431123]
24,-0.267763412959,"[[ -1.80521422e+00  -3.00400234e+00   1.99019242e-01  -1.51845351e-01]
 [  3.22568534e+00   1.37474007e-04   0.00000000e+00   0.00000000e+00]]",[ -0.58307874 -10.18750191],-1.67458,"[-0.50418899 -0.44936449 -1.13309306  0.23057643  1.71096543 -1.32560048
 -0.58067496  0.36931019 -1.7551461   1.46809705  0.        ]",[-0.45764565  0.00314869],[ 0.1066457  -9.42225194]
25,-0.267857856566,"[[ -1.73710473e+00  -3.00400052e+00   1.99019242e-01  -1.51845351e-01]
 [  3.58406942e+00   5.61305472e-05   0.00000000e+00   0.00000000e+00]]",[ -0.69401681 -10.14898491],-1.94608,"[-0.40866545 -0.44936384 -1.1532134   0.23056874  1.71096216 -1.3255987
 -0.57046624  0.36929969 -1.76120573  1.46042606  0.        ]",[-0.45764565  0.00314869],[-1.72611496 -8.44041781]
26,-0.267875778487,"[[ -1.70586006e+00  -3.00399983e+00   1.99019242e-01  -1.51845351e-01]
 [ -4.46172001e-01   1.90873316e-05   0.00000000e+00   0.00000000e+00]]",[ -0.42690152 -10.2041502 ],-1.48484,"[-0.3644501  -0.44936343 -1.16017543  0.23056575  1.71095889 -1.32559692
 -0.68526471  0.3692948  -1.76383029  1.45674819  0.        ]",[-0.45764565  0.00314869],[  0.12982193 -10.41466706]
27,-0.267874525776,"[[ -1.70953772e+00  -3.00399955e+00   1.99019242e-01  -1.51845351e-01]
 [  7.66632395e-02   1.00760886e-05   0.00000000e+00   0.00000000e+00]]",[ -0.46205622 -10.19683266],-1.40639,"[-0.36966486 -0.44936311 -1.15942893  0.23056444  1.71095562 -1.32559514
 -0.6703716   0.36929346 -1.76352154  1.4571855   0.        ]",[-0.45764565  0.00314869],[ -0.92051007 -10.91790234]
28,-0.267851316764,"[[ -1.74458680e+00  -3.00399945e+00   1.99019242e-01  -1.51845351e-01]
 [ -3.56942034e+00   1.57948567e-06   0.00000000e+00   0.00000000e+00]]",[ -0.14257964 -10.27814007],-1.71192,"[-0.41922022 -0.44936283 -1.15132957  0.23056393  1.71095235 -1.32559336
 -0.77422751  0.36929218 -1.76055389  1.46128308  0.        ]",[-0.45764565  0.00314869],[-1.0835754  -9.44211156]
29,-0.267646919707,"[[ -1.85499107e+00  -3.00399944e+00   1.99019242e-01  -1.51845351e-01]
 [ -7.45804807e+00   7.04356798e-10   0.00000000e+00   0.00000000e+00]]",[  0.30184329 -10.40625763],-1.55932,"[-0.57304964 -0.44936256 -1.11413922  0.23056377  1.71094908 -1.32559159
 -0.884992    0.36929177 -1.75041919  1.47338361  0.        ]",[-0.45764565  0.00314869],[  0.41907904 -10.02488818]
30,-0.267148341529,"[[ -1.98602284e+00  -3.00399938e+00   1.99019242e-01  -1.51845351e-01]
 [ -5.65114992e+00   4.34985510e-06   0.00000000e+00   0.00000000e+00]]",[  0.32962477 -10.42711926],-1.29587,"[-0.74913011 -0.44936229 -1.04753151  0.23056338  1.71094581 -1.32558981
 -0.83352288  0.36929212 -1.73697071  1.48598016  0.        ]",[-0.45764565  0.00314869],[  1.40662541 -11.33349438]
31,-0.266757365426,"[[ -2.05819854e+00  -3.00399928e+00   1.99019242e-01  -1.51845351e-01]
 [ -1.57998765e+00   4.65893290e-06   0.00000000e+00   0.00000000e+00]]",[  0.10357977 -10.37469482],-1.54274,"[-0.84207778 -0.449362   -1.0008041   0.23056284  1.71094254 -1.32558803
 -0.71755767  0.36929195 -1.72898214  1.49202309  0.        ]",[-0.45764565  0.00314869],[ -0.05230742 -10.12566717]
32,-0.266549413891,"[[ -2.09156237e+00  -3.00399925e+00   1.99019242e-01  -1.51845351e-01]
 [ -1.75580972e+00  -6.44045243e-07   0.00000000e+00   0.00000000e+00]]",[  0.15989959 -10.38919163],-1.89915,"[-0.88389212 -0.44936173 -0.97687886  0.23056262  1.71093927 -1.32558625
 -0.72256533  0.36929108 -1.72516603  1.49458684  0.        ]",[-0.45764565  0.00314869],[-0.65722731 -8.37655427]
33,-0.266126102064,"[[ -2.15243807e+00  -3.00399930e+00   1.99019242e-01  -1.51845351e-01]
 [ -4.32320417e+00  -2.90135879e-06   0.00000000e+00   0.00000000e+00]]",[  0.4446584  -10.45850468],-1.41947,"[-0.95811207 -0.44936148 -0.9295518   0.2305627   1.710936   -1.32558447
 -0.79569546  0.36929059 -1.71801945  1.49888686  0.        ]",[-0.45764565  0.00314869],[  0.06073148 -10.73386089]
34,-0.265458108402,"[[ -2.23563091e+00  -3.00399932e+00   1.99019242e-01  -1.51845351e-01]
 [ -3.99716657e+00   3.20195751e-07   0.00000000e+00   0.00000000e+00]]",[  0.52936804 -10.47461987],-1.60218,"[-1.05477749 -0.44936122 -0.85748055  0.23056266  1.71093273 -1.32558269
 -0.78640785  0.36929079 -1.70790869  1.50394419  0.        ]",[-0.45764565  0.00314869],[-0.17755783 -9.78177532]
35,-0.26466107452,"[[ -2.32183377e+00  -3.00399932e+00   1.99019242e-01  -1.51845351e-01]
 [ -4.62103972e+00  -9.97523533e-08   0.00000000e+00   0.00000000e+00]]",[  0.69857198 -10.50491524],-1.48344,"[-1.14848828 -0.44936096 -0.77428241  0.23056253  1.71092946 -1.32558092
 -0.80417788  0.36929054 -1.69708532  1.50814896  0.        ]",[-0.45764565  0.00314869],[ -0.04979523 -10.3965597 ]
36,-0.263681640959,"[[ -2.41531482e+00  -3.00399931e+00   1.99019242e-01  -1.51845351e-01]
 [ -4.72671326e+00   3.28472300e-07   0.00000000e+00   0.00000000e+00]]",[  0.84064168 -10.52011776],-1.34206,"[-1.2418917  -0.4493607  -0.67497205  0.2305624   1.71092619 -1.32557914
 -0.80718728  0.36929039 -1.6850386   1.51148349  0.        ]",[-0.45764565  0.00314869],[  0.14766167 -11.14638682]
