timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.344237198449,[ 0.9090637   1.99531061],-0.344237198449,"[ 1.07874972  2.01397198 -0.06666005 -0.92054363 -1.04348167  0.56893515
  0.35690676 -0.35719165  2.09272232 -0.75962866  0.        ]","[[-0.07275465 -0.0632061  -0.12431759  0.06491319]
 [ 0.00054631 -0.00482742  0.          0.        ]]",[-0.03327664 -0.17928636],[ 0.95451045  1.6101824 ]
1,-0.342412397534,[ 2.36512605  2.07228469],-0.342412397534,"[ 1.081487    2.0162277  -0.01192934 -0.80166708 -1.04347489  0.56893281
  0.6449528   0.1914616   2.09987117 -0.66233038  0.        ]","[[-0.03667806 -0.02358787 -0.12431759  0.06491319]
 [ 3.59514744  3.9534631   0.          0.        ]]",[-0.03327664 -0.17928636],[ 0.75832605  1.5417279 ]
2,-0.334768790711,[ 0.60161738  1.10035358],-0.334768790711,"[ 1.07858892  2.01063943  0.15640575 -0.44769308 -1.04346812  0.56893047
  0.95612998  0.72923493  2.088719   -0.36620719  0.        ]","[[ 0.07418686  0.09440873 -0.12431759  0.06491319]
 [ 7.47843363  7.83326885  0.          0.        ]]",[-0.03327664 -0.17928636],[ 0.37032574  1.43360329]
3,-0.316297221735,[-0.86335319  0.49513386],-0.316297221735,"[ 1.04048085  1.96125198  0.41400963  0.12582851 -1.04346134  0.56892813
  1.13488387  1.25643774  1.97111627  0.08103435  0.        ]","[[  0.24613693   0.28923684  -0.12431759   0.06491319]
 [  9.70922385  11.63685535   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.13808647  1.27593279]
4,-0.287911157507,[ 0.08828626  1.19222759],-0.287911157507,"[ 0.97034133  1.82757973  0.64124772  0.81168264 -1.04345456  0.56892579
  0.84579438  1.49640602  1.72214645  0.47327062  0.        ]","[[  0.40412567   0.53934544  -0.12431759   0.06491319]
 [  6.10169744  13.36822251   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.42131999  1.13464308]
5,-0.250424418467,[-0.53434706 -0.06143895],-0.250424418467,"[ 0.89263098  1.5701603   0.80987228  1.51324369 -1.04344779  0.56892344
  0.86410059  2.00849755  1.37834339  0.71793712  0.        ]","[[  0.52845045   0.84378049  -0.12431759   0.06491319]
 [  6.33020119  17.06296342   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.71230417  0.9184463 ]
6,-0.205290486929,[-3.07337774  0.45376285],-0.205290486929,"[ 0.81319414  1.19351291  0.94213589  2.04526464 -1.04344101  0.5689211
  0.68478559  1.92800151  0.99752801  0.78088767  0.        ]","[[  0.632604     1.17921511  -0.12431759   0.06491319]
 [  4.09255036  16.48241864   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.75885373  0.75949049]
7,-0.162857384577,[-3.47573706  1.56024581],-0.162857384577,"[ 0.77823183  0.74832341  0.99201601  2.26922159 -1.04343423  0.56891876
  0.36128505  2.13188978  0.70819748  0.66258907  0.        ]","[[  0.67395199   1.52362548  -0.12431759   0.06491319]
 [  0.05557727  17.95367392   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.59556127  0.65742767]
8,-0.126061591177,[ 0.11697842 -0.75374622],-0.126061591177,"[ 0.81092202  0.23161202  0.94548766  2.09242068 -1.04342745  0.56891642
  0.04410455  2.63144962  0.53298362  0.40715138  0.        ]","[[  0.63535152   1.91886653  -0.12431759   0.06491319]
 [ -3.90253108  21.55834939   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.43013355  0.60042703]
9,-0.104085329661,[-1.8894619   1.83630316],-0.104085329661,"[ 0.86786589 -0.21676548  0.85437787  1.47685949 -1.04342068  0.56891408
  0.08749073  2.15858246  0.45806879  0.09306471  0.        ]","[[  0.56273436   2.31580557  -0.12431759   0.06491319]
 [ -3.36111119  18.14693433   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.31588537  0.60287738]
10,-0.106880854474,[-0.10412316 -1.48426256],-0.106880854474,"[ 0.93994595 -0.52599921  0.71348543  0.51220621 -1.0434139   0.56891174
 -0.22438916  2.65751029  0.46832673 -0.2438581   0.        ]","[[  0.45646396   2.71486703  -0.12431759   0.06491319]
 [ -7.2530597   21.74717013   0.           0.        ]]",[-0.03327664 -0.17928636],[-0.14916676  0.56908917]
