timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.01358307  1.54612548  0.05084167 -1.29825826  1.38471873  0.36387817
  0.32678986 -0.32500465  0.02612386 -0.77766347  0.        ]",[ 0.9819035  0.831327 ],-0.0734489524416,-0.0734489524416,[ 1.05526412  1.9659301 ],"[[-0.02804414 -0.06414382  0.16030693  0.04161706]
 [-0.00270559  0.00343267  0.          0.        ]]",[-0.45299447 -0.34792903]
1,"[ 1.01408084  1.54812249  0.10916797 -1.21185923  1.38471595  0.36387789
  0.72937563  0.18901112  0.03052624 -0.63972764  0.        ]",[-0.14581399 -0.0283381 ],-0.0655348942631,-0.0655348942631,[-0.49373439  1.05561912],"[[ 0.01086172 -0.03106417  0.16030693  0.04161706]
 [ 3.88036459  3.29357271  0.          0.        ]]",[-0.45299447 -0.34792903]
2,"[ 1.00915965  1.54803882  0.21555808 -1.04428933  1.38471317  0.36387761
  0.66162128  0.16133348  0.02101443 -0.38303921  0.        ]",[-1.20301108  1.69382095],-0.0529005718133,-0.0529005718133,[-0.813721    0.94510627],"[[ 0.08191219  0.0330298   0.16030693  0.04161706]
 [ 3.22685965  3.11641304  0.          0.        ]]",[-0.45299447 -0.34792903]
3,"[ 1.00576669  1.53725246  0.25166717 -0.78004647  1.38471039  0.36387732
  0.24471284  0.77054055 -0.00357099 -0.19579962  0.        ]",[ 0.29125052  0.13512624],-0.0462138674741,-0.0462138674741,[-0.52223206  0.36916456],"[[ 0.10610337  0.13448253  0.16030693  0.04161706]
 [-0.79434508  7.01585787  0.          0.        ]]",[-0.45299447 -0.34792903]
4,"[ 1.00641205  1.49965784  0.24544794 -0.41109983  1.38470761  0.36387704
  0.36578379  0.83235912 -0.0465214  -0.02912923  0.        ]",[ 0.78971129 -0.36177648],-0.0423617584164,-0.0423617584164,[-1.18703532 -0.04528964],"[[ 0.10193291  0.27876982  0.16030693  0.04161706]
 [ 0.37342243  7.41155504  0.          0.        ]]",[-0.45299447 -0.34792903]
5,"[ 0.99940828  1.44280235  0.3031099  -0.08558706  1.38470483  0.36387676
  0.68898663  0.58545437 -0.12867442  0.21233991  0.        ]",[-2.30308146 -0.12217271],-0.0441872303508,-0.0441872303508,[-2.26773262 -0.28417563],"[[ 0.14067891  0.41114425  0.16030693  0.04161706]
 [ 3.4908133   5.83116046  0.          0.        ]]",[-0.45299447 -0.34792903]
6,"[ 0.99260294  1.37959815  0.34670809  0.17264989  1.38470205  0.36387647
  0.27170435  0.49206965 -0.21547966  0.3928147   0.        ]",[-1.94190541  0.30293301],-0.0509566651072,-0.0509566651072,[-1.44431186 -0.14427674],"[[ 0.17011343  0.52177024  0.16030693  0.04161706]
 [-0.53399061  5.23342266  0.          0.        ]]",[-0.45299447 -0.34792903]
7,"[ 1.0034478   1.29911498  0.27213455  0.42558857  1.38469927  0.36387619
 -0.13740491  0.66349214 -0.25269873  0.39763229  0.        ]",[-0.3914363   0.17382182],-0.0496490827947,-0.0496490827947,[-0.46423528 -0.27378368],"[[ 0.11984278  0.637448    0.16030693  0.04161706]
 [-4.47996373  6.33067388  0.          0.        ]]",[-0.45299447 -0.34792903]
8,"[ 1.01397767  1.1904336   0.11625812  0.68912323  1.38469649  0.3638759
 -0.28880264  0.75150215 -0.26598059  0.30182603  0.        ]",[ 0.45680225 -0.04512005],-0.0415668199064,-0.0415668199064,[ 0.04072303 -0.404073  ],"[[ 0.01559231  0.76971383  0.16030693  0.04161706]
 [-5.94023793  6.89401637  0.          0.        ]]",[-0.45299447 -0.34792903]
9,"[ 1.00890406  1.06336779 -0.03276473  0.92482726  1.38469371  0.36387562
 -0.08923781  0.70215901 -0.29476664  0.21699347  0.        ]",[ 0.28527806 -1.71182576],-0.0336746062363,-0.0336746062363,[-0.2726486  -0.57718337],"[[-0.08390004  0.90442513  0.16030693  0.04161706]
 [-4.01538292  6.57818398  0.          0.        ]]",[-0.45299447 -0.34792903]
10,"[ 0.99691901  0.9698303  -0.13424917  1.06253     1.38469093  0.36387534
  0.03614439  0.06314459 -0.31890473  0.1571968   0.        ]",[-0.74611446  0.50150805],-0.0279348586843,-0.0279348586843,[-0.00847546  0.03663939],"[[-0.15207391  0.99495019  0.16030693  0.04161706]
 [-2.80603898  2.48796282  0.          0.        ]]",[-0.45299447 -0.34792903]
11,"[ 0.972312    0.89446644 -0.25952563  1.15573118  1.38468814  0.36387505
 -0.26423708  0.3658021  -0.32205825  0.04563395  0.        ]",[-0.82890319 -0.40666318],-0.0194887246199,-0.0194887246199,[ 0.80184203 -0.1822049 ],"[[-0.23726353  1.06414686  0.16030693  0.04161706]
 [-5.70329568  4.42522199  0.          0.        ]]",[-0.45299447 -0.34792903]
