timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.164671803597,[ 4.74568146  1.9825328 ],-0.164671803597,"[ 1.05081433  1.42013402 -0.01228456 -1.0467731   1.42394487  1.35363414
  0.28060334 -0.31891336  0.03638055 -2.24104344  0.        ]","[[-0.06524117  0.09184174  0.16373101  0.15451761]
 [-0.00098266  0.00261788  0.          0.        ]]",[-0.7324428  -0.60168147],[ 5.00543118  1.73763585]
1,-0.152427327826,[ 2.78291028  0.20393541],-0.152427327826,"[ 1.05344259  1.41436848  0.04673422 -0.94502538  1.42394277  1.35363227
  0.74187412  0.34621272  0.0324089  -2.07209863  0.        ]","[[-0.02558541  0.13160601  0.16373101  0.15451761]
 [ 3.95340333  3.96062184  0.          0.        ]]",[-0.7324428  -0.60168147],[ 2.649508    0.09197664]
2,-0.118831131117,[ 0.17923417 -0.79828701],-0.118831131117,"[ 1.04769064  1.39480503  0.22230195 -0.72572324  1.42394067  1.3536304
  1.19417349  0.46847738 -0.01779795 -1.62204643  0.        ]","[[ 0.09238643  0.21811839  0.16373101  0.15451761]
 [ 7.83088574  4.68819033  0.          0.        ]]",[-0.7324428  -0.60168147],[-0.10381498 -0.93503785]
3,-0.0784330731947,[-1.44886719 -0.67326579],-0.0784330731947,"[ 1.00684277  1.37525024  0.46006393 -0.57321658  1.42393856  1.35362853
  1.25896374 -0.07834215 -0.14582519 -1.11107827  0.        ]","[[ 0.25457726  0.27923391  0.16373101  0.15451761]
 [ 8.38633313  1.43420328  0.          0.        ]]",[-0.7324428  -0.60168147],[-1.30550027 -0.62797534]
4,-0.0521993383833,[-0.8882597   0.29999422],-0.0521993383833,"[ 0.94920422  1.37464926  0.638815   -0.56909122  1.42393646  1.35362666
  0.77827982 -0.53084573 -0.26417363 -0.79594988  0.        ]","[[ 0.3809588   0.28090082  0.16373101  0.15451761]
 [ 4.26553102 -1.25853347  0.          0.        ]]",[-0.7324428  -0.60168147],[-0.22801743  0.35668546]
5,-0.0436344695012,[ 0.68857631  0.95121219],-0.0436344695012,"[ 0.92085225  1.37922321  0.70616978 -0.60128539  1.42393436  1.35362479
  0.35849387 -0.32681595 -0.30848352 -0.69440021  0.        ]","[[ 0.43016217  0.2679119   0.16373101  0.15451761]
 [ 0.66679228 -0.04440513  0.          0.        ]]",[-0.7324428  -0.60168147],[ 0.81250507  0.48793417]
6,-0.0324049255862,[-1.14142506 -1.98686785],-0.0324049255862,"[ 0.89508797  1.36567125  0.76051505 -0.51014307  1.42393226  1.35362292
  0.67453622  0.30608854 -0.38306352 -0.56176223  0.        ]","[[ 0.47068176  0.30481183  0.16373101  0.15451761]
 [ 3.37616269  3.72184802  0.          0.        ]]",[-0.7324428  -0.60168147],[-0.9875471  -1.03613782]
7,-0.0251887908911,[ 0.55304587  0.13593338],-0.0251887908911,"[ 0.87660698  1.35169563  0.7963493  -0.42712845  1.42393015  1.35362105
  0.20546862 -0.37143423 -0.44413127 -0.46750409  0.        ]","[[ 0.49785913  0.33879683  0.16373101  0.15451761]
 [-0.64505577 -0.30991554  0.          0.        ]]",[-0.7324428  -0.60168147],[ 0.74795479  0.35047063]
8,-0.0239072064431,[-0.4117032  -0.07140087],-0.0239072064431,"[ 0.87015191  1.35201522  0.80833044 -0.42893711  1.42392805  1.35361918
  0.46213988 -0.28009275 -0.45537797 -0.4486105   0.        ]","[[ 0.50703518  0.33805209  0.16373101  0.15451761]
 [ 1.55533503  0.23363282  0.          0.        ]]",[-0.7324428  -0.60168147],[-0.2140436  -0.08316189]
9,-0.0219078913749,[ 0.2783383   0.11566538],-0.0219078913749,"[ 0.85976365  1.35123703  0.82708456 -0.42457556  1.42392595  1.35361731
  0.26858021 -0.32827509 -0.47592151 -0.41611379  0.        ]","[[ 0.52149319  0.33984799  0.16373101  0.15451761]
 [-0.10400927 -0.05308862  0.          0.        ]]",[-0.7324428  -0.60168147],[ 0.37071425  0.1500898 ]
