timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02533672  1.4788145  -0.05125145 -1.25283436 -0.16547168 -0.27140389
  0.30010593 -0.31984554  1.76254411 -0.00264964  0.        ]",[ 0.15339059  2.40345845],-0.229052561857,-0.229052561857,[-0.16075644  2.96920776],"[[-0.08678423 -0.02104203 -0.01980785 -0.03141369]
 [-0.00166829 -0.00388179  0.          0.        ]]",[-0.56905627 -0.45093748]
1,"[ 1.02608071  1.4788736  -0.0422482  -1.15071324 -0.16547158 -0.27140372
  0.3663885   0.31876244  1.76709592  0.06716208  0.        ]",[-0.76556789  1.9783709 ],-0.229863631585,-0.229863631585,[-0.11447158  2.56812429],"[[-0.08074456  0.01860658 -0.01980785 -0.03141369]
 [ 0.60362515  3.95554764  0.          0.        ]]",[-0.56905627 -0.45093748]
2,"[ 1.02363506  1.46714284 -0.06973331 -0.84769465 -0.16547148 -0.27140355
  0.03328089  0.94495448  1.76680113  0.18070072  0.        ]",[-0.52129348  2.57652285],-0.230667873913,-0.230667873913,[-0.11146928  2.17390442],"[[-0.09919272  0.13667151 -0.01980785 -0.03141369]
 [-2.4383059   7.83800029  0.          0.        ]]",[-0.56905627 -0.45093748]
3,"[ 1.01007579  1.40927421 -0.17199227 -0.36004818 -0.16547138 -0.27140338
 -0.18741538  1.55867936  1.74475147  0.26710272  0.        ]",[-0.7680527   1.58416553],-0.229257168147,-0.229257168147,[-0.19440642  1.83727026],"[[ -0.16817997   0.33161011  -0.01980785  -0.03141369]
 [ -4.45369917  11.64316815   0.           0.        ]]",[-0.56905627 -0.45093748]
4,"[ 0.97061505  1.25388296 -0.34486541  0.25979645 -0.16547128 -0.27140321
 -0.51064082  2.16028905  1.68147695  0.32475527  0.        ]",[-0.36836029  0.73427018],-0.223427358752,-0.223427358752,[-0.25238058  1.54271746],"[[ -0.28686903   0.60189894  -0.01980785  -0.03141369]
 [ -7.40538678  15.37324898   0.           0.        ]]",[-0.56905627 -0.45093748]
5,"[ 0.88525651  0.95807367 -0.56975911  0.87457847 -0.16547118 -0.27140304
 -0.65427825  2.58015418  1.55555834  0.35455928  0.        ]",[-0.35408375  1.02028407],-0.210878352234,-0.210878352234,[-0.3586463   1.26007235],"[[ -0.44813746   0.93548383  -0.01980785  -0.03141369]
 [ -8.71708347  17.97652946   0.           0.        ]]",[-0.56905627 -0.45093748]
6,"[ 0.74356886  0.50174888 -0.80872013  1.30355042 -0.16547108 -0.27140287
 -0.78891001  3.16135933  1.34147104  0.39280249  0.        ]",[-0.36862037  1.41775574],-0.189581040893,-0.189581040893,[-0.52123266  0.87158763],"[[ -6.34815044e-01   1.33117167e+00  -1.98078483e-02  -3.14136937e-02]
 [ -9.94654223e+00   2.15802017e+01   0.00000000e+00   0.00000000e+00]]",[-0.56905627 -0.45093748]
7,"[ 0.53340369 -0.09132282 -1.04190391  1.31082387 -0.16547098 -0.2714027
 -0.92715019  3.73100261  1.00886458  0.43571267  0.        ]",[-0.19002205  1.31807893],-0.156832893065,-0.156832893065,[-0.53680396  0.52001822],"[[ -8.46412484e-01   1.79821465e+00  -1.98078483e-02  -3.14136937e-02]
 [ -1.12089550e+01   2.51122836e+01   0.00000000e+00   0.00000000e+00]]",[-0.56905627 -0.45093748]
8,"[ 0.25652492 -0.689314   -1.23804244  0.66055779 -0.16547088 -0.27140253
 -0.98520745  4.28931536  0.54188595  0.46065695  0.        ]",[ 0.17452274  1.57455241],-0.111891514896,-0.111891514896,[-0.30585164  0.18471053],"[[ -1.07591183e+00   2.33519520e+00  -1.98078483e-02  -3.14136937e-02]
 [ -1.17391418e+01   2.85742407e+01   0.00000000e+00   0.00000000e+00]]",[-0.56905627 -0.45093748]
9,"[-0.05141418 -1.05811272 -1.36357145 -0.68473039 -0.16547078 -0.27140235
 -0.88404173  4.83658074 -0.05159351  0.41888133  0.        ]",[ 0.26971405 -0.62501846],-0.0592977031525,-0.0592977031525,[-0.09816928 -0.15894765],"[[ -1.30142584e+00   2.94072868e+00  -1.98078483e-02  -3.14136937e-02]
 [ -1.08153092e+01   3.19678629e+01   0.00000000e+00   0.00000000e+00]]",[-0.56905627 -0.45093748]
10,"[-0.34675221 -1.07914272 -1.41426612 -1.41982337 -0.16547068 -0.27140218
 -0.74380563 -0.16524674 -0.34539433  0.36089812  0.        ]",[ 0.5417776   0.60154516],-0.0409223784551,-0.0409223784551,[ 0.82123506  0.45870727],"[[-1.50488483  3.22756914 -0.01980785 -0.03141369]
 [-9.53468545  0.95477284  0.          0.        ]]",[-0.56905627 -0.45093748]
11,"[-0.59312637 -1.08316577 -1.40983251 -1.28430686 -0.16547058 -0.27140201
 -0.48826586 -0.98439856 -0.26266891  0.38072025  0.        ]",[ 0.38964066  0.68695503],-0.0449531385037,-0.0449531385037,[ 0.47496212  0.72774845],"[[-1.67216596  3.17485847 -0.01980785 -0.03141369]
 [-7.20111135 -4.12426065  0.          0.        ]]",[-0.56905627 -0.45093748]
12,"[-0.77791991 -1.08271064 -1.37863204 -1.08893454 -0.16547048 -0.27140184
 -0.30371492 -0.82886815 -0.1694504   0.3597331   0.        ]",[ 0.33658814  0.35632896],-0.048021808892,-0.048021808892,[ 0.01899879  0.55344903],"[[-1.79927911  3.09899039 -0.01980785 -0.03141369]
 [-5.51580323 -3.15992307  0.          0.        ]]",[-0.56905627 -0.45093748]
13,"[-0.91385622 -1.07849167 -1.33951543 -0.96284912 -0.16547038 -0.27140167
 -0.14581665 -0.60847564 -0.11364999  0.32526816  0.        ]",[ 0.04336447  0.84104082],-0.0493619351943,-0.0493619351943,[-0.36921936  0.32211462],"[[-1.89512792  3.0499251  -0.01980785 -0.03141369]
 [-4.07388577 -1.79341606  0.          0.        ]]",[-0.56905627 -0.45093748]
14,"[-1.02263284 -1.07508572 -1.29750171 -0.89754668 -0.16547028 -0.2714015
 -0.11817862 -0.45727043 -0.086135    0.29563873  0.        ]",[-0.0177904  -0.16245501],-0.0495976757259,-0.0495976757259,[-0.45706272  0.1700924 ],"[[-1.97407329  3.02443351 -0.01980785 -0.03141369]
 [-3.82149765 -0.85589369  0.          0.        ]]",[-0.56905627 -0.45093748]
15,"[-1.12444713 -1.07123074 -1.24869416 -0.83776864 -0.16547018 -0.27140133
 -0.11760987 -0.55828342 -0.06399786  0.26260397  0.        ]",[-0.20520217  0.58051986],-0.0495059342029,-0.0495059342029,[-0.45039839  0.19777766],"[[-2.05045115  3.00103159 -0.01980785 -0.03141369]
 [-3.81630448 -1.4822114   0.          0.        ]]",[-0.56905627 -0.45093748]
16,"[-1.23146691 -1.07007551 -1.1863184  -0.82173972 -0.16547008 -0.27140116
 -0.19829402 -0.18283275 -0.0589228   0.23844549  0.        ]",[-0.0580573  -0.92087481],-0.048680971293,-0.048680971293,[-0.33715326 -0.03100806],"[[-2.1341698   2.99474416 -0.01980785 -0.03141369]
 [-4.55310751  0.84570945  0.          0.        ]]",[-0.56905627 -0.45093748]
17,"[-1.34322731 -1.06610512 -1.10714966 -0.77126706 -0.16546998 -0.27140099
 -0.21361157 -0.77361414 -0.04636209  0.19774224  0.        ]",[-0.50136885  0.61003086],-0.0477975150303,-0.0477975150303,[-0.21090004  0.28887743],"[[-2.22663547  2.9749058  -0.01980785 -0.03141369]
 [-4.69298741 -2.81733803  0.          0.        ]]",[-0.56905627 -0.45093748]
18,"[-1.46911682 -1.05876715 -0.99688503 -0.69134527 -0.16546988 -0.27140082
 -0.42080047 -0.37506393 -0.0330288   0.13535761  0.        ]",[ 0.1739816 -0.3601243],-0.0463807738131,-0.0463807738131,[ 0.07843133  0.03416204],"[[-2.33947858  2.94335285 -0.01980785 -0.03141369]
 [-6.58502218 -0.34619504  0.          0.        ]]",[-0.56905627 -0.45093748]
19,"[-1.59187798 -1.05314403 -0.86060767 -0.63802079 -0.16546978 -0.27140065
 -0.3310979  -0.60393671 -0.03558583  0.07817434  0.        ]",[ 1.98314649  0.37383579],-0.0441416405122,-0.0441416405122,[ 0.0459445   0.11570811],"[[-2.46296021  2.92219075 -0.01980785 -0.03141369]
 [-5.76586798 -1.76528509  0.          0.        ]]",[-0.56905627 -0.45093748]
20,"[-1.65755025 -1.0472838  -0.77139428 -0.58759991 -0.16546968 -0.27140048
  0.11497218 -0.35954121 -0.03835851  0.03378971  0.        ]",[-0.49304038 -1.15031869],-0.0425873438308,-0.0425873438308,[-0.58531976 -0.12638324],"[[-2.53740705  2.90208882 -0.01980785 -0.03141369]
 [-1.69239579 -0.24995409  0.          0.        ]]",[-0.56905627 -0.45093748]
21,"[-1.70030128 -1.0324629  -0.70485668 -0.47645006 -0.16546958 -0.2714003
 -0.09513694 -0.99736472 -0.0341584  -0.03804133  0.        ]",[-0.49288397  0.25130325],-0.0415083927809,-0.0415083927809,[-0.19480038  0.42512441],"[[-2.59050601  2.85741075 -0.01980785 -0.03141369]
 [-3.61109263 -4.20467477  0.          0.        ]]",[-0.56905627 -0.45093748]
22,"[-1.76532644 -1.00285711 -0.58568764 -0.29737781 -0.16546948 -0.27140013
 -0.30099188 -0.82346863 -0.04458883 -0.15991804  0.        ]",[-0.45785973 -0.61088791],-0.0396625878145,-0.0396625878145,[ 0.18904439  0.31080905],"[[-2.68158902  2.78413529 -0.01980785 -0.03141369]
 [-5.49094093 -3.12646743  0.          0.        ]]",[-0.56905627 -0.45093748]
23,"[-1.83756487 -0.95980776 -0.41068063 -0.09303264 -0.16546938 -0.27139996
 -0.487589   -1.20362178 -0.09227865 -0.30554746  0.        ]",[ 1.42281787  0.93036419],-0.0371411622669,-0.0371411622669,[ 0.74147606  0.81556416],"[[-2.80850481  2.69795661 -0.01980785 -0.03141369]
 [-7.19492928 -5.48355101  0.          0.        ]]",[-0.56905627 -0.45093748]
24,"[-1.87966537 -0.91747878 -0.26310596  0.07061135 -0.16546928 -0.27139979
 -0.03842488 -0.59196807 -0.15551965 -0.41662311  0.        ]",[-0.42899509  0.16550414],-0.0358286914768,-0.0358286914768,[-0.08521044  0.25932628],"[[-2.91124909  2.6263364  -0.01980785 -0.03141369]
 [-3.09321217 -1.69110143  0.          0.        ]]",[-0.56905627 -0.45093748]
