timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.125362663612,[ 0.18527274  0.80844109],-0.125362663612,"[ 1.05154754  2.14193271  0.18102695 -0.68369224  1.02388629  0.8828439
  0.42030349 -0.36988682  0.42392447 -0.76071924  0.        ]","[[ 0.06952301  0.03111549  0.11485744  0.10055085]
 [ 0.00103804  0.00130877  0.          0.        ]]",[-0.11611713 -0.1441251 ],[ 0.48950088  0.96077013]
1,-0.121655081334,[ 0.31434159  0.91627322],-0.121655081334,"[ 1.05078567  2.13982563  0.19223105 -0.57998825  1.02388171  0.88284046
  0.47880218  0.07521643  0.41973346 -0.71755624  0.        ]","[[ 0.07688466  0.06325616  0.11485744  0.10055085]
 [ 0.73269563  3.2020923   0.          0.        ]]",[-0.11611713 -0.1441251 ],[ 0.29474172  0.89317161]
2,-0.109409035769,[-0.10269956  1.36374831],-0.109409035769,"[ 1.04735854  2.12433683  0.23322224 -0.25979501  1.02387712  0.88283703
  0.57695812  0.57085533  0.39745126 -0.57783527  0.        ]","[[ 0.10385583  0.16305871  0.11485744  0.10055085]
 [ 1.96034801  6.76628577  0.          0.        ]]",[-0.11611713 -0.1441251 ],[-0.06353887  0.77918828]
3,-0.0897043082405,[-0.99380895  0.35923925],-0.0897043082405,"[ 1.04144953  2.06541221  0.28582861  0.28322068  1.02387254  0.8828336
  0.54126529  1.10287005  0.3339503  -0.3658879   0.        ]","[[  0.13858369   0.33676991   0.11485744   0.10055085]
 [  1.5139594   10.59208169   0.           0.        ]]",[-0.11611713 -0.1441251 ],[-0.41106001  0.64922166]
4,-0.0713724118949,[-0.33349995 -0.88717697],-0.0713724118949,"[ 1.04322166  1.93224859  0.27150518  0.93385241  1.02386796  0.88283017
  0.2245008   1.27170887  0.24047768 -0.20562821  0.        ]","[[  0.12911382   0.56079406   0.11485744   0.10055085]
 [ -2.44777994  11.80626705   0.           0.        ]]",[-0.11611713 -0.1441251 ],[-0.3659285   0.60071546]
5,-0.0607933867531,[ 0.25006518  0.81831216],-0.0607933867531,"[ 1.05172583  1.76539895  0.1778225   1.43963413  1.02386338  0.88282674
  0.12298762  0.75075765  0.1695546  -0.16473401  0.        ]","[[ 0.06742046  0.7593328   0.11485744  0.10055085]
 [-3.71739035  8.06007959  0.          0.        ]]",[-0.11611713 -0.1441251 ],[-0.21733204  0.59957898]
6,-0.0497588829681,[-1.15240404  0.6473651 ],-0.0497588829681,"[ 1.05490559  1.56664432  0.08069767  1.8460288   1.0238588   0.88282331
  0.20790489  1.1790931   0.09128986 -0.14329374  0.        ]","[[  3.72789281e-03   9.51439342e-01   1.14857444e-01   1.00550853e-01]
 [ -2.65533611e+00   1.11403188e+01   0.00000000e+00   0.00000000e+00]]",[-0.11611713 -0.1441251 ],[-0.39250389  0.46987206]
7,-0.0354596298724,[-1.23661094  1.11930396],-0.0354596298724,"[ 1.04940097  1.27004338 -0.05996167  2.22385348  1.02385422  0.88281987
 -0.10430382  1.50500377 -0.01738709 -0.14783102  0.        ]","[[ -0.08855556   1.19776171   0.11485744   0.10055085]
 [ -6.56008129  13.48404785   0.           0.        ]]",[-0.11611713 -0.1441251 ],[-0.15846199  0.43882045]
8,-0.0275974119104,[-0.65625914  2.37856927],-0.0275974119104,"[ 1.00830904  0.8607156  -0.31462436  2.43887567  1.02384964  0.88281644
 -0.41040274  2.01855486 -0.14004491 -0.2411988   0.        ]","[[ -0.25816714   1.50449831   0.11485744   0.10055085]
 [-10.38841432  17.17720953   0.           0.        ]]",[-0.11611713 -0.1441251 ],[ 0.13213743  0.4635604 ]
9,-0.039989549734,[-0.95554152  0.63963625],-0.039989549734,"[ 0.889496    0.34637542 -0.64314496  2.28844198  1.02384506  0.88281301
 -0.60170748  2.52181139 -0.31638459 -0.39084727  0.        ]","[[ -0.48994104   1.88435669   0.11485744   0.10055085]
 [-12.78104383  20.79649683   0.           0.        ]]",[-0.11611713 -0.1441251 ],[ 0.32036716  0.50458854]
