timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0054081   1.58063995  0.06968407 -0.93523183 -1.18021056  1.20438714
  0.34019444 -0.32938602  2.71744532 -1.68077672  0.        ]",[ 3.15959051  1.65696242],-0.373143012537,-0.373143012537,[ 3.51584506  2.01979494],"[[-0.01701007  0.06045127 -0.13775643  0.1386615 ]
 [ 0.00342371 -0.00418421  0.          0.        ]]",[-0.40764856 -0.31219575]
1,"[ 1.00523606  1.57661111  0.12940339 -0.83077858 -1.18020846  1.20438495
  0.73978346  0.28008589  2.71077397 -1.53683177  0.        ]",[ 3.90978865  1.1819009 ],-0.368035640771,-0.368035640771,[ 2.86760616  1.46903467],"[[ 0.02273286  0.10008083 -0.13775643  0.1386615 ]
 [ 3.95771311  3.95395276  0.          0.        ]]",[-0.40764856 -0.31219575]
2,"[ 0.99078544  1.55294089  0.3060999  -0.52284127 -1.18020637  1.20438276
  1.13148057  0.87749319  2.6461586  -1.11734283  0.        ]",[ 2.40912984  1.01681418],-0.350476792608,-0.350476792608,[ 2.00682139  0.97915351],"[[ 0.14077782  0.21808707 -0.13775643  0.1386615 ]
 [ 7.83391451  7.83374108  0.          0.        ]]",[-0.40764856 -0.31219575]
3,"[ 0.92196411  1.4764784   0.59012601 -0.03383427 -1.18020428  1.20438058
  1.51547245  1.46306374  2.40207425 -0.49091795  0.        ]",[ 1.36289959 -1.02905148],-0.314299542286,-0.314299542286,[ 1.01182044  0.37682718],"[[  0.33558115   0.41291811  -0.13775643   0.1386615 ]
 [ 11.63388442  11.63667125   0.           0.        ]]",[-0.40764856 -0.31219575]
4,"[ 0.7388521   1.35910879  0.95077127  0.40598857 -1.18020218  1.20437839
  1.89221036  0.81762554  1.91448387  0.10032716  0.        ]",[ 0.98529063  1.19607078],-0.259740851775,-0.259740851775,[ 0.22957727  0.25120217],"[[  0.60566509   0.60359517  -0.13775643   0.1386615 ]
 [ 15.3621004    7.44496395   0.           0.        ]]",[-0.40764856 -0.31219575]
5,"[ 0.37951582  1.20713825  1.31669454  0.78481585 -1.18020009  1.2043762
  2.25538702  1.40430858  1.17856887  0.44005495  0.        ]",[-1.56278421 -0.43100856],-0.184719034241,-0.184719034241,[-1.17615736 -1.40624285],"[[  0.94896517   0.79072367  -0.13775643   0.1386615 ]
 [ 18.95616003  11.2551193    0.           0.        ]]",[-0.40764856 -0.31219575]
6,"[-0.07080852  1.00438133  1.53688256  1.12513994 -1.180198    1.20437402
  1.81788647  1.10726978  0.4252889   0.32202602  0.        ]",[-1.70817425 -2.31912787],-0.102648745678,-0.102648745678,[-1.41460323 -1.89198112],"[[  1.28465134   0.99647082  -0.13775643   0.1386615 ]
 [ 14.62674377   9.32605061   0.           0.        ]]",[-0.40764856 -0.31219575]
7,"[-0.43985415  0.84355418  1.59699743  1.30936073 -1.18019591  1.20437183
  1.38900896  0.46923111 -0.03758587 -0.01904431  0.        ]",[-2.18900106 -2.5051297 ],-0.0443764611365,-0.0443764611365,[-1.37627792 -1.62393594],"[[  1.53460564   1.14141679  -0.13775643   0.1386615 ]
 [ 10.38262581   5.18239215   0.           0.        ]]",[-0.40764856 -0.31219575]
8,"[-0.68811015  0.77011609  1.58535269  1.37380113 -1.18019381  1.20436964
  0.96852635 -0.15614316 -0.26546112 -0.29580606  0.        ]",[-1.24502775 -0.37507615],-0.0225335327886,-0.0225335327886,[-1.08446002 -1.04388869],"[[ 1.70051004  1.20431482 -0.13775643  0.1386615 ]
 [ 6.22156429  1.12097985  0.          0.        ]]",[-0.40764856 -0.31219575]
9,"[-0.81146345  0.76146403  1.56394549  1.38065441 -1.18019172  1.20436746
  0.5562673  -0.38809866 -0.35703702 -0.42336949  0.        ]",[-0.09588398 -1.45457195],-0.0261107341819,-0.0261107341819,[-0.61454833 -0.67778623],"[[ 1.7840087   1.21161997 -0.13775643  0.1386615 ]
 [ 2.14187452 -0.38542596  0.          0.        ]]",[-0.40764856 -0.31219575]
