timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.211364182698,[ 1.76503015  1.63294663],-0.211364182698,"[ 0.99645117  2.00165239  0.03706415 -0.9735806   0.18733278  0.67290478
  0.43012839 -0.36228165  1.15656931 -0.94248629  0.        ]","[[-0.05236193 -0.02965968  0.01899453  0.07732412]
 [-0.00146594 -0.00312612  0.          0.        ]]",[-0.22683677 -0.17249046],[ 1.89367127  1.99595952]
1,-0.206652265649,[ 0.82917886  0.85965463],-0.206652265649,"[ 0.99831168  2.00215913  0.0982331  -0.85142716  0.18733252  0.67290347
  0.77020062  0.19698259  1.16045453 -0.82478726  0.        ]","[[-0.0127159   0.00999082  0.01899453  0.07732412]
 [ 3.95290741  3.95498972  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.993671    1.50362289]
2,-0.192796652195,[ 0.2092874  0.0884807],-0.192796652195,"[ 0.99142973  1.99222402  0.26961329 -0.50589111  0.18733226  0.67290216
  1.04545546  0.66669488  1.13588591 -0.49496099  0.        ]","[[ 0.09845553  0.12244468  0.01899453  0.07732412]
 [ 7.15359858  7.27931711  0.          0.        ]]",[-0.22683677 -0.17249046],[-0.15512697  1.02540433]
3,-0.173486502043,[-1.19312944  0.88393741],-0.173486502043,"[ 0.95407799  1.95383202  0.49743361 -0.06010449  0.187332    0.67290085
  1.10448985  0.6957892   1.02373192 -0.07530486  0.        ]","[[ 0.24841503  0.27009714  0.01899453  0.07732412]
 [ 7.84008741  7.48523743  0.          0.        ]]",[-0.22683677 -0.17249046],[-0.92482066  0.75370824]
4,-0.15457965335,[-3.51033739  1.77722613],-0.15457965335,"[ 0.90379012  1.86736817  0.66741912  0.46750127  0.18733174  0.67289954
  0.75085591  1.16959676  0.83823237  0.26590936  0.        ]","[[  0.36395933   0.45344696   0.01899453   0.07732412]
 [  3.72805654  10.83856083   0.           0.        ]]",[-0.22683677 -0.17249046],[-1.08245742  0.48828131]
5,-0.136305260866,[-1.965539    0.30739876],-0.136305260866,"[ 0.88545962  1.68171681  0.71631149  1.12100046  0.18733148  0.67289823
  0.40421354  1.69894169  0.62594374  0.46341627  0.        ]","[[  0.39807867   0.70780742   0.01899453   0.07732412]
 [ -0.30268496  14.58497932   0.           0.        ]]",[-0.22683677 -0.17249046],[-0.96961641  0.21693739]
6,-0.117263835619,[-1.08750354  0.00162052],-0.117263835619,"[ 0.90964412  1.37895122  0.65069145  1.72500988  0.18733122  0.67289692
  0.06449182  1.83028389  0.43272263  0.51003398  0.        ]","[[  0.35239158   1.00883478   0.01899453   0.07732412]
 [ -4.25295519  15.51461105   0.           0.        ]]",[-0.22683677 -0.17249046],[-0.54452884  0.05242312]
7,-0.0983072224914,[-0.63033075 -0.98344171],-0.0983072224914,"[ 0.96087103  1.00418607  0.46752378  2.09944495  0.18733096  0.67289561
 -0.26854328  1.7878986   0.30429682  0.42181804  0.        ]","[[  0.22847993   1.31611874   0.01899453   0.07732412]
 [ -8.12547409  15.2147053    0.           0.        ]]",[-0.22683677 -0.17249046],[ 0.01795755  0.01983732]
8,-0.0839024023446,[-0.31291588  1.27463927],-0.0839024023446,"[ 0.99710345  0.6580447   0.18354382  2.19872088  0.1873307   0.6728943
 -0.46919394  1.19514087  0.2584004   0.24999395  0.        ]","[[  0.04256267   1.57832201   0.01899453   0.07732412]
 [-10.45863527  11.01954668   0.           0.        ]]",[-0.22683677 -0.17249046],[ 0.6386736   0.24262345]
9,-0.0712452821457,[ 1.62793295  1.98630631],-0.0712452821457,"[ 0.97584646  0.31809282 -0.15392906  2.09087699  0.18733044  0.67289299
 -0.55799037  1.7237227   0.2140762   0.04420029  0.        ]","[[ -0.17696983   1.8362484    0.01899453   0.07732412]
 [-11.49116437  14.76060108   0.           0.        ]]",[-0.22683677 -0.17249046],[ 0.93330431  0.15707856]
10,-0.0494278800717,[ 0.3727159   0.97315734],-0.0494278800717,"[ 0.90334129 -0.08238915 -0.43292345  1.66506555  0.18733018  0.67289168
 -0.19805567  2.24178244  0.05286768 -0.14723054  0.        ]","[[ -0.36480346   2.16824813   0.01899453   0.07732412]
 [ -7.30587964  18.42725932   0.           0.        ]]",[-0.22683677 -0.17249046],[ 0.4695034  -0.19263279]
11,-0.0326119781106,[ 0.76874103 -2.18207306],-0.0326119781106,"[ 0.82523479 -0.45522772 -0.61504572  0.77986636  0.18732992  0.67289036
 -0.0586935   2.73462851 -0.2077261  -0.35749823  0.        ]","[[ -4.94663369e-01   2.57179242e+00   1.89945260e-02   7.73241151e-02]
 [ -5.68539197e+00   2.19155803e+01   0.00000000e+00   0.00000000e+00]]",[-0.22683677 -0.17249046],[ 0.15188392 -0.33274984]
12,-0.0587656895376,[ 0.74873401 -1.81419713],-0.0587656895376,"[ 0.76475629 -0.64549235 -0.72392481 -0.34406962  0.18732966  0.67288905
  0.21275305  2.11385847 -0.4508682  -0.61845232  0.        ]","[[ -0.57670198   2.96602326   0.01899453   0.07732412]
 [ -2.52904089  17.52217337   0.           0.        ]]",[-0.22683677 -0.17249046],[-0.14051914 -0.27694559]
13,-0.0754035184275,[-1.52559575  1.01188033],-0.0754035184275,"[ 0.74848074 -0.66572452 -0.75007407 -0.81964808  0.1873294   0.67288774
  0.47194008 -0.29004599 -0.53683595 -0.74762047  0.        ]","[[-0.59704527  3.12128093  0.01899453  0.07732412]
 [ 0.48475961  0.50839305  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.24138792  0.10339689]
14,-0.0715931758292,[ 2.53232681  0.0053858 ],-0.0715931758292,"[ 0.7234717  -0.66448187 -0.78813797 -0.73535684  0.18732914  0.67288643
  0.13060254 -0.66540031 -0.51760386 -0.71830388  0.        ]","[[-0.62717306  3.09390646  0.01899453  0.07732412]
 [-3.48426063 -2.14820536  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.77106655  0.40288422]
15,-0.0668126448618,[ 0.01141762  1.27626173],-0.0668126448618,"[ 0.69815942 -0.66050532 -0.82432848 -0.60294991  0.18732888  0.67288512
  0.47703611 -0.66166441 -0.48978863 -0.68264084  0.        ]","[[-0.65644121  3.05082521  0.01899453  0.07732412]
 [ 0.5440213  -2.12177337  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.3528294   0.22461164]
16,-0.0640747107222,[-0.3996485  0.5276117],-0.0640747107222,"[ 0.70798375 -0.6566028  -0.81053786 -0.51725327  0.18732862  0.67288381
  0.48000164 -0.48356017 -0.47446314 -0.66168564  0.        ]","[[-0.64521463  3.02285689  0.01899453  0.07732412]
 [ 0.57851326 -0.86123911  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.26067093  0.14931619]
17,-0.0629265148606,[-0.09119238  0.32488233],-0.0629265148606,"[ 0.70413081 -0.65464216 -0.81597935 -0.4811362   0.18732836  0.6728825
  0.34293696 -0.41577103 -0.46693285 -0.65321356  0.        ]","[[-0.64963502  3.01104299  0.01899453  0.07732412]
 [-1.01524325 -0.38146382  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.39798641  0.18670622]
18,-0.0623494171465,[ 0.41653738 -0.06815931],-0.0623494171465,"[ 0.68307477 -0.65368748 -0.8448791  -0.46470745  0.1873281   0.67288119
  0.31361455 -0.38718052 -0.4605085  -0.64981292  0.        ]","[[-0.67336073  3.00566331  0.01899453  0.07732412]
 [-1.35619297 -0.17911804  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.44426569  0.19946218]
19,-0.0617445976585,[ 0.6090041   0.51284954],-0.0617445976585,"[ 0.67372737 -0.65252978 -0.85726564 -0.44562439  0.18732784  0.67287988
  0.45775377 -0.42480098 -0.45520502 -0.64571406  0.        ]","[[-0.68366845  2.99940943  0.01899453  0.07732412]
 [ 0.31983552 -0.44538223  0.          0.        ]]",[-0.22683677 -0.17249046],[ 0.29204953  0.14923447]
