timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.9923433   1.66810241  0.06901856 -0.86933089  1.72820275  0.41566228
  0.36994144 -0.33814482 -0.32547077 -0.63047439  0.        ]",[ 0.65322809  1.17660004],-0.0473099135594,-0.0473099135594,[ 0.67013127  1.06869602],"[[-0.0234146   0.05735506  0.19962578  0.04757025]
 [ 0.00144734 -0.00405113  0.          0.        ]]",[-0.31410116 -0.24960104]
1,"[ 0.99274865  1.66422888  0.10824812 -0.76112511  1.72819674  0.41566186
  0.61698242  0.25475589 -0.32941225 -0.52598722  0.        ]",[ 0.01491828 -0.3800199 ],-0.0376970176459,-0.0376970176459,[-0.37154484  0.24838287],"[[  2.52562753e-03   9.69926005e-02   1.99625783e-01   4.75702548e-02]
 [  2.58398471e+00   3.95461542e+00   0.00000000e+00   0.00000000e+00]]",[-0.31410116 -0.24960104]
2,"[ 0.99053787  1.65396417  0.18649935 -0.58950335  1.72819074  0.41566143
  0.61779768  0.01766185 -0.34787221 -0.33739081  0.        ]",[-1.09489635  0.0552953 ],-0.020252739198,-0.020252739198,[-0.62125248  0.35506403],"[[ 0.05429094  0.16020193  0.19962578  0.04757025]
 [ 2.59251502  2.37159312  0.          0.        ]]",[-0.31410116 -0.24960104]
3,"[ 0.98948504  1.64252328  0.20407878 -0.45716362  1.72818473  0.41566101
  0.2344698   0.04365226 -0.36257968 -0.25566385  0.        ]",[ 0.744277   -0.58684106],-0.0126025432819,-0.0126025432819,[ 0.07320326  0.48572752],"[[ 0.0659354   0.20937496  0.19962578  0.04757025]
 [-1.41473086  2.54512519  0.          0.        ]]",[-0.31410116 -0.24960104]
4,"[ 0.98932946  1.6349427   0.20639703 -0.38487247  1.72817873  0.41566058
  0.51888104 -0.31208504 -0.37047257 -0.22187947  0.        ]",[-0.06472949  1.45853703],-0.00941549274941,-0.00941549274941,[-0.45797089  0.61399662],"[[ 0.06747173  0.23644652  0.19962578  0.04757025]
 [ 1.55846213  0.16995119  0.          0.        ]]",[-0.31410116 -0.24960104]
5,"[ 0.98586447  1.62102077  0.24901831 -0.27078633  1.72817272  0.41566016
  0.49129403  0.28046773 -0.39519692 -0.11277018  0.        ]",[-1.74496179  0.64068295],-0.00323087256237,-0.00323087256237,[-0.88866413 -0.04456925],"[[ 0.09574741  0.2795407   0.19962578  0.04757025]
 [ 1.270078    4.12628157  0.          0.        ]]",[-0.31410116 -0.24960104]
6,"[ 0.98779454  1.5766752   0.22709708  0.00641072  1.72816672  0.41565973
  0.11038152  0.64840702 -0.43031388 -0.02898123  0.        ]",[-0.67027566 -0.5292656 ],-0.0103100106536,-0.0103100106536,[-0.32222074 -0.32131225],"[[ 0.08119657  0.38671476  0.19962578  0.04757025]
 [-2.7119108   6.58292473  0.          0.        ]]",[-0.31410116 -0.24960104]
7,"[ 0.9927426   1.51757859  0.10578803  0.27696095  1.72816071  0.41565931
 -0.13806452  0.31514828 -0.44033467 -0.08440187  0.        ]",[ 1.07787927  0.36501173],-0.00576605899748,-0.00576605899748,[ 0.51409572  0.04387414],"[[  9.00056811e-04   4.96048436e-01   1.99625783e-01   4.75702548e-02]
 [ -5.30911947e+00   4.35784335e+00   0.00000000e+00   0.00000000e+00]]",[-0.31410116 -0.24960104]
8,"[ 0.9896131   1.45131346  0.00687984  0.51262563  1.72815471  0.41565888
  0.25037269  0.51847239 -0.45875212 -0.11817515  0.        ]",[-0.47151083 -1.50549739],-0.00536303967766,-0.00536303967766,[-0.36261767 -0.44656783],"[[-0.06454102  0.59682579  0.19962578  0.04757025]
 [-1.24847233  5.71538917  0.          0.        ]]",[-0.31410116 -0.24960104]
9,"[ 0.98399115  1.39627967 -0.05854635  0.6746797   1.7281487   0.41565846
  0.07442685 -0.0914243  -0.47696356 -0.13417499  0.        ]",[-0.33307864 -0.46037956],-0.00715312226352,-0.00715312226352,[ 0.36377177  0.15791011],"[[-0.10796443  0.67027675  0.19962578  0.04757025]
 [-3.08777262  1.64327015  0.          0.        ]]",[-0.31410116 -0.24960104]
10,"[ 0.96783368  1.38496816 -0.16980016  0.70508904  1.7281427   0.41565803
 -0.04572551 -0.36926327 -0.45714372 -0.27354773  0.        ]",[ 2.33763309  0.9826768 ],-0.0136472077247,-0.0136472077247,[ 1.02170599  0.54104465],"[[-0.18232219  0.68452982  0.19962578  0.04757025]
 [-4.34381968 -0.21178787  0.          0.        ]]",[-0.31410116 -0.24960104]
