timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05416811  1.40390329  0.09561171 -1.23004475 -1.6002374   0.17942648
  0.2670359  -0.31436572  3.56380155 -0.31576504  0.        ]",[ 3.30350939  2.0257092 ],-0.396725787328,-0.396725787328,[ 3.06995273  2.16619873],"[[ 0.02308694  0.02136    -0.18663986  0.02044267]
 [ 0.00173126 -0.00204162  0.          0.        ]]",[-0.76246387 -0.6549173 ]
1,"[ 1.05169724  1.40177084  0.15488547 -1.12878323 -1.60023472  0.17942639
  0.73342092  0.35493556  3.55471958 -0.14434277  0.        ]",[ 2.87882771  2.09085849],-0.395601480823,-0.395601480823,[ 3.12860632  1.90180063],"[[ 0.0627963   0.06103197 -0.18663986  0.02044267]
 [ 3.95604606  3.956052    0.          0.        ]]",[-0.76246387 -0.6549173 ]
2,"[ 1.03093218  1.38334258  0.32980667 -0.82954163 -1.60023205  0.1794263
  1.19059248  1.01098842  3.47812856  0.35473197  0.        ]",[ 2.43162624  1.81781103],-0.389656314235,-0.389656314235,[ 3.1509397   1.68415475],"[[ 0.180808    0.1790798  -0.18663986  0.02044267]
 [ 7.83224931  7.83580047  0.          0.        ]]",[-0.76246387 -0.6549173 ]
3,"[ 0.95355235  1.31407381  0.60919421 -0.35135737 -1.60022937  0.17942621
  1.63876642  1.65404377  3.19967064  1.09811553  0.        ]",[ 3.75516409  1.27277934],-0.371554187277,-0.371554187277,[ 2.94998646  1.35472274],"[[  0.3755777    0.37395166  -0.18663986   0.02044267]
 [ 11.63217837  11.63869626   0.           0.        ]]",[-0.76246387 -0.6549173 ]
4,"[ 0.76292908  1.14289619  0.96012678  0.24953045 -1.6002267   0.17942613
  2.07819877  2.28433398  2.56636449  1.83237873  0.        ]",[ 3.18761126  0.98710455],-0.330711314465,-0.330711314465,[ 2.84374952  0.91539782],"[[  0.64560109   0.64412457  -0.18663986   0.02044267]
 [ 15.35801362  15.36612732   0.           0.        ]]",[-0.76246387 -0.6549173 ]
5,"[ 0.40131794  0.81828829  1.30980481  0.84786509 -1.60022403  0.17942604
  2.50918503  2.89344109  1.57442284  2.08652615  0.        ]",[ 0.58854159 -0.82227326],-0.257286656398,-0.257286656398,[ 0.97068346 -1.36182261],"[[  0.98942112   0.98758999  -0.18663986   0.02044267]
 [ 19.01227194  18.96832938   0.           0.        ]]",[-0.76246387 -0.6549173 ]
6,"[-0.13288589  0.41049391  1.53074167  1.19676098 -1.60022135  0.17942595
  2.74004248  2.27902639  0.63429167  1.52827122  0.        ]",[-1.62433976 -3.1277831 ],-0.161247481005,-0.161247481005,[-1.46053386 -3.54726052],"[[  1.38930672e+00   1.33050128e+00  -1.86639860e-01   2.04426689e-02]
 [  2.09697312e+01   1.53348413e+01   0.00000000e+00   0.00000000e+00]]",[-0.76246387 -0.6549173 ]
7,"[-0.67386657  0.06934494  1.52722823  1.26945114 -1.60021868  0.17942587
  2.22478836  1.55802355  0.18931246  0.59362533  0.        ]",[-2.11825997 -3.87261655],-0.0806289262109,-0.0806289262109,[-1.90640819 -4.04341936],"[[  1.76487341   1.59441671  -0.18663986   0.02044267]
 [ 16.60109571  11.07097923   0.           0.        ]]",[-0.76246387 -0.6549173 ]
8,"[-1.06752224 -0.16290333  1.3842723   1.21764657 -1.600216    0.17942578
  1.71949319  0.85136409  0.14055202 -0.15793922  0.        ]",[-1.65813943 -4.12189522],-0.0551088521225,-0.0551088521225,[-1.79499161 -3.78391004],"[[  2.05391318   1.77390588  -0.18663986   0.02044267]
 [ 12.31686575   6.89192771   0.           0.        ]]",[-0.76246387 -0.6549173 ]
9,"[-1.31372531 -0.28504336  1.21603589  1.15616813 -1.60021333  0.17942569
  1.22404283  0.15875061  0.21567937 -0.609513    0.        ]",[-1.59658916 -3.6324336 ],-0.0716729574223,-0.0716729574223,[-1.66936266 -3.32042742],"[[ 2.25810439  1.87064756 -0.18663986  0.02044267]
 [ 8.11608839  2.79593843  0.          0.        ]]",[-0.76246387 -0.6549173 ]
10,"[-1.44219238 -0.30447812  1.09316118  1.14406813 -1.60021065  0.17942561
  0.73832492 -0.5201118   0.25781464 -0.82106777  0.        ]",[-1.81371103 -2.53874526],-0.0837655170553,-0.0837655170553,[-1.37183905 -2.52913427],"[[ 2.3791068   1.88628554 -0.18663986  0.02044267]
 [ 3.99782125 -1.21872994  0.          0.        ]]",[-0.76246387 -0.6549173 ]
11,"[-1.4808512  -0.22454509  1.04973969  1.18970132 -1.60020798  0.17942552
  0.26222005 -1.18550853  0.20693734 -0.84430644  0.        ]",[-0.85870898 -1.04101226],-0.0808776236842,-0.0808776236842,[-0.52480835 -1.07644892],"[[ 2.4185606   1.82242921 -0.18663986  0.02044267]
 [-0.03894211 -5.15376955  0.          0.        ]]",[-0.76246387 -0.6549173 ]
12,"[-1.44677046 -0.04282674  1.08818928  1.25475604 -1.6002053   0.17942543
 -0.13843939 -1.83772782  0.06564115 -0.66996168  0.        ]",[ 0.78538555 -0.53120619],-0.0618058842518,-0.0618058842518,[ 0.47971737  0.63603485],"[[ 2.3836964   1.68065395 -0.18663986  0.02044267]
 [-3.43602418 -9.01089534  0.          0.        ]]",[-0.76246387 -0.6549173 ]
13,"[-1.40936691  0.21693537  1.12746323  1.25988902 -1.60020263  0.17942535
  0.23628147 -2.16331752 -0.09589663 -0.39075149  0.        ]",[ -4.37535005e-05   2.09912230e+00],-0.0366784955767,-0.0366784955767,[ 0.26541629  1.52792203],"[[  2.34685376   1.48111686  -0.18663986   0.02044267]
 [ -0.25886917 -10.93640851   0.           0.        ]]",[-0.76246387 -0.6549173 ]
14,"[-1.40404444  0.44358541  1.13281938  1.1799619  -1.60019995  0.17942526
  0.23680341 -1.45715644 -0.20462582 -0.16182638  0.        ]",[ 1.04038202  0.82400498],-0.0207439590458,-0.0207439590458,[ 0.49809426  1.18343902],"[[ 2.34172159  1.30428892 -0.18663986  0.02044267]
 [-0.25444283 -6.76030406  0.          0.        ]]",[-0.76246387 -0.6549173 ]
15,"[-1.4394477   0.56884504  1.09609934  1.09943446 -1.60019728  0.17942517
  0.70400989 -0.88297794 -0.26239525 -0.10685673  0.        ]",[-0.2034525  -0.40074036],-0.0150561384558,-0.0150561384558,[-0.57016104  0.10021836],"[[ 2.37637862  1.20315212 -0.18663986  0.02044267]
 [ 3.70687166 -3.36471222  0.          0.        ]]",[-0.76246387 -0.6549173 ]
16,"[-1.50273808  0.66758434  1.02354072  1.01560704 -1.6001946   0.17942508
  0.60045243 -1.13999602 -0.31409059 -0.14936762  0.        ]",[ 0.17880964  1.44169686],-0.00978801322553,-0.00978801322553,[-0.50310892  0.68175048],"[[ 2.44170636  1.12060747 -0.18663986  0.02044267]
 [ 2.82884099 -4.88468154  0.          0.        ]]",[-0.76246387 -0.6549173 ]
17,"[-1.55938566  0.73354846  0.94955152  0.94854241 -1.60019193  0.179425
  0.67716321 -0.45413299 -0.35053124 -0.22465595  0.        ]",[-0.90597082  0.16280965],-0.00893128666135,-0.00893128666135,[-1.01621115 -0.34212321],"[[ 2.50480903  1.06360983 -0.18663986  0.02044267]
 [ 3.4792534  -0.82860295  0.          0.        ]]",[-0.76246387 -0.6549173 ]
18,"[-1.58711466  0.74483498  0.90952132  0.93611025 -1.60018926  0.17942491
  0.24623389 -0.34218112 -0.35895136 -0.29200586  0.        ]",[ 0.0831978  -0.24395009],-0.0126410764106,-0.0126410764106,[-0.1491379  -0.09870005],"[[ 2.53773513  1.05368042 -0.18663986  0.02044267]
 [-0.17446932 -0.16653948  0.          0.        ]]",[-0.76246387 -0.6549173 ]
19,"[-1.5869893   0.75950468  0.90970398  0.91951565 -1.60018658  0.17942482
  0.28549844 -0.5049751  -0.36507657 -0.27412925  0.        ]",[-0.49354024  0.51477663],-0.0111863113836,-0.0111863113836,[-0.18633571  0.12159753],"[[ 2.53758597  1.04069017 -0.18663986  0.02044267]
 [ 0.15844444 -1.12927703  0.          0.        ]]",[-0.76246387 -0.6549173 ]
20,"[-1.57327918  0.76164589  0.92983149  0.91705041 -1.60018391  0.17942474
  0.05474197 -0.15643466 -0.36399615 -0.23100323  0.        ]",[ 0.98893298 -1.31749222],-0.00845575769437,-0.00845575769437,[ 0.48854506 -0.10208458],"[[ 2.52112455  1.03878543 -0.18663986  0.02044267]
 [-1.79807034  0.93193049  0.          0.        ]]",[-0.76246387 -0.6549173 ]
21,"[-1.57635741  0.7854148   0.92536777  0.88896791 -1.60018123  0.17942465
  0.52057009 -0.82929058 -0.37385015 -0.21094905  0.        ]",[-1.23959422  0.32741652],-0.0066784020004,-0.0066784020004,[-0.63131905  0.44991347],"[[ 2.52479093  1.01749987 -0.18663986  0.02044267]
 [ 2.15154751 -3.04722528  0.          0.        ]]",[-0.76246387 -0.6549173 ]
22,"[-1.57878173  0.83712848  0.92182675  0.82302971 -1.60017856  0.17942456
  0.04884691 -0.59967274 -0.39364521 -0.15273991  0.        ]",[ 0.68429554  0.85829401],-0.00217208755238,-0.00217208755238,[ 0.76649535  0.63315469],"[[ 2.52769254  0.97017976 -0.18663986  0.02044267]
 [-1.84804858 -1.68930812  0.          0.        ]]",[-0.76246387 -0.6549173 ]
23,"[-1.57084784  0.83643979  0.93331579  0.82395179 -1.60017588  0.17942448
  0.37236995 -0.01948553 -0.39149933 -0.12994193  0.        ]",[-0.004436   -0.85328844],-0.00207616030867,-0.00207616030867,[-0.25050765 -0.40370208],"[[ 2.51825343  0.97081915 -0.18663986  0.02044267]
 [ 0.89500451  1.74181567  0.          0.        ]]",[-0.76246387 -0.6549173 ]
24,"[-1.58551289  0.83580281  0.91188284  0.82480341 -1.60017321  0.17942439
  0.36832944 -0.59663286 -0.39465408 -0.17476096  0.        ]",[-0.300428   -0.28958667],-0.0033064603382,-0.0033064603382,[-0.1931683   0.36141425],"[[ 2.53580988  0.97141024 -0.18663986  0.02044267]
 [ 0.860748   -1.67133153  0.          0.        ]]",[-0.76246387 -0.6549173 ]
25,"[-1.58971981  0.88307255  0.90558066  0.75845381 -1.60017053  0.1794243
  0.22616629 -0.78486896 -0.41233124 -0.12516279  0.        ]",[ 0.90116796  0.71656856],-0.000832587788086,-0.000832587788086,[ 0.36648035  0.84111345],"[[ 2.54093106  0.92681452 -0.18663986  0.02044267]
 [-0.34460732 -2.78452895  0.          0.        ]]",[-0.76246387 -0.6549173 ]
26,"[-1.61291419  0.9106143   0.86955733  0.71680687 -1.60016786  0.17942421
  0.64739233 -0.29595511 -0.42758339 -0.16091969  0.        ]",[-1.46243498  0.40725294],-0.00240179801004,-0.00240179801004,[-1.00005686 -0.20714998],"[[ 2.56987238  0.90013381 -0.18663986  0.02044267]
 [ 3.22683668  0.10681685  0.          0.        ]]",[-0.76246387 -0.6549173 ]
27,"[-1.63152123  0.89177656  0.83892163  0.74553667 -1.60016519  0.17942413
  0.17316096 -0.02343136 -0.42440681 -0.2482351   0.        ]",[-0.05665214 -0.2672254 ],-0.00835477625018,-0.00835477625018,[ 0.07585685 -0.25749695],"[[ 2.5940667   0.91844042 -0.18663986  0.02044267]
 [-0.794017    1.71847151  0.          0.        ]]",[-0.76246387 -0.6549173 ]
