timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.98586276  1.70528691  0.17429521 -1.08046628 -0.55215436  0.39930594
  0.38120777 -0.34088128  1.9462405  -0.551983    0.        ]",[ 2.52691125  1.75560729],-0.277498387846,-0.277498387846,[ 1.29510713  2.58162522],"[[ 0.04044326 -0.02807832 -0.06469343  0.04538343]
 [ 0.0014601   0.00154459  0.          0.        ]]",[-0.29897794 -0.23341736]
1,"[ 0.98227653  1.70569433  0.23454674 -0.96992463 -0.55215369  0.39930551
  0.75237559  0.24648914  1.94029233 -0.4194241   0.        ]",[ 1.86743775  3.40004244],-0.275266451415,-0.275266451415,[ 0.88661599  2.15927601],"[[ 0.08014723  0.01166467 -0.06469343  0.04538343]
 [ 3.95577566  3.95956792  0.          0.        ]]",[-0.29897794 -0.23341736]
2,"[ 0.9577656   1.69510947  0.41212413 -0.64237461 -0.55215302  0.39930509
  1.11620768  0.82223332  1.88005833 -0.03244325  0.        ]",[-0.00419471  1.98486914],-0.267053323126,-0.267053323126,[ 0.2727676  1.7608335],"[[ 0.1981533   0.12978215 -0.06469343  0.04538343]
 [ 7.83195026  7.8392508   0.          0.        ]]",[-0.29897794 -0.23341736]
3,"[ 0.89466766  1.639488    0.63852515 -0.1148563  -0.55215235  0.39930466
  1.09999354  1.38680254  1.68598196  0.47388642  0.        ]",[-0.00416532  1.24050984],-0.251044125194,-0.251044125194,[-0.08680484  1.39375448],"[[  0.35305874   0.32473799  -0.06469343   0.04538343]
 [  7.65923401  11.6436464    0.           0.        ]]",[-0.29897794 -0.23341736]
4,"[ 0.80038258  1.48781238  0.84779725  0.55682637 -0.55215169  0.39930423
  1.08416659  1.94018076  1.32599802  0.92120848  0.        ]",[-0.73970859  1.38881277],-0.225982092871,-0.225982092871,[-0.56196207  0.75516564],"[[  0.50455052   0.59502551  -0.06469343   0.04538343]
 [  7.49064205  15.37266666   0.           0.        ]]",[-0.29897794 -0.23341736]
5,"[ 0.70514857  1.18640848  1.00056252  1.24259485 -0.55215102  0.3993038
  0.79558612  2.4827346   0.85160389  1.15150798  0.        ]",[-1.89278738  1.85869151],-0.191496615105,-0.191496615105,[-0.57911932  0.2365506 ],"[[  0.62351561   0.9391623   -0.06469343   0.04538343]
 [  4.41620968  19.02880906   0.           0.        ]]",[-0.29897794 -0.23341736]
6,"[ 0.66199564  0.70828939  1.058474    1.71516735 -0.55215035  0.39930337
  0.41608213  3.01455109  0.40436624  1.07379318  0.        ]",[-2.33924276  0.31081146],-0.14930995478,-0.14930995478,[-0.29370254 -0.22321892],"[[  0.671274     1.35569724  -0.06469343   0.04538343]
 [  0.37310028  22.61269313   0.           0.        ]]",[-0.29897794 -0.23341736]
7,"[ 0.69147791  0.12998941  1.01953256  1.69618395 -0.55214968  0.39930294
  0.04408089  3.13081179  0.10778442  0.74386073  0.        ]",[ 1.17126262 -1.92645315],-0.103172224692,-0.103172224692,[ 0.11974247 -0.36619627],"[[  0.63897447   1.8158145   -0.06469343   0.04538343]
 [ -3.59007862  23.39634361   0.           0.        ]]",[-0.29897794 -0.23341736]
8,"[ 0.7188983  -0.34846794  0.98082454  1.18040529 -0.55214902  0.39930251
  0.42246688  2.47442168 -0.04948963  0.32207452  0.        ]",[-1.01670759 -1.7434506 ],-0.0602509584111,-0.0602509584111,[-0.26078126 -0.872895  ],"[[  0.60761927   2.23936226  -0.06469343   0.04538343]
 [  0.44112297  18.97323947   0.           0.        ]]",[-0.29897794 -0.23341736]
9,"[ 0.74479935 -0.63259827  0.94174722  0.48991699 -0.55214835  0.39930208
  0.05011952  1.83109005 -0.07523251 -0.05057402  0.        ]",[-0.18062933 -0.29026036],-0.0393487141777,-0.0393487141777,[ 0.09341029 -0.53803849],"[[  0.57664367   2.57533107  -0.06469343   0.04538343]
 [ -3.52573662  14.6380516    0.           0.        ]]",[-0.29897794 -0.23341736]
10,"[ 0.80390631 -0.77833135  0.84126307 -0.21245621 -0.55214768  0.39930165
 -0.01044397  1.61752007 -0.0204641  -0.34929559  0.        ]",[ 0.98501591 -0.22573853],-0.0494167981192,-0.0494167981192,[ 0.09717532 -0.58253109],"[[  0.49965563   2.85365258  -0.06469343   0.04538343]
 [ -4.17095864  13.19889467   0.           0.        ]]",[-0.29897794 -0.23341736]
11,"[ 0.83385362 -0.82762423  0.7825906  -0.81389719 -0.55214701  0.39930122
  0.36334326  0.33764628  0.03467942 -0.54872829  0.        ]",[ 0.28178681 -0.93801835],-0.0648985855099,-0.0648985855099,[-0.24500203 -0.82968271],"[[ 0.45619308  3.07378125 -0.06469343  0.04538343]
 [-0.18876196  4.57414245  0.          0.        ]]",[-0.29897794 -0.23341736]
