timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.172780523004,[-4.51038334 -2.28628674],-0.172780523004,"[ 1.04067753  1.44581005  0.19965833 -1.03593756  1.61508241 -1.26463782
  0.29239707 -0.32047664 -0.20477252  2.08433355  0.        ]","[[ 0.07402367  0.08289181  0.18571391 -0.14670249]
 [ 0.00321235  0.00146912  0.          0.        ]]",[-0.64946443 -0.52731842],[-3.35568476 -2.21432185]
1,-0.160467126424,[-1.83052703 -0.88242995],-0.160467126424,"[ 1.04383059  1.44903779  0.14068291 -1.13795501  1.61507934 -1.26463609
 -0.15722602 -0.97470003 -0.19267402  1.92107101  0.        ]","[[ 0.03441218  0.04320847  0.18571391 -0.14670249]
 [-3.95119781 -3.95661707  0.          0.        ]]",[-0.64946443 -0.52731842],[-2.51550651 -1.34744811]
2,-0.12361899286,[-1.79178699 -0.62841669],-0.12361899286,"[ 1.03957899  1.44706104 -0.03499226 -1.42987043  1.61507627 -1.26463436
 -0.59798055 -1.53902703 -0.20495832  1.44009856  0.        ]","[[-0.08350483 -0.07017983  0.18571391 -0.14670249]
 [-7.82761048 -7.37083654  0.          0.        ]]",[-0.64946443 -0.52731842],[-1.22396326 -0.13576162]
3,-0.0649307894558,[ 1.92430181  2.39274899],-0.0649307894558,"[ 0.98820379  1.41287654 -0.32010346 -1.86428039  1.6150732  -1.26463263
 -1.03008495 -1.92593034 -0.36859807  0.70382887  0.        ]","[[ -0.27818639  -0.24108282   0.18571391  -0.14670249]
 [-11.62795068  -9.71164899   0.           0.        ]]",[-0.64946443 -0.52731842],[ 1.83886909  1.36134744]
4,-0.0307471799697,[ 1.95833829  0.73601844],-0.0307471799697,"[ 0.88617847  1.35141276 -0.58429172 -2.23736848  1.61507013 -1.2646309
 -0.55434127 -1.23991754 -0.67125169  0.09953571  0.        ]","[[-0.46876529 -0.39367346  0.18571391 -0.14670249]
 [-7.44381893 -5.56124277  0.          0.        ]]",[-0.64946443 -0.52731842],[ 2.55196881  1.62607932]
5,-0.0473608653893,[ 1.61656     0.94204895],-0.0473608653893,"[ 0.80720276  1.30746493 -0.72340691 -2.42636954  1.61506706 -1.26462916
 -0.08792955 -0.74025585 -0.88985103 -0.17577685  0.        ]","[[-0.57648491 -0.47456776  0.18571391 -0.14670249]
 [-3.34175979 -2.53826406  0.          0.        ]]",[-0.64946443 -0.52731842],[ 2.30392408  1.52918673]
6,-0.0530595497641,[-0.4708176   1.45900058],-0.0530595497641,"[ 0.78555114  1.29978237 -0.75623783 -2.4557073   1.61506399 -1.26462743
  0.36924257 -0.11564585 -0.94150791 -0.23114636  0.        ]","[[-0.60297838 -0.48741786  0.18571391 -0.14670249]
 [ 0.67903802  1.24066156  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.71265101  0.73647839]
7,-0.0473914896364,[ 1.1365637  -0.74692013],-0.0473914896364,"[ 0.78115335  1.33630133 -0.76268129 -2.30695116  1.61506092 -1.2646257
  0.15577101  0.53487875 -0.88885868 -0.19566168  0.        ]","[[-0.6082348  -0.42311636  0.18571391 -0.14670249]
 [-1.19842739  5.17637253  0.          0.        ]]",[-0.64946443 -0.52731842],[ 1.04128599  0.14415264]
8,-0.0381451833691,[-0.0845192   0.62655502],-0.0381451833691,"[ 0.79441015  1.37176785 -0.74302738 -2.13326768  1.61505785 -1.26462397
  0.60839737  0.0288573  -0.80019922 -0.10894711  0.        ]","[[-0.59226256 -0.35030552  0.18571391 -0.14670249]
 [ 2.78238883  2.11491683  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.76356626  0.24003837]
9,-0.029127045692,[-1.87036857  0.98708532],-0.029127045692,"[ 0.83519628  1.39864396 -0.67794158 -1.96985065  1.61505478 -1.26462224
  0.56401372  0.43202483 -0.6743239   0.05461052  0.        ]","[[-0.54053122 -0.28353403  0.18571391 -0.14670249]
 [ 2.39204179  4.55410144  0.          0.        ]]",[-0.64946443 -0.52731842],[-1.38126349 -0.31354421]
10,-0.0299064955241,[-0.03709309 -2.25193223],-0.0299064955241,"[ 0.8409509   1.43491005 -0.66812497 -1.64466137  1.61505172 -1.26462051
  0.10866652  1.06339424 -0.56923737  0.20513725  0.        ]","[[-0.53287125 -0.15412647  0.18571391 -0.14670249]
 [-1.6126968   8.37392242  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.64952219 -1.04654193]
11,-0.0330703704677,[-1.00333523 -1.21938335],-0.0330703704677,"[ 0.81532291  1.44971429 -0.71058043 -1.32140951  1.61504865 -1.26461878
  0.09578946  0.38152665 -0.52661947  0.27407537  0.        ]","[[-0.56626148 -0.0280388   0.18571391 -0.14670249]
 [-1.72594898  4.24859352  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.57416785 -0.65462255]
12,-0.0279245154632,[ 2.29043421  0.66499757],-0.0279245154632,"[ 0.75377381  1.45004649 -0.80124836 -1.2070022   1.61504558 -1.26461704
 -0.34994275 -0.28659747 -0.58579649  0.16100469  0.        ]","[[-0.64011267  0.0163766   0.18571391 -0.14670249]
 [-5.64612282  0.20641265  0.          0.        ]]",[-0.64946443 -0.52731842],[ 1.41944933  0.09522706]
13,-0.0270626425617,[ 0.20865704 -1.04484521],-0.0270626425617,"[ 0.68746231  1.44879877 -0.88511036 -1.12849815  1.61504251 -1.26461531
  0.11243163  0.14768901 -0.65704004  0.04069768  0.        ]","[[-0.7122344   0.04686688  0.18571391 -0.14670249]
 [-1.57958587  2.83386385  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.31745744 -0.34344518]
14,-0.0277936145748,[ 0.19091483 -0.32952922],-0.0277936145748,"[ 0.66510022  1.44763165 -0.91078721 -1.08635718  1.61503944 -1.26461358
  0.21001313 -0.51611231 -0.67632513  0.01108991  0.        ]","[[-0.73521529  0.06325005  0.18571391 -0.14670249]
 [-0.72136574 -1.182161    0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.45536351  0.30351785]
15,-0.0297828532569,[ 0.35589486  0.16039937],-0.0297828532569,"[ 0.65846975  1.44975053 -0.91817554 -1.18028916  1.61503637 -1.26461185
  0.29756396 -0.72796073 -0.71052454 -0.04264816  0.        ]","[[-0.74191693  0.02674717  0.18571391 -0.14670249]
 [ 0.04863578 -2.46385486  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.48789734  0.61428362]
16,-0.0305121704568,[ 0.6845465   1.21300347],-0.0305121704568,"[ 0.67332499  1.45005157 -0.90147763 -1.2895564   1.6150333  -1.26461012
  0.4575032  -0.61501065 -0.72025057 -0.05720293  0.        ]","[[-0.72683089 -0.01567368  0.18571391 -0.14670249]
 [ 1.45528585 -1.7805058   0.          0.        ]]",[-0.64946443 -0.52731842],[-0.02595773  0.54433113]
17,-0.0267325553144,[-2.02650377 -0.76762347],-0.0267325553144,"[ 0.72623159  1.45012668 -0.83758866 -1.27806398  1.61503023 -1.26460839
  0.76195804  0.04511812 -0.64241288  0.06336933  0.        ]","[[-0.67085956 -0.01121273  0.18571391 -0.14670249]
 [ 4.13293615  2.21329417  0.          0.        ]]",[-0.64946443 -0.52731842],[-1.86694336 -0.38297415]
18,-0.0281911274832,[ 0.08886062 -0.42634319],-0.0281911274832,"[ 0.76371113  1.45020258 -0.78753631 -1.24368282  1.61502716 -1.26460666
  0.30300557 -0.46425527 -0.58095165  0.16963434  0.        ]","[[-0.62869951  0.00213325  0.18571391 -0.14670249]
 [ 0.09650523 -0.86843107  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.46385601  0.18560439]
19,-0.0274424922242,[-0.64538173  0.21249078],-0.0274424922242,"[ 0.76839791  1.44954167 -0.78095662 -1.33160119  1.61502409 -1.26460492
  0.34283086 -0.74046602 -0.59634311  0.14254914  0.        ]","[[-0.62325511 -0.03200193  0.18571391 -0.14670249]
 [ 0.44676552 -2.53951684  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.3692748   0.53644931]
20,-0.0269045002075,[ 0.91101996  1.08553823],-0.0269045002075,"[ 0.75384413  1.44668079 -0.80114021 -1.4392074   1.61502102 -1.26460319
  0.05149776 -0.59292135 -0.64598235  0.0603882   0.        ]","[[-0.64002749 -0.07383602  0.18571391 -0.14670249]
 [-2.11547177 -1.64687058  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.72787488  0.57945538]
21,-0.0269208708051,[-1.91739156  0.4524563 ],-0.0269208708051,"[ 0.74878108  1.44732289 -0.80799739 -1.42095167  1.61501795 -1.26460146
  0.46585116  0.06670945 -0.6484435   0.05582668  0.        ]","[[-0.64577378 -0.06673266  0.18571391 -0.14670249]
 [ 1.52871444  2.34391073  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.83041435 -0.16760874]
22,-0.0268047760782,[-0.05494526 -0.60126941],-0.0268047760782,"[ 0.740392    1.45019255 -0.81918235 -1.25517079  1.61501488 -1.26459973
  0.01254181  0.35541598 -0.61649871  0.10681706  0.        ]","[[ -6.55200211e-01  -2.32937529e-03   1.85713914e-01  -1.46702491e-01]
 [ -2.45807994e+00   4.09059203e+00   0.00000000e+00   0.00000000e+00]]",[-0.64946443 -0.52731842],[ 0.28340688 -0.49510121]
23,-0.0268169435138,[ 0.31006655 -1.04413437],-0.0268169435138,"[ 0.69337898  1.44825552 -0.87809874 -1.10811412  1.61501181 -1.264598
 -0.00653578 -0.05147543 -0.6437459   0.06273015  0.        ]","[[-0.70604521  0.05478343  0.18571391 -0.14670249]
 [-2.62586467  1.62889219  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.68166256 -0.16502362]
24,-0.0291625671815,[ 0.14920328  0.49406834],-0.0291625671815,"[ 0.65468116  1.44874611 -0.92234109 -1.12735284  1.61500874 -1.26459627
  0.13901177 -0.71136319 -0.70130905 -0.02811759  0.        ]","[[-0.74571913  0.04730487  0.18571391 -0.14670249]
 [-1.34579434 -2.36344089  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.90656453  0.57739353]
25,-0.0330236888238,[ 0.48329904  0.86373982],-0.0330236888238,"[ 0.63377649  1.44992718 -0.94483362 -1.19730985  1.61500567 -1.26459454
  0.20906106 -0.38031253 -0.74940506 -0.09885124  0.        ]","[[-0.76645379  0.02013138  0.18571391 -0.14670249]
 [-0.72972031 -0.36058193  0.          0.        ]]",[-0.64946443 -0.52731842],[ 0.81350374  0.34268177]
26,-0.0307671643068,[-0.10570065 -0.23502048],-0.0307671643068,"[ 0.63857436  1.44874178 -0.93975167 -1.1273667   1.6150026  -1.2645928
  0.4279366   0.18604118 -0.72328499 -0.0606313   0.        ]","[[-0.76173436  0.04729837  0.18571391 -0.14670249]
 [ 1.19525884  3.06586362  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.2566269  -0.34029996]
27,-0.0273641907924,[-0.95641998  0.90865441],-0.0273641907924,"[ 0.6581244   1.44390029 -0.91854075 -0.99539234  1.61499953 -1.26459107
  0.37774857  0.02222128 -0.66226515  0.03632802  0.        ]","[[-0.7422578   0.0986715   0.18571391 -0.14670249]
 [ 0.75386497  2.07475235  0.          0.        ]]",[-0.64946443 -0.52731842],[-0.36881831 -0.33457202]
