timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.00552996  2.0537462   0.1122603  -0.9987442   1.61880026 -0.82976755
  0.42940915 -0.36225805 -0.12494743  0.73112564  0.        ]",[-2.10580276 -1.09581981],-0.0942508767709,-0.0942508767709,[-2.07751226  0.11454743],"[[-0.00222173 -0.04811404  0.18653227 -0.09707503]
 [-0.00135826  0.00258482  0.          0.        ]]",[-0.2063823 -0.1456022]
1,"[ 1.00426796  2.05009854  0.05101165 -1.12231996  1.61879176 -0.82976551
  0.09770373 -0.91755921 -0.13164032  0.61582232  0.        ]",[-1.36615941 -0.15486987],-0.081804885798,-0.081804885798,[-1.45833695  0.49036026],"[[-0.04192374 -0.08777526  0.18653227 -0.09707503]
 [-3.95568556 -3.95552005  0.          0.        ]]",[-0.2063823 -0.1456022]
2,"[ 0.9871872   2.03531672 -0.13007923 -1.38380941  1.61878326 -0.82976348
 -0.22755582 -0.9923887  -0.17984158  0.31170538  0.        ]",[-0.2536872   1.12614423],-0.0480847715257,-0.0480847715257,[-0.54577935  0.69680828],"[[-0.15994129 -0.17223736  0.18653227 -0.09707503]
 [-7.83317054 -4.48891149  0.          0.        ]]",[-0.2063823 -0.1456022]
3,"[ 0.93023884  2.02233658 -0.37726168 -1.53434742  1.61877477 -0.82976145
 -0.29887539 -0.42435386 -0.28714476 -0.02830023  0.        ]",[-1.22014459  0.83511038],-0.00826042073498,-0.00826042073498,[ 0.00938286  0.55020863],"[[-0.32513536 -0.22139223  0.18653227 -0.09707503]
 [-8.68338909 -0.44006694  0.          0.        ]]",[-0.2063823 -0.1456022]
4,"[ 0.80342511  2.0291776  -0.67345629 -1.45955501  1.61876627 -0.82975942
 -0.6164112   0.04100047 -0.44918234 -0.3533602   0.        ]",[ 0.27152456 -0.18472244],-0.0335482482288,-0.0335482482288,[ 0.92685527  0.44757384],"[[ -0.53678343  -0.19691351   0.18653227  -0.09707503]
 [-12.46879825   2.87689113   0.           0.        ]]",[-0.2063823 -0.1456022]
5,"[ 0.59725868  2.04062502 -0.96178816 -1.30686682  1.61875778 -0.82975739
 -0.50559093 -0.06966276 -0.67510736 -0.64997152  0.        ]",[ 0.86461385  1.67225633],-0.0772538974182,-0.0772538974182,[ 1.5015502   0.46614465],"[[ -0.7729044   -0.14728976   0.18653227  -0.09707503]
 [-11.14770451   2.08810502   0.           0.        ]]",[-0.2063823 -0.1456022]
6,"[ 0.39345444  2.05225818 -1.14788986 -1.05519701  1.61874928 -0.82975536
 -0.20030701  0.47985955 -0.85756861 -0.81927906  0.        ]",[ 0.99400515 -0.12348898],-0.106841099325,-0.106841099325,[ 1.42061365  0.08901268],"[[-0.95934404 -0.06622819  0.18653227 -0.09707503]
 [-7.50837756  6.0049909   0.          0.        ]]",[-0.2063823 -0.1456022]
7,"[ 0.26028106  2.05366194 -1.23692157 -0.69939732  1.61874079 -0.82975333
  0.14201926  0.39435808 -0.92528319 -0.86934661  0.        ]",[ 1.73235363  0.91102116],-0.116881184966,-0.116881184966,[ 1.24124038 -0.02202964],"[[-1.06856654  0.04775699  0.18653227 -0.09707503]
 [-3.42746337  5.39555971  0.          0.        ]]",[-0.2063823 -0.1456022]
8,"[ 0.224502    2.03071193 -1.2573194  -0.25626847  1.61873229 -0.8297513
  0.47943318  0.88523728 -0.86481521 -0.81576154  0.        ]",[ 1.28709575 -0.4209707 ],-0.107197870354,-0.107197870354,[ 0.63382947 -0.42525196],"[[-1.09675856  0.19077363  0.18653227 -0.09707503]
 [ 0.59489208  8.89445183  0.          0.        ]]",[-0.2063823 -0.1456022]
9,"[ 0.28942062  1.9733154  -1.21924834  0.2229231   1.61872379 -0.82974927
  0.8103573   0.6264637  -0.70251154 -0.64640569  0.        ]",[-0.340889   -0.27806732],-0.079240110825,-0.079240110825,[-0.04652781 -0.53857875],"[[-1.04527961  0.35015643  0.18653227 -0.09707503]
 [ 4.53989062  7.04998194  0.          0.        ]]",[-0.2063823 -0.1456022]
