timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.301277394613,[-0.31544729  0.10570674],-0.301277394613,"[ 1.06594423  1.40638056  0.07384939 -0.61056548 -0.53320226 -1.05292087
  0.0837651  -0.23835457  1.46550457  0.82162889  0.        ]","[[ 0.02080416 -0.06362167 -0.06855752 -0.11770204]
 [ 0.00033446 -0.00190047  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.0620428   0.56880558]
1,-0.300432981209,[ 0.10831965  0.6716658 ],-0.300432981209,"[ 1.06616866  1.40664312  0.05461138 -0.60216553 -0.53319411 -1.05289446
 -0.03314173 -0.18105598  1.46529142  0.80594581  0.        ]","[[ 0.00828888 -0.05945493 -0.06855752 -0.11770204]
 [-1.24770632  0.41717588  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.06195198  0.5684846 ]
2,-0.300326216767,[-0.74455977  0.53568952],-0.300326216767,"[ 1.0660874   1.40838101  0.02322373 -0.53172803 -0.53318597 -1.05286804
  0.0092129   0.18140391  1.46565661  0.80269209  0.        ]","[[-0.0121287  -0.02451221 -0.06855752 -0.11770204]
 [-0.79555451  3.06826104  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.06124461  0.57045221]
3,-0.300067391191,[-0.37077651 -0.03472167],-0.300067391191,"[ 1.06388319  1.40668001 -0.04638847 -0.3662612  -0.53317782 -1.05284163
 -0.26529328  0.46325319  1.46507061  0.79917184  0.        ]","[[-0.05744191  0.05753675 -0.06855752 -0.11770204]
 [-3.72600623  5.12976083  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.06062067  0.57034969]
4,-0.296497482836,[-1.20148282  0.85514361],-0.296497482836,"[ 1.05144833  1.39351334 -0.18168771 -0.16535679 -0.53316967 -1.05281522
 -0.39577547  0.43063636  1.45926328  0.74485411  0.        ]","[[-0.14593807  0.15773894 -0.06855752 -0.11770204]
 [-5.11897585  4.89124736  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.06053885  0.56926602]
5,-0.288712565196,[-1.55685888  1.34767439],-0.288712565196,"[ 1.00959498  1.35819164 -0.39331613  0.09188541 -0.53316153 -1.05278882
 -0.75697681  0.88053004  1.44003155  0.63722409  0.        ]","[[-0.2870056   0.28857982 -0.06855752 -0.11770204]
 [-8.97495187  8.18185148  0.          0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05847195  0.56672329]
6,-0.274599517372,[-0.16167876  0.08131611],-0.274599517372,"[ 0.89400364  1.26492612 -0.70112796  0.46780104 -0.53315338 -1.05276241
 -1.11105573  1.39987956  1.38678763  0.48004083  0.        ]","[[ -0.50443094   0.49033209  -0.06855752  -0.11770204]
 [-12.7550408   11.9806615    0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05735639  0.56050467]
7,-0.254747863231,[ 0.14514915  1.72861753],-0.254747863231,"[ 0.68262831  1.0972361  -1.0210142   0.86431626 -0.53314524 -1.05273601
 -1.14734911  1.4113832   1.28927684  0.31490566  0.        ]","[[ -0.76342205   0.73079349  -0.06855752  -0.11770204]
 [-13.14280933  12.06516591   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05791921  0.55201268]
8,-0.233225729454,[-0.88021401 -1.28419712],-0.233225729454,"[ 0.40995793  0.83841819 -1.26637502  1.22554877 -0.53313709 -1.05270961
 -1.06932668  1.91987843  1.16424642  0.2186913   0.        ]","[[ -1.01792494   1.00942012  -0.06855752  -0.11770204]
 [-12.31020966  15.78509783   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05690344  0.54113781]
9,-0.206579325246,[ 0.2082293  -0.07348143],-0.206579325246,"[ 0.05847345  0.53631946 -1.43793869  1.45173903 -0.53312895 -1.05268321
 -1.37269926  1.335765    1.00261419  0.1333925   0.        ]","[[ -1.29662543   1.28226042  -0.06855752  -0.11770204]
 [-15.54922536  11.51306205   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05831068  0.52964646]
10,-0.175756017524,[-1.29360559  1.36977785],-0.175756017524,"[-0.35080618  0.26677775 -1.49480262  1.53101397 -0.5331208  -1.05265681
 -1.26672223  1.26462129  0.81175616  0.04738737  0.        ]","[[ -1.59626354   1.50730323  -0.06855752  -0.11770204]
 [-14.41832389  10.99297935   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05597537  0.52139771]
11,-0.143007467019,[-2.55752628 -1.36065335],-0.143007467019,"[-0.79030261 -0.04548676 -1.40168079  1.49721182 -0.53311266 -1.05263041
 -1.61082069  1.77604424  0.60391787  0.03763176  0.        ]","[[ -1.92149189   1.76470256  -0.06855752  -0.11770204]
 [-18.09238744  14.73436496   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05128329  0.51012462]
12,-0.106131671858,[-2.23433393  1.22011226],-0.106131671858,"[-1.25607112 -0.33636478 -1.08413565  1.33769168 -0.53310451 -1.05260402
 -1.94802922  1.1946288   0.36659191  0.07404325  0.        ]","[[ -2.3194689    2.01672369  -0.06855752  -0.11770204]
 [-21.69341857  10.48181265   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.0485092   0.50588578]
13,-0.0753267726475,[ 0.20076896  1.11690919],-0.0753267726475,"[-1.61211849 -0.58956933 -0.48913205  1.06934365 -0.53309637 -1.05257763
 -2.27860096  1.70725725  0.14063573  0.19246106  0.        ]","[[ -2.78876308   2.26398826  -0.06855752  -0.11770204]
 [-25.22432203  14.23207045   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.04320962  0.49632007]
14,-0.081556642604,[ 0.08816939  0.07736596],-0.081556642604,"[-1.68388948 -0.84597875  0.25461912  0.58242975 -0.53308823 -1.05255124
 -2.1573866   2.20965821  0.03965758  0.43148172  0.        ]","[[ -3.28028203   2.58551153  -0.06855752  -0.11770204]
 [-23.93174857  17.90815131   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.03830244  0.48823702]
15,-0.114123334043,[-0.37565731  0.59228306],-0.114123334043,"[-1.44864387 -1.0057239   0.92159769 -0.08483927 -0.53308009 -1.05252485
 -2.08026554  2.20279759  0.09406608  0.67961159  0.        ]","[[ -3.75067105   2.94318079  -0.06855752  -0.11770204]
 [-23.1097515   17.85908677   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.03687217  0.48460025]
16,-0.129172419529,[ 0.06901347  0.46358155],-0.129172419529,"[-0.96466342 -1.02909265  1.39905631 -0.42332713 -0.53307194 -1.05249847
 -2.17665236 -0.09751964  0.14862647  0.76895553  0.        ]","[[ -4.2232092    3.11225686  -0.06855752  -0.11770204]
 [-24.14047904   1.03122744   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.0461112   0.49377877]
17,-0.124973541168,[ 1.97747725  1.73825899],-0.124973541168,"[-0.33462564 -1.02800354  1.57914131 -0.37954164 -0.5330638  -1.05247208
 -2.10618121 -0.51479704  0.0985646   0.76869403  0.        ]","[[ -4.6984842    3.09053854  -0.06855752  -0.11770204]
 [-23.38946493  -2.02136427   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.0487443   0.49605292]
18,-0.125855490761,[-0.48506492  1.08582635],-0.125855490761,"[ 0.23471408 -1.0247616   1.45212455 -0.30354006 -0.53305566 -1.0524457
 -1.69195013 -0.45565373  0.05113904  0.80507531  0.        ]","[[ -5.12190244   3.05277504  -0.06855752  -0.11770204]
 [-18.96708921  -1.58876126   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05061958  0.49939087]
19,-0.131480907231,[ 1.9976731   1.55288266],-0.131480907231,"[ 0.67991213 -1.02171232  1.10814597 -0.25420265 -0.53304752 -1.05241932
 -1.83653821 -0.3609692   0.0346302   0.85875458  0.        ]","[[ -5.51674551   3.0281962   -0.06855752  -0.11770204]
 [-20.51207099  -0.89615773   0.           0.        ]]",[ 0.01752802 -0.0429828 ],[-0.05328238  0.4999173 ]
