timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.320778540904,[ 1.85603665  1.55226767],-0.320778540904,"[ 1.07731712  2.03496946  0.02445097 -0.90913154 -0.66602851  1.11531896
  0.36302729 -0.35908258  1.798747   -1.17489149  0.        ]","[[-0.01407343 -0.05615841 -0.07994272  0.12869593]
 [-0.00256308 -0.00114424  0.          0.        ]]",[-0.04979958 -0.17434463],[ 1.3257705   1.64888358]
1,-0.315764361933,[ 1.18585853  1.79076885],-0.315764361933,"[ 1.07699355  2.0368655   0.08471121 -0.78854404 -0.66602567  1.11531157
  0.67958684  0.18997631  1.80046327 -1.07040607  0.        ]","[[ 0.02555089 -0.01646865 -0.07994272  0.12869593]
 [ 3.9518322   3.95693363  0.          0.        ]]",[-0.04979958 -0.17434463],[ 1.06582248  1.55739486]
2,-0.298793761586,[ 0.42601885  0.63053477],-0.298793761586,"[ 1.06312959  2.03011991  0.26332605 -0.4301142  -0.66602283  1.11530418
  0.98988709  0.72816685  1.76996523 -0.76183548  0.        ]","[[ 0.14347875  0.10159669 -0.07994272  0.12869593]
 [ 7.828068    7.83667186  0.          0.        ]]",[-0.04979958 -0.17434463],[ 0.60157025  1.42708158]
3,-0.268373266919,[-1.91043119  1.14573111],-0.268373266919,"[ 1.00873578  1.98423007  0.51762105  0.10705615 -0.66601999  1.11529679
  1.11234217  1.0528826   1.62985014 -0.3341082   0.        ]","[[  0.31538807   0.28181682  -0.07994272   0.12869593]
 [  9.35782611  10.1775307    0.           0.        ]]",[-0.04979958 -0.17434463],[ 0.09293368  1.27749324]
4,-0.230521496194,[ 0.33701437  0.90616905],-0.230521496194,"[ 0.93203886  1.85813076  0.72240582  0.78036474 -0.66601715  1.1152894
  0.78075987  1.57438734  1.3763461   0.02211214  0.        ]","[[  0.46098646   0.52308827  -0.07994272   0.12869593]
 [  5.21585842  13.93707297   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.17809153  1.10891533]
5,-0.184303163035,[-0.12584244 -0.53487291],-0.184303163035,"[ 0.85144154  1.59713663  0.87635054  1.51544343 -0.66601431  1.11528201
  0.87923548  2.03373979  1.02452786  0.24585941  0.        ]","[[  0.57764438   0.83505631  -0.07994272   0.12869593]
 [  6.44603854  17.24869179   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.54647994  0.87212199]
6,-0.132117783461,[-1.31869989  0.15285705],-0.132117783461,"[ 0.7496064   1.23933039  1.02601319  2.04323309 -0.66601147  1.11527462
  0.82935026  1.6925699   0.62865255  0.30174287  0.        ]","[[  0.70031403   1.15535504  -0.07994272   0.12869593]
 [  5.82294198  14.78937051   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.66714406  0.71454358]
7,-0.0885617969071,[ 0.24555854 -0.59630551],-0.0885617969071,"[ 0.67875196  0.85504364  1.11105836  2.28119575 -0.66600863  1.11526723
  0.50344785  1.73601146  0.33241604  0.19428767  0.        ]","[[  0.77592838   1.4542863   -0.07994272   0.12869593]
 [  1.75191369  15.10268653   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.54077691  0.60975409]
8,-0.0571223682975,[ 0.58242394 -1.07791802],-0.0571223682975,"[ 0.6344131   0.48803206  1.15824437  2.26348808 -0.66600579  1.11525984
  0.57859104  1.36697389  0.13930373  0.00886652  0.        ]","[[  0.82038533   1.72964827  -0.07994272   0.12869593]
 [  2.6906008   12.44238358   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.4981823   0.58925349]
9,-0.0412845389857,[ 1.84845538  1.34822752],-0.0412845389857,"[  5.53862741e-01   2.21592839e-01   1.23417323e+00   2.10091168e+00
  -6.66002953e-01   1.11525245e+00   7.58970325e-01   7.83499872e-01
   1.88657390e-03  -1.80320371e-01   0.00000000e+00]","[[ 0.89680565  1.93629331 -0.07994272  0.12869593]
 [ 4.94386649  8.23614414  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.49501723  0.60183465]
10,-0.0508353541826,[-0.95373686 -0.02307143],-0.0508353541826,"[ 0.39635148 -0.02019042  1.35314354  1.82382274 -0.66600011  1.11524506
  1.06806558  1.31006092 -0.11531158 -0.4200556   0.        ]","[[  1.03442133   2.13910327  -0.07994272   0.12869593]
 [  8.80503287  12.0321961    0.           0.        ]]",[-0.04979958 -0.17434463],[-0.52704895  0.56106609]
11,-0.0819621785979,[-0.44214647  0.78711864],-0.0819621785979,"[ 0.22683603 -0.26502075  1.44672225  1.36727253 -0.66599727  1.11523767
  0.75194568  1.26433148 -0.13880966 -0.6983088   0.        ]","[[  1.170904     2.37644018  -0.07994272   0.12869593]
 [  4.85624382  11.70260202   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.4625954   0.56498718]
12,-0.112873308447,[-0.35475582  0.70791467],-0.112873308447,"[ 0.12441843 -0.47267193  1.48887836  0.72477736 -0.66599444  1.11523028
  0.60417478  1.6644964  -0.04593606 -0.93384659  0.        ]","[[  1.24950905   2.63943771  -0.07994272   0.12869593]
 [  3.01038671  14.58753393   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.41308552  0.534935  ]
13,-0.143358002645,[ 2.20802721  1.39946434],-0.143358002645,"[ 0.06382032 -0.61490612  1.50922557 -0.17875423 -0.6659916   1.11522289
  0.48700621  2.01322079  0.14938541 -1.11860078  0.        ]","[[  1.2950327    2.95641412  -0.07994272   0.12869593]
 [  1.54679474  17.10172598   0.           0.        ]]",[-0.04979958 -0.17434463],[-0.3297033   0.49997455]
14,-0.157701320056,[-0.64498604 -0.84692959],-0.157701320056,"[-0.03132026 -0.63737403  1.53469844 -0.66474303 -0.66598876  1.1152155
  0.8014577  -0.24584469  0.27693445 -1.1771977   0.        ]","[[ 1.36537925  3.11732219 -0.07994272  0.12869593]
 [ 5.47481339  0.81583232  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.25907403  0.56785095]
15,-0.155718746807,[-0.07683741  0.57584282],-0.155718746807,"[-0.14504686 -0.63571304  1.55523634 -0.57016003 -0.66598592  1.11520812
  0.58832875 -0.82219453  0.25239092 -1.17393651  0.        ]","[[ 1.44816385  3.08618647 -0.07994272  0.12869593]
 [ 2.81254565 -3.33916421  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.26248032  0.60691702]
16,-0.153248711406,[-0.64447154  1.36916602],-0.153248711406,"[-0.21801929 -0.63078442  1.56291851 -0.42834842 -0.66598308  1.11520073
  0.55952107 -0.5728789   0.21931969 -1.17062986  0.        ]","[[ 1.50080464  3.03939253 -0.07994272  0.12869593]
 [ 2.45272276 -1.5418393   0.          0.        ]]",[-0.04979958 -0.17434463],[-0.28013331  0.59973061]
17,-0.152276670351,[-0.29005899 -0.11953096],-0.152276670351,"[-0.24995184 -0.62767494  1.56494501 -0.3658553  -0.66598024  1.11519334
  0.35136372 -0.4492879   0.20483388 -1.16988673  0.        ]","[[ 1.52377079  3.01870638 -0.07994272  0.12869593]
 [-0.14744674 -0.65087279  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.27788758  0.60392833]
18,-0.15090083821,[ 1.55690681 -0.19729942],-0.15090083821,"[-0.22986452 -0.62457476  1.56373816 -0.31269734 -0.6659774   1.11518595
  0.2596576  -0.513158    0.19053851 -1.16517429  0.        ]","[[ 1.5093284   3.001069   -0.07994272  0.12869593]
 [-1.29297461 -1.11133044  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.27510667  0.61153203]
19,-0.149212085252,[-2.31683335  0.10683795],-0.149212085252,"[-0.24950436 -0.61839352  1.56489016 -0.2230653  -0.66597456  1.11517856
  0.57866351 -0.61844708  0.16843397 -1.16156087  0.        ]","[[ 1.52345021  2.97122659 -0.07994272  0.12869593]
 [ 2.69187416 -1.87038315  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.30025357  0.60915434]
20,-0.14736138856,[ 0.17896023  2.53830117],-0.14736138856,"[-0.26840069 -0.61024804  1.56571151 -0.1251024  -0.66597173  1.11517118
  0.25743661 -0.55465066  0.14408557 -1.15717725  0.        ]","[[ 1.53702849  2.93843319 -0.07994272  0.12869593]
 [-1.3206714  -1.4104877   0.          0.        ]]",[-0.04979958 -0.17434463],[-0.29285166  0.62142694]
21,-0.147705386995,[-0.23769994  0.70407826],-0.147705386995,"[ -2.41904266e-01  -6.13337987e-01   1.56444247e+00  -1.60276911e-01
  -6.65968887e-01   1.11516379e+00   3.16265325e-01  -1.51876286e-03
   1.52116275e-01  -1.15627722e+00   0.00000000e+00]","[[ 1.51798816  2.95023174 -0.07994272  0.12869593]
 [-0.58581083  2.57705364  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.30052543  0.59169519]
22,-0.150558064845,[ 0.41646795 -0.38516394],-0.150558064845,"[-0.21265397 -0.62689437  1.56240134 -0.35197957 -0.66596605  1.1151564
  0.24184973 -0.04078385  0.18844094 -1.1631568   0.        ]","[[ 1.49694627  3.01410705 -0.07994272  0.12869593]
 [-1.51534718  2.29399066  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.27775046  0.59027016]
23,-0.152211401,[ 0.45977186  1.09892658],-0.152211401,"[-0.19396151 -0.62892062  1.56073734 -0.38984207 -0.66596321  1.11514901
  0.37624667 -0.41072501  0.20921119 -1.16678855  0.        ]","[[ 1.48348298  3.0266532  -0.07994272  0.12869593]
 [ 0.16345331 -0.37291874  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.27395266  0.60022587]
24,-0.151940560495,[-0.52046301 -0.51803107],-0.151940560495,"[-0.22382098 -0.62752668  1.56322253 -0.36345601 -0.66596037  1.11514163
  0.52171771 -0.41665247  0.20334733 -1.16758084  0.        ]","[[ 1.5049839   3.01791266 -0.07994272  0.12869593]
 [ 1.98058706 -0.41565999  0.          0.        ]]",[-0.04979958 -0.17434463],[-0.28701374  0.59600919]
