timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.412413326997,[ 2.70529674  1.86405911],-0.412413326997,"[ 1.0377726   2.1629988   0.1762885  -0.5941505  -1.54291256  1.322359
  0.43378993 -0.37292149  2.60086848 -1.21818052  0.        ]","[[ 0.05297595  0.06505717 -0.18119101  0.15152312]
 [-0.0016771   0.00358313  0.          0.        ]]",[-0.15342404 -0.12341824],[ 2.67355442  1.96281886]
1,-0.406938026451,[ 2.55486885  2.03207643],-0.406938026451,"[ 1.03368846  2.15831111  0.2368305  -0.46461047 -1.54290265  1.32235209
  0.75386337  0.17896902  2.58862944 -1.10897996  0.        ]","[[ 0.09261789  0.10484054 -0.18119101  0.15152312]
 [ 3.95271451  3.96156649  0.          0.        ]]",[-0.15342404 -0.12341824],[ 2.19616461  1.86771369]
2,-0.38809825686,[ 1.07411904  2.45713582],-0.38809825686,"[ 1.00849323  2.13165806  0.41527627 -0.08385761 -1.54289273  1.32234518
  1.06761447  0.71993446  2.51640303 -0.79387564  0.        ]","[[ 0.21056391  0.22299755 -0.18119101  0.15152312]
 [ 7.82901904  7.84120395  0.          0.        ]]",[-0.15342404 -0.12341824],[ 1.29187799  1.67638731]
3,-0.349293608825,[ 1.48253227  0.66835811],-0.349293608825,"[ 0.92511125  2.04688825  0.69897401  0.51995204 -1.54288282  1.32233827
  1.37519224  1.25017979  2.28898339 -0.33375531  0.        ]","[[  0.40527039   0.41797635  -0.18119101   0.15152312]
 [ 11.62909579  11.64398575   0.           0.        ]]",[-0.15342404 -0.12341824],[ 0.06963585  1.32706988]
4,-0.283899001627,[-2.53892369  1.36510304],-0.283899001627,"[ 0.72919468  1.86272445  1.05244041  1.23581799 -1.5428729   1.32233136
  1.67680164  1.58679256  1.81426677  0.09829165  0.        ]","[[  0.67523825   0.67507847  -0.18119101   0.15152312]
 [ 15.35549909  14.05813601   0.           0.        ]]",[-0.15342404 -0.12341824],[-1.02118409  0.85463142]
5,-0.20378438288,[-1.37564883  0.97654043],-0.20378438288,"[ 0.45966154  1.53846968  1.33152479  1.93129114 -1.54286299  1.32232445
  1.33204653  2.10018784  1.21094424  0.2177943   0.        ]","[[  0.93961302   0.99318464  -0.18119101   0.15152312]
 [ 11.09627148  17.74020082   0.           0.        ]]",[-0.15342404 -0.12341824],[-1.10033047  0.50488007]
6,-0.136530770763,[-0.76421669  0.95607523],-0.136530770763,"[ 0.24157132  1.04153645  1.47335352  2.40415128 -1.54285307  1.32231754
  0.99415636  2.59043703  0.7347496  -0.02566713  0.        ]","[[  1.1196544    1.3832681   -0.18119101   0.15152312]
 [  6.92181111  21.25640932   0.           0.        ]]",[-0.15342404 -0.12341824],[-0.74044007  0.32268375]
7,-0.116249462165,[-1.06006872 -1.13942551],-0.116249462165,"[ 0.10236838  0.41348486  1.53663465  2.34182627 -1.54284316  1.32231063
  0.73848326  3.05960565  0.50519058 -0.48952651  0.        ]","[[  1.22639846   1.84216094  -0.18119101   0.15152312]
 [  3.76309232  24.62163002   0.           0.        ]]",[-0.15342404 -0.12341824],[-0.56924182  0.27727789]
8,-0.149279310934,[-0.57041684  0.16020152],-0.149279310934,"[ 0.05569242 -0.1264628   1.55375483  1.65205779 -1.54283324  1.32230373
  0.41225903  2.43954605  0.54569405 -0.92997877  0.        ]","[[  1.26122759   2.28997793  -0.18119101   0.15152312]
 [ -0.26727116  20.17484054   0.           0.        ]]",[-0.15342404 -0.12341824],[-0.4954381   0.31720406]
9,-0.19219547501,[ 0.49713089  0.54839103],-0.19219547501,"[ 0.09317887 -0.46297899  1.54014289  0.60236112 -1.54282333  1.32229682
  0.22997596  2.47226584  0.73634608 -1.23413357  0.        ]","[[  1.23328841   2.69583185  -0.18119101   0.15152312]
 [ -2.51929922  20.40974631   0.           0.        ]]",[-0.15342404 -0.12341824],[-0.47200927  0.32312888]
10,-0.225583153403,[ 0.2960169   0.34534287],-0.225583153403,"[ 0.13320059 -0.59391744  1.52419822 -0.55515091 -1.54281341  1.32228991
  0.39331155  0.85138635  0.93882406 -1.40378143  0.        ]","[[ 1.20315344  3.06456404 -0.18119101  0.15152312]
 [-0.50134692  8.78471847  0.          0.        ]]",[-0.15342404 -0.12341824],[-0.35844696  0.30424529]
11,-0.237078454712,[ 1.75017791 -0.58275902],-0.237078454712,"[ 0.13078779 -0.59741654  1.52519132 -0.71057409 -1.5428035   1.322283
  0.48894332 -0.53301662  1.01858102 -1.44898006  0.        ]","[[ 1.20497962  3.11219506 -0.18119101  0.15152312]
 [ 0.68015517 -1.14430931  0.          0.        ]]",[-0.15342404 -0.12341824],[-0.10041793  0.38459781]
12,-0.232285766404,[-0.9217812   0.19634924],-0.232285766404,"[ 0.05980866 -0.59391003  1.55228287 -0.55501464 -1.54279358  1.32227609
  0.80831574 -0.86442122  0.98239642 -1.43393791  0.        ]","[[ 1.25817148  3.06452331 -0.18119101  0.15152312]
 [ 4.6258846  -3.52117967  0.          0.        ]]",[-0.15342404 -0.12341824],[-0.25254789  0.32897887]
13,-0.226668058,[-1.24379135  0.13967696],-0.226668058,"[-0.01485024 -0.58468299  1.57595285 -0.35385067 -1.54278367  1.32226918
  0.50549876 -0.74632084  0.9384132  -1.41795896  0.        ]","[[ 1.313153    3.00259797 -0.18119101  0.15152312]
 [ 0.8847386  -2.67417431  0.          0.        ]]",[-0.15342404 -0.12341824],[-0.20812307  0.34295622]
14,-0.221385714952,[-1.35785755 -1.77453681],-0.221385714952,"[ 0.01544633 -0.57407113  1.56691377 -0.20098844 -1.54277376  1.32226227
  0.18361078 -0.66184721  0.90302435 -1.39527075  0.        ]","[[ 1.29094757  2.95519303 -0.18119101  0.15152312]
 [-3.09202529 -2.06833914  0.          0.        ]]",[-0.15342404 -0.12341824],[-0.05396819  0.39459985]
15,-0.211017163236,[-1.00991793  0.00380042],-0.211017163236,"[ 0.1505331  -0.5490104   1.51678297  0.05587787 -1.54276384  1.32225536
 -0.13191397 -1.20824487  0.84869843 -1.3320902   0.        ]","[[ 1.18999538  2.87450747 -0.18119101  0.15152312]
 [-6.9901751  -5.98716067  0.          0.        ]]",[-0.15342404 -0.12341824],[ 0.27389732  0.51505071]
16,-0.195638132637,[-0.95942631  1.30358585],-0.195638132637,"[ 0.37501625 -0.49659222  1.39342664  0.42220295 -1.54275393  1.32224846
 -0.44116431 -1.18964814  0.7981736  -1.20031903  0.        ]","[[  1.0118579    2.75610224  -0.18119101   0.15152312]
 [-10.81080988  -5.85382342   0.           0.        ]]",[-0.15342404 -0.12341824],[ 0.52595431  0.6090548 ]
17,-0.187826288229,[-0.19729881 -0.38456764],-0.187826288229,"[ 0.65065497 -0.45332459  1.14973971  0.64913314 -1.54274402  1.32224155
 -0.73127671 -0.62145455  0.82347799 -1.05898592  0.        ]","[[  0.75968045   2.67991287  -0.18119101   0.15152312]
 [-14.39501405  -1.77872623   0.           0.        ]]",[-0.15342404 -0.12341824],[ 0.75645775  0.7034626 ]
