timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.441189386164,[ 5.0465042   1.36036667],-0.441189386164,"[ 1.00428497  1.62307959  0.19810066 -1.24325397 -1.64135058  1.66045785
  0.36027237 -0.33541047  3.13058459 -2.18497831  0.        ]","[[ 0.05543154 -0.0635028  -0.19060162  0.18983434]
 [ 0.0018436   0.00243995  0.          0.        ]]",[-0.36358133 -0.27734399],[ 4.14832926  1.37762928]
1,-0.435487283976,[ 4.35903699  0.68991319],-0.435487283976,"[ 0.99979149  1.62526951  0.25761399 -1.13604204 -1.64134581  1.66045295
  0.75206334  0.26746583  3.12544183 -2.04455532  0.        ]","[[ 0.09514313 -0.02374206 -0.19060162  0.18983434]
 [ 3.95615212  3.96044735  0.          0.        ]]",[-0.36358133 -0.27734399],[ 3.4306767   0.78179741]
2,-0.416636758619,[ 3.56092294  1.60417746],-0.416636758619,"[ 0.97255325  1.62136086  0.43278994 -0.85068577 -1.64134104  1.66044804
  1.13615553  0.671391    3.06945162 -1.64825239  0.        ]","[[ 0.21316127  0.08207379 -0.19060162  0.18983434]
 [ 7.83276783  6.61230164  0.          0.        ]]",[-0.36358133 -0.27734399],[ 2.63734055  0.45691997]
3,-0.378393549801,[ 1.41525129  0.90213869],-0.378393549801,"[ 0.88317782  1.58541192  0.71109688 -0.3970825  -1.64133627  1.66044313
  1.51262336  1.25433278  2.85295679 -1.05060598  0.        ]","[[  0.40793927   0.25271893  -0.19060162   0.18983434]
 [ 11.63245159  10.43944563   0.           0.        ]]",[-0.36358133 -0.27734399],[ 1.60388136 -0.03895074]
4,-0.312140193471,[ 0.49499055 -0.09434607],-0.312140193471,"[ 0.67399501  1.47352823  1.05752315  0.21081639 -1.64133151  1.66043823
  1.88172994  1.76668533  2.33530145 -0.42020586  0.        ]","[[  0.67796467   0.49525769  -0.19060162   0.18983434]
 [ 15.35787123  13.80317988   0.           0.        ]]",[-0.36358133 -0.27734399],[ 0.38505745 -0.81020391]
5,-0.22310182515,[-0.56564815  0.59256679],-0.22310182515,"[ 0.31302992  1.27310757  1.38096653  0.79692563 -1.64132674  1.66043332
  2.04582607  1.66796429  1.55231904 -0.11036934  0.        ]","[[  1.00173901   0.7648193   -0.19060162   0.18983434]
 [ 17.01416277  13.15508807   0.           0.        ]]",[-0.36358133 -0.27734399],[-0.3671678  -1.63399994]
6,-0.138242848004,[ 0.27253112 -2.87075808],-0.138242848004,"[-0.11858403  0.990921    1.56937421  1.26776739 -1.64132197  1.66042841
  1.79088661  1.985665    0.78908148 -0.31256812  0.        ]","[[  1.31620542   1.04884893  -0.19060162   0.18983434]
 [ 14.44113531  15.24091367   0.           0.        ]]",[-0.36358133 -0.27734399],[-1.03886282 -2.91246939]
7,-0.103032509131,[-1.65955347 -4.05814649],-0.103032509131,"[-0.56082754  0.68512664  1.61647738  1.53650719 -1.6413172   1.6604235
  1.86974604  1.33642247  0.26994123 -0.86805794  0.        ]","[[  1.61301587   1.31090128  -0.19060162   0.18983434]
 [ 15.23712649  10.97850331   0.           0.        ]]",[-0.36358133 -0.27734399],[-1.75581157 -3.59364796]
8,-0.130093154652,[-1.98616718 -3.43796162],-0.130093154652,"[-0.94790706  0.46382275  1.54877959  1.61802645 -1.64131243  1.6604186
  1.44800395  0.70022283  0.04183735 -1.44881379  0.        ]","[[  1.8750533    1.48856371  -0.19060162   0.18983434]
 [ 10.98053104   6.80170611   0.           0.        ]]",[-0.36358133 -0.27734399],[-1.66775072 -3.5183053 ]
9,-0.160621974742,[-1.63964254 -4.28918444],-0.160621974742,"[-1.19449512  0.3437456   1.44657618  1.62692407 -1.64130766  1.66041369
  1.03448539  0.07665726 -0.01072057 -1.83391709  0.        ]","[[ 2.05279027  1.58352248 -0.19060162  0.18983434]
 [ 6.80691324  2.70785118  0.          0.        ]]",[-0.36358133 -0.27734399],[-1.53971124 -3.37275314]
