timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0058217   1.55148737  0.23919145 -0.97585723 -1.51655472  0.33938866
  0.32958136 -0.32659499  3.10553758 -0.28405065  0.        ]",[ 1.51429874  0.41279897],-0.384891387901,-0.384891387901,[ 1.69897842  2.12473845],"[[ 0.09666291  0.05641121 -0.17644403  0.03884265]
 [ 0.00081722 -0.00365419  0.          0.        ]]",[-0.43865696 -0.34369838]
1,"[ 0.99891809  1.55014751  0.29831293 -0.933206   -1.51655123  0.3393884
  0.73781448 -0.07211757  3.09109666 -0.16767948  0.        ]",[ 1.78462555  1.90512959],-0.383128435858,-0.383128435858,[ 1.49225783  1.99619222],"[[ 0.13636326  0.07272303 -0.17644403  0.03884265]
 [ 3.95605168  1.62939785  0.          0.        ]]",[-0.43865696 -0.34369838]
2,"[ 0.96467217  1.54023155  0.4717993  -0.74576801 -1.51654774  0.33938813
  1.13788422  0.53963904  3.01268951  0.19870147  0.        ]",[ 1.82182083  2.35510523],-0.375709663283,-0.375709663283,[ 1.26242018  1.73189163],"[[ 0.25437467  0.14469994 -0.17644403  0.03884265]
 [ 7.83220282  5.55521049  0.          0.        ]]",[-0.43865696 -0.34369838]
3,"[ 0.86446111  1.49886988  0.74552932 -0.36326959 -1.51654425  0.33938787
  1.53006419  1.13927834  2.76394416  0.78033868  0.        ]",[ 0.64612333  2.0823117 ],-0.356370500995,-0.356370500995,[ 0.99512023  1.47715163],"[[  0.44914182   0.29441312  -0.17644403   0.03884265]
 [ 11.63193039   9.40326971   0.           0.        ]]",[-0.43865696 -0.34369838]
4,"[ 0.65614655  1.38547412  1.06630016  0.17906676 -1.51654076  0.3393876
  1.77006404  1.72710574  2.23451865  1.36739683  0.        ]",[ 1.78678085  2.16142042],-0.317443558551,-0.317443558551,[ 0.90227133  1.20040989],"[[  0.70510948   0.52032734  -0.17644403   0.03884265]
 [ 13.95725562  13.17554866   0.           0.        ]]",[-0.43865696 -0.34369838]
5,"[ 0.29841274  1.14918576  1.37310089  0.7937979  -1.51653727  0.33938734
  2.14996333  2.30316586  1.40227576  1.63431616  0.        ]",[ 0.40715159  0.07672739],-0.250818811969,-0.250818811969,[-0.13875444 -0.24084443],"[[  1.02118164   0.82093022  -0.17644403   0.03884265]
 [ 17.63805607  16.87235309   0.           0.        ]]",[-0.43865696 -0.34369838]
6,"[-0.20896968  0.79316983  1.56857396  1.27655037 -1.51653378  0.33938708
  2.28054642  2.29819995  0.5260434   1.27222191  0.        ]",[-1.9894484  -0.77702395],-0.159632175302,-0.159632175302,[-1.24948192 -1.99012351],"[[  1.38663594   1.15805878  -0.17644403   0.03884265]
 [ 18.90333127  16.84054998   0.           0.        ]]",[-0.43865696 -0.34369838]
7,"[-0.70709124  0.42347447  1.57697772  1.48069483 -1.51653029  0.33938681
  1.83390445  1.76677418  0.04637779  0.50744185  0.        ]",[-1.37173049 -3.44322585],-0.0758033108063,-0.0758033108063,[-1.49857843 -2.72477341],"[[  1.72128841   1.4606528   -0.17644403   0.03884265]
 [ 14.57599519  13.43025388   0.           0.        ]]",[-0.43865696 -0.34369838]
8,"[-1.0645165   0.13689911  1.47588393  1.47894015 -1.5165268   0.33938655
  1.39591497  1.10833072 -0.04259938 -0.15052499  0.        ]",[-1.09898574 -3.97982158],-0.0418600569013,-0.0418600569013,[-1.33208621 -2.70510435],"[[  1.97023481   1.68686229  -0.17644403   0.03884265]
 [ 10.33245739   9.2048169    0.           0.        ]]",[-0.43865696 -0.34369838]
9,"[-1.28281573 -0.04075137  1.36141608  1.40943737 -1.51652331  0.33938628
  0.9664331   0.46295592  0.01527897 -0.54686237  0.        ]",[-1.38040581 -2.90937481],-0.059528130358,-0.059528130358,[-1.10607028 -2.38585019],"[[ 2.13513608  1.82940452 -0.17644403  0.03884265]
 [ 6.17132964  5.06323663  0.          0.        ]]",[-0.43865696 -0.34369838]
