timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.426561908343,[-2.55830406  1.01773853],-0.426561908343,"[ 1.01719471  1.5696768   0.1610299  -1.16485517 -1.51500988 -1.52729293
  0.3420012  -0.33036331  3.08404985  1.97005184  0.        ]","[[ 0.0326862  -0.01677905 -0.17557821 -0.17756489]
 [ 0.00072206  0.00233551  0.          0.        ]]",[-0.42127249 -0.33056468],[-2.35506201 -0.10950881]
1,-0.424929678982,[-2.54528857 -0.0333399 ],-0.424929678982,"[ 1.01795669  1.56951571  0.10161229 -1.05952397 -1.51500633 -1.52728931
 -0.0641742   0.28526338  3.08449067  1.92444858  0.        ]","[[-0.00700545  0.02301048 -0.17557821 -0.17756489]
 [-3.95670524  3.96341126  0.          0.        ]]",[-0.42127249 -0.33056468],[-2.16959286 -0.36389381]
2,-0.417617652492,[-2.47365772  0.63367275],-0.417617652492,"[ 1.006295    1.56348833 -0.07462783 -0.85566061 -1.51500278 -1.5272857
 -0.46215106  0.25278235  3.07718108  1.73698687  0.        ]","[[-0.1250441   0.10018196 -0.17557821 -0.17756489]
 [-7.83425373  3.75442272  0.          0.        ]]",[-0.42127249 -0.33056468],[-2.05010962 -0.37687653]
3,-0.402310917716,[-2.40293834 -0.88036985],-0.402310917716,"[ 0.94199866  1.54463442 -0.35869071 -0.59522917 -1.51499924 -1.52728208
 -0.85236586  0.63140729  3.03104133  1.39783798  0.        ]","[[ -0.31987491   0.19971337  -0.17557821  -0.17756489]
 [-11.63617958   6.19057766   0.           0.        ]]",[-0.42127249 -0.33056468],[-1.87100315 -0.45161527]
4,-0.37444494835,[-1.77598091 -0.62701994],-0.37444494835,"[ 0.76474726  1.51784391 -0.72084255 -0.3701854  -1.51499569 -1.52727846
 -1.23463286  0.07077182  2.88459475  0.89320234  0.        ]","[[ -0.58996738   0.28733265  -0.17557821  -0.17756489]
 [-15.36067952   2.58333531   0.           0.        ]]",[-0.42127249 -0.33056468],[-1.75486124 -0.23564202]
5,-0.326268371324,[-2.40479349  0.85953282],-0.326268371324,"[ 0.41091184  1.50798592 -1.09148982 -0.30379766 -1.51499214 -1.52727484
 -1.60937691 -0.3228888   2.52749608  0.24883867  0.        ]","[[ -0.93381486   0.3135864   -0.17557821  -0.17756489]
 [-19.01190216   0.05044294   0.           0.        ]]",[-0.42127249 -0.33056468],[ -1.53467190e+00  -3.27050686e-04]
6,-0.257110937541,[-0.0109198   0.05601528],-0.257110937541,"[-0.15200423  1.49348634 -1.3487445  -0.21579293 -1.51498859 -1.52727123
 -1.97694074  0.20602589  1.90867724 -0.28002856  0.        ]","[[ -1.34998478   0.34874061  -0.17557821  -0.17756489]
 [-22.59319822   3.45358411   0.           0.        ]]",[-0.42127249 -0.33056468],[-0.21401121 -0.04058027]
7,-0.176310739272,[ 0.89839138 -0.38460906],-0.176310739272,"[-0.81728864  1.45994056 -1.34668288 -0.04253573 -1.51498504 -1.52726761
 -1.93553061  0.22972108  1.15352967 -0.45520186  0.        ]","[[ -1.79780123   0.41934216  -0.17557821  -0.17756489]
 [-22.18979599   3.60604456   0.           0.        ]]",[-0.42127249 -0.33056468],[ 1.16908002 -0.02784079]
8,-0.100293543964,[ 1.26588046 -1.13731055],-0.100293543964,"[-1.3636148   1.42915898 -1.0970226   0.09135141 -1.5149815  -1.52726399
 -1.52566263 -0.018409    0.47317837 -0.27112254  0.        ]","[[ -2.20153057   0.47544424  -0.17557821  -0.17756489]
 [-18.19641059   2.00952938   0.           0.        ]]",[-0.42127249 -0.33056468],[ 1.75310171  0.1382339 ]
9,-0.0488631781007,[ 2.30441338  0.97258075],-0.0488631781007,"[-1.69987521  1.42913143 -0.75714831  0.09145049 -1.51497795 -1.52726038
 -1.08253596 -0.64031476 -0.03653695  0.11611516  0.        ]","[[ -2.52214086   0.47548637  -0.17557821  -0.17756489]
 [-13.87895672  -1.99192931   0.           0.        ]]",[-0.42127249 -0.33056468],[ 1.92576981  0.63941503]
