timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.76238233 -0.47548762],-3.41516,"[ 0.77922753  1.11828952  0.35967541  0.07855834 -0.83019624 -0.82501269
  0.40527703 -0.16057454  2.56649816  1.79143259  0.        ]",-0.322102514472,[-3.39436913 -2.01938558],[-3.03003933 -1.38157788],"[[ 0.06166635 -0.05339273 -0.09570464 -0.0949722 ]
 [ 0.00131378 -0.00042936  0.          0.        ]]"
1,[-0.76238233 -0.47548762],-3.35229,"[ 0.7820648   1.11475447  0.29192224  0.00718231 -0.83019596 -0.82501241
  0.18412272 -0.82234314  2.56528123  1.60522746  0.        ]",-0.318208944246,[-2.50828218 -1.64039302],[-2.15675255 -2.14909098],"[[ 0.02201724 -0.09311364 -0.09570464 -0.0949722 ]
 [-3.95306763 -3.9584747   0.          0.        ]]"
2,[-0.76238233 -0.47548762],-3.08459,"[ 0.77461153  1.09300122  0.09042697 -0.20303231 -0.83019567 -0.82501213
 -0.03266408 -1.47101193  2.50573557  1.05859954  0.        ]",-0.304594100725,[-1.41438711 -1.35699606],[-1.49330223 -2.07811273],"[[-0.09593569 -0.21120943 -0.09570464 -0.0949722 ]
 [-7.82935519 -7.8381737   0.          0.        ]]"
3,[-0.76238233 -0.47548762],-2.71106,"[ 0.7107164   1.02111467 -0.23589707 -0.53712574 -0.83019539 -0.82501185
 -0.24518703 -2.10682926  2.23382611  0.23016118  0.        ]",-0.275906847453,[ 0.08666313 -0.50388771],[-0.87342685 -1.31460557],"[[ -0.29064862  -0.40612824  -0.09570464  -0.0949722 ]
 [-11.62940227 -11.64101721   0.           0.        ]]"
4,[-0.76238233 -0.47548762],-2.37421,"[ 0.52512207  0.85235214 -0.64789493 -0.9531717  -0.8301951  -0.82501156
 -0.425563   -2.73005864  1.57559677 -0.61042935  0.        ]",-0.225773702442,[ 1.41160953  0.99996203],[ 1.77177875  1.58644359],"[[ -0.5555939   -0.67634895  -0.09570464  -0.0949722 ]
 [-14.8546413  -15.36858881   0.           0.        ]]"
5,[-0.76238233 -0.47548762],-2.05323,"[ 0.25111718  0.62030405 -0.98466125 -1.28141652 -0.83019481 -0.82501128
 -0.18802571 -2.01730133  0.76400345 -0.96528924  0.        ]",-0.168359042256,[ 1.52915096  0.60652864],[ 1.87089857  0.79841399],"[[ -0.81007413  -0.94094859  -0.09570464  -0.0949722 ]
 [-10.60732473 -11.10558438   0.           0.        ]]"
6,[-0.76238233 -0.47548762],-1.57397,"[ 0.02392134  0.42382625 -1.16665414 -1.45426978 -0.83019453 -0.825011
  0.04489097 -1.45211932  0.20277506 -0.91884364  0.        ]",-0.125778036232,[ 1.50727189  0.54496497],[ 0.75465937  0.60387381],"[[-0.98043675 -1.12914389 -0.09570464 -0.0949722 ]
 [-6.44262772 -7.72522193  0.          0.        ]]"
7,[-0.76238233 -0.47548762],-1.44214,"[-0.11915669  0.27811389 -1.25269087 -1.53980479 -0.83019424 -0.82501072
  0.21896574 -1.02688173 -0.11298157 -0.77104248  0.        ]",-0.0985443344294,[ 1.10339284  0.47985554],[ 1.33548722 -0.18854748],"[[-1.07806101 -1.25812998 -0.09570464 -0.0949722 ]
 [-3.33006116 -5.18186714  0.          0.        ]]"
8,[-0.76238233 -0.47548762],-1.35862,"[-0.15898327  0.14871507 -1.27339794 -1.59032547 -0.83019396 -0.82501043
  0.4439579  -1.13470196 -0.25218296 -0.62590407  0.        ]",-0.0829069628118,[ 0.21654606  0.88208455],[ 0.51061106  1.25647464],"[[-1.10429874 -1.36823772 -0.09570464 -0.0949722 ]
 [ 0.69294063 -5.82674599  0.          0.        ]]"
9,[-0.76238233 -0.47548762],-1.29573,"[-0.10750073  0.05799308 -1.24637526 -1.61267371 -0.83019367 -0.82501015
  0.55615116 -0.45345649 -0.24946841 -0.54903288  0.        ]",-0.079197657694,[-0.23657407 -0.25134939],[-0.41070713 -0.40572134],"[[-1.07031271 -1.44389149 -0.09570464 -0.0949722 ]
 [ 2.69902841 -1.75219903  0.          0.        ]]"
