timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.58496457 -0.3368732 ],-1.5441,"[ 0.79671073  1.16882259  0.40785282 -0.0046227   1.42744876  1.27005852
  0.45272837 -0.19404802 -0.31945265 -1.5258222   0.        ]",-0.14345218597,[ 3.01565647 -0.27900058],[ 4.04039744 -0.55445025],"[[ 0.0816342  -0.0561471   0.16421827  0.14703185]
 [ 0.00079604 -0.00419867  0.          0.        ]]"
1,[-0.58496457 -0.3368732 ],-1.48996,"[ 0.7901862   1.16707553  0.4756187  -0.04686894  1.4274475   1.27005756
  0.6821105  -0.54400349 -0.32433597 -1.4489324   0.        ]",-0.13773172284,[ 2.38843846 -0.27526137],[ 2.33487113 -0.67450855],"[[ 0.12134906 -0.07827278  0.16421827  0.14703185]
 [ 3.95751327 -2.20104102  0.          0.        ]]"
2,[-0.58496457 -0.3368732 ],-1.40044,"[ 0.75585986  1.15770947  0.67472979 -0.18069307  1.42744624  1.27005659
  0.9069662  -0.96275024 -0.35005754 -1.22880019  0.        ]",-0.121049659407,[ 1.32858026 -0.07999176],[ 0.65426194  0.72360616],"[[ 0.23941485 -0.14866812  0.16421827  0.14703185]
 [ 7.83615474 -4.82972135  0.          0.        ]]"
3,[-0.58496457 -0.3368732 ],-1.12411,"[ 0.66082652  1.14347283  0.96824212 -0.30657484  1.42744497  1.27005562
  1.0479619  -0.49123425 -0.43043913 -0.84276211  0.        ]",-0.0907443929247,[-0.15359214 -0.98696697],[-0.36767826 -1.56072376],"[[  0.42053992  -0.21556471   0.16421827   0.14703185]
 [ 10.2682615   -1.86978745   0.           0.        ]]"
4,[-0.58496457 -0.3368732 ],-1.08057,"[ 0.5103291   1.12082008  1.2495969  -0.44869936  1.42744371  1.27005466
  0.95195479 -1.11598124 -0.56034334 -0.47274213  0.        ]",-0.0598273121294,[-0.77056026  0.74786711],[-0.66252856  0.98068715],"[[ 0.60928943 -0.29230956  0.16421827  0.14703185]
 [ 8.61220237 -5.79163168  0.          0.        ]]"
5,[-0.58496457 -0.3368732 ],-1.03129,"[ 0.36315345  1.09198056  1.44156715 -0.58573031  1.42744244  1.27005369
  0.79005121 -0.47895813 -0.68198642 -0.23399338  0.        ]",-0.038738355493,[-1.12145877 -0.01333332],[-1.05306    -0.01024669],"[[ 0.75351317 -0.36801977  0.16421827  0.14703185]
 [ 5.81946424 -1.79272961  0.          0.        ]]"
6,[-0.58496457 -0.3368732 ],-1.04821,"[ 0.27605042  1.07610261  1.53262653 -0.64935796  1.42744118  1.27005272
  0.55403768 -0.47952206 -0.75593082 -0.11216945  0.        ]",-0.0281536659992,[-0.67431313  0.57186288],[-1.37346044  0.35359419],"[[ 0.82905602 -0.40390974  0.16421827  0.14703185]
 [ 1.74836907 -1.7962708   0.          0.        ]]"
7,[-0.58496457 -0.3368732 ],-1.07358,"[ 0.28210571  1.0659196   1.52672579 -0.68702622  1.42743992  1.27005175
  0.32265946 -0.25058852 -0.73983094 -0.1517002   0.        ]",-0.031369279495,[ 0.16487551  0.59792483],[ 0.71511605  0.68400895],"[[ 0.82397913 -0.42541595  0.16421827  0.14703185]
 [-2.24277052 -0.35914501  0.          0.        ]]"
8,[-0.58496457 -0.3368732 ],-1.03716,"[ 0.3010451   1.07542847  1.50787848 -0.65191561  1.42743865  1.27005079
  0.48917951  0.18182151 -0.72941271 -0.16081572  0.        ]",-0.0322313223913,[-0.48620635 -0.73475862],[-0.58735119 -0.12399066],"[[ 0.80794315 -0.40536394  0.16421827  0.14703185]
 [ 0.62960695  2.3553009   0.          0.        ]]"
9,[-0.58496457 -0.3368732 ],-1.05016,"[ 0.31368932  1.09381789  1.49495206 -0.57790733  1.42743739  1.27004982
  0.35376492  0.09632352 -0.73568913 -0.13002551  0.        ]",-0.0298049030374,[-0.00204929 -0.34388819],[-0.02255996  0.52025501],"[[ 0.79709925 -0.36364292  0.16421827  0.14703185]
 [-1.70621384  1.81858927  0.          0.        ]]"
10,[-0.58496457 -0.3368732 ],-1.05578,"[ 0.35323527  1.11573266  1.45264338 -0.47549183  1.42743613  1.27004885
  0.35050353  0.4187485  -0.72108913 -0.13375488  0.        ]",-0.0303719756586,[ 0.03620331 -1.20913494],[ 1.10734024 -0.31638289],"[[ 0.76241055 -0.30696351  0.16421827  0.14703185]
 [-1.76246893  3.84260557  0.          0.        ]]"
11,[-0.58496457 -0.3368732 ],-1.04769,"[ 0.34784995  1.13600948  1.45857816 -0.35855392  1.42743486  1.27004788
  0.58189066  0.20682637 -0.76136305 -0.04259415  0.        ]",-0.0228084064122,[-0.92155844 -1.35539103],[-1.33453792 -0.58778998],"[[ 0.7672071  -0.24345912  0.16421827  0.14703185]
 [ 2.22882626  2.51226995  0.          0.        ]]"
12,[-0.58496457 -0.3368732 ],-1.0731,"[  3.42827088e-01   1.14309202e+00   1.46406238e+00  -3.09346964e-01
   1.42743360e+00   1.27004692e+00   3.50050443e-01  -1.71608173e-01
  -7.82809139e-01  -2.55739508e-04   0.00000000e+00]",-0.0193923341832,[-0.08302622 -0.05478963],[-0.76439802 -0.14672491],"[[ 0.77165941 -0.21704898  0.16421827  0.14703185]
 [-1.77027771  0.13665673  0.          0.        ]]"
13,[-0.58496457 -0.3368732 ],-1.06618,"[ 0.41422951  1.14229825  1.38116883 -0.31515972  1.42743233  1.27004595
  0.17678876 -0.26440357 -0.69784069 -0.1488916   0.        ]",-0.0320622974735,[ 0.98114693  0.46612665],[ 1.0906997  -0.06941039],"[[ 0.70626777 -0.22016046  0.16421827  0.14703185]
 [-4.75893702 -0.44586426  0.          0.        ]]"
14,[-0.58496457 -0.3368732 ],-1.05261,"[ 0.46976422  1.1392428   1.30837298 -0.33679777  1.42743107  1.27004498
  0.41158816 -0.30702406 -0.62890743 -0.28993733  0.        ]",-0.0444077092146,[ 0.54074526  0.07160311],[ 1.12148414 -1.27424588],"[[ 0.65172538 -0.23176218  0.16421827  0.14703185]
 [-0.70878681 -0.71341376  0.          0.        ]]"
15,[-0.58496457 -0.3368732 ],-1.08292,"[ 0.44409366  1.12304847  1.34303257 -0.43644769  1.42742981  1.27004402
  0.64182531 -0.93577584 -0.63265197 -0.30075276  0.        ]",-0.0450586217606,[-0.16890508  1.03501642],[-0.34827811  1.70411613],"[[ 0.67739644 -0.28563182  0.16421827  0.14703185]
 [ 3.26266861 -4.66038656  0.          0.        ]]"
16,[-0.58496457 -0.3368732 ],-1.03998,"[ 0.39089325  1.10409881  1.40946888 -0.53214874  1.42742854  1.27004305
  0.55812191 -0.29022787 -0.6660874  -0.25248084  0.        ]",-0.0405313255682,[-0.25144625 -0.00453243],[-0.28359584  0.04696633],"[[ 0.72816341 -0.33818039  0.16421827  0.14703185]
 [ 1.81883987 -0.60798015  0.          0.        ]]"
17,[-0.58496457 -0.3368732 ],-1.04624,"[ 0.36380751  1.10007613  1.44081208 -0.55047318  1.42742728  1.27004208
  0.49099191 -0.25861617 -0.68998043 -0.2092293   0.        ]",-0.0367067337007,[-0.15482846  0.10035992],[-0.17849981  0.45954385],"[[ 0.75292217 -0.34834894  0.16421827  0.14703185]
 [ 0.66089163 -0.40953927  0.          0.        ]]"
18,[-0.58496457 -0.3368732 ],-1.05041,"[ 0.35713944  1.10409014  1.44829283 -0.53218189  1.42742602  1.27004111
  0.44925694  0.03258133 -0.70168657 -0.18227435  0.        ]",-0.0344227186912,[-0.14200024 -0.47652474],[ 0.36217592  0.32319492],"[[ 0.75891702 -0.33819898  0.16421827  0.14703185]
 [-0.05900811  1.41844292  0.          0.        ]]"
19,[-0.58496457 -0.3368732 ],-1.04709,"[ 0.34230623  1.11911298  1.46461873 -0.45779363  1.42742475  1.27004015
  0.5323578   0.23188101 -0.73808187 -0.09970459  0.        ]",-0.02748346806,[-0.66200954 -1.18856215],[-0.7325795  -2.63794259],"[[ 0.77211903 -0.29727747  0.16421827  0.14703185]
 [ 1.37443345  2.6695398   0.          0.        ]]"
