timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.71285808 -0.43384093],-1.77737,"[ 0.78069429  1.12991669  0.14966688  0.21710285  0.92519132  0.71415314
  0.41459177 -0.16642115  0.28835191 -1.04448365  0.        ]",-0.138787427613,[ 2.37517166  0.51510894],[ 2.58582151  1.50135584],"[[-0.06458391  0.02850308  0.10666195  0.08253506]
 [ 0.00386698  0.00308892  0.          0.        ]]"
1,[-0.71285808 -0.43384093],-1.65424,"[ 0.78370029  1.12759539  0.21778375  0.28954584  0.92519094  0.7141529
  0.6364412   0.48808411  0.28996132 -0.86236351  0.        ]",-0.130730194579,[ 1.25579345 -0.57694334],[ 1.76676878 -0.39121932],"[[-0.02483226  0.06827664  0.10666195  0.08253506]
 [ 3.95814079  3.96108106  0.          0.        ]]"
2,[-0.71285808 -0.43384093],-1.37197,"[ 0.77687083  1.12004494  0.42009116  0.403623    0.92519056  0.71415266
  0.85402514  0.21870689  0.2561579  -0.41110037  0.        ]",-0.111381449878,[-0.40301725 -1.2517004 ],[-0.57020554 -1.44630191],"[[ 0.09324215  0.13115391  0.10666195  0.08253506]
 [ 7.83638784  2.33207607  0.          0.        ]]"
3,[-0.71285808 -0.43384093],-1.2901,"[ 0.7412651   1.11900036  0.6444255   0.41529648  0.92519019  0.71415242
  0.71886389 -0.44354809  0.18393706 -0.01410363  0.        ]",-0.0959498106895,[-0.7369256 -0.6488266],[-0.87294639  0.46279123],"[[ 0.22579855  0.13761341  0.10666195  0.08253506]
 [ 5.42726243 -1.67277932  0.          0.        ]]"
4,[-0.71285808 -0.43384093],-1.27822,"[ 0.7093327   1.12130681  0.76503234  0.38867298  0.92518981  0.71415219
  0.51905839 -0.13482397  0.13606312  0.17118852  0.        ]",-0.0896517201578,[-0.57508558 -0.61493635],[-0.49453557  0.36248565],"[[ 0.29861165  0.12288953  0.10666195  0.08253506]
 [ 1.86590936  0.1941676   0.          0.        ]]"
5,[-0.71285808 -0.43384093],-1.28161,"[ 0.70047084  1.11840774  0.79334075  0.42167026  0.92518943  0.71415195
  0.40719927  0.10201212  0.11188155  0.24554792  0.        ]",-0.0871460278414,[-0.40478927 -0.61784464],[-0.37496141 -0.04744248],"[[ 0.31592556  0.14114283  0.10666195  0.08253506]
 [-0.12787796  1.62638616  0.          0.        ]]"
6,[-0.71285808 -0.43384093],-1.28599,"[ 0.70938197  1.11271244  0.76486801  0.47629695  0.92518906  0.71415171
  0.32412653  0.06571786  0.11068105  0.23997243  0.        ]",-0.0870514323343,[-0.03347263 -0.34116518],[-0.40104014 -0.20243283],"[[ 0.29851175  0.17146844  0.10666195  0.08253506]
 [-1.60857385  1.4069041   0.          0.        ]]"
7,[-0.71285808 -0.43384093],-1.2869,"[ 0.73130057  1.1083984   0.68600738  0.51185219  0.92518868  0.71415148
  0.2369218  -0.07133707  0.13996679  0.13456956  0.        ]",-0.0902695222217,[ 0.62397289  0.15993038],[-0.58048373 -0.56435175],"[[ 0.25074509  0.19129081  0.10666195  0.08253506]
 [-3.1629189   0.57809234  0.          0.        ]]"
8,[-0.71285808 -0.43384093],-1.38115,"[ 0.76121379  1.11084154  0.54227228  0.49220016  0.9251883   0.71415124
  0.11164682 -0.44261095  0.2045745  -0.12604801  0.        ]",-0.0997455305925,[ 1.79157996  1.10175824],[ 1.60822022  1.31044665],"[[ 0.16508322  0.18032585  0.10666195  0.08253506]
 [-5.39583207 -1.66711064  0.          0.        ]]"
9,[-0.71285808 -0.43384093],-1.40186,"[ 0.77611485  1.10936455  0.42806485  0.50421455  0.92518792  0.714151
  0.33949001  0.21735733  0.23712689 -0.31214961  0.        ]",-0.10695030816,[ 1.2416563  0.1745666],[ 1.24720352  1.08178863],"[[ 0.09791277  0.18702678  0.10666195  0.08253506]
 [-1.33473192  2.32391113  0.          0.        ]]"
10,[-0.71285808 -0.43384093],-1.31059,"[ 0.77377561  1.08580475  0.45066294  0.65639402  0.92518755  0.71415077
  0.56283116  0.86426719  0.19610816 -0.14598382  0.        ]",-0.0994271958423,[-0.10616887 -1.11830902],[-0.22678751 -2.18244598],"[[ 0.11115897  0.27275586  0.10666195  0.08253506]
 [ 2.64612411  6.23596567  0.          0.        ]]"
11,[-0.71285808 -0.43384093],-1.30686,"[ 0.76404409  1.05454467  0.52446917  0.80159491  0.92518717  0.71415053
  0.50964921  0.18913909  0.12284029  0.09633504  0.        ]",-0.0890917208719,[-0.32220304 -0.61219043],[-0.48124231 -0.98695626],"[[ 0.15457094  0.35651216  0.10666195  0.08253506]
 [ 1.69820679  2.15326973  0.          0.        ]]"
12,[-0.71285808 -0.43384093],-1.32996,"[ 0.76007889  1.05309115  0.54908589  0.80746168  0.92518679  0.71415029
  0.40103754 -0.46402077  0.10938198  0.14149147  0.        ]",-0.0874657349671,[ 0.18804184  0.1871345 ],[-0.05042219 -0.05734488],"[[ 0.16911167  0.35994746  0.10666195  0.08253506]
 [-0.23769511 -1.79657813  0.          0.        ]]"
13,[-0.71285808 -0.43384093],-1.34105,"[ 0.76195142  1.06836181  0.53773786  0.74241155  0.92518642  0.71415006
  0.39011466 -0.49567459  0.13692257  0.07057577  0.        ]",-0.0906340170912,[ 0.41126293  0.30079716],[ 0.36456777 -0.29985164],"[[ 0.1624044   0.32209531  0.10666195  0.08253506]
 [-0.43238372 -1.98799875  0.          0.        ]]"
14,[-0.71285808 -0.43384093],-1.35127,"[ 0.76030413  1.08643218  0.54774199  0.6529786   0.92518604  0.71414982
  0.47153282 -0.68559087  0.16043382  0.01490824  0.        ]",-0.0934439694724,[ 0.29319414  0.30114946],[ 0.6147329   0.81432746],"[[ 0.16831713  0.27081225  0.10666195  0.08253506]
 [ 1.01882226 -3.13647847  0.          0.        ]]"
15,[-0.71285808 -0.43384093],-1.29177,"[ 0.74601933  1.09552087  0.62279104  0.60046871  0.92518566  0.71414958
  0.60676747 -0.14227744  0.14334289  0.09858876  0.        ]",-0.0909026925569,[-0.64122111 -0.69524741],[-0.73577749 -0.36885473],"[[ 0.21287818  0.2410479   0.10666195  0.08253506]
 [ 3.42925826  0.1490937   0.          0.        ]]"
16,[-0.71285808 -0.43384093],-1.31706,"[ 0.73094508  1.09880678  0.68740119  0.57973689  0.92518528  0.71414935
  0.43969252 -0.38409359  0.11866007  0.19065558  0.        ]",-0.0879696315971,[-0.18307537 -0.11313713],[-0.08163079 -1.28237211],"[[ 0.25158466  0.22935773  0.10666195  0.08253506]
 [ 0.45130416 -1.3132383   0.          0.        ]]"
17,[-0.71285808 -0.43384093],-1.33003,"[ 0.72851196  1.11428415  0.69688335  0.4621954   0.92518491  0.71414911
  0.42115928 -1.03454394  0.14888215  0.11343569  0.        ]",-0.0912548060546,[ 0.2188755   0.84129429],[ 0.18840591  0.15823324],"[[ 0.25729638  0.16362726  0.10666195  0.08253506]
 [ 0.12096827 -5.24669967  0.          0.        ]]"
18,[-0.71285808 -0.43384093],-1.3338,"[ 0.7241816   1.12776903  0.71323616  0.28543441  0.92518453  0.71414887
  0.46282464 -0.91380755  0.18534102 -0.00147081  0.        ]",-0.0958844856044,[ 0.28754079  0.6070838 ],[ 0.54183429  0.4114045 ],"[[ 0.26716698  0.06601885  0.10666195  0.08253506]
 [ 0.86361659 -4.51657456  0.          0.        ]]"
19,[-0.71285808 -0.43384093],-1.28251,"[  7.05725260e-01   1.13036623e+00   7.76747671e-01   1.52216222e-01
   9.25184153e-01   7.14148635e-01   5.82083702e-01  -6.29781297e-01
   1.86323620e-01  -1.23508307e-04   0.00000000e+00]",-0.0959516665671,[-0.30157524 -0.17621362],[-0.77449198 -0.53364995],"[[ 0.30576692 -0.00707956  0.10666195  0.08253506]
 [ 2.98930089 -2.7989881   0.          0.        ]]"
20,[-0.71285808 -0.43384093],-1.3082,"[ 0.69057534  1.1261735   0.82308894  0.01268033  0.92518378  0.7141484
  0.40691985 -0.96983586  0.19228438 -0.03436849  0.        ]",-0.0970042131527,[ 0.46599251  1.02267551],[ 0.2341482   1.64057021],"[[ 0.33422774 -0.0836919   0.10666195  0.08253506]
 [-0.1328285  -4.85539705  0.          0.        ]]"
