timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.27478766 -0.22172262],[-2.8670578 -2.1292243],"[ 0.90786898  1.35138747  0.1121958   0.00359648 -0.27226649 -1.54787137
  0.57416354 -0.25857362  1.53053497  1.88415686  0.        ]",-0.295252057201,-1.66598,[-2.5301736 -0.3425982],"[[-0.07800258  0.08016688 -0.03110954 -0.17839522]
 [ 0.00392769 -0.00327021  0.          0.        ]]"
1,[-0.27478766 -0.22172262],[-2.24323177 -1.74373507],"[ 0.90219825  1.35253548  0.04745562 -0.02649856 -0.2722663  -1.54786805
  0.32784776 -0.45657677  1.52590619  1.7831226   0.        ]",-0.289254657672,-1.58234,[-3.25234521 -1.27953658],"[[-0.11761007  0.06650685 -0.03110954 -0.17839522]
 [-3.95150733 -1.35822292  0.          0.        ]]"
2,[-0.27478766 -0.22172262],[-1.36965144 -1.0870645 ],"[ 0.87184883  1.35507414 -0.14310787 -0.17353286 -0.27226612 -1.54786473
  0.0864667  -1.03105427  1.4825501   1.45652302  0.        ]",-0.268535118112,-1.44454,[-2.76006938 -1.2895956 ],"[[ -2.35531155e-01  -1.00584231e-04  -3.11095381e-02  -1.78395216e-01]
 [ -7.82769915e+00  -5.28942278e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.27478766 -0.22172262],[-0.30240178 -0.28062183],"[ 0.77873971  1.34308409 -0.44483508 -0.49152809 -0.27226593 -1.5478614
 -0.15014671 -1.5941553   1.29932582  0.91509116  0.        ]",-0.227701937226,-1.27406,[-0.11362237  1.76187446],"[[ -0.43020757  -0.14455119  -0.03110954  -0.17839522]
 [-11.62733034  -9.14278793   0.           0.        ]]"
4,[-0.27478766 -0.22172262],[ 0.1187311  -0.60822946],"[ 0.59996397  1.30842526 -0.77330128 -0.79624087 -0.27226575 -1.54785808
 -0.16392621 -0.98904452  0.94471404  0.40209864  0.        ]",-0.17582236888,-0.897457,[ 1.03456001 -1.25748323],"[[ -0.66497444  -0.28586097  -0.03110954  -0.17839522]
 [-11.84860843  -5.00197584   0.           0.        ]]"
5,[-0.27478766 -0.22172262],[ 0.85905415  0.4812994 ],"[ 0.40291272  1.25298009 -1.00445403 -1.08346185 -0.27226556 -1.54785476
  0.09709153 -1.5534056   0.54052657  0.09194617  0.        ]",-0.127453031238,-0.430577,[-0.45072879  0.00062213],"[[-0.85989153 -0.42464911 -0.03110954 -0.17839522]
 [-7.65708878 -8.86396588  0.          0.        ]]"
6,[-0.27478766 -0.22172262],[ 1.72504199  1.12945831],"[ 0.20178358  1.15421551 -1.16742633 -1.42090746 -0.27226538 -1.54785144
 -0.00455097 -1.52728939  0.09317767 -0.05460009  0.        ]",-0.0780832708662,-0.263685,[ 1.31861388  0.39253429],"[[-1.02940934 -0.60013564 -0.03110954 -0.17839522]
 [-9.28930037 -8.68527243  0.          0.        ]]"
7,[-0.27478766 -0.22172262],[ 1.37409341  1.13091624],"[ 0.01332159  1.04152588 -1.27448418 -1.68964219 -0.27226519 -1.54784812
  0.25319389 -1.27521363 -0.30052569 -0.05129452  0.        ]",-0.0353388603259,-0.178012,[ 1.42398746  1.68261208],"[[-1.17366869 -0.75653395 -0.03110954 -0.17839522]
 [-5.15034138 -6.96030975  0.          0.        ]]"
8,[-0.27478766 -0.22172262],[ 0.79579234  0.64198422],"[-0.07195506  0.9602251  -1.31109776 -1.83970411 -0.27226501 -1.5478448
  0.50582275 -0.67663536 -0.49058944  0.00310055  0.        ]",-0.0148215865365,-0.209881,[ 2.00042186  0.51178862],"[[-1.23597326 -0.85464243 -0.03110954 -0.17839522]
 [-1.09353564 -2.86418732  0.          0.        ]]"
9,[-0.27478766 -0.22172262],[ 0.10350436  0.17712942],"[-0.04706159  0.92817515 -1.30110904 -1.89136516 -0.27226482 -1.54784148
  0.75351135 -0.37239368 -0.49097737  0.01987988  0.        ]",-0.013565322228,-0.171352,[ 1.41990398  0.52507093],"[[-1.21793697 -0.89103739 -0.03110954 -0.17839522]
 [ 2.88394158 -0.78223579  0.          0.        ]]"
10,[-0.27478766 -0.22172262],[-0.77459908 -0.54489112],"[ 0.08352166  0.93295436 -1.23903397 -1.8838931  -0.27226464 -1.54783816
  0.99630041 -0.06647375 -0.32653865  0.00462758  0.        ]",-0.0303270604897,-0.102609,[-0.21110587 -0.92518964],"[[-1.12114012 -0.88567822 -0.03110954 -0.17839522]
 [ 6.7827473   1.3112006   0.          0.        ]]"
11,[-0.27478766 -0.22172262],[-0.91658133 -0.22119637],"[ 0.24431279  0.92330952 -1.13764311 -1.89886733 -0.27226445 -1.54783483
  0.93600233 -0.60554264 -0.12800483  0.02004305  0.        ]",-0.0518027288526,-0.0774263,[-0.40716688 -1.1659448 ],"[[-0.99520028 -0.89646604 -0.03110954 -0.17839522]
 [ 5.8144789  -2.3776959   0.          0.        ]]"
12,[-0.27478766 -0.22172262],[-0.81428152  0.40638769],"[ 0.36193871  0.8427691  -1.04254234 -2.01194129 -0.27226427 -1.54783151
  0.82859524 -1.17720021 -0.04681865  0.07548792  0.        ]",-0.0603188277072,-0.0451924,[-1.24287685  0.10692649],"[[-0.8962155  -0.98326928 -0.03110954 -0.17839522]
 [ 4.08971532 -6.28960644  0.          0.        ]]"
13,[-0.27478766 -0.22172262],[-0.3012681  0.7088784],"[ 0.40840932  0.72337045 -0.9991108  -2.1455811  -0.27226408 -1.54782819
  0.57714653 -1.09696332 -0.09044823  0.13334732  0.        ]",-0.0551647234427,-0.0706143,[-0.50282141  0.89671359],"[[-0.85493346 -1.10355225 -0.03110954 -0.17839522]
 [ 0.05187919 -5.74054929  0.          0.        ]]"
14,[-0.27478766 -0.22172262],[-0.05579452  0.49286115],"[ 0.38728085  0.64178862 -1.01930778 -2.21714407 -0.2722639  -1.54782487
  0.4531185  -0.56141626 -0.18745154  0.16714088  0.        ]",-0.0442613230295,-0.0862883,[-0.08167703 -0.62870621],"[[-0.87387911 -1.18159316 -0.03110954 -0.17839522]
 [-1.93979637 -2.07575985  0.          0.        ]]"
15,[-0.27478766 -0.22172262],[ 0.15961815  1.03469789],"[ 0.33965801  0.57061525 -1.0621091  -2.26802426 -0.27226371 -1.54782155
  0.4354131  -0.91918298 -0.3045827   0.20290552  0.        ]",-0.0316186895879,-0.111061,[ 0.33198037 -0.00586896],"[[-0.91552736 -1.24767228 -0.03110954 -0.17839522]
 [-2.22410982 -4.52399321  0.          0.        ]]"
16,[-0.27478766 -0.22172262],[ 0.00316016  1.14756858],"[ 0.30336478  0.47138023 -1.09237194 -2.32248866 -0.27226353 -1.54781823
  0.5199506  -0.90953357 -0.41823816  0.2670224   0.        ]",-0.0225393629312,-0.119503,[ 0.32769822  0.86319694],"[[-0.94638916 -1.33748973 -0.03110954 -0.17839522]
 [-0.86657477 -4.45796879  0.          0.        ]]"
17,[-0.27478766 -0.22172262],[-0.28459853  0.6914649 ],"[ 0.29841317  0.41065328 -1.09635032 -2.3469056  -0.27226334 -1.54781491
  0.60172318 -0.39720804 -0.46234592  0.30911523  0.        ]",-0.0220693438379,-0.0621178,[-1.44376394  1.27307669],"[[-0.9505459  -1.39147348 -0.03110954 -0.17839522]
 [ 0.44656128 -0.95208722  0.          0.        ]]"
18,[-0.27478766 -0.22172262],[ 0.30858362  0.39377153],"[ 0.26118593  0.43422572 -1.12517875 -2.33819421 -0.27226316 -1.54781159
  0.35468918  0.18429774 -0.4913318   0.29894507  0.        ]",-0.0194903276272,-0.179571,[ 1.1650713   1.55556411],"[[-0.98141633 -1.37058981 -0.03110954 -0.17839522]
 [-3.52037662  3.02720094  0.          0.        ]]"
