timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.82180613 -0.50120038],[ 0.82060105  2.79984498],"[ 0.77849896  1.11133777  0.41574066  0.29106092 -0.39666193  0.55668786
  0.39921336 -0.15209931  2.03021055 -0.27468007  0.        ]",-0.256730210451,-2.72762,[ 1.05929991  2.39599983],"[[ 0.08908919  0.05782085 -0.04526536  0.06443133]
 [-0.00092332  0.00208214  0.          0.        ]]"
1,[-0.82180613 -0.50120038],[ 0.2724818   2.75836372],"[ 0.7710633   1.10754508  0.48301911  0.36135558 -0.39666185  0.55668772
  0.61668987  0.51941355  2.00683169 -0.08653142  0.        ]",-0.253068853481,-2.62333,[-0.72631827  2.86939298],"[[ 0.12874604  0.09757449 -0.04526536  0.06443133]
 [ 3.95345148  3.96009492  0.          0.        ]]"
2,[-0.82180613 -0.50120038],[-0.10192336  2.79955626],"[ 0.75802737  1.0849018   0.56640297  0.56824276 -0.39666176  0.55668759
  0.4542912   1.17808404  1.9341286   0.25055535  0.        ]",-0.245298414982,-2.59457,[-0.35581435  2.90297443],"[[ 0.17818772  0.21572902 -0.04526536  0.06443133]
 [ 1.0005611   7.84241443  0.          0.        ]]"
3,[-0.82180613 -0.50120038],[-0.77212095  2.32827711],"[ 0.75626425  1.01115724  0.57593293  0.89680774 -0.39666168  0.55668746
  0.37571886  1.82361228  1.8137556   0.55055097  0.        ]",-0.235209703893,-2.54248,[-1.19170144  2.75490362],"[[  0.18386428   0.41075279  -0.04526536   0.06443133]
 [ -0.4281167   11.64727704   0.           0.        ]]"
4,[-0.82180613 -0.50120038],[-1.28685057  1.85817802],"[ 0.76948512  0.8391406   0.49475534  1.3054193  -0.39666159  0.55668732
  0.15855251  2.45650279  1.64211258  0.7581325   0.        ]",-0.22158992269,-2.48836,[-1.3886163   1.03520482],"[[  0.13568323   0.68112684  -0.04526536   0.06443133]
 [ -4.37684667  15.37766255   0.           0.        ]]"
5,[-0.82180613 -0.50120038],[-1.53391433  1.40230417],"[ 0.78526393  0.52194679  0.27977843  1.70492302 -0.39666151  0.55668719
 -0.05432682  3.07680698  1.43463154  0.78495498  0.        ]",-0.203831132783,-2.36858,[-1.52839755  1.03702025],"[[  9.31011036e-03   1.02536487e+00  -4.52653600e-02   6.44313294e-02]
 [ -8.24762601e+00   1.90338817e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.82180613 -0.50120038],[-1.29308367  0.99160856],"[ 0.75307486  0.04218985 -0.0646684   1.94759037 -0.39666142  0.55668705
 -0.26302071  3.68472693  1.17022616  0.6283442   0.        ]",-0.179451910758,-2.20431,[-1.22639263  1.26007638],"[[ -0.19371447   1.44199566  -0.04526536   0.06443133]
 [-12.04230173  22.61713493   0.           0.        ]]"
7,[-0.82180613 -0.50120038],[-0.64038903  0.38445154],"[ 0.59682214 -0.54723787 -0.51194155  1.8493435  -0.39666134  0.55668692
 -0.46762704  4.28047273  0.81098425  0.30913289  0.        ]",-0.146754090471,-1.9921,[-0.80742108  0.01533858],"[[ -0.47188655   1.92957208  -0.04526536   0.06443133]
 [-15.76265374  26.12867116   0.           0.        ]]"
8,[-0.82180613 -0.50120038],[ 0.57948154  0.30194566],"[ 0.24211419 -1.06042519 -0.97942073  1.3231101  -0.39666125  0.55668678
 -0.62629075  4.20284844  0.35889215 -0.09503574  0.        ]",-0.110571543735,-1.87205,[ 1.37035499  0.15581638],"[[ -0.81608415   2.44755614  -0.04526536   0.06443133]
 [-18.64763311  25.67122176   0.           0.        ]]"
9,[-0.82180613 -0.50120038],[ 1.72251081 -0.36459267],"[-0.2280972  -1.32499114 -1.2908932   0.5052794  -0.39666117  0.55668665
 -0.38827122  4.22120984 -0.1808648  -0.41593921  0.        ]",-0.0771754584164,-1.71389,[ 1.65555084 -0.67192865],"[[ -1.1456156    2.96206562  -0.04526536   0.06443133]
 [-14.31973458  25.77953469   0.           0.        ]]"
10,[-0.82180613 -0.50120038],[ 1.39974153  1.19052374],"[-0.62852051 -1.34327453 -1.4148675   0.1018552  -0.39666108  0.55668651
 -0.15499599 -0.05452442 -0.44153713 -0.52379503  0.        ]",-0.0670700681901,-1.60368,[ 1.40778946  1.02930692],"[[ -1.38945433   3.19049253  -0.04526536   0.06443133]
 [-10.07810109   0.57725591   0.           0.        ]]"
11,[-0.82180613 -0.50120038],[ 0.78101832  1.69209909],"[-0.90252454 -1.3447347  -1.44245833  0.18203394 -0.396661    0.55668638
  0.0737144  -0.73205312 -0.35668258 -0.50042052  0.        ]",-0.0702228311883,-1.54913,[ 0.63016304  1.60278468],"[[-1.54929223  3.14526944 -0.04526536  0.06443133]
 [-5.91946993 -3.41627324  0.          0.        ]]"
12,[-0.82180613 -0.50120038],[ 0.49192753  1.44579411],"[-1.06142632 -1.34261649 -1.43859121  0.29283271 -0.39666091  0.55668624
  0.21737827 -0.59250394 -0.26526524 -0.51012208  0.        ]",-0.0760085650147,-1.55963,[ 0.78514732  2.51721545],"[[-1.64147235  3.08276879 -0.04526536  0.06443133]
 [-3.30723587 -2.5937355   0.          0.        ]]"
13,[-0.82180613 -0.50120038],[ 0.12571838  1.00787926],"[-1.12035622 -1.33875722 -1.4334563   0.36337695 -0.39666083  0.55668611
  0.39194615 -0.39799766 -0.21186302 -0.52604947  0.        ]",-0.080047538827,-1.56519,[ 0.45908486  1.19866703],"[[-1.67576964  3.04287061 -0.04526536  0.06443133]
 [-0.13307536 -1.44726633  0.          0.        ]]"
