timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.91498089 -0.5640291 ],[ 2.54314017 -0.79512167],"[ 0.77921601  1.10021196  0.14803923  0.09455395  1.5754817   0.70428786
  0.37855928 -0.13775764 -0.56887103 -1.27194038  0.        ]",-0.104898446606,-2.34281,[ 2.56743141 -1.62695899],"[[-0.06188508 -0.06309314  0.18217348  0.08152682]
 [-0.00441058  0.00336299  0.          0.        ]]"
1,[-0.91498089 -0.5640291 ],[ 1.73118937 -0.01092553],"[ 0.7821575   1.09609637  0.21523205  0.02615249  1.57548084  0.70428769
  0.5985347  -0.82495459 -0.56692275 -1.20957597  0.        ]",-0.101128275411,-2.34664,[ 2.07327928 -0.20221786],"[[-0.02226644 -0.10276981  0.18217348  0.08152682]
 [ 3.95309402 -3.95782129  0.          0.        ]]"
2,[-0.91498089 -0.5640291 ],[ 0.31888387  0.00239712],"[ 0.77451649  1.08036037  0.41524906 -0.12171854  1.57547997  0.70428753
  0.81409122 -0.95052348 -0.56756099 -0.96911347  0.        ]",-0.0865262547088,-2.08713,[ 0.2607208  -1.05921838],"[[ 0.09570455 -0.18918863  0.18217348  0.08152682]
 [ 7.83110063 -4.68163488  0.          0.        ]]"
3,[-0.91498089 -0.5640291 ],[-0.64122677  1.78984725],"[ 0.7227457   1.03849599  0.69131315 -0.34323805  1.57547911  0.70428736
  0.86289631 -1.6214084  -0.59873665 -0.65517189  0.        ]",-0.0669013119783,-2.00313,[-0.11826733  1.68385043],"[[ 0.26113616 -0.32162194  0.18217348  0.08152682]
 [ 8.70914045 -8.54879623  0.          0.        ]]"
4,[-0.91498089 -0.5640291 ],[-1.31035149  0.71325958],"[ 0.62271215  0.97740771  0.95898428 -0.55068866  1.57547824  0.70428719
  0.8272355  -0.90506496 -0.66327817 -0.33999377  0.        ]",-0.0463521827327,-1.77522,[-1.91370795 -0.05679889],"[[ 0.42888195 -0.45116835  0.18217348  0.08152682]
 [ 8.06758321 -4.41960589  0.          0.        ]]"
5,[-0.91498089 -0.5640291 ],[-1.03630531  1.61951661],"[ 0.52322964  0.92393402  1.1388114  -0.68720573  1.57547738  0.70428703
  0.59847503 -0.92863005 -0.72922124 -0.12005136  0.        ]",-0.0313453712179,-1.88508,[-0.67725222  1.87755693],"[[ 0.54894133 -0.54092311  0.18217348  0.08152682]
 [ 3.95203555 -4.55544279  0.          0.        ]]"
6,[-0.91498089 -0.5640291 ],[-0.64907187  0.51500857],"[ 0.47395623  0.89004162  1.21198898 -0.76088289  1.57547651  0.70428686
  0.44512307 -0.2258919  -0.76202313 -0.05049123  0.        ]",-0.0261842882875,-1.8921,[-0.4789614  -0.14270072],"[[ 0.6003012  -0.59138918  0.18217348  0.08152682]
 [ 1.19313559 -0.50467585  0.          0.        ]]"
7,[-0.91498089 -0.5640291 ],[-0.21969622  1.03160906],"[ 0.46933727  0.87898515  1.2184447  -0.7832485   1.57547564  0.7042867
  0.33849741 -0.32206578 -0.7650465  -0.06363575  0.        ]",-0.026853567182,-1.92214,[ 0.12713835  0.55624415],"[[ 0.60491743 -0.60704485  0.18217348  0.08152682]
 [-0.72512815 -1.05904758  0.          0.        ]]"
8,[-0.91498089 -0.5640291 ],[-0.24554753  0.06851117],"[ 0.47863045  0.87978853  1.20538855 -0.78164772  1.57547478  0.70428653
  0.36720953  0.06363582 -0.7589202  -0.09005852  0.        ]",-0.0286008720254,-1.93064,[ 0.44398869  0.68479916],"[[ 0.59559755 -0.60591887  0.18217348  0.08152682]
 [-0.20857741  1.16423713  0.          0.        ]]"
9,[-0.91498089 -0.5640291 ],[-0.97743028 -1.41255581],"[ 0.46514441  0.91431083  1.22424948 -0.70897169  1.57547391  0.70428636
  0.46501843  0.5299324  -0.76966556  0.03810842  0.        ]",-0.020834431626,-1.87734,[-1.45059055 -0.52655209],"[[ 0.60908119 -0.555666    0.18217348  0.08152682]
 [ 1.5510692   3.8520924   0.          0.        ]]"
