timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.64514238 -0.36518434],-2.04893,"[ 0.79404899  1.154698    0.28670669  0.18939578  1.33624816  1.57649157
  0.43850655 -0.18493118 -0.22000641 -2.11184018  0.        ]",-0.184863168542,[ 3.82949376  0.07571694],[ 3.0221704   0.09387634],"[[ 0.01181715  0.03348613  0.15413096  0.18242003]
 [ 0.00248976 -0.00348994  0.          0.        ]]"
1,[-0.64514238 -0.36518434],-1.96393,"[ 0.7919787   1.15454484  0.35494099  0.196249    1.33624718  1.57649012
  0.66514209 -0.12522335 -0.22474393 -1.9940552   0.        ]",-0.176420123471,[ 3.13785648 -0.50080264],[ 3.01408905 -0.88428708],"[[ 0.05155551  0.03713108  0.15413096  0.18242003]
 [ 3.95817622  0.36675622  0.          0.        ]]"
2,[-0.64514238 -0.36518434],-1.81281,"[ 0.7705609   1.15531014  0.55645738  0.14380482  1.3362462   1.57648867
  0.88738079 -0.69129312 -0.25269091 -1.70312779  0.        ]",-0.155181545942,[ 2.22261143 -0.56243491],[ 3.15700201 -1.00943034],"[[ 0.16963771  0.00924736  0.15413096  0.18242003]
 [ 7.83712287 -3.14342485  0.          0.        ]]"
3,[-0.64514238 -0.36518434],-1.55687,"[ 0.68611811  1.15026865  0.87891346 -0.04782095  1.33624521  1.57648722
  1.10523308 -1.32003468 -0.33165041 -1.31551405  0.        ]",-0.12567327446,[ 0.80844373 -0.09581751],[ 0.71584712 -1.11812719],"[[  0.36453064  -0.09273932   0.15413096   0.18242003]
 [ 11.63951309  -7.04223522   0.           0.        ]]"
4,[-0.64514238 -0.36518434],-1.38445,"[ 0.48482997  1.11182471  1.26946374 -0.37890095  1.33624423  1.57648576
  1.25437841 -1.93623199 -0.49057437 -0.89616991  0.        ]",-0.0913444436154,[-0.84329039  1.32198358],[-0.72536679  2.25625481],"[[  0.62343919  -0.27192208   0.15413096   0.18242003]
 [ 14.24270041 -10.86326905   0.           0.        ]]"
5,[-0.64514238 -0.36518434],-1.2419,"[ 0.20175555  1.03880006  1.58692187 -0.68733094  1.33624325  1.57648431
  1.07375361 -1.26277539 -0.70852687 -0.5400008   0.        ]",-0.0605726326376,[-1.51200473  0.83858287],[-1.43976622 -0.18556595],"[[  0.87666224  -0.44728736   0.15413096   0.18242003]
 [ 11.09009748  -6.6871897    0.           0.        ]]"
6,[-0.64514238 -0.36518434],-1.26126,"[-0.04137481  0.95698772  1.76227936 -0.9157164   1.33624226  1.57648286
  0.8345468  -1.35964607 -0.886357   -0.34858673  0.        ]",-0.0460915734237,[-1.46129942  1.68225718],[-1.14221892 -0.27376638],"[[ 1.0565746  -0.58705781  0.15413096  0.18242003]
 [ 6.91500378 -7.28788839  0.          0.        ]]"
7,[-0.64514238 -0.36518434],-1.3464,"[-0.18418633  0.84370579  1.83725155 -1.14527934  1.33624128  1.57648141
  0.60006229 -1.51095217 -0.9498838  -0.36747071  0.        ]",-0.0486966709259,[-0.83539701  2.655581  ],[-0.59162129  2.47300376],"[[ 1.15381228 -0.74222904  0.15413096  0.18242003]
 [ 2.8223302  -8.22614158  0.          0.        ]]"
8,[-0.64514238 -0.36518434],-1.36665,"[-0.23321881  0.73871282  1.85895774 -1.30596877  1.3362403   1.57647996
  0.46267739 -0.84601999 -0.94356427 -0.47620692  0.        ]",-0.056379190503,[-0.54818374  1.73801959],[-1.14605506  1.81458801],"[[ 1.18619994 -0.86538205  0.15413096  0.18242003]
 [ 0.42442626 -4.10291594  0.          0.        ]]"
9,[-0.64514238 -0.36518434],-1.44129,"[-0.18581357  0.70062352  1.83799935 -1.35534501  1.33623932  1.57647851
  0.23543995 -0.1941793  -0.88896861 -0.59635316  0.        ]",-0.0643345503968,[ 0.35511249  0.82392764],[ 0.46403389  1.72514566],"[[ 1.15489447 -0.90688517  0.15413096  0.18242003]
 [-3.54175859 -0.06086858  0.          0.        ]]"
