timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.88960105 -0.54285163],-3.4292,"[ 0.76866303  1.09931595  0.07437245  0.12016332 -0.66491661 -0.99599324
  0.37513585 -0.1391016   2.44441185  1.71581694  0.        ]",-0.298299927862,[-3.46863723 -2.89013028],[-4.16080359 -3.48039956],"[[-0.09633216 -0.04513473 -0.07621059 -0.11433725]
 [-0.00265567  0.00191482  0.          0.        ]]"
1,[-0.88960105 -0.54285163],-3.45361,"[ 0.76049735  1.09609876  0.00735542  0.05142394 -0.66491645 -0.99599292
  0.15213514 -0.8234134   2.4205598   1.51837541  0.        ]",-0.292833008122,[-2.39717746 -2.48261094],[-2.68740212 -2.02558434],"[[-0.13605986 -0.08480922 -0.07621059 -0.11433725]
 [-3.95695666 -3.9561767   0.          0.        ]]"
2,[-0.88960105 -0.54285163],-3.15452,"[ 0.71995687  1.07497811 -0.18919879 -0.15131957 -0.6649163  -0.99599259
 -0.06646132 -1.49417936  2.29268867  0.95096742  0.        ]",-0.274743286379,[-1.16581118 -2.00015068],[-1.19458411 -2.13508816],"[[-0.25408974 -0.20285951 -0.07621059 -0.11433725]
 [-7.83316045 -7.8359215   0.          0.        ]]"
3,[-0.88960105 -0.54285163],-2.78431,"[ 0.60124174  1.00310061 -0.49932373 -0.47403786 -0.66491614 -0.99599227
 -0.2807578  -2.15165651  1.91103274  0.12964447  0.        ]",-0.239458940384,[ 0.10465308 -0.75245363],[ 0.72931571 -0.8252783 ],"[[ -0.44887788  -0.39773373  -0.07621059  -0.11433725]
 [-11.63311622 -11.63881084   0.           0.        ]]"
4,[-0.88960105 -0.54285163],-2.40669,"[ 0.41504205  0.83755067 -0.79053536 -0.86744792 -0.66491598 -0.99599195
 -0.10506073 -2.67693153  1.26394251 -0.51757194  0.        ]",-0.191377156413,[ 0.91058367  0.70155293],[ 1.09575141  0.6443348 ],"[[ -0.65028064  -0.66099371  -0.07621059  -0.11433725]
 [ -8.5176158  -14.67704802   0.           0.        ]]"
5,[-0.88960105 -0.54285163],-2.02431,"[ 0.2652504   0.60229463 -0.95587989 -1.18926596 -0.66491583 -0.99599162
  0.12744905 -2.18580741  0.6605521  -0.71335981  0.        ]",-0.147648967565,[ 0.68656272  0.93878776],[ 0.41450632  1.26703613],"[[ -0.77926796  -0.92603334  -0.07621059  -0.11433725]
 [ -4.3946995  -11.83637102   0.           0.        ]]"
6,[-0.88960105 -0.54285163],-1.64519,"[ 0.17423449  0.39504999 -1.03812796 -1.36491044 -0.66491567 -0.9959913
  0.22474257 -1.46079978  0.27115245 -0.66864402  0.        ]",-0.11721415613,[ 0.54932487  0.50465482],[ 0.33133289  0.03984853],"[[-0.84985347 -1.12068623 -0.07621059 -0.11433725]
 [-2.66946845 -7.64288871  0.          0.        ]]"
7,[-0.88960105 -0.54285163],-1.58469,"[ 0.12043915  0.22119357 -1.08163057 -1.46012084 -0.66491552 -0.99599098
  0.30163447 -1.40741581  0.02067454 -0.55338593  0.        ]",-0.0953690841359,[ 0.38412109  0.9309985 ],[ 1.03343712  1.7051874 ],"[[-0.88956308 -1.27044604 -0.07621059 -0.11433725]
 [-1.30600337 -7.33411661  0.          0.        ]]"
8,[-0.88960105 -0.54285163],-1.46274,"[ 0.13938122  0.09350586 -1.06670996 -1.50499639 -0.66491536 -0.99599065
  0.52619775 -0.6978954  -0.0620374  -0.44529039  0.        ]",-0.0856718131944,[-0.5895862  -0.28401423],[-0.22724525  0.16208621],"[[-0.87573149 -1.37595274 -0.07621059 -0.11433725]
 [ 2.6760035  -3.23020858  0.          0.        ]]"
9,[-0.88960105 -0.54285163],-1.44721,"[ 0.19813036  0.02266732 -1.01764122 -1.52150504 -0.6649152  -0.99599033
  0.47249001 -0.57584195 -0.03662767 -0.38486813  0.        ]",-0.085434394479,[-0.50468612 -0.24810745],[-0.52678574 -0.44375192],"[[-0.83176664 -1.43347369 -0.07621059 -0.11433725]
 [ 1.7236478  -2.52424476  0.          0.        ]]"
10,[-0.88960105 -0.54285163],-1.48229,"[ 0.21534648 -0.06129967 -1.0024102  -1.53363251 -0.66491505 -0.99599001
  0.35301725 -0.87090864 -0.07790621 -0.30847454  0.        ]",-0.0799526297364,[-0.06658776  0.71349543],[ 0.55718311 -0.21082118],"[[-0.81854907 -1.50108222 -0.07621059 -0.11433725]
 [-0.3948674  -4.23092952  0.          0.        ]]"
11,[-0.88960105 -0.54285163],-1.42023,"[ 0.23374141 -0.17632066 -0.98568119 -1.53741207 -0.66491489 -0.99598968
  0.47781621 -1.000815   -0.13662653 -0.19732426  0.        ]",-0.072223519155,[-0.702573    0.98579234],[-0.80742395  1.75233083],"[[-0.8042433  -1.59323985 -0.07621059 -0.11433725]
 [ 1.81809566 -4.98231749  0.          0.        ]]"
12,[-0.88960105 -0.54285163],-1.48697,"[ 0.23875389 -0.24979939 -0.98103843 -1.53210383 -0.66491473 -0.99598936
  0.29553856 -0.29910305 -0.17989598 -0.12112939  0.        ]",-0.0668204300951,[ 0.05196256  0.4514035 ],[ 0.1834363   0.81192753],"[[-0.80031089 -1.6521634  -0.07621059 -0.11433725]
 [-1.41408862 -0.92357432  0.          0.        ]]"
13,[-0.88960105 -0.54285163],-1.47976,"[ 0.21212728 -0.23240461 -1.00528789 -1.53390524 -0.66491458 -0.99598904
  0.33803039  0.25985939 -0.20306011 -0.13456605  0.        ]",-0.0653875564206,[-0.07935215 -0.50579745],[-0.25737107 -0.12722979],"[[-0.82103282 -1.63819641 -0.07621059 -0.11433725]
 [-0.66061364  2.30949735  0.          0.        ]]"
14,[-0.88960105 -0.54285163],-1.51516,"[ 0.1815688  -0.18166197 -1.03191645 -1.53722696 -0.66491442 -0.99598871
  0.28132973  0.16488583 -0.20896193 -0.18250668  0.        ]",-0.0663127147523,[ 0.23305982 -0.29934543],[ 0.72078823 -0.13291844],"[[-0.84433292 -1.59751812 -0.07621059 -0.11433725]
 [-1.66604035  1.76016495  0.          0.        ]]"
15,[-0.88960105 -0.54285163],-1.47543,"[ 0.17576838 -0.14473866 -1.03683188 -1.53783897 -0.66491427 -0.99598839
  0.44406498  0.06778549 -0.19157243 -0.22012192  0.        ]",-0.0687595199942,[-0.35481977 -0.63098711],[ 0.06128318 -1.15498225],"[[-0.84870094 -1.56794985 -0.07621059 -0.11433725]
 [ 1.21961513  1.19853119  0.          0.        ]]"
16,[-0.88960105 -0.54285163],-1.45079,"[ 0.21072816 -0.16471476 -1.00653349 -1.53769505 -0.66491411 -0.99598806
  0.45642005 -0.6208913  -0.15928683 -0.20571549  0.        ]",-0.0707446318236,[-0.52477443  0.41367835],[-0.29241051  0.78247357],"[[-0.82211049 -1.58394545 -0.07621059 -0.11433725]
 [ 1.43869936 -2.78481449  0.          0.        ]]"
17,[-0.88960105 -0.54285163],-1.41608,"[ 0.2324697  -0.19474647 -0.98685106 -1.53664276 -0.66491395 -0.99598774
  0.38952228 -0.07566742 -0.15111114 -0.17815559  0.        ]",-0.0705781120947,[-0.27802908 -0.25923324],[-1.48222626 -1.28815819],"[[-0.80523846 -1.60800056 -0.07621059 -0.11433725]
 [ 0.25245634  0.36879036  0.          0.        ]]"
18,[-0.88960105 -0.54285163],-1.48394,"[ 0.18737723 -0.23517409 -1.02694879 -1.53363681 -0.6649138  -0.99598742
  0.16608225 -0.76138551 -0.23635325 -0.12604146  0.        ]",-0.0625984542919,[ 0.59948415  1.45613801],[ 0.46169817  2.26692269],"[[-0.83994169 -1.64041928 -0.07621059 -0.11433725]
 [-3.7096251  -3.59744131  0.          0.        ]]"
