timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.21754628 -0.18517692],[ 1.27593827 -0.12334052],"[ 1.01005218  1.58080309  0.17235046 -0.18727075  1.54133618  1.06394034
  0.62689334 -0.28897736 -0.15745225 -1.02780825  0.        ]",-0.121304150398,-0.0911465,[ 0.31531516  0.60167462],"[[-0.01705046  0.0972212   0.17772824  0.12413786]
 [-0.00265751 -0.00430573  0.          0.        ]]"
1,[-0.21754628 -0.18517692],[ 1.00732553 -0.42760998],"[ 1.01024081  1.5776735   0.19197177 -0.13134173  1.54133082  1.063938
  0.71200676  0.04227723 -0.16039715 -0.97983875  0.        ]",-0.116179791511,-0.0344853,[ 0.78283535 -0.49767895],"[[-0.0045973   0.12103432  0.17772824  0.12413786]
 [ 1.24382809  2.37768052  0.          0.        ]]"
2,[-0.21754628 -0.18517692],[ 0.54011083 -0.46640086],"[ 1.00840576  1.57325285  0.27971846 -0.06742967  1.54132545  1.06393566
  0.92184027 -0.23847972 -0.17259749 -0.84564299  0.        ]",-0.101748196993,-0.0291371,[ 1.2726147   0.14856757],"[[ 0.05111156  0.14833195  0.17772824  0.12413786]
 [ 4.31682298  0.35881332  0.          0.        ]]"
3,[-0.21754628 -0.18517692],[-0.32854533 -0.81497627],"[ 0.98832274  1.57083396  0.47554805 -0.03709981  1.54132009  1.06393332
  1.1861153  -0.15787026 -0.21505532 -0.59657387  0.        ]",-0.0743282440702,0.162047,[-0.69889797 -0.50971005],"[[ 0.17627982  0.16132398  0.17772824  0.12413786]
 [ 8.18711949  0.93845751  0.          0.        ]]"
4,[-0.21754628 -0.18517692],[-0.32321209 -0.61961609],"[ 0.94251259  1.57114711  0.680903   -0.04096218  1.54131473  1.06393099
  0.98632053 -0.44097213 -0.28500588 -0.35314676  0.        ]",-0.0463949228325,0.180061,[-0.64891536 -1.21353368],"[[ 0.31066559  0.159668    0.17772824  0.12413786]
 [ 5.26119427 -1.09726953  0.          0.        ]]"
5,[-0.21754628 -0.18517692],[-0.02926951 -0.14176792],"[ 0.90447304  1.58065708  0.79698232 -0.18491508  1.54130936  1.06392865
  0.80402965 -0.98845549 -0.31267485 -0.27008781  0.        ]",-0.0367023388843,0.120393,[ 0.03814365 -0.12228645],"[[ 0.38910467  0.09822297  0.17772824  0.12413786]
 [ 2.5916008  -5.03411297  0.          0.        ]]"
6,[-0.21754628 -0.18517692],[-0.06957805 -0.02879924],"[ 0.87429654  1.58643313  0.87313868 -0.43154868  1.541304    1.06392631
  0.81084162 -1.04193552 -0.30954347 -0.27250557  0.        ]",-0.0370830898174,0.111797,[ 0.27574751  0.27158111],"[[ 0.44193781 -0.0063179   0.17772824  0.12413786]
 [ 2.69138099 -5.41869184  0.          0.        ]]"
7,[-0.21754628 -0.18517692],[-0.3195174  -0.11467007],"[ 0.83280998  1.58008872  0.96317466 -0.6591572   1.54129864  1.06392397
  0.88165941 -0.87752478 -0.32111815 -0.24977732  0.        ]",-0.0342637080077,0.132072,[ 0.15664542 -0.25774534],"[[ 0.50617128 -0.10283007  0.17772824  0.12413786]
 [ 3.72851621 -4.23646282  0.          0.        ]]"
8,[-0.21754628 -0.18517692],[-0.47321817  0.0041742 ],"[ 0.77398437  1.56315769  1.07093077 -0.87898809  1.54129328  1.06392163
  0.91896076 -1.00781356 -0.34886548 -0.19998276  0.        ]",-0.0280493766942,0.125855,[-0.43158505 -0.0692805 ],"[[ 0.58622275 -0.1969595   0.17772824  0.12413786]
 [ 4.27481208 -5.17335487  0.          0.        ]]"
9,[-0.21754628 -0.18517692],[-0.33603841  0.1937978 ],"[ 0.71848235  1.53187628  1.15750229 -1.11970496  1.54128791  1.0639193
  0.79660851 -1.03162044 -0.36775286 -0.18494989  0.        ]",-0.0259086460962,0.110108,[-0.30878138 -0.19527922],"[[ 0.65374138 -0.3021443   0.17772824  0.12413786]
 [ 2.48300956 -5.34456052  0.          0.        ]]"
10,[-0.21754628 -0.18517692],[-0.16363798  0.42486268],"[ 0.6859564   1.48383775  1.2030092  -1.37083439  1.54128255  1.06391696
  0.70985854 -1.12436633 -0.3654144  -0.2321842   0.        ]",-0.031012777348,0.0982806,[ 0.22262015  0.16698318],"[[ 0.6906552  -0.41572703  0.17772824  0.12413786]
 [ 1.21259161 -6.01149402  0.          0.        ]]"
11,[-0.21754628 -0.18517692],[-0.28680694  0.42826819],"[ 0.65576536  1.42231463  1.24235074 -1.60726175  1.54127719  1.06391462
  0.76833588 -1.01590669 -0.36614721 -0.287523    0.        ]",-0.0369415126527,0.0917782,[ 0.52425673  0.24710076],"[[ 0.72349951 -0.52813202  0.17772824  0.12413786]
 [ 2.06899719 -5.23160049  0.          0.        ]]"
12,[-0.21754628 -0.18517692],[-0.63642001  0.32314712],"[ 0.59590935  1.36089726  1.31326712 -1.79313852  1.54127183  1.06391228
  0.90713803 -0.8655321  -0.39421794 -0.27799421  0.        ]",-0.0355810408479,0.0968297,[-0.60762714 -0.3174279 ],"[[ 0.78527443 -0.62191513  0.17772824  0.12413786]
 [ 4.10174702 -4.15030182  0.          0.        ]]"
13,[-0.21754628 -0.18517692],[-0.39679849  0.57539171],"[ 0.53717619  1.29008512  1.3750483  -1.96869756  1.54126647  1.06390995
  0.73747553 -1.02877318 -0.4219315  -0.27961026  0.        ]",-0.0357814103936,0.058049,[-0.47849723  0.68214382],"[[ 0.84238041 -0.7166986   0.17772824  0.12413786]
 [ 1.61709724 -5.32414708  0.          0.        ]]"
14,[-0.21754628 -0.18517692],[-0.24045363  0.51757252],"[ 0.52335045  1.22539177  1.3885986  -2.10330851  1.5412611   1.06390761
  0.60595717 -0.63840408 -0.42434289 -0.33751577  0.        ]",-0.0420817156447,0.0839188,[ 0.09397579 -0.5722123 ],"[[ 0.85539778 -0.79501742  0.17772824  0.12413786]
 [-0.30894439 -2.51709785  0.          0.        ]]"
15,[-0.21754628 -0.18517692],[-0.17021501  0.7351315 ],"[ 0.52588964  1.16081686  1.38613083 -2.2188316   1.54125574  1.06390527
  0.63180704 -0.94657668 -0.42146632 -0.41478169  0.        ]",-0.0504519952056,0.0279584,[ 0.46571323  0.99646148],"[[ 0.85301741 -0.86759336  0.17772824  0.12413786]
 [ 0.06963372 -4.7331093   0.          0.        ]]"
16,[-0.21754628 -0.18517692],[-0.49187705  0.41970396],"[ 0.50454503  1.10995434  1.4064669  -2.29885698  1.54125038  1.06390293
  0.75744696 -0.38492221 -0.43415266 -0.43762528  0.        ]",-0.0530182317401,0.0740805,[-1.17903154  0.59613897],"[[ 0.87287088 -0.92173377  0.17772824  0.12413786]
 [ 1.90961528 -0.69438522  0.          0.        ]]"
17,[-0.21754628 -0.18517692],[-0.10448639  0.41346556],"[ 0.50659318  1.11945931  1.40454535 -2.28454565  1.54124502  1.06390059
  0.48464884 -0.0545783  -0.43272731 -0.43055368  0.        ]",-0.0522393272704,0.0872244,[-0.7370236   0.22046901],"[[ 0.87097963 -0.91178805  0.17772824  0.12413786]
 [-2.08543054  1.68103891  0.          0.        ]]"
18,[-0.21754628 -0.18517692],[ 0.33844811  0.46362358],"[ 0.58063356  1.15884103  1.32999705 -2.22205448  1.54123966  1.06389826
  0.28833119  0.06232349 -0.39328321 -0.50288883  0.        ]",-0.0600112820986,0.0986581,[ 0.16482155 -0.09788614],"[[ 0.80042501 -0.86973324  0.17772824  0.12413786]
 [-4.96044254  2.5216515   0.          0.        ]]"
