timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.46076435 -0.29200894],[ 1.74396598  2.17632008],"[ 0.82719215  1.19685761  0.20517633  0.13860781  0.37375174  0.80678065
  0.49135493 -0.21059999  0.92623275 -0.95686618  0.        ]",-0.192611159262,-1.36534,[ 1.41722703  2.81412614],"[[-0.04226744  0.04111755  0.04392614  0.09336298]
 [ 0.00040677  0.00117379  0.          0.        ]]"
1,[-0.46076435 -0.29200894],[ 0.69748074  1.07662284],"[ 0.82858587  1.19405405  0.27279199  0.21772061  0.37375158  0.80678017
  0.72651674  0.40642219  0.92377147 -0.8029705   0.        ]",-0.186274455957,-1.27986,[ 0.83296273  1.09196099],"[[ -2.58427953e-03   8.08531974e-02   4.39261391e-02   9.33629845e-02]
 [  3.95475142e+00   3.95920404e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.46076435 -0.29200894],[-0.83693069 -0.27152848],"[ 0.8193304   1.17500227  0.46222571  0.4508964   0.37375143  0.80677969
  0.91773737  1.01127083  0.86986191 -0.36837304  0.        ]",-0.167693779783,-0.993178,[-0.81947631  0.45397888],"[[ 0.10877208  0.19896602  0.04392614  0.09336298]
 [ 7.17021091  7.83914685  0.          0.        ]]"
3,[-0.46076435 -0.29200894],[-1.05568087 -0.37001187],"[ 0.79142883  1.11857649  0.64619736  0.78213009  0.37375127  0.8067792
  0.7164898   1.26749532  0.71830235  0.10126488  0.        ]",-0.145453878014,-0.853824,[-0.67941028 -0.30433213],"[[ 0.21822302  0.37223997  0.04392614  0.09336298]
 [ 3.7861616   9.48276434  0.          0.        ]]"
4,[-0.46076435 -0.29200894],[-1.00755417 -0.22577791],"[ 0.77338473  1.02841095  0.72563373  1.09575404  0.37375112  0.80677872
  0.55223848  1.0505293   0.549084    0.3851353   0.        ]",-0.12871297157,-0.855725,[-1.17518028 -1.3369667 ],"[[ 0.26623517  0.54793123  0.04392614  0.09336298]
 [ 1.02421693  8.09099165  0.          0.        ]]"
5,[-0.46076435 -0.29200894],[-0.29753488  0.57686782],"[ 0.78109587  0.94877977  0.69365518  1.29290539  0.37375097  0.80677824
  0.31585047  0.40850733  0.46984028  0.44987854  0.        ]",-0.12147554039,-0.905001,[ 0.45258401  1.2009425 ],"[[ 0.24683833  0.66843004  0.04392614  0.09336298]
 [-2.95073536  3.97259688  0.          0.        ]]"
6,[-0.46076435 -0.29200894],[-0.65943372 -0.01793125],"[ 0.79534356  0.85771188  0.6264329   1.46915162  0.37375081  0.80677776
  0.42573049  1.01341308  0.40942409  0.46205725  0.        ]",-0.115636461165,-0.792816,[-1.1183071   0.60763361],"[[ 0.2063614   0.78681428  0.04392614  0.09336298]
 [-1.10305856  7.85290595  0.          0.        ]]"
7,[-0.46076435 -0.29200894],[ 0.01355585  0.24462073],"[ 0.81218646  0.69813129  0.52316317  1.698104    0.37375066  0.80677728
  0.19170109  1.36443075  0.30793104  0.4666738   0.        ]",-0.105657761091,-0.801759,[ 0.36850859  0.64667449],"[[  0.14481676   0.96646474   0.04392614   0.09336298]
 [ -5.03834826  10.10459699   0.           0.        ]]"
8,[-0.46076435 -0.29200894],[-0.2714898 -0.2662726],"[ 0.82579882  0.46826243  0.37884333  1.91018059  0.3737505   0.8067768
  0.28431063  1.73233447  0.17438039  0.43507233  0.        ]",-0.0919785805858,-0.727086,[-0.37787349 -0.17016901],"[[  0.05967343   1.19223531   0.04392614   0.09336298]
 [ -3.48108322  12.46461515   0.           0.        ]]"
9,[-0.46076435 -0.29200894],[ 0.02692576 -0.1847425 ],"[ 0.8281264   0.20032456  0.23585632  2.03231233  0.37375035  0.80677631
  0.19950477  1.58886193  0.01012925  0.38297885  0.        ]",-0.0749616040333,-0.707506,[ 0.07585161  0.47602382],"[[ -0.02425548   1.43229392   0.04392614   0.09336298]
 [ -4.90712299  11.54429021   0.           0.        ]]"
10,[-0.46076435 -0.29200894],[ 0.0447878  -0.55850989],"[ 0.81761419 -0.0853434   0.07583717  2.03957268  0.3737502   0.80677583
  0.22312351  1.84703634 -0.16348931  0.28667517  0.        ]",-0.056615402476,-0.710758,[-0.41221723 -1.17754938],"[[ -0.11841361   1.67979625   0.04392614   0.09336298]
 [ -4.50996412  13.20042968   0.           0.        ]]"
11,[-0.46076435 -0.29200894],[ 0.55489707 -0.15688531],"[ 0.78941175 -0.33518013 -0.10154827  1.94334567  0.37375004  0.80677535
  0.1314369   1.18904182 -0.30809232  0.15294855  0.        ]",-0.0423274539295,-0.781647,[ 1.49014893 -0.58042851],"[[-0.22408048  1.90145583  0.04392614  0.09336298]
 [-6.0517054   8.97957179  0.          0.        ]]"
12,[-0.46076435 -0.29200894],[ 0.11269061 -0.54918152],"[ 0.75664559 -0.49939625 -0.23333021  1.82097789  0.37374989  0.80677487
  0.37396791  0.8029855  -0.40963821  0.04488109  0.        ]",-0.0350835310578,-0.724365,[ 0.59760356  0.40304138],"[[-0.30419686  2.05619979  0.04392614  0.09336298]
 [-1.9734612   6.50312313  0.          0.        ]]"
13,[-0.46076435 -0.29200894],[-0.2869564  -1.20571065],"[ 0.74926887 -0.64142749 -0.25821842  1.6682371   0.37374973  0.80677439
  0.5169764   1.03167483 -0.55155176 -0.01482708  0.        ]",-0.0265337101947,-0.708308,[-0.70151764 -1.72724283],"[[-0.31953916  2.20098089  0.04392614  0.09336298]
 [ 0.4312785   7.97011098  0.          0.        ]]"
14,[-0.46076435 -0.29200894],[ 0.13025677 -0.80794579],"[ 0.7394816  -0.74683574 -0.28938011  1.51851237  0.37374958  0.80677391
  0.3513296   0.38982588 -0.65888469 -0.08340272  0.        ]",-0.0265287313677,-0.688513,[-0.77216823 -0.61803932],"[[-0.33885968  2.31907307  0.04392614  0.09336298]
 [-2.3541249   3.85281691  0.          0.        ]]"
15,[-0.46076435 -0.29200894],[ 0.67045897 -0.22790422],"[ 0.69485528 -0.78964249 -0.41180193  1.44636616  0.37374943  0.80677342
  0.17231158 -0.00355707 -0.66142433 -0.15734318  0.        ]",-0.0324182916444,-0.703306,[-0.48612283 -0.91310462],"[[-0.41614477  2.37081098  0.04392614  0.09336298]
 [-5.36437011  1.32936773  0.          0.        ]]"
16,[-0.46076435 -0.29200894],[ 1.05839324  0.5541783 ],"[ 0.60427502 -0.78157605 -0.60156487  1.4605385   0.37374927  0.80677294
  0.06418353 -0.57130065 -0.5781556  -0.2362245   0.        ]",-0.0410254402455,-0.703469,[ 0.33349815  0.49267464],"[[-0.54167511  2.36085779  0.04392614  0.09336298]
 [-7.18257755 -2.31255987  0.          0.        ]]"
17,[-0.46076435 -0.29200894],[ 1.02958739  0.58570367],"[ 0.48921567 -0.75993885 -0.78210865  1.49720717  0.37374912  0.80677246
  0.15115423 -0.26007744 -0.48400741 -0.32954361  0.        ]",-0.0519598738701,-0.708565,[ 0.30626634  0.13634374],"[[-0.67065331  2.33463719  0.04392614  0.09336298]
 [-5.72013692 -0.31614594  0.          0.        ]]"
18,[-0.46076435 -0.29200894],[ 0.99437469  0.60666865],"[ 0.38465822 -0.75923221 -0.91146882  1.49837034  0.37374896  0.80677198
  0.22999024 -0.17495849 -0.43899852 -0.41585607  0.        ]",-0.0603690818232,-0.657875,[-0.74663323  1.02095517],"[[-0.77175532  2.33379255  0.04392614  0.09336298]
 [-4.3944836   0.22986903  0.          0.        ]]"
19,[-0.46076435 -0.29200894],[ 1.5297612  0.7250396],"[ 0.24981566 -0.79547297 -1.04558701  1.43593268  0.37374881  0.8067715
  0.05937627  0.44158847 -0.44547229 -0.51561672  0.        ]",-0.067444774477,-0.805076,[ 1.77202932  0.36540246],"[[-0.88842961  2.37807178  0.04392614  0.09336298]
 [-7.26340869  4.18485329  0.          0.        ]]"
20,[-0.46076435 -0.29200894],[ 1.12298894  0.11547644],"[ 0.11809538 -0.86931512 -1.15012317  1.2892866   0.37374865  0.80677102
  0.30335475  0.65420454 -0.52174647 -0.59078187  0.        ]",-0.0705400772676,-0.729741,[ 0.23348809  0.768367  ],"[[-0.99253578  2.47545275  0.04392614  0.09336298]
 [-3.16083635  5.54873002  0.          0.        ]]"
21,[-0.46076435 -0.29200894],[ 1.02353549 -0.39256942],"[ 0.04695511 -0.9604376  -1.19773757  1.05768792  0.3737485   0.80677053
  0.36205125  1.1113629  -0.66203638 -0.61950395  0.        ]",-0.0701798055751,-0.849502,[ 1.63638705 -0.96664917],"[[-1.0458499   2.61585055  0.04392614  0.09336298]
 [-2.17383519  8.48128234  0.          0.        ]]"
22,[-0.46076435 -0.29200894],[ 0.37636948 -0.95892727],"[ 0.04244641 -1.0270745  -1.20056602  0.82641706  0.37374835  0.80677005
  0.6000572   0.48852215 -0.80264268 -0.63200355  0.        ]",-0.0713629984395,-0.705993,[-0.90412612  0.80050161],"[[-1.04917186  2.74538943  0.04392614  0.09336298]
 [ 1.82830778  4.48592935  0.          0.        ]]"
23,[-0.46076435 -0.29200894],[ 0.88309008 -0.9486841 ],"[ 0.04283919 -1.07305957 -1.20031932  0.59937144  0.37374819  0.80676957
  0.38503465  0.96877942 -0.93228851 -0.66160503  0.        ]",-0.0762870655423,-0.944827,[ 1.47968102 -0.91487082],"[[-1.04888271  2.86601797  0.04392614  0.09336298]
 [-1.78735425  7.56665294  0.          0.        ]]"
24,[-0.46076435 -0.29200894],[ 0.40010589 -1.19353127],"[ 0.04871504 -1.10155486 -1.19662399  0.37850703  0.37374804  0.80676909
  0.6225878   0.38073322 -1.05144001 -0.7062042   0.        ]",-0.0837680380308,-0.991926,[ 0.40015138 -1.30261749],"[[-1.04455142  2.97950374  0.04392614  0.09336298]
 [ 2.20717287  3.79449832  0.          0.        ]]"
25,[-0.46076435 -0.29200894],[ 0.10713249 -0.60456079],"[ 0.12802171 -1.10743496 -1.14301212  0.30881156  0.37374788  0.80676861
  0.71419783 -0.24980146 -1.0962687  -0.71872246  0.        ]",-0.0865674110656,-1.01263,[ 0.23216685 -1.17367677],"[[-0.98495206  3.01481167  0.04392614  0.09336298]
 [ 3.74762706 -0.25020873  0.          0.        ]]"
26,[-0.46076435 -0.29200894],[-0.14671271  0.06483274],"[ 0.23380938 -1.09975221 -1.05953998  0.39694674  0.37374773  0.80676813
  0.76444022 -0.86629026 -1.06670566 -0.68309699  0.        ]",-0.0826464519849,-0.920998,[-0.11719036  1.37109091],"[[-0.90152288  2.97012963  0.04392614  0.09336298]
 [ 4.59247368 -4.20481679  0.          0.        ]]"
27,[-0.46076435 -0.29200894],[-0.09588031 -0.92225695],"[ 0.3360943  -1.09007751 -0.96343821  0.4821647   0.37374758  0.80676764
  0.73144911 -0.23605314 -1.04235571 -0.64298714  0.        ]",-0.078624802934,-0.821013,[-1.34396351 -0.22430527],"[[-0.81523938  2.92659598  0.04392614  0.09336298]
 [ 4.03772625 -0.16202153  0.          0.        ]]"
28,[-0.46076435 -0.29200894],[ 0.48194265 -0.38697094],"[ 0.38109386 -1.08700097 -0.91543169  0.50575523  0.37374742  0.80676716
  0.49123657 -0.37403504 -1.03995421 -0.62858523  0.        ]",-0.0774422206268,-0.859644,[-0.36864756 -0.33052123],"[[ -7.75011810e-01   2.91447486e+00   4.39261391e-02   9.33629845e-02]
 [ -1.50739874e-03  -1.04713769e+00   0.00000000e+00   0.00000000e+00]]"
29,[-0.46076435 -0.29200894],[ 0.68773621  0.02942567],"[ 0.36488428 -1.07753022 -0.93317094  0.57130644  0.37374727  0.80676668
  0.40443522 -0.57483149 -1.00481999 -0.60767488  0.        ]",-0.0744648824299,-0.824433,[-0.1503577  0.0264508],"[[-0.78968648  2.88060863  0.04392614  0.09336298]
 [-1.46109174 -2.33519206  0.          0.        ]]"
30,[-0.46076435 -0.29200894],[ 0.77909297  0.07824291],"[ 0.32538135 -1.06289833 -0.97431105  0.65784245  0.37374711  0.8067662
  0.37075396 -0.5513007  -0.95219106 -0.58760864  0.        ]",-0.071058788893,-0.886708,[ 1.60377094 -0.01356445],"[[-0.82459076  2.83541924  0.04392614  0.09336298]
 [-2.02744816 -2.1842504   0.          0.        ]]"
31,[-0.46076435 -0.29200894],[ 0.137243   -0.33725917],"[ 0.32489554 -1.04657036 -0.9747986   0.74052663  0.37374696  0.80676572
  0.60859467 -0.55291117 -0.90829575 -0.56402507  0.        ]",-0.0678887738617,-0.742498,[-0.57466493 -1.22410346],"[[-0.82501281  2.79163059  0.04392614  0.09336298]
 [ 1.97190769 -2.19458275  0.          0.        ]]"
32,[-0.46076435 -0.29200894],[ 0.40554827  0.65643096],"[ 0.34342097 -1.009842   -0.9558779   0.89385982  0.37374681  0.80676524
  0.47096162 -1.16341437 -0.82807265 -0.51889772  0.        ]",-0.0624779036536,-0.725766,[ 0.42905461  0.68939803],"[[-0.80879531  2.70844628  0.04392614  0.09336298]
 [-0.3424222  -6.11079189  0.          0.        ]]"
33,[-0.46076435 -0.29200894],[ 0.13750559 -0.11812989],"[ 0.35499899 -0.95983632 -0.94373484  1.05944043  0.37374665  0.80676475
  0.57238994 -0.71900653 -0.73326752 -0.47876669  0.        ]",-0.0583012671072,-0.751243,[ 1.03140337  0.07723198],"[[-0.79853124  2.61483295  0.04392614  0.09336298]
 [ 1.36312403 -3.26004535  0.          0.        ]]"
34,[-0.46076435 -0.29200894],[-0.57370698 -0.62918991],"[ 0.42739343 -0.92219569 -0.86173478  1.16350138  0.3737465   0.80676427
  0.80622746 -0.66126874 -0.6928717  -0.42214035  0.        ]",-0.0537197285803,-0.647815,[-1.18825729 -0.53101389],"[[-0.73181712  2.55334824  0.04392614  0.09336298]
 [ 5.29516526 -2.88967618  0.          0.        ]]"
35,[-0.46076435 -0.29200894],[-0.03360118  0.10753985],"[ 0.49306729 -0.86900261 -0.77679168  1.28994108  0.37374634  0.80676379
  0.56455175 -0.98013421 -0.63721577 -0.35742776  0.        ]",-0.0490806679253,-0.756727,[ 0.99586714 -0.40823751],"[[-0.66668784  2.47503202  0.04392614  0.09336298]
 [ 1.23133598 -4.93511064  0.          0.        ]]"
36,[-0.46076435 -0.29200894],[-0.62517834  0.05982699],"[ 0.55246319 -0.78175234 -0.68905121  1.46019467  0.37374619  0.80676331
  0.79756273 -1.21690362 -0.54603592 -0.2809458   0.        ]",-0.0456573112771,-0.652595,[-0.87272947  0.20451561],"[[-0.60274879  2.36109128  0.04392614  0.09336298]
 [ 5.14947724 -6.453925    0.          0.        ]]"
