timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.37532955 -0.28563404],[ 1.0932411   4.05870056],"[ 0.84870152  1.23067004  0.32073513  0.03495634 -1.11846236  0.80798149
  0.51415452 -0.22442283  2.56258888 -0.79539597  0.        ]",-0.34903310096,-2.09333,[ 1.53268567  5.32511206],"[[ 0.02885606  0.01302698 -0.12845106  0.09333065]
 [ 0.00365507 -0.00304559  0.          0.        ]]"
1,[-0.37532955 -0.28563404],[ 0.10978501  3.34532762],"[ 0.84572851  1.22917237  0.38781417  0.1162905  -1.11846131  0.80798093
  0.75183131  0.3814061   2.55389595 -0.64871     0.        ]",-0.345251526555,-2.09832,[ 0.49286892  2.49747031],"[[ 0.06860351  0.05267906 -0.12845106  0.09333065]
 [ 3.95793059  3.9550679   0.          0.        ]]"
2,[-0.37532955 -0.28563404],[-0.85305089  2.72130895],"[ 0.82810095  1.21406318  0.55206781  0.35690296 -1.11846025  0.80798037
  0.86422956  0.97536284  2.4911412  -0.26875346  0.        ]",-0.333325257685,-1.89013,[-1.18146407  3.86554325],"[[ 0.16652411  0.17071526 -0.12845106  0.09333065]
 [ 5.82792874  7.8356184   0.          0.        ]]"
3,[-0.37532955 -0.28563404],[-0.78725755  2.73930526],"[ 0.80451834  1.15482274  0.67728653  0.74201395 -1.11845919  0.8079798
  0.6194476   1.55790603  2.34670345  0.12309853  0.        ]",-0.315896057217,-1.82372,[-0.64859457  2.39442851],"[[  0.24222215   0.36561447  -0.12845106   0.09333065]
 [  1.75545881  11.64160926   0.           0.        ]]"
4,[-0.37532955 -0.28563404],[-0.97970933  2.44991708],"[ 0.8011406   1.00620465  0.6920439   1.22711863 -1.11845813  0.80797924
  0.46307651  2.12882207  2.1447603   0.39324787  0.        ]",-0.295273533005,-1.65448,[-1.6385355   2.19854286],"[[  0.25122861   0.63587158  -0.12845106   0.09333065]
 [ -0.84610707  15.37165536   0.           0.        ]]"
5,[-0.37532955 -0.28563404],[-1.14097118  2.19264293],"[ 0.82030702  0.72180872  0.59902211  1.71275163 -1.11845707  0.80797868
  0.22624304  2.68847516  1.89704657  0.51721265  0.        ]",-0.270396565744,-1.5137,[-0.21573863  3.81274357],"[[  0.1947731    0.97999203  -0.12845106   0.09333065]
 [ -4.78633864  19.02815016   0.           0.        ]]"
6,[-0.37532955 -0.28563404],[-1.27732337  1.80280173],"[ 0.84292441  0.28104835  0.42625912  2.02955459 -1.11845601  0.80797812
  0.18062229  3.23686435  1.59122364  0.49302275  0.        ]",-0.238497849215,-1.37395,[-0.54422671  0.73636901],"[[  0.09142997   1.39650418  -0.12845106   0.09333065]
 [ -5.54533616  22.61110417   0.           0.        ]]"
7,[-0.37532955 -0.28563404],[-1.05504906  1.61345625],"[ 0.8481098  -0.26068965  0.20444328  1.96733537 -1.11845496  0.80797756
  0.05779781  3.61462291  1.23278311  0.30168211  0.        ]",-0.20000200956,-1.08945,[-1.35676117  0.80885735],"[[ -0.03997889   1.87349108  -0.12845106   0.09333065]
 [ -7.58878307  25.07930555   0.           0.        ]]"
8,[-0.37532955 -0.28563404],[-0.58702147  1.43929839],"[ 0.8089201  -0.7671541  -0.11317566  1.39117659 -1.1184539   0.807977
 -0.17107155  4.02878645  0.88495399 -0.09582586  0.        ]",-0.165538620534,-0.925798,[-0.89411514  0.96087079],"[[ -0.22995686   2.4022294   -0.12845106   0.09333065]
 [-11.39651292  27.78542129   0.           0.        ]]"
9,[-0.37532955 -0.28563404],[ 0.20743585  1.00546813],"[ 0.66785407 -1.05407376 -0.52495788  0.31696199 -1.11845284  0.80797644
 -0.37026682  4.52682164  0.5486233  -0.66538184  0.        ]",-0.148626851659,-0.820776,[-0.87160517  2.35924208],"[[ -0.49113699   2.99058805  -0.12845106   0.09333065]
 [-14.71055145  31.03960735   0.           0.        ]]"
