timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.35026267 -0.25092566],[ 2.64732575  2.30571866],"[ 0.86451847  1.25235691  0.29252955  0.16936115  0.2568519   1.45810278
  0.52992874 -0.23443433  1.01638275 -1.55328327  0.        ]",-0.235881794159,-1.43633,[ 2.91913787  2.33058981],"[[ 0.01585036  0.09896861  0.03078889  0.16841819]
 [-0.00046253 -0.00067586  0.          0.        ]]"
1,[-0.35026267 -0.25092566],[ 1.75963259  1.41556478],"[ 0.86237571  1.24696806  0.35908695  0.25209199  0.25685177  1.45810063
  0.76925372  0.36424106  1.00250047 -1.41237283  0.        ]",-0.226693342698,-1.32298,[ 2.69955145  1.73585617],"[[ 0.05551644  0.13866766  0.03078889  0.16841819]
 [ 3.95391559  3.95739382  0.          0.        ]]"
2,[-0.35026267 -0.25092566],[ 0.37713793  0.29921547],"[ 0.84198365  1.22042971  0.55576211  0.49494801  0.25685164  1.45809848
  1.00385361  0.95106527  0.91546968 -1.00512123  0.        ]",-0.197998826549,-1.00406,[-0.15813152  1.39790022],"[[ 0.17348649  0.25674205  0.03078889  0.16841819]
 [ 7.8302266   7.8371136   0.          0.        ]]"
3,[-0.35026267 -0.25092566],[-0.61057729 -0.55832148],"[ 0.78678514  1.14315144  0.79769563  0.87805093  0.25685151  1.45809633
  0.95655459  1.52653187  0.68203455 -0.49651118  0.        ]",-0.154781115375,-0.710912,[-0.90676089 -1.5319839 ],"[[  0.32224921   0.4516576    0.03078889   0.16841819]
 [  7.04871886  11.64175403   0.           0.        ]]"
4,[-0.35026267 -0.25092566],[-0.53841406 -0.27725178],"[ 0.72950487  1.02968799  0.95955712  1.21956693  0.25685138  1.45809418
  0.73112395  0.89295536  0.40621664 -0.16991342  0.        ]",-0.11733974375,-0.567849,[-0.09142654 -0.38329821],"[[ 0.42585271  0.64246506  0.03078889  0.16841819]
 [ 3.32393615  7.45294555  0.          0.        ]]"
5,[-0.35026267 -0.25092566],[-0.77710873 -0.43538216],"[ 0.68796864  0.93114428  1.05326426  1.43032396  0.25685125  1.45809203
  0.70530094  0.64109516  0.19687156 -0.01311999  0.        ]",-0.0923963006918,-0.482332,[-1.80818796  0.13622737],"[[ 0.48805079  0.77481709  0.03078889  0.16841819]
 [ 2.89727062  5.7878056   0.          0.        ]]"
6,[-0.35026267 -0.25092566],[-0.37067148 -0.20327199],"[ 0.67521402  0.82934959  1.07935204  1.59934234  0.25685113  1.45808988
  0.4623821   0.70554147  0.05140698  0.04443281  0.        ]",-0.0762073633483,-0.462792,[-1.40867514  0.93195975],"[[ 0.50572556  0.89484836  0.03078889  0.16841819]
 [-1.11647213  6.21388761  0.          0.        ]]"
7,[-0.35026267 -0.25092566],[ 0.03531039  0.00524727],"[ 0.7179873   0.67782696  0.98705199  1.78771511  0.256851    1.45808773
  0.22419656  1.2452569  -0.02248387 -0.00251182  0.        ]",-0.069242721522,-0.463592,[-0.80853042  0.79559659],"[[ 0.44391003  1.05492812  0.03078889  0.16841819]
 [-5.05200781  9.78215784  0.          0.        ]]"
8,[-0.35026267 -0.25092566],[ 0.56439912  0.31231093],"[ 0.79172982  0.4410559   0.78096453  1.9728753   0.25685087  1.45808558
  0.03656798  1.69254144 -0.072719   -0.13705152  0.        ]",-0.0679861435153,-0.467983,[-0.48942577  1.07922769],"[[  0.3117653    1.28024226   0.03078889   0.16841819]
 [ -8.15219149  12.73934421   0.           0.        ]]"
9,[-0.35026267 -0.25092566],[ 0.90872592  0.38194168],"[ 0.85175329  0.11142695  0.48507616  2.06084209  0.25685074  1.45808343
 -0.07094825  2.25329306 -0.14956397 -0.34488776  0.        ]",-0.0710295668689,-0.532981,[ 0.9296528   0.41229776],"[[  0.13089746   1.57222701   0.03078889   0.16841819]
 [ -9.92868006  16.44672956   0.           0.        ]]"
