timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.58721155 -0.34450892],[-0.41216251  3.23633766],"[ 0.80927776  1.16958313  0.3341891   0.12555326 -1.51793263  0.43187909
  0.46135059 -0.19496774  3.21732091 -0.2903322   0.        ]",-0.386888137911,-2.94016,[-0.12335987  2.01547332],"[[ 0.02901979  0.00943951 -0.1746226   0.05005931]
 [ 0.00037344 -0.0041687   0.          0.        ]]"
1,[-0.58721155 -0.34450892],[-0.6798349   3.19383168],"[ 0.80948708  1.16822139  0.32577808  0.20176067 -1.51793115  0.43187894
  0.43298155  0.43639127  3.21523459 -0.2474584   0.        ]",-0.386334382779,-2.85956,[-0.4944148   3.56876515],"[[ 0.02411553  0.04908672 -0.1746226   0.05005931]
 [-0.48916415  3.95569099  0.          0.        ]]"
2,[-0.58721155 -0.34450892],[-0.86343718  3.3527236 ],"[ 0.80993289  1.15328207  0.27547151  0.4273504  -1.51792966  0.43187879
  0.3201135   1.05533989  3.2036397  -0.16026774  0.        ]",-0.384587234072,-2.82634,[-1.61889448  2.63443157],"[[ -5.20932918e-03   1.67150199e-01  -1.74622596e-01   5.00593068e-02]
 [ -2.43682939e+00   7.83771544e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.58721155 -0.34450892],[-0.85308766  3.70573783],"[ 0.80297308  1.09355761  0.12479861  0.78861576 -1.51792818  0.43187864
  0.09357507  1.66214656  3.17306534 -0.1253149   0.        ]",-0.38142764997,-2.77794,[-0.54230621  3.87688732],"[[ -0.09316777   0.36209035  -0.1746226    0.05005931]
 [ -6.34600683  11.64359373   0.           0.        ]]"
4,[-0.58721155 -0.34450892],[-0.92627984  3.93409514],"[ 0.76367568  0.94275031 -0.12401356  1.24407838 -1.51792669  0.43187849
 -0.02355806  2.25680253  3.10219694 -0.14730353  0.        ]",-0.374758621973,-2.71996,[-0.56207787  3.40641619],"[[ -0.24036783   0.63238369  -0.1746226    0.05005931]
 [ -8.36727141  15.37327919   0.           0.        ]]"
5,[-0.58721155 -0.34450892],[-1.04269671  3.99793339],"[ 0.6645023   0.65328787 -0.42825493  1.70078943 -1.51792521  0.43187833
 -0.14290957  2.83964415  2.95768345 -0.17873887  0.        ]",-0.361101803657,-2.59661,[-0.52538821  3.8172672 ],"[[ -0.42837717   0.9765278   -0.1746226    0.05005931]
 [-10.42681682  19.0288921    0.           0.        ]]"
6,[-0.58721155 -0.34450892],[-1.19246125  3.76782584],"[ 0.47612201  0.20382141 -0.76165156  2.00018661 -1.51792372  0.43187818
 -0.25149152  3.41087202  2.70711359 -0.21485066  0.        ]",-0.337357008294,-2.44185,[-0.99256967  2.93810088],"[[ -0.65571285   1.39305388  -0.1746226    0.05005931]
 [-12.30052144  22.61170372   0.           0.        ]]"
7,[-0.58721155 -0.34450892],[-1.40331197  3.16920495],"[ 0.15131736 -0.36122362 -1.09974676  1.93897513 -1.51792224  0.43187803
 -0.46508793  3.97074427  2.32447773 -0.27562876  0.        ]",-0.301333833088,-2.1769,[-1.18919951  2.85492869],"[[ -0.93870313   1.88052279  -0.1746226    0.05005931]
 [-15.9863687   26.12334773   0.           0.        ]]"
8,[-0.58721155 -0.34450892],[-1.23853278  2.41322541],"[-0.36138057 -0.89788485 -1.36637343  1.35226051 -1.51792075  0.43187788
 -0.67620456  4.51941685  1.79671774 -0.33270361  0.        ]",-0.251815490733,-1.8143,[-1.89243892  1.42882595],"[[ -1.29498151   2.43751983  -0.1746226    0.05005931]
 [-19.62942603  29.56481863   0.           0.        ]]"
9,[-0.58721155 -0.34450892],[-0.95593196  1.81900334],"[-1.04444898 -1.17321633 -1.41127874  0.25902746 -1.51791927  0.43187773
 -0.88316382  4.09820424  1.14459613 -0.27620044  0.        ]",-0.189343568129,-1.54282,[-0.06155501  0.75010053],"[[ -1.72340026   3.06266193  -0.1746226    0.05005931]
 [-23.20074557  26.92308062   0.           0.        ]]"
10,[-0.58721155 -0.34450892],[-0.88831043  1.62041163],"[-1.72779187 -1.17070144 -1.11738987 -0.08952091 -1.51791778  0.43187758
 -0.87074173 -0.36205855  0.9890425  -0.19079506  0.        ]",-0.173282221899,-1.40613,[-0.5667645   1.31781563],"[[ -2.1852682    3.24416794  -0.1746226    0.05005931]
 [-22.98639654  -1.05211532   0.           0.        ]]"
11,[-0.58721155 -0.34450892],[-0.88100028  1.94195402],"[-2.2285564  -1.17629736 -0.50576571  0.04744916 -1.5179163   0.43187742
 -0.97442291 -0.89619441  1.11407872 -0.28052326  0.        ]",-0.186550678457,-1.43962,[-1.28388145  1.68774623],"[[ -2.66294793   3.17276913  -0.1746226    0.05005931]
 [-24.77553974  -4.40226875   0.           0.        ]]"
12,[-0.58721155 -0.34450892],[-1.0864284   1.64454734],"[-2.40730207 -1.17563403  0.37301907  0.19552411 -1.51791481  0.43187727
 -1.17543897 -0.68842631  1.14016651 -0.45328016  0.        ]",-0.192433376836,-1.50822,[-1.25477806  1.4242972 ],"[[ -3.19326222   3.09574943  -0.1746226    0.05005931]
 [-28.24430852  -3.09912963   0.           0.        ]]"
13,[-0.58721155 -0.34450892],[-1.15568376  1.29515123],"[-2.08054993 -1.17180798  1.3236014   0.28576922 -1.51791333  0.43187712
 -1.37247267 -0.46310527  1.05488495 -0.5615434   0.        ]",-0.187274235679,-1.42866,[-0.81196241  2.46801121],"[[ -3.79226223   3.04870472  -0.1746226    0.05005931]
 [-31.64436372  -1.68589621   0.           0.        ]]"
14,[-0.58721155 -0.34450892],[-1.28221464  1.0257206 ],"[-1.2155433  -1.16883024  1.94181397  0.33207243 -1.51791184  0.43187697
 -1.5224631  -0.32532591  0.93630806 -0.54037635  0.        ]",-0.175984477866,-1.48312,[-0.94705009  0.5501626 ],"[[ -4.45111847   3.02449322  -0.1746226    0.05005931]
 [-34.23264131  -0.82173215   0.           0.        ]]"
15,[-0.58721155 -0.34450892],[-1.48631811  1.23884785],"[-0.09349257 -1.16711057  1.82608918  0.35484978 -1.51791036  0.43187682
 -1.70048045 -0.25964062  0.86712215 -0.40747938  0.        ]",-0.16625708863,-1.40723,[-1.73869959  0.79576487],"[[ -5.16659286   3.01255868  -0.1746226    0.05005931]
 [-37.30456374  -0.4097486    0.           0.        ]]"
16,[-0.58721155 -0.34450892],[-1.5712266   1.91867483],"[ 0.71878027 -1.16626344  0.85361331  0.36531547 -1.51790887  0.43187666
 -1.8871229  -0.22180588  0.90153774 -0.24127258  0.        ]",-0.165909795246,-1.37609,[-1.75653561  2.08364367],"[[ -5.94499914   3.00706889  -0.1746226    0.05005931]
 [-40.52533404  -0.17244626   0.           0.        ]]"
17,[-0.58721155 -0.34450892],[-1.53948307  2.15038228],"[ 0.6098061  -1.1659331  -0.54411592  0.36927525 -1.51790739  0.43187651
 -2.07007029 -0.20332456  1.03397166 -0.1571766   0.        ]",-0.177027749652,-1.57974,[-1.04098673  0.09252915],"[[ -6.78718124   3.00499068  -0.1746226    0.05005931]
 [-43.68235618  -0.05653022   0.           0.        ]]"
18,[-0.58721155 -0.34450892],[-1.64628482  1.97806072],"[-0.53994616 -1.1656687  -1.40872419  0.37239921 -1.5179059   0.43187636
 -2.24939532 -0.20782804  1.18056615 -0.23681806  0.        ]",-0.192088380129,-1.58762,[-1.70702365  1.13393353],"[[ -7.69187681   3.00335071  -0.1746226    0.05005931]
 [-46.7768871   -0.08477681   0.           0.        ]]"
19,[-0.58721155 -0.34450892],[-1.50362921  1.79032433],"[-1.9588004  -1.16559505 -0.90611036  0.37325574 -1.51790442  0.43187621
 -2.42516901 -0.19244188  1.21671111 -0.44354458  0.        ]",-0.199302018169,-1.60563,[-1.49939719  0.75571343],"[[ -8.65784829e+00   3.00290094e+00  -1.74622596e-01   5.00593068e-02]
 [ -4.98101548e+01   1.17260846e-02   0.00000000e+00   0.00000000e+00]]"
20,[-0.58721155 -0.34450892],[-1.63408709  1.45054173],"[-2.35570808 -1.16561332  0.7239798   0.37303148 -1.51790293  0.43187606
 -2.59746201 -0.19395907  1.08974508 -0.60131217  0.        ]",-0.191494541284,-1.41823,[-1.78515831  2.10158141],"[[ -9.68388273e+00   3.00301863e+00  -1.74622596e-01   5.00593068e-02]
 [ -5.27833809e+01   2.20979237e-03   0.00000000e+00   0.00000000e+00]]"
21,[-0.58721155 -0.34450892],[-1.58619142  1.45518267],"[-1.16167185 -1.16565715  1.95610474  0.37250613 -1.51790145  0.43187591
 -2.76634265 -0.19145152  0.90803772 -0.53877548  0.        ]",-0.173393935873,-1.40061,[-1.64526903  0.81894604],"[[ -1.07687911e+01   3.00329438e+00  -1.74622596e-01   5.00593068e-02]
 [ -5.56977471e+01   1.79369663e-02   0.00000000e+00   0.00000000e+00]]"
22,[-0.58721155 -0.34450892],[-1.75579906  2.09664798],"[ 0.47686462 -1.16567668  1.32944559  0.37226632 -1.51789996  0.43187575
 -2.9318784  -0.19436913  0.87108585 -0.29767128  0.        ]",-0.164162484839,-1.33627,[-1.74492066  1.81810614],"[[ -1.19114080e+01   3.00342021e+00  -1.74622596e-01   5.00593068e-02]
 [ -5.85544202e+01  -3.62865084e-04   0.00000000e+00   0.00000000e+00]]"
23,[-0.58721155 -0.34450892],[-1.70964527  2.19877076],"[ 0.57740708 -1.16570014 -0.6038588   0.3719799  -1.51789848  0.4318756
 -3.09413519 -0.19262635  1.04225634 -0.15549639  0.        ]",-0.177789461471,-1.45521,[-2.67748771  1.33334277],"[[ -1.31105909e+01   3.00357052e+00  -1.74622596e-01   5.00593068e-02]
 [ -6.13545402e+01   1.05675826e-02   0.00000000e+00   0.00000000e+00]]"
24,[-0.58721155 -0.34450892],[-1.63982582  2.01873446],"[-1.16366379 -1.16573006 -1.38679548  0.37161689 -1.51789699  0.43187545
 -3.25317784 -0.19306331  1.21413217 -0.31384263  0.        ]",-0.19653264121,-1.47374,[-2.13593294  2.56829554],"[[ -1.43652201e+01   3.00376102e+00  -1.74622596e-01   5.00593068e-02]
 [ -6.40992286e+01   7.82655930e-03   0.00000000e+00   0.00000000e+00]]"
25,[-0.58721155 -0.34450892],[-1.63549781  1.77945244],"[-2.40851766 -1.16574855  0.22649103  0.37138848 -1.51789551  0.4318753
 -3.40906976 -0.19362106  1.13858488 -0.57307045  0.        ]",-0.195174303301,-1.49367,[-1.66033753  1.24247607],"[[ -1.56741978e+01   3.00388087e+00  -1.74622596e-01   5.00593068e-02]
 [ -6.67895818e+01   4.32793445e-03   0.00000000e+00   0.00000000e+00]]"
26,[-0.58721155 -0.34450892],[-1.66886544  1.85496688],"[-1.18597922 -1.16575778  1.9499109   0.37126955 -1.51789402  0.43187515
 -3.56187313 -0.19397258  0.9107544  -0.54121484  0.        ]",-0.173706586127,-1.32013,[-1.88770688  1.80463997],"[[ -1.70364483e+01   3.00394323e+00  -1.74622596e-01   5.00593068e-02]
 [ -6.94266752e+01   2.12280810e-03   0.00000000e+00   0.00000000e+00]]"
27,[-0.58721155 -0.34450892],[-1.81456971  2.46891093],"[ 0.68374339 -1.16576173  0.95035118  0.37121303 -1.51789254  0.431875
 -3.71164892 -0.19415588  0.89403056 -0.24778923  0.        ]",-0.165327572454,-1.31803,[-1.07263148  2.82170681],"[[ -1.84509168e+01   3.00397284e+00  -1.74622596e-01   5.00593068e-02]
 [ -7.20115634e+01   9.72751541e-04   0.00000000e+00   0.00000000e+00]]"
