timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.57856637 -0.35883412],-2.7949,"[ 0.7998228   1.16793379  0.32015655  0.09767655 -0.24502977 -1.09845467
  0.45008347 -0.19159198  1.70024632  1.99109554  0.        ]",-0.272853465655,[-3.14744043 -2.28630996],[-3.3722535  -1.43216354],"[[ 0.03068308 -0.00423436 -0.02876734 -0.12623515]
 [-0.00407108  0.00359569  0.          0.        ]]"
1,[-0.57856637 -0.35883412],-2.73651,"[ 0.80052045  1.16681133  0.25194651  0.02202567 -0.2450297  -1.09845397
  0.22112788 -0.82337725  1.69948606  1.82430703  0.        ]",-0.266865908376,[-2.31444979 -1.7921474 ],[-2.1995282  -3.07607119],"[[-0.00907259 -0.04387555 -0.02876734 -0.12623515]
 [-3.95833728 -3.95452872  0.          0.        ]]"
2,[-0.57856637 -0.35883412],-2.54581,"[ 0.78747243  1.15255902  0.04995444 -0.20195662 -0.24502963 -1.09845328
 -0.00330443 -1.44265652  1.64500224  1.33444342  0.        ]",-0.247454159667,[-1.05098569 -0.80019426],[-0.98295376 -0.1802497 ],"[[-0.12712956 -0.16189322 -0.02876734 -0.12623515]
 [-7.83448266 -7.83430852  0.          0.        ]]"
3,[-0.57856637 -0.35883412],-2.14766,"[ 0.71743525  1.10666612 -0.27434599 -0.50231814 -0.24502955 -1.09845258
 -0.21948076 -1.53157541  1.41625423  0.62896351  0.        ]",-0.213433530594,[ 0.14685231 -0.40242928],[-0.09206112 -0.21750233],"[[ -0.32127858  -0.32416894  -0.02876734  -0.12623515]
 [-11.56804002  -8.39139287   0.           0.        ]]"
4,[-0.57856637 -0.35883412],-1.7252,"[ 0.5575186   1.02450151 -0.63523054 -0.80776618 -0.24502948 -1.09845188
 -0.22733247 -1.64247626  0.96385344 -0.03345296  0.        ]",-0.169685828112,[ 1.25682569  0.19943696],[ 1.44595061  0.75103321],"[[ -0.55399952  -0.49896815  -0.02876734  -0.12623515]
 [-11.70364708  -9.08619582   0.           0.        ]]"
5,[-0.57856637 -0.35883412],-1.42409,"[ 0.36889975  0.92870494 -0.89719897 -1.04815614 -0.2450294  -1.09845119
  0.0150457  -1.13929602  0.47408298 -0.40112695  0.        ]",-0.131294966391,[ 1.75996852 -0.24940608],[ 2.15505435  1.09477722],"[[-0.74607311 -0.64906282 -0.02876734 -0.12623515]
 [-7.51756428 -5.93378307  0.          0.        ]]"
6,[-0.57856637 -0.35883412],-1.11417,"[ 0.24160186  0.87061484 -1.0275713  -1.16284303 -0.24502933 -1.09845049
  0.25263876 -0.48873361  0.17814997 -0.52303037  0.        ]",-0.110363763577,[ 1.39947295 -1.33639514],[ 2.01501183 -2.83408654],"[[-0.8552541  -0.72684493 -0.02876734 -0.12623515]
 [-3.41412434 -1.85801899  0.          0.        ]]"
7,[-0.57856637 -0.35883412],-1.00606,"[ 0.20697494  0.80826736 -1.05846692 -1.26820311 -0.24502925 -1.0984498
  0.4856959  -1.11508941  0.03608421 -0.53710421  0.        ]",-0.0998125645131,[ 0.78994834 -0.34359694],[ 0.53800765 -0.74778756],"[[-0.88315151 -0.8033773  -0.02876734 -0.12623515]
 [ 0.61097684 -5.7821337   0.          0.        ]]"
8,[-0.57856637 -0.35883412],-1.04319,"[ 0.24841182  0.67810735 -1.02128447 -1.44441648 -0.24502918 -1.0984491
  0.60829099 -1.56953463 -0.06270239 -0.48141701  0.        ]",-0.0897528621034,[ 0.25372961  0.72473949],[ 1.2533273   1.00650636],"[[-0.8496882  -0.94758604 -0.02876734 -0.12623515]
 [ 2.72830374 -8.62923651  0.          0.        ]]"
9,[-0.57856637 -0.35883412],-0.827361,"[ 0.35791664  0.54727657 -0.90961958 -1.57681647 -0.2450291  -1.0984484
  0.83419719 -0.91041004 -0.03406272 -0.38282352  0.        ]",-0.0875302851681,[-0.87090391 -0.34608805],[-1.5663692  -0.85825438],"[[-0.75597713 -1.07873953 -0.02876734 -0.12623515]
 [ 6.62990449 -4.49983127  0.          0.        ]]"
