timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.69378042 -0.40548226],-3.46391,"[ 0.78326482  1.13584271  0.15516287  0.26413211 -1.4028971   1.58125477
  0.42109237 -0.17257934  3.22623903 -2.38395241  0.        ]",-0.417356813878,[ 3.41296744  6.58439445],[ 3.68346649  5.87106778],"[[-0.06253803  0.0597828  -0.16213599  0.18278099]
 [-0.00085117 -0.00161479  0.          0.        ]]"
1,[-0.69378042 -0.40548226],-3.29963,"[ 0.78610491  1.13205683  0.22319123  0.33692408 -1.40289613  1.58125349
  0.64371448  0.47675459  3.22456329 -2.20539496  0.        ]",-0.41162377105,[ 2.97530746  6.07163811],[ 2.61103425  6.8930035 ],"[[-0.02287975  0.09946323 -0.16213599  0.18278099]
 [ 3.95352264  3.95647126  0.          0.        ]]"
2,[-0.69378042 -0.40548226],-3.13655,"[ 0.77896618  1.10972092  0.42548762  0.5513477  -1.40289517  1.58125221
  0.86194018  1.11323507  3.16513674 -1.6814534   0.        ]",-0.392002131454,[ 1.983899    5.03347492],[ 2.6117609   3.96040252],"[[ 0.09508223  0.21751935 -0.16213599  0.18278099]
 [ 7.82980645  7.83620973  0.          0.        ]]"
3,[-0.69378042 -0.40548226],-2.74998,"[ 0.71658774  1.03742671  0.75314317  0.89182394 -1.40289421  1.58125093
  1.07587393  1.73710588  2.89817556 -0.88834004  0.        ]",-0.351911732072,[ 0.91552079  3.65678763],[ 1.52323637  2.86067698],"[[  0.2898042    0.41239926  -0.16213599   0.18278099]
 [ 11.62985662  11.63909119   0.           0.        ]]"
4,[-0.69378042 -0.40548226],-2.29151,"[ 0.53049371  0.86925127  1.17422612  1.31509586 -1.40289325  1.58124965
  1.2856389   2.34859361  2.24651121 -0.07701244  0.        ]",-0.283513527425,[-0.99824762  0.90886003],[-0.5801606   1.77322169],"[[  0.55978279   0.68257989  -0.16213599   0.18278099]
 [ 15.35586267  15.36650369   0.           0.        ]]"
5,[-0.69378042 -0.40548226],-1.81302,"[ 0.2276405   0.55955356  1.54201098  1.72870805 -1.40289228  1.58124837
  1.13938947  2.94828722  1.3093528   0.23991284  0.        ]",-0.196691272862,[-1.77220595 -1.90621507],[-2.17544848 -1.41601366],"[[  0.84083386   1.02658743  -0.16213599   0.18278099]
 [ 12.75808845  19.02204635   0.           0.        ]]"
6,[-0.69378042 -0.40548226],-1.60287,"[-0.06186427  0.18539029  1.75511005  1.95518566 -1.40289132  1.58124709
  0.90261587  2.23702092  0.57117448 -0.04046118  0.        ]",-0.131196331776,[-0.97666001 -2.74870324],[-1.01469116 -4.30260298],"[[  1.0538017    1.36352792  -0.16213599   0.18278099]
 [  8.55235593  14.6864508    0.           0.        ]]"
7,[-0.69378042 -0.40548226],-1.54032,"[-0.25739591 -0.11397845  1.85231589  1.99280737 -1.40289036  1.58124581
  0.67041556  1.53983822  0.21202847 -0.465543    0.        ]",-0.110018193176,[-0.07177925 -2.51055908],[ 0.49455585 -3.30008886],"[[  1.18346947   1.61461769  -0.16213599   0.18278099]
 [  4.42785506  10.43668812   0.           0.        ]]"
8,[-0.69378042 -0.40548226],-1.51294,"[-0.42744013 -0.31234579  1.91264092  1.95385161 -1.40288939  1.58124453
  0.77574924  0.85629907  0.03381612 -0.83067164  0.        ]",-0.112503584398,[-0.17577282 -2.50334358],[-0.49707026 -1.99329908],"[[ 1.29079972  1.78154658 -0.16213599  0.18278099]
 [ 6.29887074  6.270085    0.          0.        ]]"
9,[-0.69378042 -0.40548226],-1.57032,"[-0.59896188 -0.41036013  1.95328099  1.91497213 -1.40288843  1.58124325
  0.65801175  0.18637744 -0.07222052 -1.09032855  0.        ]",-0.120223612587,[-0.11220906 -2.14027858],[-0.11797401 -1.81344206],"[[ 1.39579509  1.86597612 -0.16213599  0.18278099]
 [ 4.20753914  2.1864877   0.          0.        ]]"
10,[-0.69378042 -0.40548226],-1.56228,"[-0.72963266 -0.41445166  1.97153781  1.91304884 -1.40288747  1.58124197
  0.62705994 -0.47030247 -0.14152351 -1.20102369  0.        ]",-0.123274165957,[-0.28921798 -1.83068693],[ 0.03156843 -0.5566242 ],"[[ 1.47442997  1.86954364 -0.16213599  0.18278099]
 [ 3.65775501 -1.81639306  0.          0.        ]]"
11,[-0.69378042 -0.40548226],-1.59919,"[-0.85299774 -0.34731574  1.97906034  1.94152411 -1.4028865   1.58124069
  0.63002963 -0.82598368 -0.21803035 -1.21847947  0.        ]",-0.12088277187,[-0.45955837 -1.70358896],[-0.16362211 -1.86174982],"[[ 1.54811435  1.81146248 -0.16213599  0.18278099]
 [ 3.71050837 -3.98449693  0.          0.        ]]"
12,[-0.69378042 -0.40548226],-1.45319,"[-0.96533546 -0.20744884  1.97781532  1.98087499 -1.40288554  1.58123941
  0.58946491 -1.46261164 -0.30313142 -1.14097177  0.        ]",-0.112442099636,[-0.60136431 -1.04066193],[-0.9547809  -0.51163973],"[[ 1.61509475  1.69283659 -0.16213599  0.18278099]
 [ 2.989973   -7.86515305  0.          0.        ]]"
13,[-0.69378042 -0.40548226],-1.25706,"[-1.00100872  0.00332789  1.9758048   1.99187627 -1.40288458  1.58123813
  0.3734337  -1.7693135  -0.34292923 -0.90400825  0.        ]",-0.0958119895806,[-0.27806029  0.0683729 ],[-1.04217722  0.45721842],"[[ 1.63639215  1.51677542 -0.16213599  0.18278099]
 [-0.84732034 -9.73470544  0.          0.        ]]"
14,[-0.69378042 -0.40548226],-1.22558,"[-0.90633217  0.2103823   1.97942397  1.9466762  -1.40288361  1.58123685
  0.15159495 -1.44057219 -0.2524284  -0.54569103  0.        ]",-0.079766271122,[ 0.38169268  0.528965  ],[ 0.68358559  0.15336969],"[[ 1.57990946  1.34218684 -0.16213599  0.18278099]
 [-4.78777146 -7.73082422  0.          0.        ]]"
15,[-0.69378042 -0.40548226],-1.10764,"[-0.79287968  0.37855474  1.97655093  1.86625554 -1.40288265  1.58123557
  0.30922772 -1.31595365 -0.09568293 -0.23361397  0.        ]",-0.0774333456104,[ 0.24512672  0.51672441],[-0.16994261  0.37128108],"[[ 1.51224786  1.1951919  -0.16213599  0.18278099]
 [-1.98778946 -6.97119974  0.          0.        ]]"
16,[-0.69378042 -0.40548226],-1.21621,"[-0.71579081  0.51243157  1.9700958   1.77023514 -1.40288169  1.58123429
  0.27357564 -1.05211187  0.0554851  -0.01125936  0.        ]",-0.0846366854022,[ 0.53575951  0.70256275],[ 1.18759124 -0.66756086],"[[ 1.46613838  1.07190432 -0.16213599  0.18278099]
 [-2.6210647  -5.36291863  0.          0.        ]]"
17,[-0.69378042 -0.40548226],-1.08661,"[-0.69546128  0.64676406  1.96777962  1.63949277 -1.40288073  1.58123301
  0.49929867 -1.46851429  0.17774671  0.16185437  0.        ]",-0.0935925846455,[ 0.04323731  1.01854587],[-0.59300964  0.42481884],"[[ 1.45394545  0.93917899 -0.16213599  0.18278099]
 [ 1.38838239 -7.90116403  0.          0.        ]]"
18,[-0.69378042 -0.40548226],-1.21295,"[-0.70203924  0.77454512  1.96855428  1.47387545 -1.40287976  1.58123173
  0.36564073 -1.16677808  0.29220586  0.3063135   0.        ]",-0.103675064141,[ 0.54143703  1.1623739 ],[ 0.96129014  0.55804662],"[[ 1.45789269  0.79960965 -0.16213599  0.18278099]
 [-0.98573789 -6.06189241  0.          0.        ]]"
19,[-0.69378042 -0.40548226],-1.17845,"[-0.73312901  0.85459146  1.97186013  1.34220971 -1.4028788   1.58123045
  0.58080909 -0.78480328  0.34803307  0.38305366  0.        ]",-0.10899795355,[-0.05617462  0.45789975],[ 0.43054168  1.44587772],"[[ 1.47652538  0.70173328 -0.16213599  0.18278099]
 [ 2.83622917 -3.73351283  0.          0.        ]]"
20,[-0.69378042 -0.40548226],-1.23096,"[-0.8557602   0.88053557  1.97910206  1.29344388 -1.40287784  1.58122917
  0.67346613 -0.1231982   0.2300534   0.35351739  0.        ]",-0.0981064314461,[-0.5313108  -0.61859471],[-0.2510644  -1.36472668],"[[ 1.54976313  0.66752654 -0.16213599  0.18278099]
 [ 4.48206915  0.29939388  0.          0.        ]]"
21,[-0.69378042 -0.40548226],-1.1428,"[-0.98789671  0.90508604  1.97661559  1.24395416 -1.40287687  1.58122789
  0.61263075 -0.77369338  0.10139062  0.3081916   0.        ]",-0.0862327746689,[-0.43844929 -0.13167192],[-0.39744555 -1.23409135],"[[ 1.62856264  0.63373038 -0.16213599  0.18278099]
 [ 3.40147435 -3.66579189  0.          0.        ]]"
22,[-0.69378042 -0.40548226],-0.990738,"[-1.07413493  0.97859618  1.96922045  1.0708783  -1.40287591  1.58122661
  0.52039967 -1.4112716   0.10280945  0.35988465  0.        ]",-0.0865160722147,[-0.2641111   1.03254604],[-0.50819246  1.78877946],"[[ 1.68015463  0.52142043 -0.16213599  0.18278099]
 [ 1.76320779 -7.55224438  0.          0.        ]]"
23,[-0.69378042 -0.40548226],-1.09799,"[-1.09867412  1.03780507  1.96627319  0.89047153 -1.40287495  1.58122533
  0.40517064 -0.73704322  0.18227948  0.43860354  0.        ]",-0.0942594587754,[ 0.15718573  0.52151406],[-0.26241511  0.76291367],"[[ 1.69488294  0.41161101 -0.16213599  0.18278099]
 [-0.283564   -3.44239239  0.          0.        ]]"
24,[-0.69378042 -0.40548226],-1.22248,"[-1.0719428   1.05517663  1.96946075  0.82611607 -1.40287398  1.58122405
  0.34697864 -0.23022864  0.25632696  0.48189116  0.        ]",-0.101368669727,[ 0.42235941  0.25321686],[ 0.82341707  0.48549801],"[[ 1.67884082  0.37375973 -0.16213599  0.18278099]
 [-1.3172067  -0.35303372  0.          0.        ]]"
25,[-0.69378042 -0.40548226],-1.25629,"[-1.08293391  1.04971206  1.96820074  0.84711266 -1.40287302  1.58122277
  0.53179192  0.08608541  0.22917035  0.46707382  0.        ]",-0.098765733182,[-0.20104158 -0.54589421],[ 0.23204388 -1.39421211],"[[ 1.68543369  0.38604463 -0.16213599  0.18278099]
 [ 1.96556954  1.57510241  0.          0.        ]]"
26,[-0.69378042 -0.40548226],-1.07727,"[-1.16291992  1.05352868  1.9567694   0.83252347 -1.40287206  1.58122149
  0.58136589 -0.56866275  0.13564569  0.42715337  0.        ]",-0.0899300867813,[-0.39275056 -0.17567633],[-0.69574891  0.33570016],"[[ 1.73358018  0.37750259 -0.16213599  0.18278099]
 [ 2.84613773 -2.41600562  0.          0.        ]]"
27,[-0.69378042 -0.40548226],-1.12699,"[-1.2103725   1.06811153  1.94807205  0.77312038 -1.40287109  1.58122021
  0.42321428 -0.34258079  0.11064897  0.42458692  0.        ]",-0.0876386074312,[ 0.05884748 -0.1083159 ],[ 0.25003591  0.15857688],"[[ 1.76231745  0.34300953 -0.16213599  0.18278099]
 [ 0.03694906 -1.03789288  0.          0.        ]]"
28,[-0.69378042 -0.40548226],-1.1438,"[-1.22789877  1.0737466   1.94449233  0.74835061 -1.40287013  1.58121893
  0.47884557 -0.2362628   0.10298598  0.42450089  0.        ]",-0.0869418786109,[-0.1022543  -0.34026563],[ 0.09659707 -0.41345802],"[[ 1.77297095  0.32875402 -0.16213599  0.18278099]
 [ 1.02511006 -0.38981761  0.          0.        ]]"
29,[-0.69378042 -0.40548226],-1.13278,"[-1.26746658  1.08276481  1.93567841  0.70612277 -1.40286917  1.58121765
  0.49925173 -0.50359241  0.07718254  0.41726694  0.        ]",-0.084539307216,[-0.22193018 -0.10262994],[ 0.62791975  0.23601659],"[[ 1.79710993  0.30460791 -0.16213599  0.18278099]
 [ 1.38757993 -2.01936178  0.          0.        ]]"
30,[-0.69378042 -0.40548226],-1.05562,"[ -1.35256655e+00   1.09324081e+00   1.91320271e+00   6.52115155e-01
  -1.40286821e+00   1.58121637e+00   6.37530413e-01  -3.43876683e-01
  -7.11357368e-04   3.81448627e-01   0.00000000e+00]",-0.0771950081914,[-0.68128252 -0.75619841],[-1.40791569 -0.78507699],"[[ 1.8495053   0.2739888  -0.16213599  0.18278099]
 [ 3.84377715 -1.04579397  0.          0.        ]]"
31,[-0.69378042 -0.40548226],-1.00329,"[-1.41100809  1.10851639  1.89489876  0.55956407 -1.40286724  1.58121509
  0.41060519 -0.85019739 -0.02299207  0.37879617  0.        ]",-0.0751490453632,[-0.13108638  0.53407389],[-0.12817315  1.42024908],"[[ 1.88593871  0.22210661 -0.16213599  0.18278099]
 [-0.18700993 -4.13214021  0.          0.        ]]"
32,[-0.69378042 -0.40548226],-1.06261,"[-1.39694202  1.11859761  1.8995198   0.48366378 -1.40286628  1.58121381
  0.38218105 -0.18716688  0.03961855  0.42125028  0.        ]",-0.0811610586981,[ 0.079252   -0.25180459],[-0.25082185  0.55258594],"[[ 1.87713283  0.18001439 -0.16213599  0.18278099]
 [-0.6918956  -0.09055145  0.          0.        ]]"
33,[-0.69378042 -0.40548226],-1.14104,"[-1.35895207  1.1140273   1.91131155  0.52010385 -1.40286532  1.58121253
  0.32704361  0.17213642  0.0680982   0.43344494  0.        ]",-0.0838524620605,[ 0.23522618 -0.45791423],[ 0.42283225 -0.1220102 ],"[[ 1.85346844  0.20017817 -0.16213599  0.18278099]
 [-1.67127982  2.09962854  0.          0.        ]]"
34,[-0.69378042 -0.40548226],-1.14891,"[-1.33261563  1.1044782   1.91890059  0.58607499 -1.40286435  1.58121125
  0.42308498  0.08595464  0.0636473   0.42470644  0.        ]",-0.0833717302212,[-0.01040959 -0.60393441],[-0.22578833 -1.01352027],"[[ 1.83715912  0.23689989 -0.16213599  0.18278099]
 [ 0.03466874  1.57429658  0.          0.        ]]"
35,[-0.69378042 -0.40548226],-1.13575,"[-1.31923176  1.10684207  1.92257511  0.57076118 -1.40286339  1.58120997
  0.37284658 -0.5686809   0.09013122  0.44007079  0.        ]",-0.0859108440644,[ 0.11991224  0.3614077 ],[ 0.46030846  0.11034873],"[[ 1.82889918  0.22834869 -0.16213599  0.18278099]
 [-0.85769499 -2.41611823  0.          0.        ]]"
36,[-0.69378042 -0.40548226],-1.18245,"[-1.32131415  1.11753579  1.92200868  0.4924747  -1.40286243  1.58120869
  0.4763067  -0.48926889  0.13416234  0.46896079  0.        ]",-0.0901816230662,[-0.15449846  0.08293323],[ 0.24164268 -0.67427905],"[[ 1.83018374  0.18488309 -0.16213599  0.18278099]
 [ 0.9800295  -1.93205322  0.          0.        ]]"
