timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.32293451 -0.25194097],[ 0.09771304 -0.93167961],"[ 0.86586103  1.27050838  0.11081707  0.04300471  1.46070208 -0.0314306
  0.5380908  -0.2394228  -0.27128747  0.05661567  0.        ]",-0.0405832389425,-0.32873,[ 0.15494169 -1.95496345],"[[-0.08945124  0.05022632  0.17004687 -0.00380119]
 [-0.00172293 -0.00430929  0.          0.        ]]"
1,[-0.32293451 -0.25194097],[ 0.1723697  -0.13769369],"[ 0.86665583  1.27188742  0.12103918 -0.04135444  1.46069978 -0.03143058
  0.57547559 -0.83450023 -0.27271411  0.02266172  0.        ]",-0.0412634043701,-0.361862,[ 0.28238752 -0.71284317],"[[ -8.33201998e-02   1.04107532e-02   1.70046869e-01  -3.80118593e-03]
 [  6.12775868e-01  -3.96404955e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.32293451 -0.25194097],[ 0.19520342  0.59289163],"[ 0.86916911  1.26663544  0.1600193  -0.26747627  1.46069748 -0.03143056
  0.64276437 -1.24694993 -0.280859   -0.05201657  0.        ]",-0.0430155436289,-0.361874,[-0.21041722  0.44685481],"[[ -5.99674994e-02  -9.64068548e-02   1.70046869e-01  -3.80118593e-03]
 [  1.71880629e+00  -6.70856268e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.32293451 -0.25194097],[ 0.37639362  0.47383672],"[ 0.87098756  1.24645654  0.20293966 -0.50841753  1.46069519 -0.03143055
  0.59000902 -0.96103562 -0.29786194 -0.12976449  0.        ]",-0.0451137546789,-0.370019,[-0.14321499  1.39215892],"[[ -3.42915705e-02  -2.11489571e-01   1.70046869e-01  -3.80118593e-03]
 [  8.51675650e-01  -4.80605136e+00   0.00000000e+00   0.00000000e+00]]"
4,[-0.32293451 -0.25194097],[ 0.36813614 -0.24773176],"[ 0.87146878  1.23143053  0.22161584 -0.62257373  1.46069289 -0.03143053
  0.55442149 -0.35164741 -0.30946306 -0.16914902  0.        ]",-0.0463320903001,-0.324187,[ -3.75177200e-04   3.85429222e-01],"[[-0.02312707 -0.26692584  0.17004687 -0.00380119]
 [ 0.26673112 -0.75109074  0.          0.        ]]"
5,[-0.32293451 -0.25194097],[ 0.28654474 -0.5687021 ],"[ 0.87163018  1.23156155  0.23041814 -0.62167419  1.46069059 -0.03143052
  0.55397424 -0.12006048 -0.30772216 -0.1567432   0.        ]",-0.0457568014033,-0.263376,[-1.49543897 -0.48556009],"[[-0.01786616 -0.26648616  0.17004687 -0.00380119]
 [ 0.25938573  0.78992284  0.          0.        ]]"
6,[-0.32293451 -0.25194097],[ 1.30525899  0.27528971],"[ 0.86980407  1.23045804  0.17264044 -0.62910074  1.46068829 -0.0314305
  0.31303288 -0.41111869 -0.32040965 -0.23873902  0.        ]",-0.0498354025415,-0.362593,[ 1.55417195 -0.69187312],"[[-0.05241362 -0.27011968  0.17004687 -0.00380119]
 [-3.70094935 -1.1468226   0.          0.        ]]"
7,[-0.32293451 -0.25194097],[ 0.88928878  0.59017688],"[ 0.86631085  1.21374524  0.11657519 -0.73092433  1.46068599 -0.03143048
  0.5582222  -0.81963772 -0.35286687 -0.37034501  0.        ]",-0.0571632895142,-0.489723,[ 1.61386552  1.23717254],"[[ -8.59967432e-02  -3.20330260e-01   1.70046869e-01  -3.80118593e-03]
 [  3.29216227e-01  -3.86517136e+00   0.00000000e+00   0.00000000e+00]]"
8,[-0.32293451 -0.25194097],[-0.20055807 -0.62741387],"[ 0.8706768   1.19974609  0.19372447 -0.80454292  1.46068369 -0.03143047
  0.79840989 -0.21330264 -0.34647922 -0.30923701  0.        ]",-0.0529627276832,-0.302739,[-0.74527336 -0.77464924],"[[ -3.98015206e-02  -3.57152946e-01   1.70046869e-01  -3.80118593e-03]
 [  4.27717365e+00   1.69467763e-01   0.00000000e+00   0.00000000e+00]]"
9,[-0.32293451 -0.25194097],[ 0.29132354  0.34923869],"[ 0.87169056  1.18838144  0.28595937 -0.85869167  1.46068139 -0.03143045
  0.6139621  -0.67459418 -0.33531885 -0.21742158  0.        ]",-0.0473166934581,-0.366342,[ 0.41269369  0.93041338],"[[ 0.01532361 -0.38456081  0.17004687 -0.00380119]
 [ 1.24542707 -2.90003352  0.          0.        ]]"
10,[-0.32293451 -0.25194097],[-0.33798987 -0.60346156],"[ 0.86947907  1.17937436  0.35457198 -0.89874044  1.4606791  -0.03143044
  0.71170519 -0.11240557 -0.32936081 -0.14911629  0.        ]",-0.0435092373836,-0.298793,[ 0.7582152  -0.07702892],"[[ 0.05635163 -0.40502805  0.17004687 -0.00380119]
 [ 2.8520307   0.84084623  0.          0.        ]]"
11,[-0.32293451 -0.25194097],[-1.34890079 -0.92844892],"[ 0.85653113  1.18539714  0.49868698 -0.87220682  1.4606768  -0.03143042
  0.89076503 -0.16090299 -0.30740738  0.06135447  0.        ]",-0.0366788615519,-0.225198,[-1.64913344 -2.40919542],"[[  1.42922299e-01  -3.91449075e-01   1.70046869e-01  -3.80118593e-03]
 [  5.79523473e+00   5.18137355e-01   0.00000000e+00   0.00000000e+00]]"
12,[-0.32293451 -0.25194097],[-0.66827047  0.42862383],"[ 0.83626891  1.17208368  0.62226213 -0.92955943  1.4606745  -0.03143041
  0.64320194 -0.75727044 -0.30947018  0.19644498  0.        ]",-0.0354809715652,-0.319357,[-0.65994918  1.41997655],"[[ 0.21799994 -0.42090154  0.17004687 -0.00380119]
 [ 1.72607    -3.45017357  0.          0.        ]]"
13,[-0.32293451 -0.25194097],[-0.32927528 -0.17749469],"[ 0.83362944  1.15829839  0.63527106 -0.98449613  1.4606722  -0.03143039
  0.48219765 -0.15180176 -0.31552226  0.1805706   0.        ]",-0.0347221821628,-0.288888,[ 0.26164428 -1.2617952 ],"[[ 0.2259691  -0.44948202  0.17004687 -0.00380119]
 [-0.92033731  0.57869273  0.          0.        ]]"
14,[-0.32293451 -0.25194097],[-0.25762165  0.71465313],"[ 0.83622034  1.14383341  0.62249799 -1.03810125  1.4606699  -0.03143037
  0.54636553 -0.7486383  -0.32268809  0.12978029  0.        ]",-0.0340124602843,-0.296171,[-0.61422707  0.50033862],"[[ 0.21814484 -0.47775484  0.17004687 -0.00380119]
 [ 0.13438947 -3.39273668  0.          0.        ]]"
15,[-0.32293451 -0.25194097],[ 0.3025634   0.60053885],"[ 0.84294432  1.11782826  0.58691605 -1.12600921  1.4606676  -0.03143036
  0.3983229  -0.44068089 -0.33887175  0.02649797  0.        ]",-0.0343752864439,-0.29688,[ 0.31355624  0.87689338],"[[ 0.19641802 -0.52504939  0.17004687 -0.00380119]
 [-2.29896753 -1.34355147  0.          0.        ]]"
