timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.74424726 -0.46436316],-2.05562,"[ 0.78266064  1.11885238  0.2416083   0.34388653  1.47775902  1.37951999
  0.40992652 -0.16433227 -0.4249762  -1.89602422  0.        ]",-0.155569747072,[ 3.6085732  -0.35398954],[ 3.44042191 -0.7591749 ],"[[ -8.86021772e-03   9.59986249e-02   1.70751128e-01   1.59333577e-01]
 [ -1.21569784e-04  -2.76601595e-03   0.00000000e+00   0.00000000e+00]]"
1,[-0.74424726 -0.46436316],-2.03576,"[ 0.78191834  1.12180899  0.30963511  0.28923588  1.47775802  1.37951914
  0.63114828 -0.6644582  -0.42652609 -1.82339745  0.        ]",-0.150692910882,[ 3.03936696 -0.36411786],[ 3.78287582 -0.35896553],"[[ 0.03083964  0.06576805  0.17075113  0.15933358]
 [ 3.95692642 -3.01026388  0.          0.        ]]"
2,[-0.74424726 -0.46436316],-1.85783,"[ 0.76390871  1.12438617  0.5110078   0.15531288  1.47775703  1.3795183
  0.84795844 -0.89115953 -0.44473117 -1.58288921  0.        ]",-0.134282232401,[ 2.079422   -0.63854122],[ 1.85533217 -1.34585033],"[[ 0.14888869 -0.00811537  0.17075113  0.15933358]
 [ 7.83506479 -4.37352941  0.          0.        ]]"
3,[-0.74424726 -0.46436316],-1.70566,"[ 0.68322316  1.1134971   0.83434394 -0.07311533  1.47775603  1.37951745
  1.06053623 -1.53545159 -0.51221003 -1.20141069  0.        ]",-0.107353700432,[ 0.49365997  0.5241273 ],[ 0.6338664   0.96014344],"[[  0.34374087  -0.1344597    0.17075113   0.15933358]
 [ 11.63750062  -8.2479719    0.           0.        ]]"
4,[-0.74424726 -0.46436316],-1.42892,"[ 0.48628187  1.08384218  1.22349115 -0.29563399  1.47775504  1.3795166
  1.18777283 -0.8762092  -0.68451735 -0.67169756  0.        ]",-0.0680745818685,[-1.45362532 -0.61860394],[-1.37933319 -0.21833055],"[[  0.59932567  -0.25964391   0.17075113   0.15933358]
 [ 13.91342153  -4.28363328   0.           0.        ]]"
5,[-0.74424726 -0.46436316],-1.47622,"[ 0.22323867  1.04971814  1.52735198 -0.45722806  1.47775404  1.37951576
  0.95124865 -1.0055705  -0.92651744 -0.20616384  0.        ]",-0.0347517367928,[-2.01562929  0.58556736],[-0.95350765  0.88053466],"[[ 0.83514579 -0.35312142  0.17075113  0.15933358]
 [ 9.68266617 -5.06154734  0.          0.        ]]"
6,[-0.74424726 -0.46436316],-1.56186,"[ 0.0164744   1.02000936  1.68860156 -0.56682501  1.47775305  1.37951491
  0.729589   -0.4088554  -1.11653644  0.05265731  0.        ]",-0.0284158801939,[-2.17456532  0.05398849],[-1.58933083 -0.23460005],"[[ 0.9890185  -0.41834921  0.17075113  0.15933358]
 [ 5.71779339 -1.4732141   0.          0.        ]]"
7,[-0.74424726 -0.46436316],-1.64386,"[-0.09045485  1.00026927  1.75391561 -0.6300334   1.47775205  1.37951406
  0.50211986 -0.55822479 -1.2104459   0.15454164  0.        ]",-0.033008974588,[-1.7429508   0.90877986],[-1.8853667   0.90741789],"[[ 1.0625511  -0.45682557  0.17075113  0.15933358]
 [ 1.64900357 -2.37144457  0.          0.        ]]"
8,[-0.74424726 -0.46436316],-1.5832,"[-0.07999539  0.99438669  1.74799493 -0.6477177   1.47775106  1.37951322
  0.27905528  0.04731626 -1.1912171   0.12580831  0.        ]",-0.0320035112689,[-0.8792091   0.22280942],[-1.91213025 -1.00908281],"[[ 1.05549821 -0.46771899  0.17075113  0.15933358]
 [-2.34100152  1.26996278  0.          0.        ]]"
9,[-0.74424726 -0.46436316],-1.58029,"[ 0.04408164  0.98632062  1.66991081 -0.67121247  1.47775007  1.37951237
  0.06055697 -0.61507356 -1.04683951 -0.07814865  0.        ]",-0.0305319492222,[ 0.37131542  1.91833675],[ 0.81155053  1.7400401 ],"[[ 0.969465   -0.4822852   0.17075113  0.15933358]
 [-6.24932885 -2.71330359  0.          0.        ]]"
